id,source,translation,n2m
16,"A taky že poznal, kdy už se mi na tom obrázku nechtělo dělat a jen jsem to tak doplácala barvama.","A także że zdawał sobie sprawę, kiedy już na danym obrazie nic nie robiono i tylko to dopelniał barwami.",1-1
17,"Potom vzal ten výkres s vránama a řekl, že ten se mu líbí nejvíc.","Potem wziął ten rysunek z wronami i powiedział, że ten mu najbardziej się podoba.",1-1
18,A usmíval se a vypadal ještě víc jako Frodo.,Uśmiechnął się i wyglądał jeszcze bardziej jak Frodo.,1-1
19,"Všimla jsem si, že má takový krásně dlouhý prsty s kulatejma nehtama.","Zauważyłem, że ma takie piękne długie palce z krąglimi paznokciami.",1-1
21,"Po čtvrtý hodině jsem počkala, až všichni odejdou na oběd, protože holky by mohlo napadnout, že půjdou za Frodem se mnou, a já jsem s ním chtěla být sama.","Po czwartej godzinie czekalaem, az wszystkich odjedzie na obied, poniewaz dziewczyny moglyby napadnac, ze bedziecie z Frodem ze mna, a ja chcialam byc sama z nim.",1-1
22,"Jenže když jsem došla ke kabinetu a chtěla zaťukat na dveře, příšerně mi tlouklo srdce a měla jsem hroznej strach, i když nevím z čeho.","Ale gdy dostalem do kabinetu i chcialam uderzyc w drzwi, silnie bijalo mi serce i mialam strach, mimozeu, skąd.",1-1
23,"Trochu jsem si vytáhla tričko pod pažema a čichla si, jestli nejsem cejtit potem, protože jsem se v matice úplně zpotila strachem.","Troche si vytahala trikko pod pazema i czuja, czy nie jestem cejtit potem, poniewaz sie w matce upila strachem.",1-1
24,Tak jsem nakonec desky otevřela a začala výkresy vyrovnávat na lavici.,Ostatecznie otworzyłam płyty i zacząłam wykonywać szkice na ławie.,1-1
25,"Na hodně z nich byly různý zátiší a potom obrázky toho, co vidím z okna pokoje, protože to mě hodně baví.","Na wielu z nich były różne martwe natury i obrazy tego, co widziałam z okna pokoju, ponieważ to bardzo mi się smieszyło.",1-1
26,"A taky ty vrány, který jsem zkoušela dělat temperou a pak jsem do toho ještě rozmazala suchej pastel.","A także te wrony, które próbowałam malować temperą i potem jeszcze rozmazywałam suchą pastelą.",1-1
27,"Děcka úplně koukaly, protože vlastně si mejch obrázků ve škole nikdy moc nevšímaly, až teď.","Dzieci całkiem się zainteresowały, ponieważ w szkole naprawdę nie dbały o moje obrazy, a teraz już.",1-1
28,"Jasně že jsem vybrala ty nejhezčí, a nepovedený matlanice jsem nechala doma.","Oczywiście wybrałam te najpiękniejsze, a nieudany obraz pozostawiłem w domu.",1-1
29,"Dokonce Marek Roseckej pořád žadonil, ať mu jeden dám, ale já řekla, že nemůžu.","Marek Roseckej nawet prosił, aby mu dałem jeden, ale powiedziałam, że nie mogę.",1-1
30,"I když ve skutečnosti jsem spíš nechtěla, protože jsem je měla všechny pro Froda.","Mimo że w rzeczywistości nie chciałam, ponieważ miałam je wszystkie dla Froda.",1-1
31,"Hned jak zazvonilo, běžela jsem do šatny, ale naštěstí tam obrázky byly.","Gdy zazvonilo, natychmiast biegłam do szatni, ale szczęśliwym trafem tam były obrazy.",1-1
32,"Rychle jsem desky vzala a odnesla je do třídy, i když teda holky na mě čuměly, co jako táhnu, jestli jsou to fakt ty výkresy pro Froda.","Szybko wzięłam je i poszłam do klasy, choć dziewczyny na mnie śmiały, co ja tam wnoszę, czy to rzeczywiście te rysunki dla Froda.",1-1
33,"Sice mně vadilo, že minulej tejden slyšely, jak mně Frodo říkal, abych mu je přinesla, ale na druhou stranu se mi líbilo, že se před nima můžu trochu pochlubit.","Mnie kręciło, że już przedtem słyszeli, jak Frodo mówił, abyś mi je przyniosła, ale z drugiej strony lubiłem, że mogę się przed nimi trochę pochwalić.",1-1
34,"Dneska jsem šla do školy o dost dřív, protože jsem nechtěla, aby děcka ve škole viděly, že nesu desky s výkresama.","Dziś poszłam do szkoły o wiele wcześniej, ponieważ nie chciałam, aby dzieci w szkole widziały, że noszę tablice z rysunkami.",1-1
35,"Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama.","Wsunęłam je za skrzynki i mówiłam sobie, że nie pójdę na obiad i wyciągam je, gdy będę w szatni sama.",1-1
36,"Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí.","Ale potem mi przyszło do głowy, że może uklizacz będzie myć podłogi i zauważyć, że tam są za skrzynką jakieś tablice, a potem je odniesie lub wyrzuci.",1-1
37,"Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane.","Cała matka mnie krwiożerczyła strachem, jak się bać, że się to stanie.",1-1
38,"A nadávala jsem si, že jsem pitomá.","A ja sobie mówiłam, że jestem głupia.",1-1
39,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Zagasłam światłko i w duchu widziałam, jak mój obraz długo oglądał i chwalił mnie przed całą klasą.",1-1
41,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Zasmiechnęłam się do pełni i śniła o tym, jak pokażę mu moje obrazy i będzie mu się lubić.",1-1
42,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","A potem razem zacznęliśmy się przyjaźnić, choć on jest dużo starszy, a będziemy rozmawiać o różnych rzeczach, głównie o rysunku, a inne dziewczyny będą zazdziwione.",1-1
43,"""Já ho asi miluju.","""Ja go tak miluję.",1-1
44,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","A on mnie również, jak sądzę, lubi,"" mówiła dalej, aż dostała odpowiedzi.",1-1
45,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Napadło mi, że jej pochwalę, że Frodo lubił moje obrazy, ale potem zrozumienie przyszło, że to byłaby pytanie na wygodę.",1-1
46,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Także dlatego, że by to wywołało reakcję u mamy, a mama by powiedziała, że to absurd.",1-1
47,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","""To jest fakt dobre,"" powiedział mi Frodo, gdy się na moim rysunku koukal.",1-1
48,"A skoro to vypadalo, že je z toho obrázku překvapenej.","A skoro to wypadalo, że jest z tego obrazu zaskoczony.",1-1
49,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Później zapytał, czy maluję także w domu, więc odpowiedziałam, że tak.",1-1
50,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Najbardziej chciałabym mu powiedzieć, że chcę być malarką, ale mamka ciągle powtarza, że to głupota, że człowiek musi robić coś sensownego, jak na przykład ona w bibliotece, więc wolałam milczeć, aby nie myślał, że mam głupie idee.",1-1
51,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.",Chwilę jeszcze koukal na rysunek obrócił go ze wszystkich stron a potem poszedł dalej i koukal na obraz Lindy która namalowała takie piękne jabłko,1-1
