id,source,target,n2m
11,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",最終的 では， 残されて すべて ， 偶然 。,1-1
12,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きていることは、失うことを経験することを意味します。,1-1
13,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",人類の歴史よりも古い、将来の不確実性に関する問題は、人類にとって不可欠であり不安定な特徴です。 未来は、予測不可能性によって特徴づけられており、それによって死の時期や状況も暗闇に包まれています。,1-2
14,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰もが甘美な前兆の魔法を知らないわけではありません。 それは、考えることで将来の災害を防ごうとする致命的な強制的な衝動です。,1-2
15,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",可能性のある災害を予想し、それらを Gedanken上で想像し、それによって悪いSurpriseを回避しようとします。,1-1
16,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代において、夢はトロストを与え、ギリシャ人はそれらに従ったとされています。 彼らは将来を予言し、ORACLE として機能していたため，未来の不変性 を持つも の， 不意 を経由した恐怖 を取り除く 事が出 来ました 。,1-2
17,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,多く サ の人々が ， 死 の恐怖から 生きる事 サ 選びます 。,1-1
18,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",多様な戦略がある、過去を捉えると忘却に反対する。,1-1
19,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",信頼する伝承によると、我々の歴史の書き起こしには、ペルシア人とギリシャ人の数々の破壊的戦争があり、また、ほとんど忘れられた記憶術の始まりには、大量の犠牲者を出した不幸な事件があった。,1-1
20,"Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",それはテッサリアで起きたことで、紀元前5世紀初頭に、一つの家が崩壊して祝福された会社を全員埋め、ただ一人生き残った詩人シモニデスが、彼の訓練された記憶力によって、破壊された建物を再び訪問し、お客の座席順序を上げることができたために，死体が特定されることができた。,2-1
21,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.","死と生の間には，数多くのパラドックスがあり，故人を不可返しと名付けることで，その失うことに対する哀悼が同時に増加して半減する一方で, 行方不明または行方不明者達曖昧な運命は，不安な希望と拒否された哀悼によって関係者を捕える diffus Alptraum であり，それぞれ Aufarbeitung や Continue を阻止する。",1-1
22,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",「死の区切りは遺産と記憶の起点であり、哀悼はあらゆる文化の源である。 突然の沈黙に対して、 Gesänge、祈り、および物語で空いた場所を埋め合わせ、逝った者をもう一度生き返らせる。,1-2
23,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",失う経験は、それを悲しむことを示すために、その形を際立たせる。 時には、悲嘆の光の中で、失われたものが Begierdeに変わり、また Heidelberger Professor für Zoologieは、Neue Brehm-Büchereiの Vorwortで次のように述べている。 「西洋人にとって、失われたものをもっとも高く評価することは、理解することが困難な特徴的な振舞いだ。 それ以外では Beutelwolf（ビーターヴォルフ）から来る奇妙な魅力を説明することが出来ないだろう」,1-4
24,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",死とそれに伴う問題、突然の人の不在と同時に存在する遺産、死体から無主の財産まで、は、時間の経過と共に答えを求めることとなり、我々の初期の祖先たちを動物的な領域から人的な領域に踏み出させた。,1-1
25,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",同じような行動は、他の高等な動物たちにも観察されるが、人間特有の特徴とされている。,1-1
26,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は、死んでしまった群れのメンバーに集まり、数時間にわたってその死体を長い鼻で触り続け、興奮しているように尖っている。 そして、時々、その死体を再び起こすことを試み，最後にはその遺体を土と枝で覆う。,1-2
27,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",また，その死亡した場所は，後年も定期的に訪れられる。 それには，良い記憶力や，ある可能性のある来世的なVorstellungenが必要であり，我々はそれらを我々自身のものよりも不可思議であるとしても，同じく不可証明であると考えるこではだきます,1-2
28,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",「この本の仕事をほとんど完了した今、私は、この本の中で多くの形で描かれている崩壊と破壊の現象について、死というものを扱うためのたくさんの方法の1つであるということを理解しています。 ヘロドトスが伝えるカッラティエールの習慣とは異なり、死んだ親を食べることになじみがあり、それに対して、ギリシャ人が自分たちの死者を焼く習慣について聞いたとき、彼らは大いに驚いたとされています。,1-2
29,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",しかし、人生に最も近い存在であるか、またはそれを押しとどめることができるかについては、あまりにも複雑な意見があります。 すべてが終わることになるVorstellung（表象）は恐ろしい一方であればそうありません」,1-2
30,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",「私は以前にも他の注目すべき墓地を訪問してきた。 例えば、ヴェネツィアのラグーナで高く、赤い煉瓦の壁で囲まれたサン・ミケーレ島の墓地や、メキシコ人口が毎年開催する「ディア・デ・ロス・ムエルトス」のためのハリウッド・フォーエバー墓地の豪華な Jahrmarktstreiben。,1-2
31,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、私にとって、その Fischer の墓地は特に魅力的であった。 その墓地の不思議な基礎—円形と四角形の中間のような形状は、私にとっては、生きることと死ぬことの間にある不可思議なユートピアの象徴であると思えた。,1-2
32,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",その地域の住民たちは、死者を彼らの中心に引き込んでいるので、私は、彼らが生きることに最も近いと感じた。 彼らは、墓地を持つことによって、生きることと死ぬことの間にある緊張を緩和しているのではないかと考えた。」,1-2
33,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,昔、数年前、北の都市を訪れました。,1-1
34,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",その都市は、氷河期に形成された海の腕の一つに位置しており、春にはハリング、夏にはアーレ、秋にはドルス、冬にはカーペン、ヘクテ、ブラッセンなどの魚が豊富に生息しているため、漁業が今も盛んです。,1-1
35,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",その都市では、数世紀にわたって漁師たちが住んでいる画 Jasper 的な地区がありました。 その地区には，二つの狭い石畳りの道，魚の網を乾燥する場所，そして高齢貴婦人二人だけが住んでいる修道院跡地などから成る風景的エリアがあります。,1-2
36,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",私たちは時間から取り残されてしまったようなこの場所とそれぞれ色彩探求見え and こと houses 与えられます。,1-1
37,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.","木製 narrow cat catch 配置 direct to 時代的入口, 只有墓地价格考虑贸易平台事实, 让我印象深刻。",1-1
38,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.","初来乍到,我对这些感到不安至极，但最让我震惊的是 Totengilde 수행하다 Gestorbenen 이 같은 통화本位制을가진, 너무 가까운 지방에 살아있다 能力，过去几百年来的传统已经揭示了我之前只从太平洋岛屿的居民中所熟悉的方式。",1-1
