id,source,translation,n2m
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。 私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy moja siostra została zganiona przez matkę za normalne rzeczy a ja zbliżyłem się do matki pytając ""Dlaczego jesteś zła?"", moja siostra zawsze dziękowała mi po skończonej reprymendzie, myśląc chyba, że ją obroniłem.",2-1
12,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,Ponieważ nie interesowały mnie słodycze czy zabawki często dawałem je jej.,1-1
13,そのため、妹はいつも私についてまわっていた。,W rezultacie moja siostra zawsze chodziła za mną.,1-1
14,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tata, lubię kurczaka, dlatego dziś będę go gotować i jeść. "" powtarzam, ale bez emocji, co powoduje, że matka jest zaskoczona i otwiera usta, nosa i oczy na maksymalną wielkość. Inna kobieta, która siedziała obok, także się zadziwia.",1-3
15,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Jak to?"" pytająca się matka patrzę na moją dłoń, a potem na pobliskie chodzenie po dwóch lub trzech kurkach. ""Możesz jeszcze więcej?"" pytająco mam nadzieję, że tak. Matka krzyczy: ""Akeko!"" tak, jakby chciała powiedzieć coś ważnego ""Mam chłopaka, który umarł.",2-3
16,「小鳥さんはね、お墓をつくって埋めてあげよう。,Zawsze będę go szukać.,1-1
17,ほら、皆も泣いてるよ。 お友達が死んじゃって寂しいね。,Jego przyjaciele również płaczą. Jestem samotna. Jestem smutna.,2-3
19,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,""" ""Dlaczego? Bo już umarł?"" pytająco. Matka milczy.",1-3
20,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Zawijanie kawy, papierosów i American Docks do dużego, S-zaworu torby.",1-1
21,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。 その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"W tym czasie, mężczyzna, który dzwonił w kieszenie swojej kurtki, wkroczył rękę do kieszeni na piersi, co sugerowało, że zapłacił elektronicznie.",2-1
22,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Jak się masz? Witaj!"" powitańczym tonem mówi sprzedawca, przyjmując kciuk od mężczyzny i przekazując mu puszkę z kawą.",1-2
23,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Och, proszę jeszcze piątki papierosów"" mówi mężczyzna i szybko wyciąga pieniądze z kieszeni.",1-1
24,「年齢確認のタッチをお願いします」,"Sprzedawca szybko skanuje towar przy użyciu marszrutki, a następnie pyta: ""Czy chcesz potwierdzić wiek?"" pyta, unosząc rękę, aby powstrzymać ruchy palców.",1-1
25,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"""Nie, dziękuję"" odpowiada mężczyzna, a jego spojrzenie przesuwa się w stronę szklanego gabinetu, w którym są rozstawione fast food.",1-1
26,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Sprzedawca zauważa, że mężczyzna wygląda na niezdecydowanego i postanawia dać mu trochę czasu na rozmyślenie.",1-1
27,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Czyli, reakcją na szum drobnych pieniędzy, których dźwięk rozległ się w pobliżu kasy, zrobiłem gest w stronę kasy, aby zobaczyć, kto tam jest.",1-1
28,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Często ludzie, którzy szukają drobnych pieniędzy w kieszeni lub w dłoni, chcą szybko kupić papierosa lub gazetę i wrócić do domu. Dlatego też jestem wrażliwy na ten dźwięk.",1-2
29,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"W pewnym momencie zobaczyłem mężczyznę, który trzymał jedną rękę z kawą w puszce, a drugą rękę wkroczył do kieszeni.",1-1
30,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko poruszył się w kierunku kasy, ale nie zatrzymywał się na miejscu, lecz czekał, aż będzie jego kolej.",1-1
31,コンビニエンスストアは、音で満ちている。,Sklep konvencjonalny jest pełen dźwięków.,1-1
32,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。 店員の掛け声に、バーコードをスキャンする音。 かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk chimes sygnalizujący wejście klienta, transmitowany w radiowym broadcastzie nowych produktów przez idola, głos pracownika sklepu, dźwięk skanowania kodów kreskowych, dźwięk wkładania produktów do kosza, szum papieru zostaje uchwycony, a także dźwięk kroków klienta, których nie usłyszymy.",3-1
33,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się ze sobą miesza, tworząc ""dźwięk konvencji"", który bezustannie pędzi po moim uchu.",1-1
34,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki spotykają się często w miejscu, więc mają podobne rysy twarzy i sposób mówienia.",1-1
35,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobny jest ich sposób jedzenia ciast. Oboje trzymają nalepki na dłoniach, a następnie rozbijają je na małe kawałki, zanim dostają do ust.",1-2
36,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Może to być tak, że tak było już wcześniej, ale nie pamiętam tego zbyt jasno.",1-1
37,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Wspomnienia z poprzednich spotkań z nimi, ich małe maniery i gesty, wydają się teraz dalekie i niejasne.",1-1
