id,source,translation,n2m
13,お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"The money in the till was real so we would become accustomed to handling it, but the receipts were marked TRAINING in big letters, and our ""customers"" were our fellow uniformed workers, so it was rather like playing at shop.",1-1
14,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。,"My little sister, who is two years younger than me, was a normal child. Even so, she never tried to avoid me; indeed, she adored me.",1-2
15,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Unlike me she was always being told off for silly little things, and whenever this happened I would go up to mother and ask her why she was so angry.",1-1
16,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"This generally put an end to the lecture, and my sister always thanked me for it as if she thought I were protecting her.",1-1
17,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。 そのため、妹はいつも私についてまわっていた。,"It also helped that I wasn't all that interested in sweets and toys and would often give them to her, and so she was always hanging around me.",2-1
19,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"Let's grill it and have it for dinner!"" She looked at me, startled. Thinking she hadn't heard properly, I repeated what I'd said, this time clearly enunciating my words. The mother sitting next to her gaped at me, her eyes, nostrils, and mouth forming perfect O's.",1-4
20,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,She looked so comical I almost burst out laughing. But then I saw her staring at the bird in my hand and I realized that one of these little birds probably wouldn't be enough for Daddy.,1-2
21,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Shall I get some more?"" I asked, glancing at two or three other birds strutting around. ""Keiko!"" my mother exclaimed reprovingly, finally coming to her senses.",1-3
22,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Let's make a grave for Mr. Budgie and bury him.",1-1
23,ほら、皆も泣いてるよ。,"Look, everyone's crying.",1-1
24,お友達が死んじゃって寂しいね。,His friends must be sad he died.,1-1
25,ね、かわいそうでしょう？」,"The poor little thing!""",1-1
26,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"""But it's dead. Let's eat it!"" My mother was speechless.",1-3
27,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"I put the can of coffee, cigarettes, and corn dog into a small-size bag.",1-1
28,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Until then the man had been jingling the coins in his pocket, but now he suddenly moves his hand to his breast pocket as though something has just occurred to him.",1-1
29,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,Instantly I deduce that he will use electronic money.,1-1
30,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Irasshaimasé! Good morning, sir. I bow and take the can of coffee he holds out to me.",1-3
31,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Oh, and a pack of Marlboro Menthol Lights. ""Right away, sir. I take out a pack of the cigarettes and scan the bar code.",1-3
32,「年齢確認のタッチをお願いします」,"""Please confirm your age on the touch screen.",1-1
33,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"As he does so, I notice him glance at the hot-food cabinet.",1-1
34,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"I could ask him whether he'd like anything else, but when a customer appears to be dithering over whether or not to buy something, I make a point of taking a step back and waiting.",1-1
35,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Alerted by a faint clink of coins I turn and look over at the cash register.,1-1
36,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"It's a sound I'm sensitive to, since customers who come just to buy cigarettes or a newspaper often jingle coins in their hand or pocket.",1-1
37,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"And yes: as I'd thought, a man with a can of coffee in one hand, the other hand in his pocket, is approaching the till.",1-1
38,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"I quickly move through the store, slide behind the counter, and stand at the ready so as not to keep him waiting.",1-1
39,コンビニエンスストアは、音で満ちている。,A convenience store is a world of sound.,1-1
40,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。 店員の掛け声に、バーコードをスキャンする音。 かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"From the tinkle of the door chime to the voices of TV celebrities advertising new products over the in-store cable network, to the calls of the store workers, the beeps of the bar code scanner, the rustle of customers picking up items and placing them in baskets, and the clacking of heels walking around the store.",3-1
41,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,It all blends into the convenience store sound that ceaselessly caresses my eardrums.,1-1
