id,source,translation,n2m
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Otuliłam się kołdrą i marzyłem o tym, jak pokażę mu swoje obrazy, a on je polubi.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","A potem zaczniemy zaprzyjaźniać się, mimo że on jest dużo starszy, i będziemy rozmawiać o różnych rzeczach, głównie o rysowaniu, a inne dziewczyny będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.","""Chyba go kocham.",1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","I on na pewno mnie też,"" mówiła bez przerwy, aż chciałam jej coś powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Przyszło mi do głowy, że mogę jej się pochwalić, że Frodo lubi moje obrazki, ale potem wydawało mi się to głupie.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Też dlatego, że na pewno by to wygadała mamie, a mama powiedziałaby, że to głupota.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","""To naprawdę dobre,"" powiedział mi Frodo, gdy patrzył na mój rysunek.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.","Wyglądało nawet na to, że był tym obrazkiem zaskoczony.",1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem zapytał, czy maluję też w domu, więc odpowiedziałam mu, że tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Chciałabym mu powiedzieć także o tym, że chcę być malarką, ale mama ciągle powtarza mi, że to głupota człowiek musi robić coś porządnego jak ona jest bibliotekarka w bibliotece więc wolę milczeć i nie dać mu myśleć o moich głupich pomysłach.",1-1
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.",Jeszcze trochę patrzył na rysunek i obracał go z każdej strony; potem poszedl dalej i oglądał obrazek Lindy narysowany przez nią całkiem ładny jabko.,1-1
