id,source,target,n2m
44,"Он лежал на боку, отдувался и шевелил плавниками.","It lay on its side, panting and moving its fins.",1-1
45,От его чешуи шел удивительный запах подводного царства.,"From its scales came an amazing smell of ""the underwater kingdom"".",1-1
46,Яша считал про себя секунды.,Yasha thought to himself for a few seconds.,1-1
47,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it took seven minutes to walk from Sturdzo Street to the Landezmann Sanatorium.,1-1
48,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"Inside the sanatorium, behind the high fence and iron gates, we always felt completely safe.",1-1
49,Особенно если не зажигали коптилок.,Especially if we didn't light any cigarettes.,1-1
50,"Когда мы проходили около подворотни, Яша споткнулся.","When we passed by the entrance, Yasha stumbled.",1-1
51,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we recalled the incident in Sturdzo Street, Yasha claimed that he always did his best to make a mess of things.",1-1
52,"Я же про себя думал, что всему виной была Яшина невыносимая походка.",I thought to myself that Yasha's annoying gait was to blame for everything.,1-1
53,"Но я молчал, чтобы не огорчать Яшу.",But I kept quiet so as not to upset him.,1-1
54,Мы крадучись пошли по переулку.,We were creeping through the alley.,1-1
55,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we needed to walk on the side where the archway is, stop just before reaching it, listen closely, and then quickly and silently dash past the archway.",1-1
56,"Расчет, по-моему, был математически точен.","The plan, in my opinion, was mathematically precise.",1-1
57,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the archway, they might not even notice us.",1-1
58,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","However, if we were to walk on the opposite side from the archway, we may be spotted from a distance.",1-1
59,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.",I calculated that in this latter case we would be walking towards this dangerous archway or simply being visible to whoever might have hidden in it five times longer.,1-1
60,"И, следовательно, будет в пять раз больше шансов, что нас заметят.",And therefore there will be five times as many chances for us to get noticed.,1-1
61,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I woke up to the hot sun beating against the white walls.",1-1
62,Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Red and yellow marigolds swayed in the breeze outside the open window, accompanied by the scent of nasturtium; a furry bee was also peeking into the room.",2-1
63,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","I watched, mesmerized, as it angrily buzzed and struggled to escape from the tight flower.",1-1
64,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Sunlit streams flowed endlessly across the ceiling, light waves reflecting the river's murmur.",1-1
65,"Река шумела тут же, рядом.","The river was right nearby, its gentle rumble echoing through the air.",1-1
