id,source,target,n2m
74,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Prosty trik, całkiem zależny od kąta widzenia prostaków.",1-1
75,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale raz pijani prostacy złapali ""czarodzieja"" na placu, głośno domagając się fokusa.",1-1
76,Гвоздь ему выдали.,Gwoździe mu wydali.,1-1
77,Его обступили со всех сторон.,Obsypali go ze wszystkich stron.,1-1
78,И пришлось чародею по-настоящему проткнуть себе палец.,I musiało się czarownikowi naprawdę przebić palec.,1-1
79,А гримасу боли народ принял за улыбку.,A grimasa boli ludzie przyjęli za uśmiech.,1-1
80,Вот тогда он и получил настоящее признание.,Wtedy otrzymał on prawdziwe uznanie.,1-1
81,"Но нам, увы, и протыкать нечего.","Ale nam, niestety, i przebić nieczego.",1-1
82,Вся моя необычная профессия держится только на чистом мастерстве.,Cała moja niezwykła profesja trzyma się tylko na czystym rzemiosle.,1-1
83,"Хотя только book'n'griller знает, сколько в его работе подводных камней. Это наша внутренняя кухня.","Mimo że tylko book'n'griller wie, ile podwodnych kamieni jest w jego pracy, to nasza wewnętrzna kuchnia.",2-1
84,"Романы, как известно, печатались на разной бумаге.","Powieści, jak już wiecie, drukują się na różnej papierze.",1-1
85,И гореть она может по-разному.,I można się palić na różny sposób.,1-1
86,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Można ginąć w płomieniach, a następnie unoszyć się ku górze, przyklepywać do mięsa lub kręcić nad głowami klientów.",1-1
87,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","U naszych szarlatanów są specjalne powietrzne pompy, które potrafią zatrzymać paliącą się i odpaloną papier.",1-1
88,Но ими пользуются в основном начинающие.,Ale używają ich głównie początkujący.,1-1
89,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękami i głową.,1-1
90,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy nie tylko gaszą płomienie, ale i widowisko.",1-1
91,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem odsysają również prezencję.,1-1
92,А книга должна быть яркой: пылать и поражать.,Książka powinna świecić: palić i porażać.,1-1
93,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi obliczyć cały proces jak partię szachową i zimną krwią balansować nad przepaścią.,1-1
94,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Przęsł, kapłon, kołnierzyk, karton, marleowe klapki,tarakany w korze to wszystko ukryte zagrożenia.",1-1
95,"Их необходимо учитывать. Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века. У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".",A po wojnie Europa jest pełna broni.,3-1
96,"Все, все возможно.",Wszystko możliwe.,1-1
97,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.",W najgorszym miękka twarda kula.,1-1
98,Моя профессия сопряжена с риском.,Moja profesja związana jest ryzykiem.,1-1
100,"В худшем мягкая, а зачастую и твердая пуля. Теперь уголовники все чаще заказывают букинистические пиры. А после войны Европа кишит оружием. Сегодняшний немец эхо золотой довоенной эпохи.",Jest echo złotej epoki sprzed++,4-1
