id,source,target,n2m
17,"Passanten sollen sich auf diese Weise informieren können, was hier gerade so schön blüht. Die Hoffnung ist, dass Hobbygärtner zu Hause gezielt nachpflanzen.","Passersby can thus inform themselves about what's blooming here, and the hope is that hobby gardeners will be inspired to plant similar species at home.",2-1
18,In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel,The wild hare season started during the first week of January.,1-1
19,Jüngeren Datums sind Sträucher wie Winterduftheckenkirsche und Winterschneeball in den Beeten der Fußgängerzone.,Younger dates include shrubs such as winter skunk cabbage and snowball bushes in the pedestrian zone.,1-1
20,"Sie stecken jetzt seit einem Jahr in der Erde der Kübel an der Bergedorer Straße, zeigen blätterlos gerade die ersten zarten Blüten in Weiß und Rosa und sind jüngst mit weiteren Schildern bedacht worden.","They have been in the ground in the Kübel at Bergedorer Street for a year now, are showing their first delicate white and pink flowers, and have recently been labeled.",1-1
21,"""Die Winterduftheckenkirsche ist ein sehr breitbuschiger Strauch und kann zwischen zwei Meter hoch und drei Meter breit werden"", ist dort unter weiteren Angaben etwa zum geeigneten Standort zu lesen.","""The winter skunk cabbage is a very spreading shrub and can grow up to two meters tall and three meters wide,"" can be read among other information about the ideal location.",1-1
22,"Friedhelm Ringe betont, dass aber nicht nur die Beetpflanzen nun Blüten zeigen.",Friedhelm Ringe emphasizes that the flowers are not only blooming on the beet plants now.,1-1
23,"In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel. Sie blüht besonders üppig am Richtweg bei der Steigung, in der Gutenbergstraße, Wilhelm-Holert-Straße, Fahrendofer Weg und vielen Knicks.","The wild hazel has already started its season in the first week of January, blooming particularly abundantly along the path at the slope, in Gutenberg Street, Wilhelm-Holert Street, Fahrendofer Way, and many bends.",2-1
24,"Ernestine ist 102 Jahre: ""Steppen hält mich jung""","Ernestine is 102 years old: ""Stepping keeps me young""",1-2
25,"München - Tanz-Gott Fred Astaire wäre sicher stolz auf sie, wenn er vom Himmel runter zum Münchner Ostbahnhof schaut!",Munich Dance god Fred Astaire would surely be proud of them if he looked down from heaven to the Munich East Station!,1-1
26,"Immer montags treffen sich nämlich dort in der ""Mandolin Motion Show Academy"" um Punkt 15 Uhr drei Damen zum flotten Stepptanz - zusammen sind sie unglaubliche 277 Jahre alt, pardon jung!","Every Monday, three ladies meet at the ""Mandolin Motion Show Academy"" at 3 pm sharp to perform a lively step dance together, they are an incredible 277 years young, pardon the pun!",1-1
27,"Die Älteste von ihnen ist Ernestine Stauchner, sie feierte kürzlich ihren 102. Geburtstag.","The oldest of them is Ernestine Stauchner, who recently celebrated her 102nd birthday.",2-1
28,"Für die gebürtige Münchnerin (15. Januar 1921) von der Schwanthaler Höh"" ist der Montag DER Höhepunkt der Woche.","For the native Munich resident (born January 15, 1921) from the Schwanthaler Höh, Monday is the highlight of the week.",1-1
29,"""Tanzen und Steppen ist mein Leben, ohne kann ich mir nicht vorstellen"".","""Dancing and stepping is my life, without it I can't imagine.",1-1
30,Mit Ernestine schwingen auch Eva-Maria Stolze (fast 97) und Elfriede Widmann (79) die Tanzbeine.,"With Ernestine, Eva-Maria Stolze (nearly 97) and Elfriede Widmann (79) are also dancing the night away.",1-1
31,Die 97-Jährige ist 1926 in Jena (Thüringen geborgen).,"The 97-year-old was born in Jena, Thuringia in 1926.",1-1
32,"Sie war eine Soubrette, heute würde man Musical-Darstellerin sagen, arbeitete mit der legendären Marika Rökk zusammen.","She was a soubrette, what one would call a musical performer today, and worked with the legendary Marika Rökk.",1-1
33,"""Mit Tanzen, Schauspielern und Singen hab ich mein Leben verbracht"".","""I spent my life dancing, acting, and singing.",1-1
34,Mit ihren 79 Jahren ist Elfriede Widmann so etwas wie das Küken in der Runde der Stepptänzerinnen.,"At 79, Elfriede Widmann is the youngest member of the round of step dancers.",1-1
35,"Sie sagt: ""Wir haben hier einfach Spaß mit unserer Tanzlehrerin Sissy Engl"".","She says, ""We're just having fun with our dance teacher Sissy Engl.",1-1
36,Wikipedia: Der Stepptanz wurde im 19. Jahrhundert in den USA entwickelt und ist heute überall auf der Welt bekannt.,The step dance was developed in the 19th century in the USA and is now known all over the world.,2-1
37,"Mit je zwei Metallplatten, die haltbarer sind als die zunächst benutzten Holzsohlen, vorne und hinten an den Schuhen angebracht, werden beim Tanzen rhythmische Klänge erzeugt, die zum optischen Eindruck und zur Musik passen.","With two metal plates, which are more durable than the initially used wooden soles, attached to the front and back of the shoes, rhythmic sounds are produced when dancing, which match the visual impression and the music.",1-1
38,Der Tänzer wird somit auch zum Perkussions-Musiker.,The dancer thus also becomes a percussion musician.,1-1
39,Der englische Ausdruck dafür ist lautmalerisch Tap dance und der französische Claquettes.,"The English term for this is ""tap dance"" and the French ""claquettes.",1-1
40,"Der spanische Flamenco könnte den Stepptanz beeinflusst haben. Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.","The Spanish flamenco could have influenced the step dance, where the tips of the shoes are nailed, creating a clear tone when dancing.",2-1
41,Die 77-jährige Sissi Engl ist die gute Seele des Tanzstudios am Ostbahnhof.,"Sissi Engl, 77, is the heart and soul of the dance studio at the East Station.",1-1
42,"Sie ist Schauspielerin, Tänzerin und Choreografin.","She's an actress, dancer, and choreographer.",1-1
43,"""Wir sind eine große Familie, bei uns sind groß und klein, Alt und Jung willkommen"".","""We're a big family here, everyone's welcome, young and old, big and small.",1-1
44,Und was ist das Rezept für ein so langes Leben?,"""What's the recipe for a long life?""",1-1
45,"""Mich hält die Bewegung jung"", sagt die 102-Jährige zu BILD.","""I stay young through movement,"" says the 102-year-old to BILD.",1-1
46,"Ihr Rat an alle: ""Sport, gesundes Essen und keinen Alkohol"".","Her advice to all: ""Exercise, healthy eating, and no alcohol.",1-1
47,Analog im Dialog - Die Grenzen des Digitalen,"""Analog in Dialogue The Limits of the Digital""",1-2
48,Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog,"With advancing digitalization, many people are increasingly craving the analog.",1-1
49,"Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikations- und Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","The rapid pace at which our daily lives have become digital has left us little time to establish rules for how to handle it and adapt our communication and work habits accordingly, says DNN columnist Claudia Muntschick.",1-1
50,Dresden.,Dresden.,1-1
51,"Wenn man im Jahr 1985 in Bautzen ein Telefongespräch führen wollte, gab es drei Möglichkeiten.","In 1985, if you wanted to make a phone call in Bautzen, there were three options.",1-1
52,"Entweder gehörte man zu den sechs Prozent der Glücklichen, die über einen privaten Anschluss verfügten.",Either you were one of the lucky six percent who had a private line.,1-1
53,"Oder man gehörte zu denen, die Jemanden aus dieser exklusiven Gruppe in der Nachbarschaft hatten und dort für eine Flasche Radeberger mit der Verwandtschaft telefonieren konnten.",Or you knew someone in the exclusive group in the neighborhood and could use their phone to call your relatives while sharing a bottle of Radeberger beer.,1-1
54,Oder man suchte eine Telefonzelle auf.,Or you had to search for a payphone.,1-1
55,Unvergessen der Geruch des Plastehörers und das Klicken der Kleingeldmünzen im Automaten.,Unforgettable was the smell of the plastic receiver and the sound of the coins clinking in the machine.,1-1
56,"Mein größter Traum war es, beim Anrufen auch das Gesicht des Anderen sehen zu können - Bildtelefonie, dachte ich, was wäre das für eine tolle Sache!","My biggest dream was to be able to see the other person's face while calling video calls, I thought, what a wonderful thing that would be!",1-1
57,Wie weiter in Moldau?,How much longer in Moldova?,1-1
58,14 Tage für eine neue Regierung,14 days for a new government.,1-1
61,In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"In Moldova (also known as Moldavia), President Maia Sandu has tasked former Interior Minister Dorin Recean with forming a government.",1-1
62,Dafür hat der 48-Jährige Wirtschaftsexperte jetzt 14 Tage Zeit.,"For that, the 48-year-old economic expert now has 14 days.",1-1
63,Bisher war Recean einer der Berater der Präsidentin.,"Previously, Recean was one of the president's advisors.",1-1
64,Nach nur anderthalb Jahren im Amt war Ministerpräsidentin Natalia Gavrilita überraschend zurückgetreten.,"After just one and a half years in office, Prime Minister Natalia Gavrilita unexpectedly resigned.",1-1
65,"Die pro-europäische Regierungschefin stand unter massivem Druck., wie sie selbst als Erklärung für ihre Demission bekannt gab - offenbar wurde sie von pro-russischen Kräften angefeindet.","The pro-European government leader was under massive pressure, as she herself explained in her resignation statement apparently, she was targeted by pro-Russian forces.",1-1
66,"Die Präsidentin dankte Gavrilita für deren ""enorme Opfer"".","The president thanked Gavrilita for their ""enormous sacrifices.",1-1
67,Moldau ist Nachbarland der Ukraine und leidet unter den wirtschaftlichen Folgen des Krieges.,Moldova is a neighboring country of Ukraine and is suffering from the economic consequences of the war.,1-1
68,Die Inflation liegt bei über 40 Prozent und die kleine Republik hat Zehntausende Geflüchtete aus der Ukraine aufgenommen.,The inflation rate is over 40 percent and the small republic has taken in tens of thousands of refugees from Ukraine.,1-1
69,"Im Parlament in Chisinau hat die von Präsidentin Sandu gegründete pro-europäische Partei PAS (Partei der Aktion und Solidarität) eine komfortable Mehrheit, denn sie besetzt 63 von 101 Sitzen.","In the parliament in Chisinau, the pro-European party PAS (Party of Action and Solidarity) founded by President Sandu has a comfortable majority, as it holds 63 out of 101 seats.",1-1
70,Die Bestätigung des neuen Regierungschefs und seines Kabinetts dürfte von daher kein Problem darstellen.,The confirmation of the new government chief and his cabinet is therefore unlikely to pose a problem.,1-1
71,"Allerdings haben die pro-europäischen Politikerinnen und Politiker in den vergangenen Monaten in Moldau an Popularität verloren, während die pro-russischen - mit Unterstützung aus dem Kreml - beliebter geworden sind.","However, pro-European politicians in Moldova have lost popularity in recent months, while pro-Russian politicians with support from the Kremlin have become more popular.",1-1
72,Das waren die Kostüme der Promis,That was the costumes of the celebrities.,1-1
73,2023 wird wieder ordentlich gefeiert in Veitshöchheim.,"""2023 is going to be celebrated in style in Veitshöchheim.",1-1
74,Die 5. Jahreszeit ist in vollem Gange und die Prominenz ließ sich nicht lange bitten.,The 5th season is in full swing and the celebrities didn't take long to RSVP.,1-1
75,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","State Father Markus Söder did not go as Moses, which his costume suggests.",1-2
76,Er sieht sich eher als Stammesältester der Bayern.,He sees himself more as the tribal elder of Bavaria.,1-1
77,An seiner Seite Ehefrau Karin Baumüller-Söder.,With his wife Karin Baumüller-Söder by his side.,1-1
78,"Bayerns Umwelt- und Verbraucherschutzminister, Thorsten Glauber, hat sich den Kinderheld Chase von der Paw Patrol für sein Kostüm herausgesucht.","Bavaria's Environment and Consumer Protection Minister, Thorsten Glauber, has chosen Chase from the Paw Patrol as his costume.",1-1
79,Aus den Tiefen des Meeres nach Franken kam Justizminister Georg Eisenreich samt Frau Anja.,From the depths of the sea to Franconia came Minister of Justice Georg Eisenreich with his wife Anja.,1-1
80,"Völlig abgehoben: Minister für Wissenschaft und Kunst, Markus Blume, zieht es in den Weltraum.","Completely out of it: Minister of Science and Art, Markus Blume, is drawn into space.",1-1
81,Landtagspräsidentin,President of the State Parliament,1-1
82,"Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","Ilse Aigner chose no less than ""Mama Bavaria"" as her costume role model.",1-1
83,Im Peace-and-Love-Modus: Bayerns Gesundheitsminister Klaus Holetschek nebst Gattin Birgit.,In the peace-and-love mode: Bavaria's Health Minister Klaus Holetschek and his wife Birgit.,1-1
84,Bob der Baumeister alias Bauminister Christian Bernreiter mit seiner Frau Ann-Kathrin Jandt-Bernreiter als Wendy.,"Bob the builder, aka Minister of Construction Christian Bernreiter, with his wife Ann-Kathrin Jandt-Bernreiter as Wendy.",1-1
85,Bayerns Goldjunge: Finanzminister Albert Füracker mit seiner Frau Evelyne.,Bavaria's golden boy: Finance Minister Albert Füracker with his wife Evelyne.,1-3
86,Sie trug Silber.,She wore silver.,1-1
87,Er spielt sogar im Fasching den Sheriff: Bayerns Innenminister Joachim Herrmann.,He's even playing the sheriff during Carnival: Bavaria's Interior Minister Joachim Herrmann.,1-1
88,An seiner Seite Ehefrau Gerswid.,With his wife Gerswid by his side.,1-1
89,Auf der Walz: Wirtschaftsminister Hubert Aiwanger huldigt mit seinem Kostüm dem Handwerk.,On the move: Economics Minister Hubert Aiwanger pays tribute to the craftsmanship with his costume.,1-1
90,"Seine Partnerin Tanja Schweiger, Landrätin des Kreises Regensburg, tut es ihm gleich.","His partner Tanja Schweiger, district administrator of Regensburg, does the same.",1-1
91,Die politische Opposition durfte natürlich auch nicht fehlen.,The political opposition was naturally not missing.,1-1
92,Alles für Bayern: Grünen-Fraktionschefin Katharina Schulze als Bavaria und ihr Co-Chef Ludwig Hartmann als bayerischer Löwe.,Everything for Bavaria: Green Party fraction leader Katharina Schulze as Bavaria and her co-leader Ludwig Hartmann as the Bavarian lion.,1-1
93,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,"""Wandering is the SPD faction leader's pleasure: Florian von Brunn with SPD state chairwoman Ronja Endres.",1-1
94,Royal wurde es bei FDP-Fraktionschef Martin Hagen.,Royalty was had by FDP fraction chief Martin Hagen.,1-1
95,Er und seine Frau Anisha kamen als Harry und Meghan.,He and his wife Anisha came as Harry and Meghan.,1-1
96,Sonst spricht er sicherlich mehr.,"Otherwise, he will surely speak more.",1-1
97,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs. An seiner Seite Frau Andrea.","In Veitshöchheim, the chairman of the EPP group in the European Parliament, Manfred Weber, was on tour as a pantomime, accompanied by his wife Andrea.",2-1
98,"Sollte es mit der Politik nicht mehr klappen, kann er immerhin zaubern.","If politics doesn't work out, he can always resort to magic.",1-1
99,Nürnbergs OB Marcus König als Harry Potter und Ehefrau Anke als Hermine.,Nuremberg's mayor Marcus König as Harry Potter and his wife Anke as Hermione.,1-1
100,Flott als Biene unterwegs: Bayerns Digitalministerin Judith Gerlach.,Swift as a bee on the move: Bavaria's Digital Minister Judith Gerlach.,1-1
101,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: legal director of BR, Eva Majuntke, BR director Katja Wildermuth, and BR cultural program director Björn Wilhelm.",1-1
102,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,A minor swipe at climate activists by Frankish crime scene commissioner Sebastian Fleischer played by Alexander Leopold Schadt.,1-1
103,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen. Jürgen Götz und seine Gattin Julia.,"The first mayor of Veitshöchheim, Jürgen Götz, and his wife Julia, naturally could not be missing.",2-1
104,Oberhof: Kühn Achter im WM-Sprint,Oberhof: Kühn Eighth in the World Championship Sprint.,1-1
105,Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Bö continued his impressive series despite difficult conditions and won the sixth sprint race of the season.,1-1
106,Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf.,The five-time Olympic champion has now collected 14 World Championship titles and is closing in on his fellow countryman Ole Einar Björndalen.,1-1
107,"Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion.","The biathlon icon, who is working as a TV expert on location, remains the undisputed record champion with 20 World Championship gold medals.",1-1
108,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln. Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.","Even thick fog did not prevent Bö from collecting his second gold medal on the Rennsteig, following his successful title defense with Norway's mixed relay team on Wednesday.",2-1
109,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird.",Few people doubt that number three will follow in the hunt.,1-1
110,In der Verfolgung ist Bö einmal mehr der klare Favorit.,Bö is once again the clear favorite in pursuit.,1-1
111,"Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","His running form is outstanding, allowing him to compensate for shooting errors up to a certain extent with ease.",1-1
112,Bei Doll lief derweil schon wieder nichts zusammen.,"At Doll, things were once again not going well.",1-1
113,"Nachdem der Routinier mit einer Strafrunde in der Mixed-Staffel alle Chancen auf eine Medaille zum Auftakt vergeben hatte und es nur Platz sechs gegeben hatte, lief es drei Tage später nicht besser.","After the veteran had squandered all chances at a medal in the mixed relay with a penalty round and had only managed sixth place, things didn't improve three days later.",1-1
114,"Drei Strafrunden schon im Liegendschießen und zwei weitere stehend waren eine große Enttäuschung für den Ältesten im deutschen Team, der 2017 den größten Erfolg seiner Laufbahn in dieser Disziplin gefeiert hatte.","Three penalty rounds in the prone shooting and two more standing were a major disappointment for the oldest member of the German team, who had celebrated his greatest success in this discipline in 2017.",1-1
115,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö.","In Hochfilzen, he surprisingly won six years ago with a mere 0. 7-second lead over Bö.",1-1
116,"Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand.","It was one of only three career successes for Doll, who has stood on the podium only once this winter.",1-1
117,Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews.,The Pyeongchang Olympian left without a word after his poor performance and did not give any interviews.,1-1
118,"Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","Roman Rees finished 19th, while the second World Cup debutant, David Zobel, came in 35th.",1-1
119,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden receives Lula: ""Must stand up for democracy""",1-2
120,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie.","At a meeting between US President Joe Biden and his Brazilian counterpart Luiz Inácio Lula da Silva, the value of democracy is at the forefront.",1-1
121,Beide blicken auf ihre Vorgänger zurück.,Both leaders look back at their predecessors.,1-1
122,US-Präsident Joe Biden hat bei einem Besuch seines brasilianischen Kollegen Luiz Inácio Lula da Silva auf den Erhalt demokratischer Werte gepocht.,U. S. President Joe Biden emphasized the importance of democratic values during a visit with his Brazilian counterpart Luiz Inácio Lula da Silva.,1-2
123,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""The strong democracy of our two nations has been put to the test,"" said Biden on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.",1-2
124,"Lula entgegnete mit Blick auf seinen rechten Amtsvorgänger Jair Bolsonaro: ""Brasilien hat sich vier Jahre lang isoliert"".","Lula replied, looking at his right-wing predecessor Jair Bolsonaro, ""Brazil has been isolated for four years.",1-1
125,Der Links-Politiker Lula hatte sich Ende Oktober in einer Stichwahl gegen Bolsonaro durchgesetzt.,The left-wing politician Lula won a runoff election against Bolsonaro at the end of October.,1-1
126,Am 1. Januar trat Lula das Amt an.,He took office on January 1st.,1-1
127,Der Machtwechsel wurde begleitet von schweren Krawallen.,The transfer of power was marked by severe riots.,1-1
128,"Anhänger Bolsonaros hatten im Januar den Kongress, den Obersten Gerichtshof und den Regierungssitz in der Hauptstadt Brasília gestürmt.","Bolsonaro supporters stormed Congress, the Supreme Court, and the government seat in the capital city of Brasília in January.",1-1
129,"Der Gewaltausbruch in Brasilien erinnert auf düstere Weise an den Sturm auf das US-Kapitol vor gut zwei Jahren, bei dem Anhänger des damaligen Präsidenten Donald Trump gewaltsam in das Parlament in Washington eindrangen.","The outbreak of violence in Brazil is eerily reminiscent of the storming of the US Capitol over two years ago, when supporters of then-President Donald Trump violently entered the parliament in Washington.",1-1
130,Lula kritisierte Bolsonaro bei dem Treffen mit Biden offen.,Lula criticized Bolsonaro openly at the meeting with Biden.,1-1
131,Sein Vorgänger habe nicht viel auf internationale Beziehungen gegeben.,His predecessor didn't prioritize international relations much.,1-1
132,"""Seine Welt begann und endete mit Fake News, morgens, nachmittags und abends"", sagte Lula. ""Kommt mir bekannt vor"", entgegnete Biden - eine offensichtliche Anspielung auf seinen Amtsvorgänger Trump.","""His world began and ended with fake news, morning, noon, and night,"" said Lula. ""Sounds familiar,"" replied Biden an obvious reference to his predecessor Trump. <<WRONG STATEMENT, TRANSLATION FOUND>>",1-3
133,Kurze Notiz über die Presse - der Freitag,Translation: Brief note on the press Friday.,1-1
134,Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Does anyone remember the RAF wanted posters?,1-1
135,Man sah darauf die zur Denunziation und zum Abschuss freigegebenen Mitglieder der Roten Armee Fraktion.,They featured the members of the Red Army Faction who were declared wanted for denunciation and elimination.,1-1
136,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft.","In a country with a culture of denunciation, which existed before Corona, a mood was publicly stirred up against the most dangerous enemies of the Federal Republic of Germany; let's say, of bourgeois democracy, let's say, of late capitalist society.",1-1
137,(Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.),(Let's not mention the really dangerous ones in suits and ties.,1-1
138,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden.","Now, the Stuttgarter Zeitung, which is usually behind Raudis in the S-Bahns or Onanists in the park, is giving a new edition with Putin's friends.",1-1
139,"Weil die so schön sind, gibt es eine Bildergalerie.","Because they are so beautiful, there is a picture gallery.",1-1
140,"Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Of course, the StZ is poorly informed, because there are probably more ""Russian friends"" in this world than the StZ has space for pictures.",1-1
141,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, rather: Mrs. Wagenknecht is in places 1 to 5 (!), followed by Mrs. Schwarzer.",1-2
142,"Nun, ich kenne in meiner Umgebung niemand mehr, der dieses Blatt liest.","Now, I don't know anyone in my surroundings who reads this newspaper anymore.",1-1
143,"Wenn doch, wäre es jetzt höchste Zeit.","If only someone did, it would be high time.",1-1
144,"Wir haben das bekannte Niveau erreicht, wo nichts mehr darunter ist.",We've reached the familiar level where there's nothing left below.,1-1
145,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And latest now, dialectically speaking, Mrs. Wagenknecht should be the most popular politician among all not yet completely confused, i. e. Peace-loving, pacifist, and anti-militaristic people.",1-1
146,(Und hier ist nun keine Differenzierung mehr nötig.),"(And here, no further differentiation is necessary.",1-1
147,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein,Harald Glööckler files for divorce from his husband Dieter Schroth.,1-3
148,Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Designer Harald Glööckler (57) and his partner Dieter Schroth (74) have separated.,1-1
149,"Das bestätigte Glööcklers Anwalt Christian-Oliver Moser gegenüber der ""Bild""-Zeitung und RTL in gleichem Wortlaut.","This was confirmed by Glööckler's lawyer Christian-Oliver Moser to the ""Bild"" newspaper and RTL in the same wording.",1-1
150,"Dort heißt es: ""Ich kann bestätigen, dass mein Mandant über seine Familienanwältin beim zuständigen Gericht einen Antrag auf Aufhebung seiner Lebenspartnerschaft gestellt hat.","He said: ""I can confirm that my client has filed an application for dissolution of his registered partnership through his family lawyer at the relevant court.",1-1
151,"Über Details äußere ich mich nicht"".",I won't comment on the details.,1-1
152,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his life partner Schroth were together for 35 years, there have been rumors of separation for about a year.",1-1
