id,source,translation,n2m
39,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小柄で、黒い目をしていて、魅力的だが、きっと彼女が可愛いかどうかは言えないだろう。,1-1
40,Je ne sais plus lire ces filles-là non plus.,私はもうこういう子供たちを読み取ることもできない。,1-1
41,Elle est vive.,彼女は活発である。,1-1
42,Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,ノルマル・スープ？出版業界？一年間に一千人のガストン・ガリマールを生産するためのマシン？そしてそれらを次々と破壊するためのもの？,2-1
43,Alors qu'est-ce que vous faites ici?,「じゃあ、あなたは何をしに来たの？」,1-1
44,J'aime bien les livres aussi! Et puis il y avait une place.,「本も好きなんです！それに今回は空きがあったんです。,2-1
45,On doit faire un stage en entreprise. Obligatoire.,企業でインターンをする義務があるんですよ。」,2-1
46,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",「それなら、お話ししてもいいですか？あなたは私のオフィスで何をしているの？」,1-1
47,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",「大先輩のミュニエさんが私に……」,1-1
48,Le grand patron? Meunier?,「大先輩？ミュニエ？」,1-1
49,Vous ne le connaissez pas?,「あなたは知らないの？」,1-1
50,Trop bien.,「ああ、よく知っているよ。」,1-1
51,"Non, gestion d'entreprises culturelles.",「いいえ、文化事業の管理です」,1-1
52,Vraiment? Et vous voulez gérer l'édition? Je vous souhaite bonne chance. Je préférerais organiser des concerts. Asseyez-vous.,「本当ですか？そして、出版を管理したいのですか？お祈りしますよ」 「コンサートを企画することを好みます」 「座ってください」 「行かなければなりません、今日は金曜日です。,4-1
54,Il est tard.,もう遅いです」,1-1
55,Cinq minutes. Vous voulez organiser des concerts?,「５分だけ。コンサートを企画したいのですか？」,2-1
56,"Oui, c'est bien, la musique.",「はい、音楽はいいですね」,1-1
57,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、少しの休息や揺さぶりを得るために、脳みそに血液を多く送るために、足を組んで座っていた。 しかし、最近は夜、特に金曜日の夜になると、頭を机の上に置くことが多くなってきた。,1-2
58,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",手紙を開いたまま、腕を組んで頭を置く。 前腕の上に額を、新しいテキストの上に頬を置く。,1-2
59,Le bois du bureau amplifie les battements de mon cœur.,机の木材が私の心臓の鼓動を増幅している。,1-1
60,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,古いアール・デコ家具は感情や疲労をうまく導いてくれる。,1-1
61,Ruhlman?,ルールマン？,1-1
62,Leleu?,レルー？,1-1
63,Il en a tant vu.,彼らはそんなに多くを見てきた。,1-1
64,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は自分の心臓を聞く、金曜日の古い心臓を、家の静寂の中で。,1-1
65,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",今夜はみんな出て行ってしまった、私だけが残された、週末に持って行かなくてはならない手紙の山を立てる勇気がないから疲れきっている。,1-1
66,Comme chaque vendredi.,毎週の金曜日のように。,1-1
67,Alors vous savez.,「そうですね。,1-1
68,C'est lui qui m'a dit de vous apporter ça.,彼が私にあなたに持っていくように言ったのです。」,1-1
69,"Et qu'est-ce que c'est, ça?",「それは何ですか？」,1-1
70,"Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",「ええと、リーダーです。 eBookです。 iPadです。 私にはわかりません。,1-4
71,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼はあなたが週末に持ち歩くのが重くならないように、あなたのすべてのマニュスクリプトを入れたと言っていました。,1-1
72,Vous voulez que je vous explique?,解説しましょうか？ 見てください。,1-2
73,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",これは、あなたのマニュスクリプトが入ったスクリーンのようなものです。,1-1
74,Ils sont sur l'étagère virtuelle en faux-vrai bois.,仮想の木製の棚に入っています。,1-1
75,Vous les touchez et ils s'ouvrent.,触れると開きます。,1-1
76,Il y en a un paquet.,たくさんありますよ。,1-1
77,Vous n'allez jamais lire tout ça en deux jours!,二日間で全部読むことはないでしょう！,1-1
78,"Regardez, le texte s'ouvre.",見てください、テキストが開きます。」,1-1
