id,source,target,n2m
24,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia lepiej nie wspominać: bogate dupki z dnia na dzień stawały się smakoszami, przełykały wyschnięte steki z piotrosza na Starym człowieku i morzu, przypalonego dorsza na Dos Passosie i niedosmażoną wieprzowinę na Szwejku.",1-1
25,За эти девять лет именно русская литература принесла мне весьма приличный доход.,Przez te dziewięć lat to właśnie literatura rosyjska przyniosła mi bardzo przyzwoity dochód.,1-1
26,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej płonącym stronicom przeszedłem trudną drogę od szeregowego kucharza w podziemnych knajpkach Hongkongu do chefa z trzema gwiazdkami na zamówienie i teraz mogę sobie pozwolić na życie z występów wyjazdowych, na tułanie się po świecie.",1-1
27,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, jeszcze raz Doświadczenie, ""syn popełnionych błędów"".",1-1
28,Да и мать его Случайность.,A matką jego Przypadek.,1-1
29,И отец Интуиция.,A ojcem Intuicja.,1-1
30,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są jak konie: bywają dzikie i nieobliczalne, jeśli nie znajdziesz do nich odpowiedniego podejścia.",1-1
31,Я обхожусь без стека и шпор.,Ja się obchodzę bez szpicruty i ostróg.,1-1
32,"Ласка, только ласка.","Czułość, tylko czułość.",1-1
33,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Dla mnie książki to nie jakieś drewno, jak się mawia w naszej podziemnej kucharskiej społeczności.",1-1
34,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Wszakże książka to cały świat, chociaż na zawsze miniony.",1-1
35,В этом смысле я романтик.,Pod tym względem jestem romantykiem.,1-1
36,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","W końcu urodziłem się jako syn humanisty, wnuk stomatologa, prawnuk adwokata, praprawnuk rabina.",1-1
37,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem jedno jeśli kochasz książkę naprawdę, ona odda ci całe swoje ciepło.",1-1
38,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja kocham klasykę rosyjską, chociaż nawet do połowy nie przeczytałem żadnej rosyjskiej powieści.",1-1
39,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.",Ale nie będę smażyć steku na pisarzu drugiego gatunku typu Maksyma Gorkiego.,1-1
40,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę ja i moja mądra pchła znamy na pamięć: fabuła, biografia autora ze wszystkimi szczegółami, data wydania papierowego polana.",1-1
41,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie umie czytać książek.",1-1
42,"А таких людей у нас, к сожалению, все больше.","A takich ludzi jest wśród nas, niestety, coraz więcej.",1-1
43,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Choć z pewnością, aby dobrze przeczytać książkę, kucharz wcale nie musi jej przeczytać.",1-1
44,Парадокс XXI века.,Paradoks XXI wieku.,1-1
45,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mawiał mój świętej pamięci ojciec profesor.",1-1
46,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja, będąc chłopcem, myślałem, że mówi o tempurze, którą przygotowali w japońskiej knajpie na sąsiedniej ulicy.",1-1
47,Во мне уже тогда проснулась душа повара.,Już wtedy obudziła się we mnie dusza kucharza.,1-1
48,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Gdy ludzkość przestała drukować książki, a z najlepszych z tych już istniejących uczyniono eksponaty muzealne, na świecie narodził się book'n'grill.",1-1
49,Люди всегда тянутся к запретному плоду.,Ludzi od zawsze pociągał zakazany owoc.,1-1
50,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent wydrukowanych przez ludzkość książek oddano na przemiał lub po prostu wyrzucono na wysypiska, żeby nie zagracały przestrzeni w mieszkaniach.",1-1
51,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","Te pozostałe dziesięć, chronione w muzeach i bibliotekach, natchnęły zaś najlepszą część ludzkości niesamowitą pasją.",1-1
52,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.",Pierwszy stek usmażono dwanaście lat temu w Londynie na płomieniu pierwszego wydania Finneganów trenu skradzionego z British Museum.,1-1
53,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowało go i zjadło czterech zacnych mężów: psychoanalityk, florysta, makler giełdowy i kontrafagocista.",1-1
54,Так родился book'n'grill.,Tak narodził się book'n'grill.,1-1
55,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To zapoczątkowało wielką pasję, która stała się przez te śpieszne lata wielką tradycją.",1-1
56,10 000 фунтов за вечер неплохой навар.,10 000 funtów za noc niezła działka.,1-1
57,Мой прайс уже обогнал стоимость книги.,Moja wycena przekroczyła już cenę książki.,1-1
58,Это знак качества.,To znak jakości.,1-1
59,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A gdy rośnie wycena, rośnie też uczucie głębokiej satysfakcji.",1-1
60,"Статус, статус book'n'grill chef.","Status, status, book'n'grill chef.",1-1
61,"В общем, я доволен.","Ogólnie rzecz biorąc, jestem zadowolony.",1-1
62,"И профессией, и судьбой.","I z zawodu, i z losu.",1-1
63,Хотя не все в моей жизни было гладко.,Choć nie wszystko w moim życiu szło gładko.,1-1
64,Но шрамы для нашего брата book'n'griller привычное дело.,Ale dla naszego brata book'n'grillera blizny to rzecz normalna.,1-1
65,Все прошло хорошо.,Wszystko poszło gładko.,1-1
66,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka przeczytana idealnie nie za szybko, nie za wolno, minimum dymu.",1-1
67,Классика.,Klasyka.,1-1
68,Я был в форме.,Byłem w formie.,1-1
69,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.",Biegłość kucharza w kartkowaniu płonących stronic w celu utrzymania równomiernego ognia to jeden z najważniejszych elementów naszego zawodu.,1-1
70,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Kartki przewracamy specjalnym metalowym paskiem w kształcie miecza, zwanym w naszym środowisku excalibur.",1-1
71,"У каждого повара эскалибур свой, сделанный на заказ.",Każdy kucharz ma własny excalibur wykonany na zamówienie.,1-1
72,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatniej rewizji w Palo Alto korzystam z nowego tytanowego, z kościanym uchwytem.",1-1
73,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy kobiety i mężczyźni siedzą wokół rusztu, a kucharz nie ma zabezpieczonych tyłów.",1-1
74,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Właśnie dlatego jestem podróżującym chef star, a nie jakimś szeregowym book'n'grillerem.",1-1
75,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy ruszt otoczony jest ze wszystkich stron klientami z pustymi talerzami, przypominam sobie tego legendarnego magika, który niegdyś chodził po miastach Europy, szokując publikę prostą sztuczką z przebijaniem palca gwoździem.",1-1
76,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Prymitywny trik, w całości zależny od kąta widzenia naiwniaków.",1-1
77,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia podpite prostaczki złapały ""czarodzieja"" gdzieś na placu, donośnie domagając się sztuczki.",1-1
78,Гвоздь ему выдали.,Dano mu gwóźdź.,1-1
79,Его обступили со всех сторон.,Otoczono ze wszystkich stron.,1-1
80,И пришлось чародею по-настоящему проткнуть себе палец.,I czarodziej musiał naprawdę przebić sobie palec.,1-1
81,А гримасу боли народ принял за улыбку.,A grymas bólu tłumek przyjął za uśmiech.,1-1
82,Вот тогда он и получил настоящее признание.,Wówczas magik zyskał prawdziwe uznanie.,1-1
83,"Но нам, увы, и протыкать нечего.","Ale my, niestety, nie mamy czego przebijać.",1-1
84,Вся моя необычная профессия держится только на чистом мастерстве.,Cała moja niezwykła profesja opiera się wyłącznie na niepodważalnym kunszcie.,1-1
85,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Tylko book'n'griller wie, ile czyha na niego pułapek w tym fachu.",1-1
86,Это наша внутренняя кухня.,Ale to nasze tajniki kuchni.,1-1
87,"Романы, как известно, печатались на разной бумаге.","Powieści, jak wiadomo, drukowano na różnym papierze.",1-1
88,И гореть она может по-разному.,Dlatego różnie mogą się palić.,1-1
89,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Mogą się tlić, buchnąć ogniem, po czym stronice wzbijają się w powietrze i kleją do mięsa lub wirują nad głowami klientów.",1-1
90,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.",Nasze ruszty posiadają specjalne pompy powietrzne do zatrzymania wzlatującego płonącego lub spalonego papieru.,1-1
91,Но ими пользуются в основном начинающие.,Ale korzystają z nich głównie początkujący.,1-1
92,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękoma i głową.,1-1
93,"Эти насосы умаляют не только пламя, но и зрелище.","Pompy pomniejszają nie tylko płomienie, lecz także widowisko.",1-1
94,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem zasysają prezencję.,1-1
95,А книга должна быть яркой: пылать и поражать.,A książka powinna fascynować: płonąć i zdumiewać.,1-1
96,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi skalkulować cały proces niczym partię szachów i z zimną krwią balansować nad przepaścią.,1-1
97,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Oprawa, kapitałka, bukram, tektura, wkładki z gazy, lniany sznurek, zakładki, klej kazeinowy, zasuszone kwiatki, mole książkowe, pluskwy czy karaluchy w grzbiecie wszystko to są ukryte pułapki.",1-1
98,Их необходимо учитывать.,Należy się z nimi liczyć.,1-1
99,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.",Kiedyś pewnemu kucharzowi wybuchła mikroklisza wprawiona w grzbiet w połowie XX wieku.,1-1
100,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".",Inny miał problemy z antropodermiczną oprawą Stu dwudziestu dni Sodomy.,1-1
101,"Все, все возможно.","Wszystko, wszystko jest możliwe.",1-1
102,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsza nieroztropność, niepewność lub zbytnia pewność siebie i katastrofa nieunikniona.",1-1
103,Моя профессия сопряжена с риском.,Moja profesja jest sprzężona z ryzykiem.,1-1
104,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wino chluśnięte w twarz, cios drogim naczyniem w głowę.",1-1
105,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym miękka, a często i twarda kula.",1-1
106,Теперь уголовники все чаще заказывают букинистические пиры.,Kryminaliści coraz częściej zamawiają dziś uczty antykwaryczne.,1-1
107,А после войны Европа кишит оружием.,A po wojnie w Europie roi się od broni.,1-1
108,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echo złotej epoki przedwojennej.,1-1
