id,source,translation,n2m
21,"Freed of our influence, some of them emitted sudden, harsh barks.","Uwolnieni od naszego wpływu, niektórzy z nich wydawali nagle, gwałtowne szczeknięcia.",1-1
22,"Apparently, laughing.",Najwyraźniej śmiejąc się.,1-1
23,"From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried.","Z otaczającego dom tarasu, ze swoimi bambusowymi pochodniami i wiszącymi paprociami, huśtawkami na werandzie, zniszczonymi przez mole fotelami i niebieskimi lampami przeciwmuchowymi, dźwięki śmiechu przenosiły się daleko.",1-1
24,"We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat.","Słyszeliśmy je z domków na drzewach i kortów tenisowych oraz z pola pełnego uli, które w dzień doglądała powolna sąsiadka, mrucząc pod welonem swojego kapelusza pszczelarskiego.",1-1
25,"We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Słyszeliśmy je zza popękanych szyb starej szklarni lub nad chłodną czarną wodą jeziora, gdzie o północy dryfowaliśmy lekko ubrani.",1-1
26,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months.","WIELKI DOM został zbudowany przez rozbójników baronów w dziewiętnastym wieku, jako pałacowe miejsce wypoczynku na zielone miesiące.",1-1
27,"Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky.","Nasi rodzice, tak zwane autorytety, kręcili się po jego pokojach w mętnych obiegach pod szerokimi belkami, ich cele były niejasne.",1-1
28,And of no general interest.,I nie budziły ogólnego zainteresowania.,1-1
29,The lady urinated.,Pani oddała mocz.,1-1
30,"""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother.","""Och, biedna stara rzecz, ma nerwowy pęcherz!"" zawołała ktoś gruba matka.",1-1
31,"""Is that a Persian rug?""","""Czy to perski dywan?""",1-1
32,Whose mother was it? Unclear.,Czyja to była matka? Niejasne.,1-2
33,"No one would cop to it, of course.",Nikt oczywiście nie przyznał się do tego.,1-1
34,We canceled the performance.,Odwołaliśmy przedstawienie.,1-1
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","""Przyznaj się, to twoja matka,"" powiedział chłopiec o imieniu Rafe do dziewczynki o imieniu Sukey, gdy rodzice opuścili pomieszczenie.",1-1
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Niektóre z ich kielichów, szklanek do whisky i butelek po piwie były całkowicie puste.",1-1
37,Drained.,Wysączone.,1-1
38,"Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother?","Ci rodzice zdawali się być w pośpiechu potem: ""Nie ma mowy,"" powiedziała stanowczo Sukey i potrząsnęła głową: ""To kto jest Twoją matką?",3-1
39,The one with the big ass?,Ta z dużym tyłkiem?,1-1
40,"Or the one with the clubfoot?""","Czy ta z kulawą nogą?""",1-1
41,"""Neither,"" said Sukey.","""Żadna"" odpowiedziała Sukey -""",1-1
42,"""So fuck you.""",Więc odpierdol się.,1-1
43,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jeden pies miał nałożony makijaż na twarz, szminkę i niebieskie cienie do powiek.",1-1
44,"It was a white-faced dog, so the makeup showed up well.","Był to pies o białej twarzy, więc makijaż dobrze się prezentował.",1-1
45,We liked to have an impact.,Lubiliśmy robić wrażenie.,1-1
46,"When we were done, the lipstick went back into some mother's Fendi handbag.","Gdy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki.",1-1
47,"We watched her apply it, unaware.","Obserwowaliśmy, jak ją nakładała nieświadoma sytuacji.",1-1
48,That was satisfying.,To było satysfakcjonujące.,1-1
49,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Umieściliśmy psy w sztuce i zaprosiliśmy rodziców, ponieważ nie było nikogo innego, kto mógłby być publicznością.",1-1
50,But the pets were poorly trained and failed to take direction.,Ale zwierzęta były źle wyszkolone i nie potrafiły zrozumieć poleceń.,1-1
51,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"Było tam dwóch żołnierzy i elegancka dama, którą ubraliśmy w falbaniasty stanik.",1-1
52,The soldiers were cowards.,Żołnierze byli tchórzami.,1-1
53,"Deserters, basically.","Deserci, w zasadzie.",1-1
54,They ran away when we issued the battle cry.,"Uciekli, gdy wydaliśmy okrzyk bojowy.",1-1
55,(A blaring klaxon.,(Deafening klakson.,1-1
56,It went hoh-onk.),Właśnie hoh-onk. ),1-1
57,Even the smallest canoe could take us down to the ocean.,Nawet najmniejsza kanadyjka mogłaby zabrać nas do oceanu.,1-1
58,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Przepłynęlibyśmy jezioro, przejechalibyśmy przez bagno, spłynęli strumieniem i dotarli do ujścia rzeki.",1-1
59,Where the water met the sky.,Tam gdzie woda spotyka się z niebem.,1-1
60,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Bieglibyśmy wzdłuż plaży na solnym wietrze, zostawiając nasze łodzie na piasku.",1-1
