id,source,translation,n2m
21,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","Przez ręce do ręki przechodziły zdjęcia brunatne z tyłu zaciekłe przez wszystkie palce, które je trzymały w innych porcjach, miesiężny mix kawy i tłuszczu topniejący w nieokreśloną barwę.",1-1
22,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","Wśród zimnych i poważnych newlyweds, goście na przyjęciu stłoczyli się na kilka rzędów wzdłuż ściany, nie rozpoznając swoich rodziców ani kogoś innego.",1-1
23,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","To nie było również niemowlę o nieokreślonym płci, leżące na poduszce, ale ktoś inny, istota z cichego i nieosiągalnego czasu.",1-1
24,Récit familial et récit social c'est tout un.,"Rodziny opowiadające i społeczne, to wszystko jedno.",1-1
25,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","Głosy gości wyznaczały granice młodości: wieś i farmy, gdzie z pamięci dawnej mężczyźni byli zatrudnieni, a dziewczyny służyły, fabryka, gdzie wszyscy spotkali się, zaprzyjaźnili i wyszli za mąż, małe sklepy, gdzie najbardziej ambitni awansowali.",1-1
26,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","One rysowały historie bez wydarzeń osobistych poza narodzinami, ślubami i zgonami, bez podróży poza regimentem do odległego garnizonu, istnienia zajęte pracyą, jej trudnością i zużyciem, a także pogróżbami alkoholem.",1-1
27,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Szkoła była tłem mitologicznym, krótkim wiekiem złotym,którego nauczyciel był surowym bogiem z ręką w ferulacji,by uderzyć w palce.",1-1
28,La frénésie qui avait suivi la Libération s'estompait.,"Frenezja, która nastała po Wyzwoleniu, zaczęła słabnąć.",1-1
29,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,"Wtedy ludzie myśleli tylko o wychodzeniu na zewnątrz i świat był pełen pragnień, które trzeba było zaspokoić od razu.",1-1
30,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Wszystko, co stanowiło po raz pierwszy od wojny, wywoływało ruszenie, banany, bilety loterii narodowej, fajerwerki.",1-1
31,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Całe dzielnice, od babci wspieranej przez córki do niemowlaka w wózku, ludzie gniało do ulicy, do festynu, do retraity z pochodniami, do cyrku Bouglione, gdzie ryzykowano być zadeptanym w tłumie.",1-1
32,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,"Ludzie maszerowali zebrani i śpiewali na ulicy, aby powitać posąg Notre-Dame de Boulogne i eskortować go nazajutrz na kilometry.",1-1
33,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Płaczące lub religijne, każda okazja była dobra,aby razem spędzić czas na zewnątrz,jakby chcieli kontynuować życie kolektywne.",1-1
34,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.","W niedzielę wieczór carsy wracały z morzaz dużymi młodzieńcami w shortach,którzy śpiewali na szczycie głosu,wspinali się na dach bagażników.",1-1
35,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,Psy chodziły wolnoi łączyły sięna środku ulicy.,1-1
36,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","Dzieci nie słuchały i szybko opuszczały stoł, gdy tylko otrzymali pozwolenie, korzystając z ogólnej dobroć dni świątecznych, aby się bawić w złe zabawy, skakać na łóżkach i wisieć na huśtawce głową w dół.",1-1
37,Mais ils retenaient tout.,Ale zawsze pamiętali.,1-1
38,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Przy boku czasu fantastycznego którego nie ułożą już dawno, a którego epizody nie zrozumieją jeszcze przez jakiś czas znajdowali ów, bezimienny, w którym rosili się.",1-1
39,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","Czuli żal, że nie byli narodzeni, lub tylko coś, kiedy trzeba było wyruszyć w grupę na drogi i spać na słomie jak Cyganie.",1-1
40,De ce temps non vécu ils garderaient le regret tenace.,Z tego nieżytego czasu zachowywali tęsknotliwy pamiętnik.,1-1
41,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"Pamięć innych przekazywała im tajemną nostalgię za tą epoką, którą przegapili o tak wiele i nadzieję na jej życie w przyszłości.",1-1
42,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,Chłopcy byli dumni z wyjazdu na front i uważali się za pięknych żołnierzy.,1-1
43,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","Wieczorem przed radą revisionną chodzili po kawiarniach, aby uczcić chwałę zostania uznanych za prawdziwych mężczyzn.",1-1
44,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.",Przed wojskiem byli jeszcze chłopcami i nic nie wartymi na rynku pracy i małżeństwa.,1-1
45,"Après, ils pourraient avoir une femme et des enfants.",Po wojsku mogli mieć żonę i dzieci.,1-1
46,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,"Mundur, który promowali po dzielnicy podczas urlopów, otaczał ich patriotyczną i virtualną pięknością poświęcenia.",1-1
47,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","Cień zwycięskich żołnierzy, GI, unosił się wokół nich.",1-1
48,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","Szorstka tkanina munduru, która dotykano, gdy się unosili na palce, materializowała absolutną granicę między światem mężczyzn a światem kobiet.",1-1
49,À les voir on éprouvait un sentiment d'héroïsme.,"Widząc ich, czuło się heroiczne uczucie.",1-1
50,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Jeszcze jedna fotografia, podpisana przez tego samego fotografa ale papier w albumie jest bardziej pospolity, a złoty liserunek zniknął pokazuje małą dziewczynkę około czterech lat, poważną i prawie smutną pomimo żywego pęczka włosów pod środkowym przedziałkiem, zaczesanych do tyłu i przymocowanych wstążkami jak motyle.",1-1
51,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.","Jej lewa ręka spoczywa na tym samym rzeźbionym stole, całkowicie widoczna, w stylu Ludwika XVI.",1-1
52,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Wydaje się nosić gorset, jej spódnica podciągnięta do przodu ze względu na wydatny brzuch, być może oznaka krzywicy (około 1944 roku).",1-1
53,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Dwie małe, ząbkowane fotografie, prawdopodobnie z tego samego roku, pokazują tę samą dziewczynkę, ale bardziej szczupłą, w sukni z falbanami i rękawicami.",1-1
54,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.","Na pierwszej zdjęciu dziewczynka cudnie się bliskością przyciska do kobiety o masywnym ciele, ubranej w suknię z dużymi pasami, włosy wirowane w duże kitki.",1-1
55,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","Na drugim zdjęciu dziewczynka unosi lewy pięść, a jej prawa dłoń jestretowana przez mężczyznę, wysokiego, w jasnym garniturze i spodniach z paskami, stoi z niechalaną postawą.",1-1
56,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée. Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.","Oba zdjęcia zostały zrobione tego samego dnia przed murkiem, na którym znajduje się kwiatowa bordiura,a powyżej głów przebiega linia do powieszenia bielizny z zawieszonym haczykiem.",2-1
