id,source,translation,n2m
19,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",編集長さん、正直に申しあげて、わたしは著者としての名声とか、甘いひびきとかを目当てに、この小説を書いたわけじやございません……,1-1
20,Для этих хороших вещей я уже постарел.,そういうありがたいものを目当てにするには、少し年をとってしまいましたからね。,1-1
21,Вступаю же на путь авторский просто из меркантильных побуждений.,わたしが作家の道に踏みこもうとするのは、打算的な動機からに過ぎないんです……,1-1
22,Заработать хочется.,お金儲けをしたいと思いましてね……,1-1
23,Я теперь решительно никаких не имею занятий.,現在わたしは全然何の仕事も持っておりませんので。,1-1
24,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",ご存じかも知れませんが、わたしは郡で予審判事をやって、五年余り勤続したものの、財産も作らなければ、品行方正も守り通せなかったような始末でして……」,1-1
25,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",『それにしても、実によくしゃべる男だな！』 わたしはペンの方に手をのばし、それによって自分が多忙であることをわからせようとしながら、こう思った。,1-2
26,(Уж больно надоели мне тогда посетители!) Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,（当時、わたしは、来客がほとほと厭になっていたのだ！） 「ほんの一分ほど、お時間を頂戴いたします！」 わが主人公は、済まなそうな声でつづけた。,2-2
27,Но прежде всего позвольте представиться.,「しかし、何よりもまず、自己紹介をさせていただきます……,1-1
28,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学士イワン・ベトローウイチ・カムイシェフ。 もと予審判事です。,1-2
29,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",ものを書く人々のお仲間に属させていただいてはおりませんが、それでも今日は、純粋に執筆者としての目的をもって、おうかがいしました。,1-1
30,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",四十近い年齢をもかえり見ず、新進作家の仲間入りをしたいと望んでいる男が、今あなたの前に立っている、と、こういうわけでございます。,1-1
31,"Но лучше поздно, чем никогда.",遅くとも、せぬよりはましと、言いますから……」,1-1
32,"Войдя ко мне в кабинет, он сконфузился.",わたしの部屋に入るなり、彼はひどく恐縮してみせた。,1-1
33,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",おそらく、眉根を寄せた不満そうなわたしの顔が、彼のやさしい、感じやすい性質にひびいたのだろう。,1-1
34,"Извините, ради бога!",「本当に申しわけございません！」,1-1
35,"начал он мягким, сочным баритоном.",彼は張りのある柔かなバリトンで、こう切りだした。,1-1
36,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,「定められた時間以外に押しかけて、わたしのために無理に例外を作っていただいたりしまして。,1-1
37,Вы так заняты!,そんなにおにしい身体でいらっしゃいますのに！,1-1
38,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかし、編集長さん、これにはこういうわけがあるんです。 実は明日わたしは、ある非常に重大な用事でオデッサへ発つことになっておりまして……,1-2
39,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",この旅行を土曜日まで延ばしてかまわないようなら、正直の話、わたしのために例外を設けてくれなどと、おねがいはしたさなかったでしよう。,1-1
40,"Я преклоняюсь перед правилами, потому что люблю порядок.",わたし自身、秩序を好む人間ですので、規則には素直に従う方でございますから……」,1-1
41,"Каштановые волосы и борода густы и мягки, как шёлк. Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",栗色の髪や顎ひげは濃く、絹のように柔かい柔かい髪は、柔かいやさしい《絹のような》心のあらわれだと、言われている……,2-1
42,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や、陰険な、かたくなな性格の人間は、たいていの場合、髪がこわいものだ……,1-1
43,Правда это или нет читатель опять-таки увидит далее.,これが本当かどうかも、読者にはいずれわかるだろう。,1-1
44,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",しかし、徽章をつけた紳士の顔の表情にしても、顎ひげにしても、彼の大きなどっしりした身体の動きほど、柔かでしとやかなものは何一つとしてなかった。,1-1
45,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",その動きには、教養や、身軽さや、優雅や、さらにはまた、こんな表現をしてはナンだが、女らしささえ、うかがわれるのだ。,1-1
46,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",わが主人公にとって、蹄鉄をねじ曲げたり、サージンの空罐を握りつぶしたりするくらいは、さほどの努力を必要としないのだろうが、それにもかかわらず、動作のうちで、肉体的に逞しい人間であることを示すようなものは一つとしてないのである。,1-1
47,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",ドアの把手や帽子に手をかける時も、まるで蝶でもつまむように、やさしく、慎重に、ちょっと指を触れるだけだ。,1-1
48,"Шаги его бесшумны, рукопожатия слабы.",歩くにも音を立てず、握手も弱々しい。,1-1
49,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのような大カで、編集局のアンドレイなどが五人がかりでも持ちあげられぬものを片手で持ちあげてしまえそうなことなど、つい忘れてしまう。,1-1
50,"Глядя на его легкие движения, не верится, что он силен и тяжел.",その軽やかな動きを見ていると、彼が力の強いどっしりした人間であることが信じられないほどだ。,1-1
51,Спенсер мог бы назвать его образцом грации.,スペンサーなら、彼を優雅の見本と名づけるかも知れない。,1-1
52,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",顔全体からも、純朴さや、お人好しらしい太っ肚の気性や、真実味がほのぼのと感じられる……,1-1
53,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔は心の鏡という言葉が偽りでなければ、徽章をつけたこの紳士と会った最初の日に、わたしは、この男は嘘をつけぬ人間だと誓ってもよいはずだ。,1-1
54,Я мог бы даже держать пари.,賭けをしてもよいくらいのはずだ。,1-1
55,Проиграл бы я пари или нет читатель увидит далее.,わたしがその賭けに負けるか勝っか、読者にはいずれわかるだろう。,1-1
56,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",すでに言った通り、彼は長身で、肩幅が広く、優秀な作業馬のように筋骨が逞しかった。,1-1
57,Всё его тело дышит здоровьем и силой.,身体全体が健康と力を息吹いていた。,1-1
58,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はばら色で、腕は大きく、胸は広く、筋肉が隆々として、健康な少年のように濃い髪をしていた。,1-1
59,Ему под сорок.,年は四十近い。,1-1
60,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",仕立てたばかりの真新しい、トップモードの垢ぬけた綾織の服を着ている。,1-1
61,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には下げ飾りのついた太い金鎖をのぞかせ、小指にはダイヤの指環が明るい小さな星のように光っている。,1-1
62,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、小説や物語の、多少なりともまともな、すべての主人公にとって、何より大切であり、ゆるがせにできないのは、彼が並はずれた好男子であるという点だ。,1-1
63,Я не женщина и не художник.,わたしは女性でもなければ、画家でもない。,1-1
64,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",男性美などはあまり重く考えない方であるが、それでも徽章をつけたこの紳士の容姿には、強い印象を受けた。,1-1
65,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の精悍な大きな顔は、わたしの記憶に永久に刻みつけられた。,1-1
66,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔に見いだすのは、本当のギリシャ風の鉤鼻と、薄い唇と、美しい碧い眼だった。 その眼には善良さと、さらに何か、しかるべき呼び名をつけにくいものが、かがやいている。,1-2
67,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",この《何か》は、小さな動物が悲しんだり、苦しがったりしている時に、その眼の中に見いだし得るあの光だった。,1-1
68,"Что-то умоляющее, детское, безропотно терпящее. У хитрых и очень умных людей не бывает таких глаз.",何かこう、哀願するような、おとなしく我慢しているような、幼い感じの光だ……狡猾な人間や、非常に聡明な人間には、こういう眼は見られないものである。,2-1
69,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",わたしは溜息をついて、ペンをおき、徽章をつけた紳士を待ち受けにかかった。,1-1
70,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",駈けだしの作家とか、その他一般に、編集室の秘密に通じていないため、《編集局》という言葉に接しただけで神聖な胸のときめきをおばえるような人たちは、たいてい少なからぬ時間、相手を待たせるものである。,1-1
71,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",そういう人たちは『どうぞ』という編集長の言葉をきいたあとも、永いこと咳払いをしたり、洟をかんだりし、ゆっくりドアをあけ、いっそうゆっくり入ってくるので、そんなことで少なからぬ時間をとってしまうのだ。,1-1
72,Господин же с кокардой не заставил ждать себя.,ところが、徽章をつけた紳士は、それほどわたしを待たせなかった。,1-1
73,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイが出たあとのドアが閉まるか閉まらぬうちに、わたしは、片手に原稿の束を抱え、もう一方の手に徽章のついた帽子を持っている、肩幅の広い長身の男を、書斎の中に見いだした。,1-1
74,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",これほど熱心にわたしに面会を求めた男が、この小説できわめて重要な役割を演ずるのである。,1-1
75,Необходимо описать его наружность.,まず彼の容姿を描写しておかねばなるまい。,1-1
76,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",一八八〇年四月のある日の正午ごろ、受付けのアンドレイがわたしの書斎に入ってきて、どこかの紳士が編集局に現われ、編集長に会いたいと言葉をつくして頼んでいる旨、秘密めかしい口調で取りついだ。,1-1
77,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「きっとお役人ですよ」 アンドレイは附け加えた。 「徽章をつけてらっしゃいますから」,1-3
78,"Попроси его прийти в другое время, сказал я.",「日をあらためて出直すように頼んでくれ」わたしは言った。,1-1
79,Сегодня я занят.,「今日は忙しいんだ。,1-1
80,"Скажи, что редактор принимает только по субботам.",編集長の面会日は毎土曜だけです、と言ってくれ」,1-1
81,"Он и третьего дня приходил, вас спрашивал.",「おとといも、あなたを訪ねてきたんですよ。,1-1
82,"Говорит, что дело большое.",大事な用があるとかってお話でして。,1-1
83,Просит и чуть не плачет.,泣きださんばかりにして頼んでらっしやるんです。,1-1
84,"В субботу, говорит, ему несвободно. Прикажете принять?",なんでも土曜日は空いてないそうでして……お会いになりますか？」,2-1
