id,source,translation,n2m
11,The protest took place amid heightened tensions as growing numbers of refugees and migrants cross the Channel in small boats.,"Die Demonstration fand statt angesichts gespannter Stimmungen infolge des zunehmenden Eintreffens von Flüchtlingen und Migranten, die über den Kanal in kleinen Booten nach Großbritannien gelangen.",1-1
12,"More than 45,000 people reached the UK by that route in 2022, and most applied for asylum.",Mehr als 45. 000 Menschen erreichten im Jahr 2022 über diese Route das UK und die meisten beantragten Asyl.,1-1
13,"The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations.","Das System zur Prüfung von Asylanträgen ist aufgrund politischer Unruhen und bürokratischer Verzögerungen zum Stillstand gekommen, was dazu geführt hat, dass viele Asylsuchende in Hotels oder anderen temporären Unterkünften steckenbleiben.",1-1
14,"The Channel crossings have become a political issue, with the Conservative government promising to ""stop the boats"" and pursuing a plan to send such asylum seekers to Rwanda.","Die Überquerungen des Kanals sind zu einem politischen Thema geworden, mit der konservativen Regierung, die verspricht, ""die Boote zu stoppen"" und plant, solche Asylsuchenden nach Ruanda zu schicken.",1-1
15,Opponents have accused the government of demonising desperate people fleeing war and poverty.,"Gegner haben die Regierung beschuldigt, verzweifelte Menschen, die Krieg und Armut fliehen, zu verleumden.",1-1
16,President's Cup: Candystripes defeat Rovers in season opener at Brandywell,Präsidenten-Pokal: Candystripes besiegen Rovers im Saisonauftakt bei Brandywell.,2-1
17,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell,Derry Mittelfeldspieler Adam Reilly schliesst Lee Grace bei Brandywell aus.,2-1
18,Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,Derry City siegte im President's Cup mit 2:0 gegen Shamrock Rovers.,1-1
19,The FAI Cup holders defeated last season's league winners at the Brandywell thanks to first-half goals from Will Patching and Michael Duffy.,Die FAI-Cup-Sieger besiegten die Meister der Vorsaison auf dem Brandywell-Stadion dank eines Tores von Will Patching und Michael Duffy in der ersten Halbzeit.,1-1
20,The Hoops pushed to reduced terms in the second half but Ruaidhri Higgins' charges stood firm to win the curtain-raiser.,"Die Hoops drängten in der zweiten Halbzeit auf eine Reduzierung des Rückstands, aber Ruaidhri Higgins' Mannen hielten stand, um das Auftaktspiel zu gewinnen.",1-1
21,Derry travel to St. Patrick's Athletic for the league opener next Friday.,Derry reist nächste Freitag zu St. Patrick's Athletic für den Ligastart.,1-1
22,Patching's side-footed volley nudged Derry in front after 23 minutes the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Patchings seitlicher Volley setzte Derry 23 Minuten nach dem Anstoß in Führung - der Mittelfeldspieler eröffnete das Scoring, als die Foylesider letztjährige Meister mit 2:1 besiegten.",1-1
23,The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net.,"Die Hoops gewannen die Premier Division mit 13 Punkten Vorsprung, aber Duffy brachte City noch weiter in Führung, als er einen langen Schuss versuchte, der sich unter dem Torwart Leon Pohls durchschlug und ins Tor fiel.",1-1
24,Last season's runners-up were two goals to good at the break.,Die Vizemeister der Vorsaison lagen zur Halbzeit bereits mit zwei Toren vorne.,1-1
25,Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory.,"Graham Burke kam in der zweiten Hälfte dem Ausgleich am nächsten, aber die Candystripes waren komfortable Sieger eine Woche vor ihrem Aufgebot für den nationalen Titel.",1-1
26,"City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin.","City-Trainer Ruaidhri Higgins lobte sein Team nach einem Wochen, die er als ""schwierigste Woche meines Lebens"" bezeichnete, nach dem Tod seines Bruders Kevin.",1-1
27,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","""Es ist ein Tritt in den Bauch und es gibt schwierige Wochen vor uns, aber wir werden damit umgehen, in seinem Gedächtnis,"" sagte Higgins. ""Shamrock Rovers zu besiegen und das mit einer guten Leistung, ist wirklich zufriedenstellend.",2-1
28,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,DHS engagiert Anwaltskanzlei für mögliche Impeachment-Verfahren gegen Alejandro Mayorkas,1-1
29,"The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border.","Das Ministerium für Innere Sicherheit hat eine externe Anwaltskanzlei - Debevoise & Plimpton - engagiert, um bei möglichen Impeachment-Verfahren gegen Minister Alejandro Mayorkas zu helfen, da dieser von republikanischen Abgeordneten des Repräsentantenhauses wegen seiner Amtsführung an der südlichen Grenze angeklagt werden könnte.",1-1
30,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday.","""Das Ministerium für Innere Sicherheit hat externe Anwaltschaft engagiert, um sicherzustellen, dass die wichtige Mission des Ministeriums nicht durch die unvorhersehbaren, unangemessenen und parteiischen Impeachment-Bemühungen von einigen Mitgliedern des Kongresses unterbrochen wird, die bereits Schritte zur Initiierung von Verfahren unternommen haben"", erklärte ein Sprecher des Ministeriums am Freitag in einer Mitteilung.",1-1
31,"""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","""Das Ministerium wird weiterhin seine Arbeit priorisieren, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern, während es angemessen auf die über 70 Kongressausschüsse und -unterausschüsse reagiert, die das Ministerium überwachen"".",1-1
32,A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry.,"Ein Mitarbeiter des Ministeriums erklärte CBS News, das Ministerium habe die Kanzlei für den Zeitraum der Kongress-Untersuchung verpflichtet.",1-1
33,Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.,Debevoise wurde aufgrund seiner Expertise in Impeachment-Verfahren und seiner bipartisanen Erfahrung in der Zusammenarbeit mit dem Kongress bei Überwachungsangelegenheiten ausgewählt.,1-1
34,The Justice Department recently advised that the contract with Debevoise qualifies as an appropriate expenditure for DHS.,"Die Justizbehörde hat kürzlich erklärt, dass der Vertrag mit Debevoise als angemessene Ausgabe für das Ministerium für Innere Sicherheit (DHS) qualifiziert.",1-1
35,DHS is trying to ensure that its mission isn't undermined by partisan attacks and that proceedings against Mayorkas are being handled by people with the appropriate expertise.,"Das DHS will sicherstellen, dass seine Mission nicht durch parteipolitische Angriffe untergraben wird und dass die Verfahren gegen Mayorkas von Personen mit den entsprechenden Fachkennern durchgeführt werden.",1-1
36,"Mayorkas has not commented on this development, but asked about the impeachment inquiry last Thursday, he told reporters, ""We will cooperate with this Congress, just as we did with the last Congress.","Mayorkas hat zu dieser Entwicklung keine Kommentare abgegeben, aber bei einer Pressekonferenz am letzten Donnerstag sagte er, ""Wir werden mit diesem Kongress zusammenarbeiten, genauso wie wir es mit dem letzten Kongress taten.",1-1
37,"I think that's our responsibility.""","Ich denke, das ist unsere Verantwortung"".",1-1
38,"He conceded that ""it will take time"" to comply with the House's investigation.","Er einigte sich darauf, dass ""es Zeit kostet"", um den Untersuchungen des Repräsentantenhauses zu entsprechen.",1-1
39,"""I will spend that time as will others and we will also not compromise the time that we spend in fulfilling our mission.""","""Ich werde diese Zeit aufbringen, wie auch andere, und wir werden unsere Mission nicht beeinträchtigen"".",1-1
40,A DHS senior official confirmed that Mayorkas has not yet met with his new outside counsel.,"Ein hochrangiger Beamter des DHS bestätigte, dass Mayorkas noch nicht mit seinem neuen externen Anwalt gesprochen hat.",1-1
41,"Only one cabinet member has ever been impeached, Secretary of War William Belknap.",Nur ein Kabinettsmitglied wurde jemals wegen Amtsmissbrauchs angeklagt: Der damalige Kriegsminister William Belknap.,1-1
42,"In 1876, Belknap, who served in President Ulysses S. Grant's administration, was accused of accepting bribes but was ultimately acquitted by the Senate.","Im Jahr 1876 wurde Belknap, der unter Präsident Ulysses S. Grant diente, beschuldigt, Bestechungsgelder angenommen zu haben, wurde jedoch vom Senat freigesprochen.",1-1
43,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online,"Vier Teenager werden beschuldigt, 14-jährigen Jungen angegriffen zu haben, der sich nach dem Online-Posting eines Videos der Misshandlung das Leben nahm.",1-1
44,Dad says daughter took her own life after being bullied at NJ school,"""Der Vater sagt, dass seine Tochter sich das Leben genommen hat, nachdem sie auf einer Schule in New Jersey because of bullying""",1-1
45,Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier New Jersey-Teenager werden beschuldigt, in Verbindung mit dem Angriff auf ein 14-jähriges Mädchen zu stehen, das später ihr eigenes Leben nahm, nachdem ein Video des Vorfalls auf Social Media veröffentlicht wurde.",1-1
46,"One juvenile is charged with aggravated assault, two juveniles are charged with conspiracy to commit aggravated assault and one juvenile is charged with harassment, Ocean County prosecutor Bradley D. Billhimer told CBS News in an email.","Ein Jugendlicher wird wegen schweren Körperverletzungsdelikts angeklagt, zwei Jugendliche werden beschuldigt, eine Verschwörung zum Begehen eines schweren Körperverletzungsdelikts geplant zu haben, und ein Jugendlicher wird beschuldigt, Belästigung begangen zu haben, erklärte der stellvertretende Staatsanwalt Bradley D. Billhimer von Ocean County in einem E-Mail-Interview mit CBS News.",1-2
47,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Am 3. Februar wurde Adriana Kuch, 14, tot in ihrem Haus in Bayville gefunden, nur zwei Tage nachdem ein alarmierendes Video des Angriffs an der Central Regional High School online gestellt wurde.",1-2
48,"The video showed girls throwing a drink at the teen, then kicking and dragging her down school hallways.","Das Video zeigte Mädchen, wie sie Adriana einen Getränkebecher auf den Kopf warfen, dann kickten und schleiften sie die Flure der Schule entlang.",1-1
49,They pushed Adriana into red lockers lining the school hallways and one of the girls in a pink shirt punched Kuch repeatedly.,Sie drängten Adriana in rote Schränke entlang den Fluren und eine der Mädchen in einem rosa Hemd schlug Kuch immer wieder.,1-1
50,Another girl outside of the video frame laughed as she recorded the scene.,"Eine weitere Frau, die außerhalb des Videos Rahmens stand, lachte, während sie die Szene aufzeichnete.",1-1
51,"Two adults came in to break up the attack, with one adult pulling the teens apart.","Zwei Erwachsene kamen herein, um den Angriff zu beenden, wobei ein Erwachsener die Teenager auseinanderzog.",1-1
52,Adriana lay hurt and bruised on the hallway floor as the adult tried to help her up.,"Adriana lag verletzt und blau im Flur auf dem Boden, während der Erwachsene versuchte, sie aufzurichten.",1-1
53,"One of the girls said, ""That's what you get.""","Einer der Mädchen sagte: ""Das ist, was du bekommst"".",1-1
54,"""She loved life.","""Sie liebte das Leben.",1-1
55,She was the happiest kid.,Sie war das glücklichste Kind.,1-1
56,"Everybody loved her,"" her father, Michael Kuch, told CBS New York on Thursday, adding that he's angry and wants everyone to see the video and what the teens did to his daughter.","Jeder mochte sie,"" erzählte ihr Vater, Michael Kuch, am Donnerstag der CBS New York, fügte hinzu, dass er wütend ist und will, dass alle das Video sehen und was die Teenager seiner Tochter angetan haben.",1-1
57,"Kuch said police should have been called immediately because the students, who he said his daughter had been having problems with, smashed her face with a 20-ounce bottle.","Kuch sagte, die Polizei sollte sofort gerufen werden, weil die Schülerinnen, mit denen seine Tochter Probleme hatte, ihr Gesicht mit einer 20-Unzen-Flasche zerschmettert hätten.",1-1
58,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said. He also said his daughter, who had bruises on her body, should've been taken to the hospital.","""Wenn sie die Polizei gerufen und eine Untersuchung durchgeführt hätten, würden diese Mädchen keine Videos von der Schule gepostet haben"", sagte Kuch. Er sagte auch, seine Tochter, die auf ihrem Körper Beschädigungen hatte, sollte ins Krankenhaus gebracht werden.",2-1
59,"""We always address every issue of bullying and on the day of the incident four students were suspended,"" Dr. Triantafillos Parlapanides, superintendent of schools, told CBS New York.","""Wir behandeln jeden Bullying-Vorfall und an dem Tag der Tat wurden vier Schüler suspendiert"", erklärte Dr. Triantafillos Parlapanides, Schulsuperintendent, CBS New York.",1-1
60,School officials told CBS New York that they notified the family and called Adriana's death horrible.,"Schulsvertreter erzählten CBS New York, dass sie die Familie benachrichtigt und Adrianas Tod als schrecklich bezeichneten.",1-1
61,"Each teenager and their guardian was served with a copy of their complaint and were released pending future court appearances, the prosecutor told CBS News.","Jeder Teenager und sein Vormund erhielten eine Kopie ihrer Beschwerde und wurden bis zu zukünftigen Gerichtsterminen freigelassen, sagte der Staatsanwalt gegenüber CBS News.",1-1
62,Students at the school staged a walkout Wednesday in support of Adriana's family.,Schüler an der Schule organisierten am Mittwoch einen Protestmarsch zur Unterstützung von Adrianas Familie.,1-1
63,"If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988.","Wenn Sie oder jemand, den Sie kennen, sich in emotionaler Not oder einer Suizidkrise befinden, können Sie die 988 Selbstmord- & Krisen-Hotline erreichen, indem Sie 988 anrufen oder texten.",1-1
64,You can also chat with the 988 Suicide & Crisis Lifeline here.,Sie können auch mit der 988 Selbstmord- & Krisen-Hotline chatten.,1-1
65,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.",Für weitere Informationen über Ressourcen und Unterstützung im Bereich psychische Gesundheit kann das HelpLine des Nationalen Bündnisses für psychische Gesundheit (NAMI) Montag bis Freitag von 10 Uhr bis 22 Uhr ET unter der Telefonnummer 1-800-950-NAMI (6264) oder per E-Mail info@nami.,2-1
66,"I talked to 30 health, wellness professionals about avoiding burnout",org erreicht werden. Ich habe mit 30 Gesundheits- und Wellness-Experten über die Vermeidung von Burnout gesprochen.,1-2
67,"In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","In unseren alltäglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und den Burnout zu vermeiden, insbesondere in unseren Berufen.",1-1
68,"This can be extremely difficult for those in the healthcare industry, which is why I asked 30 health and wellness professionals the same question: ""How do you manage your energy and not burn out in your profession?""","Das ist besonders schwierig für Menschen in der Gesundheitsbranche, deshalb haben ich 30 Gesundheits- und Wellness-Experten die gleiche Frage gestellt: ""Wie verwalten Sie Ihre Energie und bringen Sie es nicht zum Burnout in Ihrem Beruf""?",1-1
69,Their careers range from infectious disease doctors to psychologists to mindfulness teachers and they all had great advice to give on how to stay motivated and keep the ball rolling.,"Ihre Karrieren reichen von Infektiologen bis Psychologen bis Mindfulness-Lehrern - und sie alle hatten großartige Tipps, um motiviert zu bleiben und den Ball rolling zu halten.",1-1
70,"Despite the large differences in their roles, there were several themes within their responses that stood out as ways to prevent burnout.","Trotz der großen Unterschiede in ihren Rollen gab es mehrere Schwerpunkte in ihren Antworten, die zeigten, wie man den Burnout verhindern kann.",1-1
71,Here are the top four approaches that they use.,"Hier sind die vier wichtigsten Ansätze, die sie verwenden.",1-1
72,"1. Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","Bau ein starkes Community: Als jemand, der Patienten mit terminalen Erkrankungen behandelt, ist Eufrosina Young ihrer starken Unterstützungssystems für ihre Fähigkeit, ihre Energie aufrechtzuerhalten, dankbar.",2-1
73,"Young is a board-certified neurologist and ALS specialist at the Upstate University Hospital's department of neurology, and says they ""mobilize like an army of people"" there.","Young ist eine Fachärztin für Neurologie und ALS-Spezialistin im Department of Neurology am Upstate University Hospital und sagt, sie ""mobilisieren wie ein Heer von Leuten"" dort.",1-1
74,"There isn't a cure for amyotrophic lateral sclerosis (ALS), but knowing that she isn't the only one putting in the hard work to develop treatments and provide better options for her patients, keeps Young going even on her hardest days.","Es gibt keine Heilung für Amyotrophische Lateralsklerose (ALS), aber das Wissen, dass sie nicht die einzige ist, die sich bemüht, Behandlungen zu entwickeln und bessere Optionen für ihre Patienten zu schaffen, hält Young auch an ihren schwierigsten Tagen motiviert.",1-1
75,"""We're not carrying the weight of the world, but being part of a world of people that are advocating for this work,"" she says.","""Wir tragen nicht die Last der Welt, aber wir sind Teil einer Welt von Menschen, die sich für diese Arbeit einsetzen"", sagt sie.",1-1
76,"2. Rest when you need to: Working two jobs as a sleep researcher and an algorithm engineer, all while taking care of a new baby, would have definitely led Raphael Vallat to burnout if he didn't rest, he says.","Raphael Vallat würde sich definitiv ausgebrannt haben, wenn er nicht gepaukt hätte, sagt er. Er arbeitet zwei Jobs als Schlafforscher und Algorithmus-Ingenieur und kümmert sich gleichzeitig um ein neues Baby.",1-2
77,"""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat. In those moments, ""you really need to take some time off and realize that these tasks can wait.""","""Ich fühle mich, wie wenn ich fast ausgebrannt wäre, jede Aufgabe fühlt sich wie ein Berg an, den man erklimmen muss, und fühlt sich super dringend und wichtig an"", sagt Vallat. In solchen Momenten ""muss man wirklich Zeit abnehmen und erkennen, dass diese Aufgaben warten können"".",2-1
78,"Typically, Vallat finds moments in his day where he can pause and spend time in nature to ground himself before returning to work.","Vallat findet normalerweise Momente in seinem Tag, in denen er pause und Zeit in der Natur verbringen kann, um sich zu beruhigen, bevor er zur Arbeit zurückkehrt.",1-1
79,"3. Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week.","3. Brenne für das, was du tust, und erinnere dich an Zweck: Bis zum Frühling 2022 arbeitete die Spezialistin für Infektionskrankheiten Céline Gounder 100 Stunden pro Woche, sieben Tage die Woche.",1-2
80,"Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important.","Die Arbeit auf den Frontlinien während der Pandemie nahm fast all ihre Zeit in Anspruch, aber sie vermeidet den Burnout, indem sie sich daran erinnerte, warum ihre Arbeit wichtig ist.",1-1
81,"""I don't think work feels like work when you feel like you're having an impact,"" says Gounder.","""Ich denke, Arbeit fühlt sich nicht wie Arbeit an, wenn du denkst, du hättest einen Einfluss"", sagt Gounder.",1-1
82,"""If you're working crazy hours doing something that has no meaning to you, I think you really do need to step back and question what you're doing.""","""Wenn du crazy Stunden schaffst und das, was du tust, hat keinen Sinn für dich, denke ich, musst du wirklich darüber nachdenken, was du tust.",1-1
83,"4. Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","""Jeder von ihnen hat andere Freuden: Jeder der Experten betont, dass er einen Hobby wie Sport, Tanzen oder sogar Gitarrespielen ausübt.",2-1
84,"It's extremely important to have a life you enjoy that exceeds what you accomplish in your job, says Christina Maslach, social psychologist, retired professor of psychology at U.C. Berkeley and author of ""The Burnout Challenge: Managing People's Relationships with Their Jobs.""","Es ist äußerst wichtig, ein Leben zu haben, das über das hinausgeht, was man im Job erzielt, sagt Christina Maslach, soziale Psychologin, emeritierte Professorin für Psychologie an der U. C. Berkeley und Autorin von ""The Burnout Challenge: Managing People's Relationships with Their Jobs"".",1-1
85,"""Look at your life as a whole, and make sure there's good things about it, and make sure you have time for them.""","""Betrachte dein Leben als Ganzes und stelle sicher, dass es gute Dinge gibt, und stelle sicher, dass du Zeit für sie hast.",1-1
86,Juvenile charged with murder in December Chicago school shooting that left 2 dead,"Jugendlicher wird wegen Mordes im Dezember in Chicagoer Schuls shooting angeklagt, bei dem 2 Menschen starben.",2-1
87,"A 16-year-old boy has been charged with murder in the fatal shooting of two students at a Chicago high school in December, police announced Friday.","Ein 16-jähriger Junge wurde wegen Mordes an zwei Schülern an einer High School in Chicago im Dezember angeklagt, kündigte die Polizei am Freitag.",1-1
88,"The suspect is charged with two counts of felony first-degree murder and two counts of felony attempted murder, Chicago Police superintendent David Brown announced.","Der Verdächtige wird beschuldigt, zwei Counts von schwerem Mord und zwei Counts von versuchtem Mord zu begangen zu haben, erklärte der Polizeichef David Brown.",1-1
89,"""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said. The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","""Wir haben derzeit keine klare Motivation, warum ein 16-Jähriger andere Kinder töten und ermorden würde"", sagte Brown. Der Name des Verdächtigen wurde am Freitag nicht veröffentlicht, da er aufgrund seines Alters geschützt ist, aber Brown sagte, dass er die Mord- und Mordversuchscharges als Erwachsener behandeln werde.",2-1
90,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Schüler wurden am 16. Dezember auf der Benito Juarez High School erschossen.,1-2
91,"The victims who died were both boys, aged 14 and 15, police announced at the time.","Die Opfer, die starben, waren beide Jungen im Alter von 14 und 15 Jahren, wie die Polizei zu der Zeit bekanntgab.",1-1
92,"Investigators say tips from the public helped lead them to the suspect, who was arrested Thursday.","Die Ermittler sagen, dass Tipps von der Öffentlichkeit dazu beigetragen haben, den Tatverdächtigen zu identifizieren, der am Donnerstag verhaftet wurde.",1-1
93,"""We are grateful for those who have been brave enough to come forward to ensure that the offender is caught and will now be held accountable,"" said Cook County State's Attorney Kim Foxx.","""Wir sind dankbar gegenüber denen, die mutig genug waren, vorwärts zu treten, um sicherzustellen, dass der Täter festgenommen und jetzt zur Rechenschaft gezogen wird"", sagte Cook County State's Attorney Kim Foxx.",1-1
94,"The suspect is expected to appear in Bond Court Saturday, Brown said, where more details about the evidence they have collected will be presented.","Der Tatverdächtige soll am Samstag vor dem Bond Court erscheinen, erklärte Brown, wo weitere Details über die gesammelten Beweise präsentiert werden.",1-1
95,Minnesota biologists rescue trapped black bear,Minnesota-Biologen retten gefangenen Schwarzbären,1-1
96,The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Das Minnesota Department of Natural Resources kam zu Hilfe, als ein unglücklicher Bär in einem Graben gefangen wurde.",1-1
97,"The bear had hunkered down in a culvert alongside the road near Wannaska, Minnesota, according to a Facebook post from the department.","Der Bär hatte sich in einem Rohr neben der Straße bei Wannaska, Minnesota, versteckt, laut einer Facebook-Meldung des Departements.",1-1
98,"But when the snow began to melt, the culvert started to flood, trapping the bear in deep snow and ice, according to the department.","Aber als der Schnee zu schmelzen begann, fing der Graben an, überflutet zu werden und der Bär wurde in tiefem Schnee und Eis gefangen, laut dem Departement.",1-1
99,Staff from the department quickly responded to the scene and helped remove the bear.,Mitarbeiter des Departements eilten zur Szene und halfen dabei den Bären zu retten.,1-1
100,"The department's bear biologist, Andrew Tri, ""examined the bear and pronounced him healthy but groggy obviously, because he'd been woken up from his winter sleep,"" according to the Facebook post.","Der Bärenbiologe des Departements, Andrew Tri, untersuchte den Bären und erklärte ihn zu einem gesunden aber schläfrigen Tier - offensichtlich weil er aus seinem Winterschlaf geweckt worden war laut Facebook-Meldung.",1-1
101,The department then relocated the bear to a state sanctuary to resume his hibernation.,Das Departement brachte den Bären dann in einen staatlichen Schutzgebiet um seinen Hibernationsschlaf fortzusetzen.,1-1
102,The sleepy carnivore was estimated to be 6 years old and between 375 and 400 pounds.,Der schlafende Raubtier war etwa 6 Jahre alt und wog zwischen 375 und 400 Pfund.,1-1
103,The department reminded residents that moving bears is a job best left to the professionals.,"Die Abteilung erinnerte die Bewohner daran, dass das Verschieben von Bären ein Job ist, der den Profis überlassen bleiben sollte.",1-1
104,"If you're worried about a bear in your neighborhood, you should contact local authorities not try to move or feed the sleeping giant.","Wenn Sie einen Bären in Ihrer Nachbarschaft fürchten, sollten Sie die örtlichen Behörden kontaktieren - nicht versuchen, den schlafenden Riesen selbst zu bewegen oder zu füttern.",1-1
105,"In this case, bystanders first tried to dig out the bear by themselves and offered him food, including Pop-Tarts, lettuce and Fancy Feast cat food.","In diesem Fall haben Zuschauer zunächst versucht, den Bären selbst auszugraben und ihm Nahrung anzubieten, darunter Pop-Tarts, Salat und Fancy Feast Katzenfutter.",1-1
106,"But, luckily for the well-intentioned diggers, ""because bears don't have the desire to eat in the winter, the bear didn't bite.""","Doch glücklicherweise für die gutmeinenden Gräber hat der Bär in der winterlichen Ruhephase keine Lust auf Nahrung, daher hat er nicht gebissen.",1-1
107,"Minnesota is home to between 12,000 and 15,000 black bears, found mainly in the northern third of the state, according to the Department of Natural Resources.","Minnesota beherbergt zwischen 12. 000 und 15. 000 Schwarzbären, die sich hauptsächlich im nördlichen Drittel des Staates befinden, laut Department of Natural Resources.",1-1
108,"The predators hibernate for as long as six or seven months in the winter, during which time they do not eat and live off of their stored body fat.","Die Raubtiere hibernieren im Winter für bis zu sechs oder sieben Monate, während denen sie keine Nahrung zu sich nehmen und sich auf ihre gespeicherten Körperfette stützen.",1-1
109,"Photos: Following restorations, Egypt inaugurates the Djehuty and Hery tombs",Fotos: Nach Restaurierungen werden die Gräber von Djehuty und Hery in Ägypten eröffnet.,1-1
110,The tombs of Djehuty and Hery have been inaugurated on Thursday following the completion of restoration work.,"Die Gräber von Djehuty und Hery wurden am Donnerstag eingeweiht, nachdem die Restaurierungsarbeiten abgeschlossen waren.",1-1
