id,source,target,n2m
13,"Ty se mi líbily nejvíc, protože na nich vlastně skoro nic nebylo, třeba jen jako zasněžená krajina, kde trošičku vylízala ze sněhu hlína a kousek hráze u rybníka, ale přitom to bylo úplně nejlepší.","Te podobały mi się najbardziej, bo właściwie nie było na nich nic konkretnego, tylko na przykład śnieg, spod którego gdzieniegdzie prześwituje glina, i kawałek grobli nad stawem. Właśnie ten obraz był najlepszy.",1-2
14,"Sedl si ke stolku vedle mě a otevřel desky, který jsem mu dala, a začal si prohlížet obrázky jeden po druhým.","Usiadł przy stoliku obok mnie, otworzył teczkę, którą mu podałam, i jedna po drugiej zaczął oglądać moje prace.",1-1
15,"Na některý se díval docela dlouho, úplně je zkoumal, takže mi bylo jasný, že musí vidět všechny chyby, co na nich jsou.","Na niektóre dość długo patrzył badawczym wzrokiem, więc wiedziałam, że na pewno dostrzega wszystkie niedociągnięcia.",1-1
16,"A taky že poznal, kdy už se mi na tom obrázku nechtělo dělat a jen jsem to tak doplácala barvama.","I że widział, kiedy byłam już znudzona i tak po prostu paćkałam farbą.",1-1
17,"Potom vzal ten výkres s vránama a řekl, že ten se mu líbí nejvíc.","Potem sięgnął po obrazek z wronami i powiedział, że podoba mu się najbardziej.",1-1
18,A usmíval se a vypadal ještě víc jako Frodo.,Uśmiechał się przy tym i był jeszcze bardziej podobny do Froda.,1-1
19,"Všimla jsem si, že má takový krásně dlouhý prsty s kulatejma nehtama.",Patrzyłam na jego piękne długie palce z zaokrąglonymi paznokciami.,1-1
20,"Po čtvrtý hodině jsem počkala, až všichni odejdou na oběd, protože holky by mohlo napadnout, že půjdou za Frodem se mnou, a já jsem s ním chtěla být sama.","Po czwartej lekcji poczekałam, aż wszyscy pójdą na obiad, bo dziewczynom mogłoby strzelić do głowy, by pójść do Froda razem ze mną, a ja chciałam być z nim sam na sam.",1-1
21,"Jenže když jsem došla ke kabinetu a chtěla zaťukat na dveře, příšerně mi tlouklo srdce a měla jsem hroznej strach, i když nevím z čeho.","Tyle że kiedy doszłam do pokoju nauczycielskiego i miałam zapukać do drzwi, strasznie waliło mi serce i obleciał mnie strach, sama nie wiem przed czym.",1-1
22,"Trochu jsem si vytáhla tričko pod pažema a čichla si, jestli nejsem cejtit potem, protože jsem se v matice úplně zpotila strachem.","Podciągnęłam trochę koszulkę pod pachami i powąchałam, czy nie śmierdzę potem, bo na matmie spociłam się od tej paniki.",1-1
23,Tak jsem nakonec desky otevřela a začala výkresy vyrovnávat na lavici.,W końcu otworzyłam teczkę i zaczęłam rozkładać obrazki na ławce.,1-1
24,"Na hodně z nich byly různý zátiší a potom obrázky toho, co vidím z okna pokoje, protože to mě hodně baví.","Na wielu była martwa natura i to, co widzę z okna pokoju, bo bardzo lubię to malować.",1-1
25,"A taky ty vrány, který jsem zkoušela dělat temperou a pak jsem do toho ještě rozmazala suchej pastel.","I te wrony, które próbowałam zrobić temperą, a potem rozmazałam tam jeszcze suche pastele.",1-1
26,"Děcka úplně koukaly, protože vlastně si mejch obrázků ve škole nikdy moc nevšímaly, až teď.","Wszyscy byli zaskoczeni, bo wcześniej w szkole nikt nie zwracał uwagi na moje obrazki, aż do teraz.",1-1
27,"Jasně že jsem vybrala ty nejhezčí, a nepovedený matlanice jsem nechala doma.","Oczywiście wybrałam te najładniejsze, a nieudane bazgroły zostawiłam w domu.",1-1
28,"Dokonce Marek Roseckej pořád žadonil, ať mu jeden dám, ale já řekla, že nemůžu.","Nawet Marek Rosecki ciągle się prosił, żebym mu jeden dała, ale powiedziałam, że nie mogę.",1-1
29,"I když ve skutečnosti jsem spíš nechtěla, protože jsem je měla všechny pro Froda.","Chociaż tak naprawdę po prostu nie chciałam, bo wszystkie naszykowałam dla Froda.",1-1
30,"Hned jak zazvonilo, běžela jsem do šatny, ale naštěstí tam obrázky byly.","Tuż po dzwonku pobiegłam do szatni, na szczęście obrazki wciąż tam były.",1-1
31,"Rychle jsem desky vzala a odnesla je do třídy, i když teda holky na mě čuměly, co jako táhnu, jestli jsou to fakt ty výkresy pro Froda.","Szybko zaniosłam je do klasy, chociaż dziewczyny gapiły się na mnie, co tam taszczę, i wypytywały, czy to naprawdę są rysunki dla Froda.",1-1
32,"Sice mně vadilo, že minulej tejden slyšely, jak mně Frodo říkal, abych mu je přinesla, ale na druhou stranu se mi líbilo, že se před nima můžu trochu pochlubit.","Wprawdzie przeszkadzało mi to, że w zeszłym tygodniu słyszały, jak Frodo prosi mnie, żebym je przyniosła, ale jednocześnie cieszyłam się, że mogę się im czymś pochwalić.",1-1
33,"Dneska jsem šla do školy o dost dřív, protože jsem nechtěla, aby děcka ve škole viděly, že nesu desky s výkresama.","Dziś przyszłam do szkoły dużo wcześniej niż zwykle, bo nie chciałam, żeby ktoś z klasy widział, że niosę teczkę z obrazkami.",1-1
34,"Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama.","Wcisnęłam ją za szafki w szatni i pomyślałam, że nie pójdę na stołówkę i wrócę po teczkę, kiedy nikogo tam nie będzie.",1-1
35,"Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí.","Tyle że potem na matmie wpadłam na to, że sprzątaczka może myć podłogę, zauważy teczkę za szafką i gdzieś ją wyniesie albo wyrzuci.",1-1
36,"Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane.","Przez całą lekcję oblewały mnie fale gorąca, bo bałam się, że właśnie tak będzie.",1-1
37,"A nadávala jsem si, že jsem pitomá.",W myślach wyzywałam się od idiotek.,1-1
38,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Zgasiłam lampkę i wciąż myślałam o tym, jak Frodo uważnie przyglądał się mojemu obrazkowi i pochwalił mnie przy całej klasie.",1-1
39,"A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky.","Może jestem dla niego wyjątkowa, inna niż pozostałe dziewczyny?",1-1
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Opatuliłam się kołdrą i marzyłam o tym, że pokażę mu swoje obrazki, a one się mu spodobają.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","A potem zaczniemy się przyjaźnić, chociaż on jest dużo starszy, i będziemy rozmawiać o różnych rzeczach, przede wszystkim o malowaniu, a pozostałe dziewczyny będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.",Chyba się w nim zakochałam.,1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","On we mnie na pewno też powtarzała w kółko, aż miałam ochotę coś jej powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Pomyślałam, że pochwalę się tym, że podobał mu się mój obrazek, ale potem zrezygnowałam.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Kaśka na pewno wygadałaby wszystko mamie, a mama by powiedziała, że znów zajmuję się głupotami.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","To jest naprawdę dobre powiedział Frodo, patrząc na moją pracę.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.",Wyglądał na zaskoczonego.,1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem spytał, czy maluję też w domu, więc odpowiedziałam, że tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Najchętniej powiedziałabym mu też, że chcę zostać malarką, ale mama ciągle powtarza, że to głupota, bo człowiek musi robić coś porządnego. Tak jak ona na przykład jest bibliotekarką. Milczałam więc, żeby nie myślał, że mam głupie pomysły.",1-3
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.","Jeszcze przez chwilę patrzył na rysunek i obracał go ze wszystkich stron, a potem podszedł do Lindy, która namalowała całkiem ładne jabłko.",1-1
