id,source,target,n2m
39,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Bauer Häubel uniesie się i powie: ""Nie, nie, teraz jest wygodnie, nie przesuwajmy tego już dalej, bo kto wie, kiedy będziesz mógł to załatwić"", a śmierć usiądzie na już przygotowanym krześle u głowy łóżka.",1-1
40,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Przeprosi wcześniej za chłód swoich dłoni, który, jak wiedział Bauer Häubel, wcale mu nie przeszkadzał, i położy jedną dłoń na oczach Bauer Häubela.",1-1
41,Das stimmte.,To było prawdą.,1-1
42,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","Pies był koloru śnieżnej męty, szary i pozwiedziony jak czysty irlandzki wilczarz bez żadnych innych mieszanek.",1-1
43,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","Jego ciało było jeszcze małe, ale łapy miał wielkie jak u niedźwiedzia, a my wszyscy wiedzieliśmy, co to oznacza.",1-1
44,Selma stand immer noch erhoben vor der Küchenbank.,Selma nadal stała prosto przed kuchennym blatem.,1-1
45,Sie schaute lange auf den Hund.,Przez długi czas wpatrywała się w psa.,1-1
46,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","Potem spojrzała na mojego ojca, jakby to był sklep z prezentami.",1-1
47,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".",Cisza! powtórzył optyk głośniej i przyśpieszył kroku Selma rzadko widzi coś groźnego albo brzydkiego.,1-1
48,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","Miał w tym całkowitą rację, niestety, powiedział znacznie więcej, niż powinien odpowiedzieć głosom.",1-1
49,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","A miłość może jej się właśnie wydać brzydką szepczały głosy. Przecież jest powód, dlaczego prawda została tak długo ukryta.",1-2
50,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","To była tchórzostwo odparł optyk i przesunął torbę na drugie biodro, bo szarpanie torby i szarpanie głosów zaczęło go już boleć.",1-1
51,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.",To była rozwaga mówiły głosy. Przecież strach czasem jest dobrym doradcą.,1-2
52,Der Optiker wurde jetzt langsamer.,Optyk zwolnił.,1-1
53,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","Droga do domu Selmy, która zazwyczaj trwała dziesięć minut, nagle wydała mu się jak długa wyprawa, wyprawa z bardzo, bardzo dużym bagażem.",1-1
54,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Pływanie nauczyli nas Selma i optyk. Stało się to w basenie dla nieumiejących pływać, oboje po pas w wodzie. Selma miała na głowie wielką, fioletową rybaczkę, wyglądającą jak hortensja, którą pożyczyła od Elżbiety, by fryzura Rudiego Carrella nie ucierpiała.",1-3
55,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Ja leżałam na dłoniach Selmy, a Martin na dłoniach optyka.",1-1
56,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","Nie puszczamy powtarzali Selma i optyk, aż wreszcie Teraz puszczamy i Martin i ja zaczęliśmy pływać, najpierw drżąco i z oczami szeroko otwartymi z przerażenia i dumy, potem coraz pewniej.",1-1
57,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma wpadła w ramiona optyka z okrzykiem radości, a optykowi zakręciły się łzy w oczach.",1-1
58,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Mijał kolejne domy, w których kryły się tajemnice, które chciały wyjść na jaw, a on teraz przywoływał na pamięć wszystko, co kiedykolwiek czytał o odwadze.",1-1
59,Das war eine Menge.,Było tego sporo.,1-1
60,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Zawsze, gdy jechali do miasta, optyk czekał na nich przed jakimś zapomnianym sklepem z upominkami, bo tam można było dobrze palić w ukryciu, tam na pewno ich nie złapie Selma, nigdzie nie było tak bezpiecznie, jak przed sklepem z upominkami.",1-1
61,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt. Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Gdy Selma robiła zakupy, optyk przeczytał i całkowicie wypalił stelaż z 96 karteczkami, na których widniały krajobrazy nie mające nic wspólnego z miastem, jak morza, wodospady czy pustynie, a do każdego z nich dołączony był cytat, który nie miał nic wspólnego z optykiem.",2-1
62,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Teraz, gdy zdał sobie sprawę, że głosy stają się coraz silniejsze, a on coraz słabszy, powtarzał sobie te sentencje głośno, już blisko domu Selmy.",1-1
63,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Kiedy spałem u Selmy na dole, opowiadała mi przy łóżku historie z szczęśliwym zakończeniem.",1-1
64,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłem mały, zawsze chwytałem ją za nadgarstek, przyciskałem palec do jej tętna i wyobrażałem sobie, że cały świat działa w rytm bicia jej serca.",1-1
65,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Widziałem optyka, jak szlifuje soczewki, Martina, jak podnosi ciężar, Elżbietę, jak przycina żywopłot, sklepikarza, jak układa sokowe torebki, mamę, jak układa gałązki sosny, tatę, jak stempluje recepty, i wszyscy robili to właśnie w rytmie serca Selmy.",1-1
66,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze to mnie usypiało, ale teraz, mając dziesięć lat, Selma uznała, że jestem już za stary na takie zabawy.",1-1
