id,source,translation,n2m
23,Did you ever try one?,あなたも試したことある？」,1-1
24,"Jean's moving out, the farmer said.",「ジャンが引っ越していくんだよ」農夫が言った。,1-1
25,Did you know?,「知ってた？」,1-1
26,Who?,「誰？」,1-1
27,"Jean. The lady who lives down the lane, the farmer said, frowning.",「ジャンさん……路地を下って住んでるあの女性さん」農夫が皺を寄せながら言った。,2-1
28,"She's moving out, selling up her farm.",「彼女、引っ越して、農場を売っていくんだ。,1-1
29,"Oh yes, Jean.",「ああ、ジャンさんか……」,1-1
30,His voice drifted.,彼の声が漂った。,1-1
31,I saw the sign.,「看板を見たよ」,1-1
32,"Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition.",アレックはここに来る途中、この農場の二倍の大きさで、動物や土地、人々がはるかに良い状態の農場の看板を見たことがあった。,1-1
33,He had not known the name.,彼はその名前を知らなかった。,1-1
34,He knew few out here.,彼はここで知り合いが少なかった。,1-1
35,"One more reminder that he did not belong, he supposed.",もう一つ、彼が属していないことを思い出させるものだと彼は思った。,1-1
36,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within.",彼は時間によって汚れた半分空いた大きな水タンクのある２００フィート先を指さした。 その透明なプラスチックが時間によって汚れ、内側で液体が溢れたところには笑みのような汚れがついていた。,1-2
37,We found them near there.,「その近くで見つけたんだ」,1-1
38,His face fell.,彼の顔が落ちた。,1-1
39,Alec checked his watch.,アレックは腕時計を見た。,1-1
40,7.06 a.m.,午前７時０６分だった。,1-1
41,The sun would soon rise.,太陽はもうすぐ昇る。,1-1
42,"They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼らは黙って歩き続けた。 跳ねるハエの音と、半暗闇の中で草刈りのない羊があちこちであいさつをしている音が静寂を満たしていた。,1-2
43,Alec grimaced.,アレックはしかめ顔をした。,1-1
44,"He stepped back, tensing before rushing over the ditch.",彼は後ずさりして、溝を飛び越える前に身構えた。,1-1
45,"He came down with a thud, right into the thick and gelatinous mud.",彼はドンと落ちて、厚くゼラチンのような泥の中に落ちた。,1-1
46,He splattered his black trouser legs and the farmer's jeans.,彼は黒いズボンと農夫のジーンズを泥で汚した。,1-1
47,"The other man tutted, smiling.",他の男はうなずきながら笑った。,1-1
48,"What have we come to, eh?",「どうしてこうなったんだろうね」,1-1
49,"Alec brushed at the muck around his ankles, but this only spread it further.",アレックは足首の周りの泥をふいたが、それは泥をさらに広げるだけだった。,1-1
50,His palms grew filthy.,彼の手は汚れた。,1-1
51,The farmer walked on.,農夫は歩き出した。,1-1
52,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard.",アレックは泥を見つめていた。 そして農夫は笑った、彼の汚い白いひげの下で彼の頬が赤くなっていた。,1-2
53,"With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus.",その太いワックスコートとその腹とその声で、彼は狂気のサンタクロースになり得た。,1-1
54,"You won't fall, he said.",「落ちないよ」と彼は言った。,1-1
55,"Not afraid of a little dirt, are you, Sergeant Nichols?",「少しの汚れに怯えるなんて、ニコルズ軍曹さんじゃないよね？」,1-1
56,No.,「いや。,1-1
57,Yes.,はい。,1-1
58,I just hope you aren't wasting my time.,「ただ、私の時間を無駄にしていないことを願っているだけだ。,1-1
59,And these flies.,そしてこのハエたちは…」,1-1
60,"Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm.",アレックは袖をまくり上げたところから一匹をつねり飛ばした、彼の腕毛に潜んでいた巨大な膨らんだものだ。,1-1
61,He was food for this whole place.,彼はこの場所の全てのものの食べ物だった。,1-1
62,"Try covering up next time, the farmer said.",「次回はカバーしておくんだよ」 農夫は言った。,1-2
63,"Where are they? Alec asked, shivering.",「どこにいるの？」アレックは震えながら尋ねた。,2-1
64,It was 6.55 a.m.,午前6時55分だった。,1-1
65,He'd left his jacket in his patrol car.,彼はパトロールカーにジャケットを置いていた。,1-1
66,"There weren't any sheep over here, the farmer said, ignoring the question.",「こっちに羊はいなかったよ」 農夫は質問を無視して言った。,1-2
67,"He leapt over the bank, his boots slipping slightly on the incline.",彼は坂を越え飛び越した。,1-1
68,They normally love coming over here.,「いつもこっちに来るのが大好きなのに」,1-1
69,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland.",そして彼らの火炎棒が、農夫が再開拓した湿地を切り裂く浅い流れの先端にある堤防の端を明らかにした。,1-1
70,"Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",その泥だらけの端とその周囲では、葦がハエやコオロギ、カッコウなどと一緒に歌っていた。,1-1
