id,source,target,n2m
14,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""Ale"" powiedziałam ""mógłoby to być również królestwo, któregośmy nie dawali rady zrozumieć w ciemności, w końcu wszystko tam jest bardzo rozmyte"".",1-1
15,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""To jest głupota"" powiedziała Selma, ""to jest przecież głupota, Luise"".",1-1
16,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","Włożyła kawałek sera na chleb, zrobiła sandwich i włożyła go do mojej butelki z masłem.",1-1
17,"""Weißt du, wann genau du das geträumt hast""?","""Czy pamiętasz, kiedy o tym śniłeś?"" zapytała.",1-1
18,"""Gegen drei Uhr"", sagte Selma.","""O trzeciej"" odpowiedziała Selma.",1-1
19,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","Była poruszaona, ponieważ obraz Oskapia zniknął, a ona siedziała na łóżku, a następnie obudziła się i zaczął na swój pyjama, w którym już wcześniej stała na Uhlheck, a potem na zegar.",1-1
20,Drei Uhr.,Trzy godziny.,1-1
21,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""Prawdopodobnie nie powinniśmy traktować tego tak poważnie"" powiedziała Selma.",1-1
22,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","Podróż trwała piętnaście minut, nie było postoju.",1-1
23,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Od naszej pierwszej podróży zawsze graniemy to samo: staliśmy się z tyłu do okien opposujących się drzwiom pociągu, Martin zamykał oczy, a ja patrzyłem przez okno drzwiowe, które miało Martin na plecach.",1-1
24,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","W pierwszej klasie Martin opamiętałem, co widziałem podczas podróży, a Martin próbował wszystko nauczyć się na pamięć.",1-1
25,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","Często to się powiodziło, dlatego w drugim roku szkolnym już nic nie liczyłem i Martin, z tyłu do okna i zamkniętymi oczami, niemal wszystko powtarzał, co widziałem przez opancerzone okno: ""Fabryka drutu"", powiedział w tym samym momencie, gdy przejechaliśmy obok fabryki drutu.",1-1
26,"""Jetzt Feld. Weide.","""Teraz pole. łąka.",1-1
27,Das Gehöft vom verrückten Hassel.,Gospodarstwo Hassela.,1-1
28,Wiese. Wald. Wald. Hochsitz eins.,Wioska. łąka. Las. Las. Wysoki siedlisko jedno.,3-1
29,Feld. Wald. Wiese.,Pole. Las. łąka.,1-1
30,"Weide, Weide.",Weide. Weide.,1-2
31,Reifenfabrik. Dorf. Weide.,Fabryka opon. Wieś. łąka.,2-1
32,Feld. Hochsitz zwei.,Pole. Wysoki siedlisko dwa. Las. Gospodarstwo.,1-2
33,Waldstück.,Pole.,1-1
34,"Hof. Feld. Wald. Hochsitz drei. Dorf.""","Las. Wysoki siedlisko trzy. Wieś. """,1-2
35,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war.","Bauer Häubel był pewien, że śmierć będzie wyszukana, jak sam Bauer Häubel całe swoje życie był.",1-1
36,"Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde.","Był pewien, że śmierć go nie odebra, ale raczej potraktuje ostrożnie.",1-1
37,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde. ""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","Sołtys Häubel wyobrażał sobie, jak śmierć delikatnie kłuka na drzwiach, otwiera je tylko szczelinę i pyta: ""Czy mogę?"" a Bauer Häubel naturalnie odpowie ""Tak, oczywiście"" i śmierć wejdzie.",2-1
38,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".","""Proszę, wejdźcie"" powiedzie Bauer Häubel, a śmierć stanie się u jego łóżka i zapyta: ""Czy teraz pasuje?""",2-1
39,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen. Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Bauer Häubel powiedzie: ""Nie, nie, pasuje mi bardzo dobrze"", ""pozwólmy nie przesuwać tego już raz jeszcze, nie wiemy, kiedy będzie możliwe ponowne rozegranie"". Śmierć siądzie na już przygotowanych krzesłach przy głowie i pochwali się za chwilę swoich zimnych rąk, które, wie Bauer Häubel wiedział,go nie szkodziłyby,a potem postawi rękę na oczy Bauer Häubela.",2-2
40,Das stimmte.,Było to tak.,1-1
41,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","Pies był szarym kolorem skóry, jakby był wyładowany i zaniedbany, jak irlandzki wilk bez czegokolwiek innego.",1-1
42,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","Jego ciało było jeszcze małe, ale jego łapy były duże jak pazury niedźwiedzia, a wszyscy wiemy, co to oznaczało.",1-1
43,Selma stand immer noch erhoben vor der Küchenbank.,Selma stała jeszcze wyprostowana przed kuchenną ławką.,1-1
44,Sie schaute lange auf den Hund.,Oglądała psa długo.,1-1
45,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","W końcu spojrzała na mojego ojca, jakby był to sklep z darami.",1-1
46,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".","""Trzymaj szczęk"", powiedział jeszcze raz louder i poszedł szybciej, ""Selma znajduje tylko bardzo rzadko coś groźnego lub brzydkiego.",1-1
47,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen. Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","Miał całkiem rację, i miał szkoda, że powiedział więcej, niż powinien, bo miłość może znaleźć to w końcu nieprzyjemne, susurrały głosy, bo jest powód, dla którego prawda była tak długo ukryta.",2-1
48,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""Kobardia to było"", powiedział optyk i przesunął torbę na drugą stronę, ponieważ trzaskanie torby i trzaskanie głosów zaczęło go bolić.",1-1
49,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""Rozwaga to było"", powiedziały głosy, ""strach jest czasami dobrem radcą"", powiedziały one i śpiewały melodię czołówki wieczornicy.",1-1
50,Der Optiker wurde jetzt langsamer.,Optyk zaczął chodzić wolniej.,1-1
51,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","Drogę do domu Selmy, która normalnie trwała dziesięć minut, teraz wydawał sobie jak długa podróż, podróż z bardzo dużym bagażem.",1-1
52,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Selma i optiker uczyli nas pływania, stali w basenie dla nieumiejących pływać, oboje do pasa w wodzie, Selma miała dużą fioletową czapkę z rękawicami, która wyglądała jak hortensja, którą borrowała od Elsbeth, aby uchronić fryzurę Rudi Carrella.",1-1
53,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Ja leżałem na dłoniach Selmy, Martin na dłoniach optikera.",1-1
54,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","""Nigdy nie damy rady"" powiedziały Selma i optiker, a potem: ""Teraz damy rady"" i Martin i ja zaczęliśmy pływać, najpierw szalałymi i z wielkim strachem i dumą w oczach, a potem coraz bardziej pewnie.",1-1
55,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma runęła do ramion optikera, a optiker miał łzy w oczach.",1-1
56,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Wędrował dalej przez domy, domy pełne skrywanych prawd, które pragnęły wydostać się na jawność, a on teraz wygłosił wszystko, co kiedykolwiek przeczytał o męstwie.",1-1
57,Das war eine Menge.,Było to dużo.,1-1
58,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Za każdym razem, gdy jechał z Selmą do miasta powiatowego, ponieważ Selma chciała wykonać weekendowy zakup, optyk stał przed odosobnionym sklepem z upominkami i czekał na nią, bowiem tam można było dobrze i bezpiecznie palić, a także było tam największe bezpieczeństwo przed Selmą, nigdzie indziej nie było tak bezpieczne jak przed sklepem z upominkami.",1-1
59,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","W czasie gdy Selma robila zakupy, optyk przeczytał już cały, 96-facher pocztówkowy stojak przed sklepem z upominkami i wypełnił go całkiem.",1-1
60,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej pocztówce była utrwalona krajobraz, który z miastem powiatowym nic nie miał wspólnego morze,wodospad lub pustynia , a także sentencja która z optykiem nic nie miała wspólnego.",1-1
61,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Teraz,gdy zauważyże głosy słabsze i słabsze,-a on samsłabszy-i słabszy staje się powtórzy sobie te sentencje na głos jaż krótko",1-1
62,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Kiedy śpiłem u dołu u Selmy, opowiadała mi historie z happy endami.",1-1
63,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Gdy byłem mały, trzymałem jej dłoń za rękę, a palec na pulsu i wyobrażałem sobie, że cała ziemia działa w rytmie serca Selmy.",1-1
64,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobrażałem sobie, jak optyk szlifuje soczewki, Martin podnosi ciężar, Elżbieta kroi krzak, sprzedawca puszcza soków, moja matka układa gałązki jodły, a ojciec pieczętuje przepisy, a wszyscy robili to w rytmie serca Selmy.",1-1
65,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze było to dla mnie pewne śpiewanie, ale teraz, w wieku dziesięciu lat, Selma sądzi, że jestem za stary na to.",1-1
