id,source,target,n2m
79,"Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important.","Indem sie sich wenig Freizeit gönnte, vermied sie ein Burnout, während sie an vorderster Front während der Pandemie kämpfte. Dabei erinnerte sie sich immer wieder daran, warum ihre Arbeit wichtig ist.",1-2
82,"4.Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","4. Vier. Habe weitere Freuden: Alle Experten gaben an, dass sie sich in wenigstens einem Hobby engagieren, wie zum Beispiel Sport, Tanzen und sogar Gitarre spielen.",1-2
90,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Teenager wurden am 16. Dezember an der Benito Juarez High School erschossen.,1-2
95,Minnesota biologists rescue trapped black bear The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Minnesota-Biologen retten gefangenen Schwarzbären Das Ministerium für natürliche Ressourcen von Minnesota eilte einem sehr unglücklichen Bären zur Hilfe, nachdem er in einem Graben feststeckte.",2-1
108,"Photos: Following restorations, Egypt inaugurates the Djehuty and Hery tombs",Fotos: Nach Restaurierungen eröffnet Ägypten die Gräber von Djehuty und Hery. 2. Zwei.,1-2
111,"Waziri explained that the two tombs were discovered through the joint Egyptian-Spanish archaeological mission from the Supreme Council of Antiquities and CSIC, working since 2002.",,1-0
114,"Important tombs from an important era Wazir explained that these two tombs belong to prominent people, who lived during the beginning of the 18th dynasty of the New Kingdom one of the most important eras of ancient Egypt.","Wichtige Gräber aus einer wichtigen Ära Wazir erklärte, dass diese beiden Gräber prominenten Personen gehören, die während des Beginns der 18. Dynastie des Neuen Reiches lebten, einer der wichtigsten Epochen des alten Ägypten.",1-2
115,"He said that the layout of the tombs are T-shaped, a style commonly used in tombs from the 18th dynasty.","Er sagte, dass die Anordnung der Gräber T-förmig ist, ein Stil, der häufig in Gräbern aus der 18. Dynastie verwendet wird.",1-2
120,"The room that precedes the Djehuty's burial chamber features inscriptions engraved with 43 chapters of the Book of the Dead, the first time that the chapters of the book were written on the walls of tombs before being written on linen and papyrus.","Der Raum, der der Grabkammer von Djehuty vorausgeht, ist mit Inschriften versehen, auf denen 43 Kapitel des Totenbuches eingraviert sind. Das ist das erste Mal, dass die Kapitel des Buches an den Wänden von Gräbern geschrieben wurden, bevor sie auf Leinen und Papyrus geschrieben wurden.",1-2
125,"The entire selection committee in Bolton North East resigned after they were not allowed to choose the shortlist, an increasingly common practice in Keir Starmer's Labour party, saying: ""Yet again, it appears that the Labour party is seeking to promote the views and attitudes of a clique in London, rather than local members in the north.""","Das gesamte Auswahlgremium im nordöstlichen Wahlkreis Bolton ist zurückgetreten, nachdem ihnen nicht erlaubt wurde, die Vorauswahl zu treffen eine immer häufiger praktizierte Methode in Keir Starmers Labour-Partei. Sie sagen: ""Wieder einmal scheint es, dass die Labour-Partei versucht, die Ansichten und Einstellungen einer Clique in London zu fördern anstatt der lokalen Mitglieder im Norden.""",1-2
126,"They added: ""This goes against the attitude necessary to win back the red wall, which is so desperately needed to deliver a Labour government."" Reeves said: ""I don't know what the circumstances are of what has happened in Bolton, but I do know that those being selected are strong candidates, often with very strong roots in their communities.""","Sie fügten hinzu: ""Dies widerspricht der Einstellung, die notwendig ist, um die Rote Mauer zurückzugewinnen, die so dringend benötigt wird, um eine Labour-Regierung zu liefern."" Reeves sagte: ""Ich weiß nicht, unter welchen Umständen es in Bolton passiert ist, aber ich weiß, dass die ausgewählten Kandidaten starke Persönlichkeiten sind und oft sehr starke Wurzeln in ihren Gemeinden haben.""",1-2
138,"And that's just not the case in the Conservative party.""",Und das ist einfach nicht der Fall in der Konservativen Partei. 1. Eins.,1-2
140,"After watching apprentices climb up pretend telegraph poles at the £1.7m site, Reeves discussed Labour's plans to overhaul the apprenticeship levy, which forces larger firms to put aside 0.5% of their payroll to fund apprentices.",,1-0
142,"For example, said Reeves, Openreach ""wants to retrain people who work on copper to work on fibre, but the apprenticeship levy doesn't have that flexibility around retraining."" Reeves said Labour would change the levy so companies could use the money to retrain employees in industries such as the automotive sector and those currently fitting gas boilers.","Zum Beispiel möchte Openreach, so Reeves, ""Menschen umschulen, die mit Kupfer arbeiten, damit sie mit Glasfaser arbeiten können"", jedoch erlaubt die Ausbildungsabgabe keine Flexibilität bei der Umschulung. Reeves sagte, Labour würde die Abgabe ändern, damit Unternehmen das Geld verwenden könnten, um Mitarbeiter in Branchen wie dem Automobilsektor und denen, die derzeit Gasheizkessel montieren lassen möchten.",1-2
166,Trump's Prized 40 Wall Street Building On 'Lender Watch' Amid Dropping Income: Report,"Das 40 Wall Street Gebäude von Trump steht laut Bericht auf der ""Kreditgeber Überwachung"" aufgrund des sinkenden Einkommens.",3-1
167,"Donald Trump's heavily mortgaged skyscraper at 40 Wall Street is on ""lender watch"" amid plummeting income and increasing costs, Bloomberg reported Friday.","Donald Trumps stark verschuldeter Wolkenkratzer an der 40 Wall Street wird aufgrund sinkender Einnahmen und steigender Kosten von Kreditgebern überwacht, berichtete Bloomberg am Freitag.",2-1
181,Russia suffered a series of humiliating setbacks in the fall when the Ukrainian military launched successful counteroffensives to reclaim broad swaths of territory in the east and the south.,"4. Vier. Russland erlitt im Herbst eine Reihe demütigender Rückschläge, als die ukrainische Armee erfolgreiche Gegenoffensiven startete, um weite Gebiete im Osten und Süden zurückzuerobern.",1-2
183,The Russian forces have focused on Ukraine's Luhansk and Donetsk provinces that make up the Donbas region where Moscow-backed separatists have been fighting Ukrainian forces since 2014.,,1-0
187,"On Friday, Russia launched the 14th round of massive strikes on Ukrainian energy facilities and other vital infrastructure.",Am Freitag hat Russland die 14. Runde massiver Angriffe auf ukrainische Energieanlagen und andere wichtige Infrastruktureinrichtungen gestartet.,1-2
189,"Ukraine's energy company, Ukrenergo, said Saturday that the situation was ""difficult but controllable,"" adding that involved backups to keep up power supplies but noting that power rationing will continue in some areas.","Das ukrainische Energieunternehmen Ukrenergo erklärte am Samstag, dass die Situation ""schwierig, aber kontrollierbar"" sei. Es wurde hinzugefügt, dass Backup-Lösungen eingesetzt werden, um die Stromversorgung aufrechtzuerhalten. Dennoch wird in einigen Gebieten weiterhin eine Stromrationierung durchgeführt.",1-3
191,"Valerii Zaluzhnyi, said that Russian forces launched 71 cruise missiles, 35 S-300 missiles and seven Shahed drones between late Thursday and midday Friday, adding that Ukrainian air defenses downed 61 cruise missiles and five drones.","Translation: Der Militärchef der Ukraine, General. Valerii Zaluzhnyi, sagte, dass russische Streitkräfte zwischen Donnerstagabend und Freitagmittag 71 Marschflugkörper, 35 S-300-Raketen und sieben Shahed-Drohnen abgefeuert haben, wobei ukrainische Luftverteidigungssysteme 61 Marschflugkörper und fünf Drohnen abgeschossen haben.",1-2
208,ASTANA.KAZINFORM Opening ceremony of the 10th Asian Athletics Indoor Championships took place on Friday at Qazaqstan sports center in Astana.,ASTANA.KAZINFORM Die Eröffnungszeremonie der 10. Asiatischen Leichtathletik-Hallenmeisterschaften fand am Freitag im Qazaqstan Sportzentrum in Astana statt.,2-1
220,,2. Zwei.,0-1
224,"The tournament is to run through February 12. Earlier it was reported Kazakhstani runner Caroline Chepkoech Kipkirui won the women's 3,000m gold, and Olga Safronova claimed the women's 60m silver at the tournament.","Früher wurde berichtet, dass die kasachische Läuferin Caroline Chepkoech Kipkirui die Goldmedaille über 3.000 Meter der Frauen gewonnen hat und Olga Safronova die Silbermedaille über 60 Meter der Frauen bei dem Turnier errungen hat.",2-1
225,"Yellowstone' actor Q'orianka Kilcher beats fraud charges Attorney Camille Vasquez, who represented Johnny Depp in last year's blockbuster defamation trial, has scored another legal victory this time with ""Yellowstone"" actor Q'orianka Kilcher.","Der Schauspieler Q'orianka Kilcher aus ""Yellowstone"" schlägt Betrugsvorwürfe nieder. Anwalt Camille Vasquez, die letztes Jahr Johnny Depp in einem sensationellen Verleumdungsprozess vertrat, hat diesmal mit dem ""Yellowstone""-Schauspieler Q'orianka Kilcher einen weiteren juristischen Sieg errungen.",1-2
255,"""Balenciaga is a house that is over one century old and is based on strong and beautiful creative values, and I have been busy doing all in my creative power to bring it to its modern relevance, and suddenly we were under attack and labeled as something we're not at all,"" Demna said.","""Balenciaga ist ein Haus, das über ein Jahrhundert alt ist und auf starken und schönen kreativen Werten basiert, und ich habe all meine kreative Kraft darauf verwendet, es wieder zeitgemäß zu machen. Und plötzlich wurden wir angegriffen und als etwas bezeichnet, das wir überhaupt nicht sind"", sagte Demna.",1-2
257,"It's Fake News, CBN Debunks Claim It Lacks Capacity To Print More New Naira Notes","Es handelt sich um Fake News, CBN widerlegt die Behauptung, dass ihr die Kapazität fehlt, mehr neue Naira-Noten zu drucken.",2-1
259,"In a statement issued on Saturday, CBN spokesman, Osita Nwasinobi, said at no time did the CBN governor made such statement during his presentation to the National Council of State at its meeting on Friday, February 10, 2023.",,1-0
261,"He said while the CBN appreciates the concerns shown by all stakeholders about the distribution of the new Naira notes, ""we are alarmed at the extent to which vested interests are attempting to manipulate facts and pitch the public against the Bank."" Nwasinobi said the CBN remains committed to performing its monetary policy functions, as stipulated in the CBN Act, 2007 (as amended).","Er sagte, während die CBN die Anliegen aller Beteiligten in Bezug auf die Verteilung der neuen Naira-Noten zu schätzen weiß, ""sind wir alarmiert über das Ausmaß, in dem Interessenvertretungen versuchen, Fakten zu manipulieren und die Öffentlichkeit gegen die Bank aufzubringen."" Nwasinobi sagte, dass sich die CBN weiterhin zu ihrer Verpflichtung bekennt, ihre geldpolitischen Funktionen gemäß dem CBN-Gesetz von 2007 (in der geänderten Fassung) auszuführen.",1-2
267,Tottenham debut Porro had an afternoon to forget against Leicester (Picture: Getty) Tim Sherwood tore into Pedro,Pedro Porro nach miserabler Leistung.,3-1
268,"Porro's ""absolutely disgusting"" defending during Tottenham's 4-1 defeat to Leicester City. Spurs signed the right-back from Sporting CP on transfer deadline day on an initial loan deal for £5million with the obligation to buy this summer for £39million.","Tottenham-Debüt Porro hatte einen vergesslichen Nachmittag gegen ... Leicester (Bild: Getty) Tim Leicester Spurs haben am letzten Tag der Transferfrist den Rechtsverteidiger von Sporting CP auf einem Initial-Leihgeschäft für £5 Millionen verpflichtet, mit der Verpflichtung zum Kauf in diesem Sommer für £39 Millionen.",2-1
270,"But it turned into an miserable afternoon with Nampalys Mendy, James Maddison and Kelechi Iheanacho all scoring to give Leicester a 3-1 at half-time with Porro enduring a torrid first-half in the Premier League.",,1-0
279,"While the goal was ruled out, Leicester restored their 4-1 lead with Barnes on target nine minutes from full-time.",,1-0
296,But further dampening the odds of a successful privilege claim is the previous rejection of Trump's attempt to block Jan. 6 grand jury testimony.,"Aber um die Chancen auf eine erfolgreiche Privilegienklage weiter zu verringern, wurde zuvor Trumps Versuch abgelehnt, die Aussagen der Grand Jury vom 6. Januar zu blockieren.",1-2
314,"As she went on to explain, there's method in a strategy that most people inside the Beltway would deem madness: This is the best way to earn the press's trust.","Wie sie weiter erklärte, liegt Methode in einer Strategie, die die meisten Menschen innerhalb des Beltway als Wahnsinn betrachten würden. Dies ist der beste Weg, um das Vertrauen der Presse zu gewinnen.",1-2
324,Some Super Bowl Commercials I Can't Wait to See,"Einige Super Bowl-Werbespots, auf die ich mich nicht warten kann.",2-1
332,Timothée Chalamet in some capacity. Somebody who was supposedly cancelled forever making his triumphant return to television to sell you beer.,"Tim Jemand, der angeblich für immer abgesagt wurde, kehrt triumphierend zum Fernsehen zurück, um dir Bier zu verkaufen.",3-1
338,Biden DOJ 'Doesn't Want an Armed Citizenry' Rep.,Biden DOJ Möchte keine bewaffnete Bürgerschaft Biden Repräsentant.,3-1
339,"Andrew Clyde (R-GA) sat down with Breitbart News on Thursday and discussed his plans to block the ATF pistol brace rule and his conviction that the Biden Department of Justice ""doesn't want an armed citizenry"" in the first place.",,1-0
354,"On January 30 Breitbart News quoted Clyde outlining his plan to ""reintroduce the Stop Harassing Owners of Rifles Today Act, or the SHORT Act, to repeal elements of the National Firearms Act, thereby prohibiting the ATF from registering and banning pistols with stabilizing braces."" He also noted that he would ""introduce a resolution of disapproval under the Congressional Review Act, to override the Biden administration's unlawful overreach.""","Biden Am 30. Januar zitierte Breitbart News. Clyde skizziert seinen Plan, den ""Gesetz über das sofortige Beenden der Belästigung von Waffenbesitzern heute, oder SHORT Act, erneut einzuführen, um Teile des National Firearms Act aufzuheben und somit die ATF daran zu hindern, Pistolen mit Stabilisierungsstützen zu registrieren und zu verbieten.""",2-3
357,"He made clear that getting Biden's signature is not an impossibility, as there are ways; for instance, the SHORT Act legislation could be added to other, larger bills that Democrats are very anxious to pass.",,1-0
365,"Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet.""",,1-0
366,"And said that ""we've said, you need a plan.",,1-0
368,,"Wenn sie es tun, haben sie es noch nicht vollständig mit uns geteilt.",0-1
371,"And so, we brought up, again, there's a lot of concern I share about what will happen when Title 42 ends in May and so, making sure that the federal government has a plan.","Und so brachten wir erneut die große Besorgnis zum Ausdruck, die ich teile, was passieren wird, wenn Title 42 im Mai endet. Es ist also wichtig, dass die Bundesregierung einen Plan hat.",1-2
376,"We want to make sure it's not what we experienced in December times five or times three, that would be a disaster for the country and it would be terrible for the Biden administration.",,1-0
377,"McDonald's withdraws ""tasteless"" advert near crematorium RT World News McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK although some locals did see the funny side.","McDonald's zieht ""geschmacklose"" Werbung in der Nähe eines Krematoriums zurück. McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums im Vereinigten Königreich platziert wurde, obwohl einige Einheimische das Ganze lustig fanden.",1-2
384,"A statement issued by McDonald's was published by local media on Friday soon after an image of the advertisement went viral online, in which the restaurant chain said it would remove the advert as soon as possible.","Eine Stellungnahme von McDonald's wurde am Freitag von lokalen Medien veröffentlicht, kurz nachdem ein Bild der Werbung online viral gegangen ist. In der Werbung erklärte die Restaurantkette, dass sie die Anzeige so schnell wie möglich entfernen werde.",1-2
388,"Gut instinct' missing woman is not in river Searches for missing English woman Nicola Bulley have entered a 16th day after her partner said his ""gut instinct"" is that she is not in the river.","Gefühl' fehlende Frau ist nicht im Fluss. Die Suche nach der vermissten Engländerin Nicola Bulley geht am 16. Tag weiter, nachdem ihr Partner sagte, sein ""Bauchgefühl"" sei, dass sie nicht im Fluss ist.",1-3
389,"Lancashire Police said officers are keeping an ""open mind"" while continuing to appeal for information about Ms Bulley, who disappeared on 27 January while walking her dog in St Michael's on Wyre.","Die Lancashire Police sagte, die Beamten behielten einen ""offenen Verstand"", während sie weiterhin um Informationen über Frau Bulley baten, die am 27. Januar beim Spazierengehen mit ihrem Hund in St Michael's on Wyre verschwunden ist.",1-2
400,"On Thursday, the focus of their search switched from St Michael's to around 10 miles downstream where the river empties into the sea at Morecambe Bay, with patrol and rescue boats spotted in the area.","Am Donnerstag verlagerte sich der Schwerpunkt ihrer Suche von St. Michael's etwa 10 Meilen flussabwärts, wo der Fluss in der Nähe von Morecambe Bay ins Meer mündet. Dabei wurden Patrouillenund Rettungsboote in der Gegend gesichtet.",1-2
418,"Germany reunited under Kohl's leadership and as a NATO member on Oct. 3, 1990, less than a year after the fall of the Berlin Wall.","Deutschland vereinigt unter der Führung von Kohl und als NATO-Mitglied am 3. Oktober 1990, weniger als ein Jahr nach dem Fall der Berliner Mauer.",1-2
443,"In recent years, certain Hindu hard-liners have raided shops selling Valentine's Day items, burned cards and gifts, and chased hand-holding couples out of restaurants and parks, insisting that the day goes against traditional values and promotes promiscuity.","1. Eins. In den letzten Jahren haben bestimmte hinduistische Hardliner Geschäfte überfallen, die Valentinstagsartikel verkaufen, Karten und Geschenke verbrannt und Händchen haltende Paare aus Restaurants und Parks vertrieben. Sie bestehen darauf, dass dieser Tag traditionelle Werte missachtet und Zügellosigkeit fördert.",1-3
445,"Critics of Prime Minister Narendra Modi say his government has pushed a Hindu agenda, seeking the religion's supremacy in a secular nation known for its diversity.","Kritiker des Premierministers Narendra Modi sagt, seine Regierung hat eine hinduistische Agenda vorangetrieben und strebt nach der Vorherrschaft dieser Religion in einer säkularen Nation, die für ihre Vielfältigkeit bekannt ist.",2-1
446,"While Hindus comprise almost 80% of the nearly 1.4 billion people, Muslims, Christians, Sikhs, Buddhists and Jains account for most of the rest.",,1-0
447,Pedestrian dies in hospital after crash with car in Cowdenbeath as man arrested A pedestrian has died following a collision with a car in Fife.,"Fußgänger stirbt im Krankenhaus nach Zusammenstoß mit Auto in Cowdenbeath, während ein Mann verhaftet wurde. 1. Eins. 3. Ein Fußgänger ist nach einem Zusammenstoß mit einem Auto in Fife gestorben.",1-3
448,The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm.,,1-0
454,"IN NUMBERS: The Oslo boroughs where the most foreigners live Roughly 177,000 of Oslo's 634,000's residents have immigrated to Norway from other countries.","IN ZAHLEN: Die Osloer Stadtteile, in denen die meisten Ausländer leben. Etwa 177.000 der 634.000 Einwohner Oslos sind aus anderen Ländern nach Norwegen eingewandert.",1-2
462,"Meanwhile, there were less than 700 people from Oceania in Oslo.",In der Zwischenzeit gab es weniger als 700 Menschen aus Ozeanien in Oslo. 1. Eins.,1-2
463,"Alna, in the northeast of the city, was the borough with the most foreign residents.","2. Zwei. Alna, im Nordosten der Stadt, war der Stadtteil mit den meisten ausländischen Bewohnern.",1-2
464,"Some 18,257 foreign residents were registered as living there in 2022.",,1-0
465,"Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631.",,1-0
467,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there.","Statistik Norwegens Zahlen zeigten, dass Ausländer in allen Stadtteilen der Stadt verstreut waren, da Søndre Nordstrand, der südlichste Bezirk in Oslo, über 14.000 dort registrierte Einwanderer hatte.",2-1
480,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe wird im März mit dem Betrieb einer neuen Kohlestromeinheit beginnen.,4-1
502,"About subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.",,1-0
504,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","Es ist *kein* Argument für das Vorhandensein objektiver wissenschaftlicher Fakten, an das ich nicht glaube.",1-2
511,I know they're not fast compared #Venting into the Fediverse time.,"Ich weiß, dass sie im Vergleich nicht schnell sind. #Ins Fediverse kommen und Dampf ablassen.",1-2
537,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","Ashanti Development arbeitet seit fast 20 Jahren mit einer ständig wachsenden Anzahl von Gemeinden in der Region Ashanti in Ghana zusammen. Dabei engagieren wir uns für Wasserversorgung und sanitäre Einrichtungen, Bildung, Gesundheitsversorgung, Baumpflanzungen und Landwirtschaft.",1-2
550,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","Es war eine Empörung, wie ein symbolisches Fest der Lügen und des Grolls am 6. Januar, das von den amerikanischen Medien selbstzerstörerisch veranstaltet wurde.",1-2
561,"It worked. (fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","Es hat funktioniert. (fwiw, Ich habe fast jede ""tierfreundliche"" Falle auf dem Markt ausprobiert, aber mit sehr geringem Erfolg.)",1-2
589,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,"Mein Nachbar & Ich kam zur gleichen Zeit nach Hause und konnte ihn über die Straße hinweg husten hören, als ob er einen Covid-Schleimsturm hatte.",2-1
595,Writing Wonders 5/11: Does your MC laugh or cry more?,Schreiben Wunder 5/11: Lacht dein MC mehr oder weint er/sie mehr?,2-1
599,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","Nach 4.000 Stunden der Notlage Yl findet sich an einem Ort der Liebe wieder und sie hat starke Gefühle, mit denen sie nicht weiß, was sie tun soll, also ist es sehr viel von beidem.",2-1
609,Salesforce Partner Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs. Need help?,Salesforce-Partner Salesforce-Partner Brauchen Sie Hilfe?,3-1
610,Contact our Salesforce Consultants today!,Kontaktieren Sie unseren Salesforce. Berater heute!,1-2
628,If he were to die... the consequences would be... significant.,Wenn er sterben würde... die Konsequenzen wären... bedeutend.,2-1
636,"In this way, Dad-ification is a stand in for a lot of neoliberal ideals; especially ideas like bootstrapping and self-sufficiency as being an ultimate goal/indicator for success.",Auf diese Weise steht Dad-ification stellvertretend für viele neoliberale Ideale; Insbesondere Ideen wie Bootstrapping und Selbstständigkeit als ultimatives Ziel/Indikator für Erfolg.,1-2
645,"This Tuesday, President von der Leyen met First Lady Olena Zelenska in Kyiv to discuss how to support her efforts to provide mental health assistance to vulnerable children.","Diesen Dienstag. Präsidentin von der Leyen traf sich mit First Lady Olena Zelenska in Kiew, um zu besprechen, wie man ihre Bemühungen zur Unterstützung gefährdeter Kinder bei der Bereitstellung psychischer Hilfe unterstützen kann.",1-2
665,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.","Im wirklichen Leben fand meine Mutter ein Puzzle-Spiel, das ich vor Jahren gemacht hatte, wirklich gut und sie hat die meisten Geheimnisse von alleine entdeckt. Also war sie nicht einfach nur Mama, als sie sagte, dass es ihr gefallen hat.",1-2
670,"Been toying with this thought for a little while: Mental health is often seen as something separate from ""regular"" health.","Habe mit diesem Gedanken eine Weile gespielt: Die psychische Gesundheit wird oft als etwas Separates von der ""normalen"" Gesundheit angesehen.",2-1
681,"I've been, on and off, listening to the works of @iotar There's a lot of well good stuff in this mysterious collective's backlog.",Ich habe immer mal wieder die Werke von @iotar angehört. Im Archiv dieser mysteriösen Gemeinschaft gibt es eine Menge guter Sachen.,1-2
686,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.","Ich würde es ehrlich gesagt hassen, mein Unternehmen auf Technologie von Google aufzubauen. Auf der anderen Seite ist Google einer der wenigen großen Akteure mit echtem Anreiz, ein überzeugendes Cross-Plattform-Erlebnis zu schaffen und das zeigt sich.",1-2
697,"Tech confession: I can't wrap my head around Grafana & Prometheus, at least from a server/application metrics and monitoring standpoint.","Technische Beichte: Ich kann Grafana & Prometheus nicht ganz verstehen, zumindest aus Sicht der Serverund Anwendungsstatistiken und Überwachung.",2-1
698,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,"Ich weiß nicht genau, warum mein Gehirn es nicht verstehen kann. Es könnte sein, dass die Werkzeuge einfach so umfangreich und vage sind, dass mein Gehirn aufgrund ""zu vieler Optionen"" blockiert wird.",1-2
706,"There's... no way that would work, probably!","Es gibt... Keine Chance, dass das funktioniert, wahrscheinlich!",1-2
710,"But, after ~decades~ of reading next to nothing (with the exception of functional work-related non-fiction stuff and an occasional self-help book) I set a goal to read 23 books in 2023.",3. Aber nach ~Jahrzehnten~ des nahezu Nichtlesens (mit Ausnahme funktionaler Sachbücher zur Arbeit und gelegentlicher Selbsthilfebücher),1-2
770,Today's Aerostrike progress report: 1) Slight modifications to the Hel's Fighters map layout.,Heutiger Fortschrittsbericht der Aerostrike: 1) 1) Leichte Modifikationen der Kartenlayout von Hel's Fighters.,3-1
