id,source,target,n2m
302,"Dort ankreiden, wo es passiert ""Hey, geiler Hintern!"", der Närrin im knappen sexy Kostüm hinterherpfeifen und anzügliche Sprüche rufen:","Chalk it up where it happens. ""Hey, nice ass!"", whistling at the fool in the skimpy sexy costume and making suggestive remarks.",1-2
305,Hälfte der Fahrzeuge verloren? : USA sehen Moskaus Panzerbestand stark dezimiert Hälfte der Fahrzeuge verloren?,Half of the vehicles lost? : USA see Moscow's tank inventory greatly reduced Half of the vehicles lost?,2-1
310,"""Vermutlich die Hälfte des Hauptbestands an Panzern"" der russischen Armee sei ""von der Ukraine zerstört oder beschlagnahmt"" worden, sagte Celeste Wallander, Staatssekretärin für Internationale Sicherheitsfragen im US-Verteidigungsministerium.",,1-0
317,Russland will Nachlegen Als Reaktion auf die westlichen Militärhilfen stellte Ex-Kremlchef Dmitri Medwedew den Bau und die Modernisierung von Tausenden Panzern in Aussicht.,"Russia wants to step up. In response to Western military aid, former Kremlin chief Dmitry Medvedev hinted at the construction and modernization of thousands of tanks.",1-2
322,"Wirbel um Postenbesetzung bei Heer Denn der Posten, den künftig der frühere Direktor des Heeresgeschichtlichen Museums (HGM) Christian Ortner bekleiden wird, war nicht ausgeschrieben.","Controversy over army personnel appointment. Because the position that will be filled by the former director of the Museum of Military History (HGM), Christian Ortner, in the future was not advertised.",1-2
324,Verteidigungsministerin Klaudia Tanner (ÖVP) verteidigt das Vorgehen.,Minister of Defense Klaudia Tanner (ÖVP) defends the approach.,1-2
337,Karneval: Erste Narren gehen vor Kosten in die Knie Thüringens Karnevalshochburg Wasungen will anders als die Landeshauptstadt am traditionellen Faschingsumzug festhalten.,"Carnival: First fools buckle under the costs. Thuringia's carnival stronghold Wasungen wants to stick to the traditional Fasching parade, unlike the state capital.",1-3
343,Schleswig-Holsteins Karnevalshochburg Marne hält trotz der gestiegenen Kosten am traditionellen Umzug fest.,,1-0
364,"Das Gleiche gilt für den Wodka, der weit verbreitet ist.",,1-0
373,"FC Hansa Rostock belohnt sich für hohen Aufwand: ""Matchglück auf unserer Seite"" Essen und Trinken Wer mit Cocktails das Wochenende feiern oder ein Bier zum Feierabend trinken möchte, findet in Rostock und Warnemünde tolle Lokale dafür.","Eating and drinking Whoever wants to celebrate the weekend with cocktails or a night out in der Stadt, der ist bei uns genau richtig. If you want to drink beer after work, you will find great places for that in Rostock and Warnemünde.",1-3
377,,Biathlon World Championships: Federal,0-1
378,"Biathlon-WM: Bundespräsident sieht Favoritensieg und lobt Oberhof Bundespräsident Frank-Walter Steinmeier und seine Frau Elke Büdenbender werden an der Arena von Schornsteinfeger-Meister Tobias Böttger und dem Oberhofer Maskottchen ""Flocke"" begrüßt Oberhof.","President expects favorite to win and praises Oberhof. Federal President Frank-Walter Steinmeier and his wife Elke Büdenbender are welcomed at the chimney sweep master Tobias Böttger's arena by the Oberhof mascot ""Flocke"".",1-4
379,Die deutschen Biathleten hatten beim WM-Sprint von Oberhof nichts mit der Medaillenvergabe zu tun.,Oberhof. The German biathletes were not involved in the medal allocation at the Oberhof World Championship sprint.,1-2
382,"""Ich musste mir die Ergebnisse übers Handy holen"", gab Frank-Walter Steinmeier schmunzelnd zu und verwies auf die immer wieder ins Stadion ziehenden Nebelschwaden, die die Sicht am Rennsteig für die Zuschauer stark beeinträchtigten. Steinmeier genoss dennoch den Besuch des 10-km-Sprintrennens bei der Biathlon-WM in Oberhof, bekam von den Olympiasiegern Frank Ullrich und Peter Sendel zahlreiche Tipps: ""Seit den Olympischen Spielen in Südkorea, als Laura Dahlmeier im ersten Rennen Gold gewonnen hatte, fasziniert mich das Biathlon"", verriet er und lobte Oberhof außerdem für seine modernisierten Sportstätten: ""Die runderneuerte Arena ist großartig und bietet ideale Bedingungen.","Steinmeier nevertheless enjoyed the visit to the 10 km sprint race at the Biathlon World Championships in Oberhof and received numerous tips from Olympic champions Frank Ullrich and Peter Sendel: ""Since the Olympic Games in South Korea when Laura Dahlmeier won gold in the first race, I have been fascinated by biathlon,"" he disclosed, also praising Oberhof for its modernized sports facilities: ""The renovated arena is great and provides ideal conditions.""",2-1
385,Sportlich enteilte wieder einmal der Norweger Johannes Thingnes Bö der Konkurrenz. Trotz einer Strafrunde nach einem Schießfehler sicherte er sich in 23:21.7 Minuten den sechsten Sieg im sechsten Sprint des Winters und damit seinen zweiten WM-Titel in Oberhof.,"Despite one penalty lap due to a shooting mistake, he secured the sixth victory in the sixth sprint of the winter and thus his second World Championship title in Oberhof in 23:21.7 minutes.",2-1
386,"Hinter ihm machten sein fehlerfrei schießender Bruder Tarjei (14,8 Sekunden zurück) und Sturla Holm Lägreid (1 Strafrunde/39,9 Sekunden) sowie Johannes Dale (1/43,6) den norwegischen Vierfachsieg perfekt.","Behind him, his flawlessly shooting brother Tarjei (14.8 seconds behind), Sturla Holm Lägreid (1 penalty lap/39.9 seconds behind) and Johannes Dale (1/43.6) completed the Norwegian quadruple victory.",1-2
396,"Die Siegerehrung genoss der 29-Jährige dann gemeinsam mit seinem fünf Jahre älteren Bruder: ""Es ist das beste Gefühl, mit ihm hier zu stehen"", sagte der Weltmeister: ""Wir sind die beste Familie, die besten Brüder, die besten Athleten"".","The 29-year-old then enjoyed the victory ceremony together with his brother, who is five years older: ""It is the best feeling to stand here with him,"" said the world champion. ""We are the best family, the best brothers, the best athletes.""",1-2
400,"Es gibt nur Vollgas und Attacke, um die Nummer eins zu verteidigen"", nahm Sportdirektor Felix Bitterling seine ""Lokomotive"" in die Pflicht.",,1-0
405,Schiedsrichter-Chef Fröhlich weist auf eine Vorbildfunktion hin.,Referee chief Fröhlich emphasizes the role model function.,1-2
407,"""Ich finde schon, dass es neue Verhaltensweisen der Spieler gibt, die den Schiedsrichter nach Entscheidungen ein bisschen wie ein Bienenschwarm umringen und versuchen, ihn in die Review-Area zu drängen"", sagte der 47-Jährige der Deutschen Presse-Agentur. ""Das haben wir in der Winterpause besprochen.","""I do think that there are new behaviors from the players, where they swarm around the referee after decisions a bit like a swarm of bees and try to push him towards the review area,"" said the 47-year-old to the German Press Agency. ""We discussed this during the winter break.""",1-2
419,"Das dürfte doch nichts Weltbewegendes sein"", sagte Fröhlich der Deutschen Presse-Agentur. ""Aus der Emotionalität können im Spielverlauf durchaus Konflikte entstehen.","""That shouldn't be anything earth-shattering,"" said Fröhlich to the German Press Agency. Conflicts can indeed arise from emotional intensity during the course of the game.",1-2
420,"Aber wenn die Emotionalität in eine persönliche Verunglimpfung überschwappt, dann muss man auch akzeptieren, dass die entsprechenden Maßnahmen von Schiedsrichterseite getroffen werden"", sagte Fröhlich. In den jüngsten Fällen hätten die Beteiligten die Dinge im Nachgang ausgeräumt.","But when the emotionality spills over into personal slander, then one must also accept that the corresponding measures are taken by the referee,"" said Fröhlich. In recent cases, the parties involved have cleared up matters afterwards.",1-2
425,"In den jüngsten Fällen in der Bundesliga haben die Schiedsrichter konsequent auf negative Verhaltensweisen reagiert"", sagte Fröhlich. ""Unabhängig von der konsequenten Regelauslegung im Spiel ist ein klärendes Gespräch, mit einem Austausch der Perspektiven zwischen den Schiedsrichtern und den Betroffenen, immer hilfreich"".","""In the recent cases in the Bundesliga, the referees have consistently responded to negative behaviors,"" said Fröhlich. ""Regardless of the consistent interpretation of the rules in the game, a clarifying conversation with an exchange of perspectives between referees and those involved is always helpful.""",1-2
426,Kombinierer Oftebro siegt in Schonach,Combiner Oftebro wins in Schonach.,1-2
427,Den Sieg sicherte sich nach einem Sprung von der Normalschanze und dem zehn Kilometer langen Skilanglaufrennen der Norweger Jens Luraas Oftebro vor dem österreichischen Gesamtführenden Johannes Lamparter.,,1-0
432,,"""The movement keeps me young,"" says the 102-year-old to BILD.",0-1
434,"""Wir haben drei Weltklasse-Athleten zu Hause. Das spürt die Mannschaft natürlich"", sagte Bundestrainer Hermann Weinbuch im ZDF.","""The team naturally feels that,"" said national coach Hermann Weinbuch on ZDF.",2-1
435,"Sieben Leichtverletzte nach Auffahrunfall auf A5 Sieben Menschen sind bei einem Unfall mit vier Fahrzeugen auf der Autobahn 5 bei Hemsbach (Rhein-Neckar-Kreis) leicht verletzt worden, darunter zwei Kinder.","Seven slightly injured after rear-end collision on A5. Seven people have been slightly injured in an accident involving four vehicles on the A5 motorway near Hemsbach (Rhein-Neckar-Kreis), including two children.",1-2
443,"Nach der Ausstellung werden die Wände überstrichen, die Kunstwerke verschwinden.",,1-0
458,Die Staatsanwaltschaft in Adana ermittelt laut Anadolu ebenfalls wegen möglicher Baumängel bei eingestürzten Gebäuden.,,1-0
465,"Vorletzter Ministerpräsident der DDR Hans Modrow gestorben Hans Modrow ist tot, wie die Linksfraktion im Bundestag mitteilte.","Former prime minister of the GDR Hans Modrow has passed away. Hans Modrow is dead, as announced by the Left Party faction in the Bundestag.",1-2
467,"Fraktionsvorsitzende Dietmar Bartsch würdigte den ehemaligen SED-Funktionär und späteren PDSund Linke-Politiker als einen ""zutiefst aufrichtigen Sozialisten"".","Fraction leader Dietmar Bartsch praised the former SED functionary and later PDS and Left Party politician as a ""deeply sincere socialist.""",1-2
469,"Die Partei verliere damit ""eine bedeutende Persönlichkeit"", erklärten der Fraktionsvorsitzende Dietmar Bartsch und der frühere Fraktionschef Gregor Gysi. In den 1970er Jahren wurde Hans Modrow der 1.","The party is losing ""an important personality,"" said the parliamentary leader Dietmar Bartsch and the former parliamentary leader Gregor Gysi.",2-1
479,"Weiter heißt es: ""Sein späteres Wirken in der Volkskammer, im Bundestag, im Europäischen Parlament und als Ehrenvorsitzender der PDS bestand immer darin, auch jenen Teil der früheren DDR-Bevölkerung zu vertreten, der nicht gewollt war und dessen Interessen regelmäßig verletzt wurden"". Nach der Wiedervereinigung saß Modrow in den Jahren 1990 bis 1994 für die PDS im Deutschen Bundestag und vertrat sie von 1999 bis 2004 im Europaparlament.","Furthermore, it says: His later work in the People's Chamber, Bundestag, European Parliament, and as honorary chairman of the PDS always consisted of representing that part of the former GDR population which was unwanted and whose interests were regularly violated.",2-1
493,Die Gefahr durch russische Raketenangriffe dauerte indes auch in der Nacht zu Samstag an.,,1-0
497,"Deutsche Bahn: Bund wählt Berater für Netzgesellschaft aus Forderungen unter anderem der FDP und der Grünen aus dem Wahlkampf, diese abzuspalten, scheiterten am Koalitionspartner SPD.","German Railways: Federal government selects consultant for network company. Demands, including those of the FDP and the Greens from the election campaign, to split these failed due to the coalition partner SPD.",1-2
503,"Verkehrsminister Wissing hat sich zur Aufgabe gemacht, mit der Komplettsanierung ganzer Bahnkorridore diesen Missstand zu beseitigen.",Transport Minister Wissing has made it his task to eliminate this problem by completely renovating entire railway corridors.,1-2
506,"Biathlon-WM in Oberhof 2023 Gold für Denise Herrmann-Wick: ""Kann mich bitte jemand kneifen?""","Biathlon World Championships in Oberhof 2023 Gold for Denise Herrmann-Wick: ""Can someone please pinch me?""",1-2
508,"Sie hätte schlecht geschlafen, erzählte sie nach dem Rennen, sei ""total aufgeregt"" gewesen, der Puls schon beim Einlaufen nicht mehr heruntergekommen.",,1-0
509,"""So ein Rennen"", und das bei der Heim-WM, ""das kann man mit Worten nicht beschreiben"", sagte sie. 11.000 Zuschauer johlten zur dröhnenden Schlagermusik mit Deutschlandfahnen, Betreuer und Team fielen sich in die Arme.","""Such a race"", and that at the home World Cup, ""you cannot describe it with words,"" she said. 11,000 spectators cheered to booming Schlager music with German flags, coaches and team members embraced each other.",1-2
523,"Bundeswehr: Rüstungsindustrie fordert mehr Aufträge aus Sondervermögen ein Erste Rüstungsprojekte sind deshalb schon gestrichen worden, weiteren Vorhaben droht dasselbe, wie die ""Welt am Sonntag"" berichtet.","Bundeswehr: Arms industry demands more orders from special funds First armament projects have already been canceled, the same fate threatens other plans, as reported by ""Welt am Sonntag"".",1-2
537,Schlossplatz Stuttgarter gedenken der Opfer der Erdbebenkatastrophe Viele Stuttgarter folgten am Freitagabend dem Aufruf der Feuerbacher Ditib-Moscheegemeinde Zehntausende Menschen sind bei der Erdbebenkatastrophe in der Türkei und in Syrien gestorben.,Stuttgart commemorates the victims of the earthquake disaster. Many residents of Stuttgart followed the call of the Feuerbach Ditib mosque community on Friday evening. Tens of thousands of people have died in the earthquake disaster in Turkey and Syria.,1-3
543,"In dem Gebet bat der Imam Allah um Hilfe für die Menschen in den betroffenen Gebieten, damit sie auch diese Katastrophe überwinden könnten.",,1-0
