id,source,target,n2m
351,"Aber auch hier drücken die finanziellen Sorgen: Wenn nicht noch mehr Sponsoren gefunden würden oder die bisherigen noch mehr zusteuerten, müssten Rücklagen angetastet werden ""das geht nicht jedes Jahr"".","However, financial worries are also pressing here: If more sponsors are not found or if existing sponsors do not contribute more, reserves would have to be tapped into ""that's not possible every year"".",1-2
353,"Und die Inflation: Bei den Süßwaren gebe es teilweise eine Preissteigerung von bis zu 60 Prozent, sagt Elvira Reuther vom Förderverein Nürnberger Fastnachtszug.","And the inflation: According to Elvira Reuther from the Nuremberg Carnival Parade Association, there has been a price increase of up to 60 percent for sweets.",1-3
371,Den brennen sie hier vor allem auf den Dörfern selbst. Sie nennen ihn Samargon.,"They distill it themselves especially in the villages, calling it Samargon.",2-1
376,"Aber das gilt nur, wenn er in den massenhaften Verkauf geht. Da wird dann wohl auch gepanscht.",But that only applies when buying in bulk where it's likely mixed with something else.,2-1
377,"FC Hansa Rostock belohnt sich für hohen Aufwand: ""Matchglück auf unserer Seite"" Essen und Trinken Wer mit Cocktails das Wochenende feiern oder ein Bier zum Feierabend trinken möchte, findet in Rostock und Warnemünde tolle Lokale dafür.","FC Hansa Rostock rewards itself for its high effort: ""Match luck on our side"" Eating and drinking If you want to celebrate the weekend with cocktails or have a beer after work, you will find great venues for that in Rostock and Warnemünde.",1-3
381,"Biathlon-WM: Bundespräsident sieht Favoritensieg und lobt Oberhof Bundespräsident Frank-Walter Steinmeier und seine Frau Elke Büdenbender werden an der Arena von Schornsteinfeger-Meister Tobias Böttger und dem Oberhofer Maskottchen ""Flocke"" begrüßt Oberhof.","Biathlon World Championships: Federal President predicts victory for favorites and praises Oberhof. Federal President Frank-Walter Steinmeier and his wife Elke Büdenbender are greeted at the arena by chimney sweep master Tobias Böttger and the Oberhof mascot ""Flocke"".",1-4
382,Die deutschen Biathleten hatten beim WM-Sprint von Oberhof nichts mit der Medaillenvergabe zu tun.,Oberhof. The German biathletes had nothing to do with the medal distribution at the Oberhof World Championship sprint.,1-2
386,"Steinmeier genoss dennoch den Besuch des 10-km-Sprintrennens bei der Biathlon-WM in Oberhof, bekam von den Olympiasiegern Frank Ullrich und Peter Sendel zahlreiche Tipps: ""Seit den Olympischen Spielen in Südkorea, als Laura Dahlmeier im ersten Rennen Gold gewonnen hatte, fasziniert mich das Biathlon"", verriet er und lobte Oberhof außerdem für seine modernisierten Sportstätten: ""Die runderneuerte Arena ist großartig und bietet ideale Bedingungen.","Steinmeier still enjoyed the visit to the 10 km sprint race at the Biathlon World Championships in Oberhof, received numerous tips from Olympic champions Frank Ullrich and Peter Sendel: ""Since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race, biathlon has fascinated me,"" he revealed and also praised Oberhof for its modernized sports facilities: ""The completely renovated arena is great and offers ideal conditions.",1-2
389,Sportlich enteilte wieder einmal der Norweger Johannes Thingnes Bö der Konkurrenz.,"Once again, Norwegian Johannes Thingnes Bö left the competition far behind.",1-2
397,Nach seinem verpatzten Mixed-Einsatz am Mittwoch ließ der Schwarzwälder diesmal fünf Scheiben stehen und verschwand als 55. Tief enttäuscht und kommentarlos in der Kabine.,"After his failed mixed event on Wednesday, the Black Forest native left five targets untouched this time and left deeply disappointed and without comment into the locker room as 55th place.",2-1
406,"Brych missfällt ""Bienenschwarm"" auf dem Platz Felix Brych Schiedsrichter Felix Brych entscheidet auf Schiedsrichterball.","Brych dislikes ""bee swarm"" on the pitch. Felix Brych Referee Felix Brych calls for a referee ball.",1-3
409,Schiedsrichter-Chef Fröhlich weist auf eine Vorbildfunktion hin.,Referee chief Fröhlich points out a role model function.,1-2
411,"""Ich finde schon, dass es neue Verhaltensweisen der Spieler gibt, die den Schiedsrichter nach Entscheidungen ein bisschen wie ein Bienenschwarm umringen und versuchen, ihn in die Review-Area zu drängen"", sagte der 47-Jährige der Deutschen Presse-Agentur. ""Das haben wir in der Winterpause besprochen.","""I think there are indeed new behaviors from players who swarm around the referee after decisions and try to push him into the review area,"" said the 47-year-old to the German Press Agency. ""We discussed this during the winter break.",1-2
419,"Auch solche Unsportlichkeiten wollen wir konsequent ahnden"", sagte Brych. DFB-Schiedsrichter-Chef Lutz Michael Fröhlich wies auf ein grundsätzlich gutes Miteinander von Trainern und Unparteiischen hin.","We want to consistently penalize such misconduct,"" said Brych. DFB referee chief Lutz Michael Fröhlich pointed out a fundamentally good cooperation between coaches and officials.",1-2
423,"Das dürfte doch nichts Weltbewegendes sein"", sagte Fröhlich der Deutschen Presse-Agentur. ""Aus der Emotionalität können im Spielverlauf durchaus Konflikte entstehen.","That shouldn't be earth-shattering,"" said Fröhlich to the German Press Agency. ""Conflicts can indeed arise from emotionality during gameplay.",1-2
424,"Aber wenn die Emotionalität in eine persönliche Verunglimpfung überschwappt, dann muss man auch akzeptieren, dass die entsprechenden Maßnahmen von Schiedsrichterseite getroffen werden"", sagte Fröhlich. In den jüngsten Fällen hätten die Beteiligten die Dinge im Nachgang ausgeräumt.","But when emotionality spills over into personal denigration, then one must also accept that the corresponding measures will be taken by the referee,"" said Fröhlich. In recent cases, the parties involved have resolved things afterwards.",1-2
429,"In den jüngsten Fällen in der Bundesliga haben die Schiedsrichter konsequent auf negative Verhaltensweisen reagiert"", sagte Fröhlich. ""Unabhängig von der konsequenten Regelauslegung im Spiel ist ein klärendes Gespräch, mit einem Austausch der Perspektiven zwischen den Schiedsrichtern und den Betroffenen, immer hilfreich"".","In the recent cases in the Bundesliga, the referees consistently reacted to negative behavior,"" said Fröhlich. ""Regardless of the consistent interpretation of rules during the game, a clarifying conversation with an exchange of perspectives between the referees and those involved is always helpful.""",1-2
430,Kombinierer Oftebro siegt in Schonach,Combiner Oftebro wins in Schonach.,1-2
435,"Sie bereiten sich mit Training in Oberstdorf auf die Weltmeisterschaften vor, die vom 21. Februar bis zum 5. März im slowenischen Planica stattfinden.","They are preparing for the World Championships with training in Oberstdorf, which will take place from February 21st to March 5th in Planica, Slovenia.",2-1
438,"Sieben Leichtverletzte nach Auffahrunfall auf A5 Sieben Menschen sind bei einem Unfall mit vier Fahrzeugen auf der Autobahn 5 bei Hemsbach (Rhein-Neckar-Kreis) leicht verletzt worden, darunter zwei Kinder.","Seven slightly injured after rear-end collision on A5. Seven people were slightly injured in an accident involving four vehicles on the A5 motorway near Hemsbach (Rhein-Neckar-Kreis), including two children.",1-2
441,Finissage im Marler Skulpturenmuseum Haben die Ausstellung ins Leben gerufen: die Initiatoren Sebastian Freytag (li.) und Georg Elben (re.) stehen mit Künstler Christian Freudenberger vor seinem Wandbild.,Finissage at the Marler Sculpture Museum The initiators Sebastian Freytag (left) and Georg Elben (right) have launched the exhibition: they are standing with artist Christian Freudenberger in front of his mural.,1-2
455,"Haftbefehle nach Gebäudeeinstürzen in der Türkei Es geht um Baumängel, die den Einsturz von Gebäuden begünstigt haben:",Arrest warrants after building collapses in Turkey. It's about construction defects that have contributed to the collapse of buildings:,1-2
468,"Vorletzter Ministerpräsident der DDR Hans Modrow gestorben Hans Modrow ist tot, wie die Linksfraktion im Bundestag mitteilte.","Former Prime Minister of the GDR Hans Modrow has died. Hans Modrow is dead, as announced by the Left Party faction in the Bundestag.",1-3
470,"Fraktionsvorsitzende Dietmar Bartsch würdigte den ehemaligen SED-Funktionär und späteren PDSund Linke-Politiker als einen ""zutiefst aufrichtigen Sozialisten"".","Faction leader Dietmar Bartsch praised the former SED functionary and later PDS and Left party politician as a ""profoundly sincere socialist.""",1-2
473,In den 1970er Jahren wurde Hans Modrow der 1. Sekretär der Bezirksleitung der SED in Dresden.,"In the 1970s, Hans Modrow became the 1st Secretary of the District Leadership of the SED in Dresden.",2-1
488,Kiew Die jüngste Welle russischer Raketenangriffe erzwingt erneut Notreparaturen am ukrainischen Energienetz.,Kyiv The recent wave of Russian missile attacks is once again forcing repairs to be made on the Ukrainian energy grid.,1-2
493,Präsident Wolodymyr Selenskyj verurteilte den russischen Angriff mit etwa 100 Raketen und Marschflugkörpern vom Freitag als Terror.,President Volodymyr Zelensky condemned the Russian attack with about 100 missiles and cruise missiles on Friday as terrorism.,1-2
508,"Verkehrsminister Wissing hat sich zur Aufgabe gemacht, mit der Komplettsanierung ganzer Bahnkorridore diesen Missstand zu beseitigen.",Minister of Transport Wissing has made it his task to eliminate this problem by carrying out complete renovations of entire rail corridors.,1-2
511,"Biathlon-WM in Oberhof 2023 Gold für Denise Herrmann-Wick: ""Kann mich bitte jemand kneifen?""","Biathlon World Championships in Oberhof 2023 Gold for Denise Herrmann-Wick: ""Can someone please pinch me?""",1-2
514,"""So ein Rennen"", und das bei der Heim-WM, ""das kann man mit Worten nicht beschreiben"", sagte sie. 11.000 Zuschauer johlten zur dröhnenden Schlagermusik mit Deutschlandfahnen, Betreuer und Team fielen sich in die Arme.","""Such a race,"" and at the home World Championships, ""you can't put it into words,"" she said. 11,000 spectators cheered to booming German Schlager music with German flags, coaches and team members embraced each other.",1-2
515,"""Biathlon genießen"", das hatte sie sich vorgenommen Für Herrmann-Wick war der Druck besonders hoch gewesen.","""Enjoy biathlon"", that was what she had planned. For Herrmann-Wick, the pressure had been particularly high.",1-2
528,"Bundeswehr: Rüstungsindustrie fordert mehr Aufträge aus Sondervermögen ein Erste Rüstungsprojekte sind deshalb schon gestrichen worden, weiteren Vorhaben droht dasselbe, wie die ""Welt am Sonntag"" berichtet.","German Armed Forces: Defense industry demands more orders from special assets First armament projects have therefore already been canceled, further projects are threatened with the same fate, as reported by ""Welt am Sonntag"".",1-3
535,"Kupferzell: Unfall mit 3 Verletzten In der Nacht von Freitag auf Samstag (10.02.-11.02.), gegen 01.40 Uhr, wollte ein 24-jähriger BMW-Fahrer, aus Richtung Kupferzell kommend, an der Autobahnauffahrt Kupferzell nach links in Richtung Heilbronn auf die Autobahn fahren.","Kupferzell: Accident with 3 injured On the night from Friday to Saturday (10.02.-11.02.), around 01:40 am, a 24-year-old BMW driver, coming from the direction of Kupferzell, wanted to turn left onto the highway at the Kupferzell on-ramp towards Heilbronn.",1-2
544,Schlossplatz Stuttgarter gedenken der Opfer der Erdbebenkatastrophe Viele Stuttgarter folgten am Freitagabend dem Aufruf der Feuerbacher Ditib-Moscheegemeinde Zehntausende Menschen sind bei der Erdbebenkatastrophe in der Türkei und in Syrien gestorben.,Castle Square Stuttgarters commemorate the victims of the earthquake catastrophe. Many people from Stuttgart followed the call of the Feuerbach Ditib mosque community on Friday evening. Tens of thousands of people have died in the earthquake catastrophe in Turkey and Syria.,1-4
560,"Wanderung mit Fleischeinlage Ebersberg ""Nach dem Essen sollst du ruh'n oder tausend Schritte tun "".... Die Älteren kennen das Sprichwort, die Jüngeren setzen es einfach nur in die Praxis um.","Hike with meat filling Ebersberg After eating, you should rest or take a thousand steps. The elders know the saying, the younger ones simply put it into practice.",1-2
577,"Worauf der Mann entgegnet: ""Das stimmt aber nicht! Sie haben sehr wohl eine Tasche dabei!""","To which the man replies, ""But that's not true! You do have a bag with you!""",1-2
583,"Eingeklemmt und schwer verletzt Gegen 21 Uhr fuhr der 25-Jährige mit seinem Audi auf der Kreisstraße Richtung Hailfingen und kam aus bislang ungeklärter Ursache in einer Linkskurve nach rechts von der Fahrbahn ab, so der Polizeibericht.","Trapped and seriously injured. Around 9 p.m., the 25-year-old drove his Audi on the county road towards Hailfingen and, for reasons yet unknown, veered to the right off the road in a left turn, according to the police report.",1-2
590,Donald Trumps Steuerunterlagen: Punkt für den Rechtsstaat,Donald Trump's tax records: Point for the rule of law.,1-2
592,"Trump 2018, damals noch im Amt des Präsidenten der USA Das Finanzministerium müsse die Steuerbehörde IRS anweisen, die vertraulichen Unterlagen an den Finanzund Steuerausschuss herauszugeben, hieß es in der Entscheidung Ministeriums vom Freitag.","Trump 2018, back when he was still in office as the President of the United States. The Ministry of Finance must instruct the tax authority IRS to release the confidential documents to the Finance and Tax Committee, said the decision of the ministry on Friday.",1-2
596,Die Herausgabe an den Kongress ist für Trump wohl heikler: Dort ist der Kreis der Zugriffsberechtigten etwas größer und unter bestimmten Bedingungen könnten im Lauf der Untersuchung des Ausschusses einzelne Details veröffentlicht werden.,"The handover to Congress is probably more delicate for Trump: there, the circle of people with access is slightly larger and under certain conditions, individual details could be published during the committee's investigation.",2-1
602,Pasta oder Pizza? Samsung oder Apple?,Pasta or pizza? Samsung or Apple?,1-2
611,Britischer Schwerverbrecher nach langer Flucht in Thailand gefasst London Nach fünf Jahren auf der Flucht ist ein verurteilter Drogenverbrecher aus Großbritannien in Thailand gefasst worden.,"British serial criminal caught in Thailand after long escape. London After five years on the run, a convicted drug smuggler from Britain has been captured in Thailand.",1-3
615,"Begegnungen am Kirchentisch Bielefeld Was aufgetischt wird, bleibt vorab ein Geheimnis.",Encounters at the church table Bielefeld What is being served remains a mystery in advance.,1-2
618,"Kabarett Geschichten aus dem Big Apple Vince Ebert hat eine Mission: Der studierte Physiker aus Unterfranken, der seit drei Jahren in Wien lebt und laut eigenem Bekunden den Wiener Humor liebt, bricht in seinen Kabarettprogrammen eine Lanze für die Wissenschaft.","Cabaret Stories from the Big Apple Vince Ebert has a mission: The physics graduate from Lower Franconia, who has been living in Vienna for three years and, according to his own statement, loves Viennese humor, advocates for science in his cabaret programs.",1-3
622,"Der englischsprachige Titel leitet sich übrigens auch aus Eberts jüngerer Lebensgeschichte ab, hat er doch 2019 für ein Jahr in New York als Stand-up-Comedian Fuß zu fassen versucht.","By the way, the English title is also derived from Ebert's recent life story. In 2019, he tried to make a living as a stand-up comedian in New York for a year.",1-2
625,"Und er bricht es auf die wichtigste Frage herunter, die viele vor sich herschieben: Was ist wirklich wichtig?",And he breaks it down to the most important question that many keep pushing away: What is really important?,1-2
634,"Mag sogar stimmen, denn ich liebe diesen Planeten und seine Zivilisation mehr als irgendeinen abstrakten Gott Bei der Explosion wurden zehn Feuerwehrleute und zwei Polizisten teils schwer verletzt.","Might even be true, because I love this planet and its civilization more than any abstract god. Ten firefighters and two police officers were seriously injured in the explosion.",1-2
639,"Am Montag, den 15. Mai um 18.00 Uhr laden die Solidarische Kirche, das Friedensplenum und die ev. Stadtakademie zu einer Vortragsund Diskussionsveranstaltung in der Ev. Hochschule zum Thema ""Frieden und Sicherheit in der Zeitenwende?""","On Monday, May 15th at 6:00 PM, the Solidarity Church, the Peace Council, and the Protestant City Academy invite you to a lecture and discussion event at the Protestant University on the topic ""Peace and Security in Times of Transition?""",3-1
646,Mikrotransaktionen in Diablo IV: Blizzard nennt Details und Preise der Monetarisierung <URL>,Microtransactions in Diablo IV: Blizzard reveals details and prices of monetization <URL>,1-2
647,#DiabloIV #ActivisionBlizzard Nach der politischen Krise und Neuwahlen 2020 reisen Politiker*innen verschiedenster Couleur erstmals gemeinsam (!) nach Deutschland.,"#DiabloIV #ActivisionBlizzard After the political crisis and new elections in 2020, politicians of various colors are traveling together (!) to Germany for the first time.",1-2
649,"Parteikollegin Annegret Kramp-Karrenbauer elf, genauso das Bildungsministerium unter Anja Karliczek, auch sie ist CDU-Ministerin.","Party colleague Annegret Kramp-Karrenbauer is 11, as is the Ministry of Education under Anja Karliczek, who is also a CDU minister.",1-2
664,Digitale Ausgrenzung: eine neue Form der Diskriminierung Die ganze Doku Bei mir:,Digital exclusion: a new form of discrimination The entire documentary With me:,1-3
672,"Morgen kann ich endlich meinen Rechner zur Wiederherstellung abgeben und dann ist die Perspektive ganz gut, dass ich irgendwann im Juni wieder arbeiten kann.","Tomorrow I can finally submit my computer for restoration, and then the prospect is quite good that I will be able to work again at some point in June.",1-2
674,Das Plenum ist aufgerufen der Idee zu folgen; ebenso muss dieses Prinzip im #CyberResilienceAct und der #ProductLiabilityDirective verankert werden.,"The plenary is called to follow the idea; likewise, this principle must be anchored in the #CyberResilienceAct and the #ProductLiabilityDirective.",3-1
678,"Die EVP-Fraktion im EU-Parlament will zentrale Bausteine des Green Deal der EU-Kommission aushebeln, so Pestizidverordnung und Renaturierungsgesetz.","The EPP Group in the EU Parliament wants to undermine key elements of the EU Commission's Green Deal, such as pesticide regulation and nature restoration law. Software problems:",1-2
