id,source,translation,n2m
19,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","Przebudziła się zlęknięta, po tym jak obraz okapi ustąpił, siedząca prosto w łóżku, wpatrywała się w swoją koszulę nocną, w której stała przed chwilą we śnie na Uhlheck, a potem na budzik.",1-1
20,Drei Uhr.,Trzecia godzina.,1-1
21,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""Prawdopodobnie nie powinniśmy tego brać tak na serio"" powiedziała Selma, ale brzmiała jak komisarz telewizyjny, który nie traktuje anonimowego listu na poważnie.",1-1
22,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","Podróż pociągiem trwała piętnaście minut, bez żadnego postoju.",1-1
23,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Od naszej pierwszej podróży pociągiem zawsze graliśmy w to samo: Stawialiśmy się plecami do okien przy przeciwnych drzwiach pociągu, Martin zamykał oczy, ja patrzyłem przez okno drzwi pociągu, które Martin miał za plecami.",1-1
24,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","W pierwszej klasie opisywałem Martinowi, co widzę podczas podróży, a Martin starał się wszystko zapamiętać.",1-1
25,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","To się bardzo dobrze udało, więc od drugiego roku szkolnego już nic nie mówiłem, a Martin, siedząc tyłem do okna i z zamkniętymi oczami, potrafił niemal dokładnie opisać to, co ja widziałem przez zaparowane okno pociągu: ""Fabryka drutu,"" powiedział dokładnie w momencie kiedy przejeżdżaliśmy obok fabryki drutu.",1-1
26,"""Jetzt Feld. Weide.","""Teraz pole. Pastwisko.",1-1
27,Das Gehöft vom verrückten Hassel.,Gospodarstwo szalonego Hassela.,1-1
28,Wiese.,Łąka.,1-1
29,Wald. Wald. Hochsitz eins.,Las. Las. Ambona numer jeden.,2-1
30,Feld. Wald. Wiese.,Pole. Las. Łąka.,1-2
31,"Weide, Weide.","Wierzba, wierzba.",1-1
32,Reifenfabrik. Dorf. Weide.,Fabryka opon. Wieś. Pastwisko.,2-1
33,Feld. Hochsitz zwei.,Pole. Ambona dwa.,1-2
34,Waldstück.,Kawałek lasu.,1-1
35,"Hof. Feld. Wald. Hochsitz drei. Dorf.""","""Dwór. Pole. Las. Ambona trzy. Wieś. """,1-2
36,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war.","Rolnik Häubel był przekonany, że śmierć będzie uprzejma, tak jak sam był przez całe swoje życie.",1-1
37,"Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde.","Był pewien, że śmierć nie wyrwie mu życia, tylko delikatnie je z ręki zabierze.",1-1
38,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde.","Wyobrażał sobie, jak śmierć delikatnie puka do drzwi, uchyla je nieco i pyta: ""Czy mogę?"", na co Bauer Häubel naturalnie odpowiedziałby twierdząco.",1-1
39,"""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","""Oczywiście"", powiedziałby Bauer Häubel, ""proszę wejść"", a śmierć by weszła.",1-1
40,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".","Stanąłby przy łóżku Bauera Häubela i zapytałby: ""Czy pasuje Panu teraz?"" ""Mogę również przyjść w późniejszym terminie"".",2-1
41,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Chłop Häubel powstanie i powie ""Nie, nie, teraz mi pasuje"", ""lepiej nie odkładajmy tego ponownie, kto wie, kiedy będziecie mogli to ponownie zorganizować"", a śmierć usiądzie na uprzednio przygotowanym krześle u głowy stołu.",1-1
42,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Przepraszałby z góry za chłód swoich dłoni, co jak wiedział Bauer Häubel nie robiło na nim żadnego wrażenia, a potem kładłby jedną dłoń na oczach Bauera Häubla.",1-1
43,Das stimmte.,To prawda.,1-1
44,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","Pies miał barwę szarego roztopionego śniegu, był zaniedbanie siwy i kudłaty jak rasowy irlandzki wilczarz bez domieszki jakiejkolwiek innej rasy.",1-1
45,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","Jego ciało było jeszcze małe, ale łapy miał wielkie jak łapy niedźwiedzia, a my wszyscy wiedzieliśmy, co to oznacza.",1-1
46,Selma stand immer noch erhoben vor der Küchenbank.,Selma wciąż stała podniesiona przed kuchenną ławką.,1-1
47,Sie schaute lange auf den Hund.,Długo patrzyła na psa.,1-1
48,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","Następnie spojrzała na mojego ojca, jakby był sklepem z pomysłami na prezenty.",1-1
49,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".","""Zamknij się"", powiedział optyk jeszcze głośniej i przyspieszył, ""Selma rzadko uważa coś za groźne lub nieestetyczne"".",1-1
50,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","Miał całkowicie rację, ale niestety powiedział więcej niż powinien odpowiedzieć na te głosy.",1-1
51,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","Ale miłość mogłaby jednak uważać ją za brzydką, szeptały głosy, przecież jest powód mówiły dla którego prawda była tak długo ukrywana.",1-1
52,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""To tchórzostwo"" powiedział optyk, przesuwając skórzaną torbę na drugi bok, ponieważ delikatne uderzenia torby i głosów zaczęły go powoli boleć.",1-1
53,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""Rozsądek to było"", mówiły głosy, ""czasami strach jest dobrym doradcą"" mówiły i nuciły melodię przewodnią serialu emitowanego wieczorem.",1-1
54,Der Optiker wurde jetzt langsamer.,Optyk zaczął teraz zwalniać.,1-1
55,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","Droga do domu Selmy, która zazwyczaj trwała dziesięć minut, nagle wydała mu się jak całodzienna podróż, całodzienna podróż z bardzo, bardzo dużym bagażem.",1-1
56,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Również pływanie nauczyli nas Selma i optyk, stali obok siebie w basenie dla niepływaków, zanurzeni po pępki w wodzie. Selma miała na głowie ogromną fioletową czepek z falbanami, wyglądający jak hortensja, który pożyczyła od Elsbeth, aby nic się nie stało fryzurze Rudi Carrella.",1-2
57,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Leżałem na rękach Selmy brzuchem do dołu, Martin zaś na rękach optyka.",1-1
58,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","""Nie puścimy"", powiedzieli Selma i optyk, a po chwili: ""Puszczamy teraz"", i Martin zaczął pływać z nami, najpierw niezdarnie i z szeroko otwartymi na wskroś oczy od paniki i dumy, a potem coraz pewniej.",1-1
59,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma z radością rzuciła się w ramiona optyka, a ten miał łzy w oczach.",1-1
60,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Przeszedł obok kolejnych domów, pełnych skrywanych prawd, które chciały wyjść na światło dzienne, i teraz przypomniał sobie wszystko, co kiedykolwiek przeczytał na temat odwagi.",1-1
61,Das war eine Menge.,To była masa.,1-1
62,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Zawsze, kiedy jechał z Selmą do miasta powiatowego, ponieważ Selma chciała tam zrobić zakupy na weekend, optyk czekał na nią przed oddalonym sklepem z pomysłami na prezenty, bo tam można było dobrze palić w ukryciu, tutaj Selma na pewno go nie złapała, nigdzie nie był bezpieczny przed nią tak jak przed sklepem z pomysłami na prezenty.",1-1
63,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","Podczas gdy Selma robiła zakupy, optyk w międzyczasie przeczytał i zaciągnął się dymem całego stojaka na pocztówki, który miał jednak 96 przegródek, przed sklepem z pomysłami na prezenty.",1-1
64,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej pocztówce była przedstawiona jakaś krajobraz, który nie miał nic wspólnego z miastem powiatowym, czyli scena z morzem, wodospadem lub pustynią, a do tego jakieś przysłowie, które też nie miało żadnego związku z optykiem.",1-1
65,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Teraz, kiedy zauważył, że głosy stawały się coraz mocniejsze, a on coraz słabszy, zaczął głośno powtarzać utarte frazy, już prawie pod domem Selmy.",1-1
66,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Gdy spałem na dole u Selmy, opowiadała mi przy krawędzi łóżka historie z dobrymi zakończeniami.",1-1
67,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłem młodszy, po opowieściach zawsze chwytałem jej za nadgarstek, kładąc kciuk na jej pulsie i wyobrażałem sobie, że cały świat działa w rytmie bicia serca Selmy.",1-1
68,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobrażałem sobie, jak optyk szlifuje soczewki, Martin podnosi ciężary, Elsbeth przycina żywopłot, jak sprzedawca ustawia na półkach soki w kartonach, moja matka układa gałązki sosnowe jedna na drugą, mój ojciec stempluje recepty i wszyscy robią to dokładnie w rytmie serca Selmy.",1-1
69,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze zasypiałem, słuchając tego, ale teraz, mając dziesięć lat, Selma uznała, że jestem na to za stary.",1-1
