id,source,translation,n2m
20,"Po čtvrtý hodině jsem počkala, až všichni odejdou na oběd, protože holky by mohlo napadnout, že půjdou za Frodem se mnou, a já jsem s ním chtěla být sama.","Po czwartej godzinie czekałam, aż wszyscy odejdą na obiad, bo dziewczyny mogłyby pomyśleć, że pójdą za Frodem ze mną, a ja chciałam być z nim sama.",1-1
21,"Jenže když jsem došla ke kabinetu a chtěla zaťukat na dveře, příšerně mi tlouklo srdce a měla jsem hroznej strach, i když nevím z čeho.","Ale gdy dotarłam do gabinetu i chciałam zapukać do drzwi, serce mi waliło jak oszalałe, a miałam straszny strach, choć nie wiedziałam z czego.",1-1
22,"Trochu jsem si vytáhla tričko pod pažema a čichla si, jestli nejsem cejtit potem, protože jsem se v matice úplně zpotila strachem.","Trochę podciągnęłam bluzkę pod pachy i poczułam, czy nie czuję potu, bo w szkole się całkiem spociłam ze strachu.",1-1
23,Tak jsem nakonec desky otevřela a začala výkresy vyrovnávat na lavici.,Więc w końcu otworzyłam deski i zaczęłam wyciągać rysunki na ławkę.,1-1
24,"Na hodně z nich byly různý zátiší a potom obrázky toho, co vidím z okna pokoje, protože to mě hodně baví.","Na wielu z nich były różnego rodzaju kompozycje i obrazy tego, co widzę z okna mojego pokoju, bo to bardzo mnie cieszy.",1-1
25,"A taky ty vrány, který jsem zkoušela dělat temperou a pak jsem do toho ještě rozmazala suchej pastel.","I te wrony, które próbowałam namalować temperą, a potem jeszcze rozmazałam suchym pastelom.",1-1
26,"Děcka úplně koukaly, protože vlastně si mejch obrázků ve škole nikdy moc nevšímaly, až teď.","Dzieci zdumiewały się, bo tak naprawdę nigdy nie zwracały uwagi na moje obrazki w szkole, aż do teraz.",1-1
27,"Jasně že jsem vybrala ty nejhezčí, a nepovedený matlanice jsem nechala doma.","Oczywiście, że wybrałam te najpiękniejsze, a nieudane matlanice pozostawiłam w domu.",1-1
28,"Dokonce Marek Roseckej pořád žadonil, ať mu jeden dám, ale já řekla, že nemůžu.","Nawet Marek Roseckej cały czas prosił, żebym mu dała jednego, ale ja powiedziałam, że nie mogę.",1-1
29,"I když ve skutečnosti jsem spíš nechtěla, protože jsem je měla všechny pro Froda.","Chociaż w rzeczywistości raczej nie chciałam, bo miałam je wszystkie dla Froda.",1-1
30,"Hned jak zazvonilo, běžela jsem do šatny, ale naštěstí tam obrázky byly.","Gdy tylko zadzwonił dzwonek, pobiegłam do szatni, ale na szczęście tam były obrazki.",1-1
31,"Rychle jsem desky vzala a odnesla je do třídy, i když teda holky na mě čuměly, co jako táhnu, jestli jsou to fakt ty výkresy pro Froda.","Szybko wzięłam tablice i zaniosłam je do sali, choć dziewczyny patrzyły na mnie dziwnie, co ja wiozę, czy to naprawdę te rysunki dla Froda.",1-1
32,"Sice mně vadilo, že minulej tejden slyšely, jak mně Frodo říkal, abych mu je přinesla, ale na druhou stranu se mi líbilo, že se před nima můžu trochu pochlubit.","Chociaż mi przeszkadzało, że w zeszłym tygodniu słyszeli, jak Frodo mnie poprosił, żebym mu je przyniosła, to jednak lubiłam, że mogę się trochę pochwalić przed nimi.",1-1
33,"Dneska jsem šla do školy o dost dřív, protože jsem nechtěla, aby děcka ve škole viděly, že nesu desky s výkresama.","Dziś poszłam do szkoły zdecydowanie wcześniej, bo nie chciałam, żeby dzieci w szkole widziały, że niosę deski z rysunkami.",1-1
34,"Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama.","Schowałam je w szatni za szafkami i powiedziałam sobie, że nie pójdę na obiad i wyciągnę je, dopiero kiedy będę sama w szatni.",1-1
35,"Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí.","Ale potem przyszło mi do głowy, że może sprzątaczka będzie myć podłogi i zauważy, że tam za szafką są jakieś deski, i gdzieś to zabierze albo wyrzuci.",1-1
36,"Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane.","Cała sala była okropnie gorąca, jak się bałam, że tak się stanie.",1-1
37,"A nadávala jsem si, že jsem pitomá.","I wyzywałam się, że jestem głupia.",1-1
38,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Zgasiłam więc lampkę i w duchu wciąż sobie wyobrażałam, jak mój obrazek długo oglądał i pochwalił mnie przed całą klasą.",1-1
39,"A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky.","I przyszło mi do głowy, że może jestem dla niego wyjątkowa, inna niż pozostałe dziewczyny.",1-1
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Zwinęłam się w kłębek w kołdrze i śniłam o tym, jak pokażę mu moje obrazki i on je polubi.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","I zaczniemy się przyjaźnić, mimo że on jest o wiele starszy, i będziemy sobie rozmawiać o różnych rzeczach, głównie o rysowaniu, i inne dziewczyny będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.",Chyba go kocham.,1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","On mnie też na pewno powtarzała bez końca, aż i ja chciałam jej coś powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Pomyślałam, że pochwalę się jej, że Frodowi podobały się moje obrazki, ale potem pomyślałam, że to jest głupie.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Także dlatego, że na pewno mama by się o tym dowiedziała, a mama powiedziałaby, że to głupota.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","To naprawdę dobre powiedział mi Frodo, patrząc na mój rysunek.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.","I wyglądało na to, że jest z tego obrazu zaskoczony.",1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem zapytał, czy maluję też w domu, więc odpowiedziałam, że tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Chciałabym mu powiedzieć także, że chcę być malarką, ale mama ciągle powtarza, że to jest głupota, że człowiek musi robić coś poważnego, tak jak ona robi bibliotekarkę w bibliotece, więc wolałam milczeć, żeby nie myślał, że mam głupie pomysły.",1-1
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.","Jeszcze chwilę patrzył na rysunek, obracał go ze wszystkich stron, a potem poszedł dalej i spojrzał na obrazek Lindy, która narysowała całkiem ładne jabłko.",1-1
