id,source,translation,n2m
33,我刚关上门，感觉松了一囗气，门铃又响了。,"Just as I shut the door, I felt a sense of relief, but then the doorbell rang again.",1-1
34,你站在门囗，请我晚些到小白楼来。,You stood at the doorway and asked me to come to the Little White Building later.,1-1
35,我还没有来得及推辞，你已经走出了楼洞。,"Before I could refuse, you had already left the building.",1-1
36,我走到厨房关掉炉子。,I walked into the kitchen and turned off the stove.,1-1
37,水已经蒸发了半壶，整个房间弥漫在白雾里。,"Half a pot of water had evaporated, and the entire room was filled with white mist.",1-1
38,你局促地坐下来，看着我倒茶。,"You sat down awkwardly, watching me pour tea.",1-1
39,"""你还跟奶奶和姑姑一起住吗？"" 你问。","""Do you still live with your grandmother and aunt?"" you asked.",2-1
40,我告诉你，奶奶已经去世了，现在我和姑姑一起生活。,"I'm telling you, Grandma has passed away and now I'm living with my aunt.",1-1
41,"""她一直没成家"" 你问。","""She never got married,"" you asked.",1-1
42,"""嗯。""","""Hmm.",1-1
43,你嘴巴里呼出的白色哈气，被风撩起的卷曲头发，大衣下摆底下微微颤动的膝盖，这些让我相信眼前的你是真实的存在，并非是先前那个梦的延续。,"The white breath coming out of your mouth, the curls of your hair being blown by the wind, the slight trembling of your knees under your coat—all of this made me believe that the you in front of me was real, and not just a continuation of the dream from before.",1-1
44,十八年没见了，认不出来也不奇怪。,"It had been eighteen years since we had last seen each other, so it was no surprise that we didn't recognize each other.",1-1
45,你没有化妆，苍白的脸有一点浮肿，不过总算没有辜负大家的期望，长成了一个美人。,"You had no makeup on, your pale face was a bit swollen, but you still managed to live up to everyone's expectations and became a beauty.",1-1
46,只是那张桃心小脸乌戚戚的，一副在大都市待久了的神情。,"Her small, heart-shaped face was filled with a look of desolation, as if she had been living in a big city for a long time.",1-1
47,你问我，你的样子是不是和我想象的不一样。,You asked me if you looked different than I had imagined.,1-1
48,我不置可否地笑了笑。,"I smiled, not knowing what to say.",1-1
49,坦白说，我从未想象过你长大之后的样子。,"To be honest, I never imagined what you would look like when you grew up.",1-1
50,对我而言，和你有关的一切都已经装进档案袋，封上了火漆。,"For me, everything related to you has been put into a file folder and sealed with lacquer.",1-1
51,说出来或许会有些伤人吧，不过，我真的没有期待与你再见面。,"It may be hurtful to say this, but I really didn't expect to see you again.",1-1
52,我睁开眼睛。,I opened my eyes.,1-1
53,你站在门囗。,You stand at the threshold.,1-1
54,我不知道你已经站了多久，没准连我在梦里大笑都看到了。,"I don't know how long you've been standing there, maybe you even saw me laughing in my sleep.",1-1
55,还有醒来的悲伤，最虚弱时刻的样子。,"And the sadness upon waking, the look of utmost weakness.",1-1
56,程恭，你低声喊出我的名字，声音非常沙哑，似乎已经很久没有开囗讲过话。,"Cheng Gong, you called out my name in a low, hoarse voice, as if you hadn't spoken in a long time.",1-1
57,快要下雪了，天阴得厉害，屋子里黑漆漆的。,"It was about to snow, and the sky was dark and gloomy. Inside the house, it was pitch black.",1-2
58,炉子上的水沸了，咕嚕噜地翻滚着。,The water in the pot was boiling and bubbling.,1-1
59,我仔细地看了你一会儿，确信自己并不认识你。,"I looked at you carefully for a while, and was certain that I didn't know you.",1-1
60,可是在昏暗的光线里，我忽然觉得这个站在对面的陌生人，似乎与我的生命有很深的联结。,"But in the dim light, I suddenly felt that the stranger standing across from me was somehow deeply connected to my life.",1-1
61,那种感觉让人背后一阵发凉。,That feeling gave me a chill down my spine.,1-1
62,我努力回想着，记忆的卡片在头脑中晔啦晔啦地翻动。,"I tried hard to recall, the cards of memory flipping over in my mind.",1-1
63,然后你说，你是李佳栖。,"And then you said, you were Li Jiaqi.",1-1
