id,source,translation,n2m
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A oto pozostałe dziesięć, które znalazły swoje miejsce w muzeach i bibliotekach, zainspirowały najlepszą część ludzkości do niezwykłej pasji.",1-1
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został usmażony dwanaście lat temu w Londynie na płomieniach pierwszego wydania ""Finnegans Wake"", skradzionego z British Museum.",1-1
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czworo wielkich mężczyzn: psychoanalityk, florysta, broker giełdowy i kontrafagocista.",1-1
55,Так родился book'n'grill.,Tak narodził się book'n'grill.,1-1
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To dało początek wielkiej pasji, która w ciągu tych gwałtownych lat stała się wielką tradycją.",1-1
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zysk.,1-1
58,Мой прайс уже обогнал стоимость книги.,Moja cena już przewyższyła koszt książki.,1-1
59,Это знак качества.,To jest znak jakości.,1-1
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cena, rośnie razem z nią poczucie głębokiego zadowolenia.",1-1
61,"Статус, статус book'n'grill chef.","Status, status book'n'grill szefa kuchni.",1-1
62,"В общем, я доволен.","Ogólnie, jestem zadowolony.",1-1
63,"И профессией, и судьбой.","I zawodowo, i przeznaczeniowo.",1-1
64,Хотя не все в моей жизни было гладко.,Chociaż nie wszystko w moim życiu układało się gładko.,1-1
65,Но шрамы для нашего брата book'n'griller привычное дело.,Ale dla naszego brata book'n'griller blizny to codzienność.,1-1
66,Все прошло хорошо.,Wszystko poszło dobrze.,1-1
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie, ani szybko, ani wolno, minimum dymu.",1-1
68,Классика.,Klasyczne.,1-1
69,Я был в форме.,Byłem w mundurze.,1-1
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza przewracania płonących stron, aby utrzymać stały ogień to jedna z najważniejszych części naszego zawodu.",1-1
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Przewracamy je specjalnym metalowym paskiem w kształcie miecza, zwanym w naszym środowisku ""excalibur"".",1-1
72,"У каждого повара эскалибур свой, сделанный на заказ.","Każdy kucharz ma swój własny Excalibur, wykonany na zamówienie.",1-1
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatnim rejsie do Palo Alto używam nowego, tytanowego z rękojeścią z kości.",1-1
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy panie i panowie siedzą wokół rożna, a kucharz nie ma tyłu.",1-1
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Właśnie dlatego jestem szefem-gastrolorem, a nie zwykłym book'n'grillerem.",1-1
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy ruszt jest otoczony ze wszystkich stron przez klientów z pustymi talerzami, przypominam sobie o tym legendarnym magiku, który niegdyś chodził po miastach Europy, zadziwiając publiczność prostym sztuczką z przebijaniem palca gwoździem.",1-1
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Prosty sztuczka, całkowicie zależna od punktu widzenia naiwnych.",1-1
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia nieco podchmielone prostaki złapały ""czarodzieja"" gdzieś na placu, głośno żądając sztuczki.",1-1
79,Гвоздь ему выдали.,Dali mu gwoźdź.,1-1
80,Его обступили со всех сторон.,Otaczali go ze wszystkich stron.,1-1
81,И пришлось чародею по-настоящему проткнуть себе палец.,I czarodziej musiał naprawdę przebić sobie palec.,1-1
82,А гримасу боли народ принял за улыбку.,A grimasę bólu lud przyjął za uśmiech.,1-1
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie otrzymał prawdziwe uznanie.,1-1
84,"Но нам, увы, и протыкать нечего.","Ale nam, niestety, nie ma co przeszyć.",1-1
85,Вся моя необычная профессия держится только на чистом мастерстве.,Cały mój niezwykły zawód opiera się tylko na czystym kunszcie.,1-1
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Chociaż tylko book'n'griller wie, ile jest ukrytych trudności w jego pracy.",1-1
87,Это наша внутренняя кухня.,To jest nasza kuchnia wewnętrzna.,1-1
88,"Романы, как известно, печатались на разной бумаге.","Powieści, jak wiadomo, drukowano na różnego rodzaju papierze.",1-1
89,И гореть она может по-разному.,I może płonąć na różne sposoby.,1-1
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe jest zarówno powolne rozkładanie, jak i nagłe zapalenie, z następnym uniesieniem liści i ich przyleganiem do mięsa lub krążeniem nad głowami klientów.",1-1
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piecach znajdują się specjalne pompy powietrza, które mogą zatrzymać unoszenie się płonącego i przepalonego papieru.",1-1
92,Но ими пользуются в основном начинающие.,Ale z nich korzystają przede wszystkim początkujący.,1-1
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz powinien pracować rękami i głową.,1-1
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy umniejszają nie tylko płomień, ale i widowisko.",1-1
95,Вместе с воздухом они отсасывают презентабельность.,Razem z powietrzem wsysają presentowalność.,1-1
96,А книга должна быть яркой: пылать и поражать.,A książka powinna być jasna: płonąć i zadziwiać.,1-1
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przewidzieć cały proces jak partię szachów i zimnokrwistość balansować nad przepaścią.,1-1
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Oprawa, grzbiet, skóra okładkowa, karton, tkaniny na zasłony, sznur z korka drzewnego, zakładki do książek, klej kazeinowy, suszone kwiaty , wszy książkowe , pluskwy albo karaluchy w grzbiecie to wszystko ukryte zagrożenia.",1-1
99,Их необходимо учитывать.,Musisz to wziąć pod uwagę.,1-1
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.",Pewnego razu u jednego kucharza zapaliła się mikrofilm wpleciony w trzon w połowie XX wieku.,1-1
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","Drugi miał problemy z antropodermiczną oprawą ""120 dni Sodomy"".",1-1
102,"Все, все возможно.","Wszystko, wszystko jest możliwe.",1-1
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsza pomyłka, niepewność lub samozadowolenie i katastrofa jest nieunikniona.",1-1
104,Моя профессия сопряжена с риском.,Moja praca wiąże się z ryzykiem.,1-1
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to straty pieniędzy, wino w twarz, uderzenia drogą zastawą w głowę.",1-1
106,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym przypadku miękki, a często nawet twardy pocisk.",1-1
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają starodrukowane książki.,1-1
108,А после войны Европа кишит оружием.,A po wojnie Europa kipi od broni.,1-1
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echo złotej przedwojennej epoki.,1-1
