id,source,translation,n2m
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war, it vanished without a trace; maybe destroyed in the wartime turmoil, turned to dust, or maybe it still lies in some museum's underground storage.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jakub's death, a time of great calm came upon me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main activity became studying the merkava, and in addition there were conversations with Jeruchim Dembowski, as we ended up sharing a room and therefore got closer.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.","To Jeruchim, I also confessed about Chai Szor that she was the only woman I could love and did love since that beautiful moment when I got her for one night, back when I came with news about Jakub to Rohatyn.",1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But above all, I loved Jakub.",1-1
32,Byli w Iwaniu od kwietnia.,They had been in Iwanie since April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it were not for the kind Ivan people, they would probably have starved to death.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Ivan saved their lives and health, Bejla is feeling better now and doesn't cough as much anymore.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believes that once they are baptized, they will feel as good as Christians do.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They will get a piece of land, Bejla will have vegetables in her garden, and he, Srol, will be weaving kilims, because he is good at it.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","In old age, when their daughters are married off, they will take them in.",1-1
38,To wszystkie jego marzenia.,These are all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","""Look, benefactor, Kaska doesn't want to go,"" says Roszko gloomily when the carriage stops.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko gets off the buck and waves goodbye a few times vigorously.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.","Then he bends over and peers into the fog, as if looking into water.",1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","From underneath his festive red, albeit somewhat faded jacket, a shirt was sticking out.",1-1
43,"Nie wiem, gdzie jechać mówi.","I don't know where to go, he says.",1-1
44,Jak to nie wiesz?,How do you not know?,1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"""But we're already on the Rohatyn highway,"" says the surprised priest.",1-1
46,A jednak!,And yet!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","She gets out of the carriage and follows the servant, walking helplessly around the wagon, straining her eyes into the whiteness.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.","They think they see something, but eyes that cannot latch onto anything start playing tricks on them.",1-1
49,Że też im się coś podobnego przydarzyło!,How could something like this have happened to them!,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.","After all, it's like getting lost in your own pocket.",1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Quiet!"" suddenly says the priest, raising a finger to listen.",1-1
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.","And indeed, from somewhere on the left, through the clouds of fog, a faint sound of water could be heard.",1-1
53,Jedźmy za tym szumem.,Let's follow that noise.,1-1
54,To woda płynie decyduje ksiądz.,The priest decides that the water is flowing.,1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in the carriage, stretches his legs out in front of him, and lets his eyes wander over the sea of fog.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately falls into a traveling reverie, for a man thinks best when on the move.",1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly, reluctantly, the mechanism of his mind comes to life, the gears and cogs engaging to set the drive wheels in motion, just like in the clock he has standing in his presbytery hallway back home; he paid dearly for it in Lviv.",1-1
58,Za chwilę odezwie się bim-bom.,The bell will ring in a moment.,1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.",He starts to wonder if the world might have originated from such a mist.,1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","After all, the Jewish historian Josephus Flavius maintains that the world was created in autumn, during the autumnal equinox.",1-1
61,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","One could think so, because there were fruits in paradise; if an apple was hanging on the tree, it must have been autumn.",1-1
62,Jest w tym jakaś racja.,There is some sense in that.,1-1
63,Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,But then another thought comes to him: What kind of argument is that?,1-2
64,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Could not an all-powerful God create such meager fruits out of season, at any time of the year?",1-1
65,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they join a stream of pedestrians, riders, and various types of wagons that emerge from the fog, like figures made of bread for Christmas.",1-1
66,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It's Wednesday, market day in Rohatyn, peasant wagons full of sacks of grain, cages with poultry, all kinds of farm produce are on the move.",1-1
67,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Between them, merchants briskly march with every possible product from their stalls, now cleverly folded and carried on their backs like yokes, only to become tables full of colorful fabrics, wooden toys, and eggs bought from villages at a quarter of the price in just a moment. .",1-1
68,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.","The peasants also bring goats and cows for sale, the animals terrified by the noise, become stuck in puddles.",1-1
69,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","A speeding carriage covered with a holey tarp full of noisy Jews who are flocking to the fair at Rohatyn from all over the area flies past them, and behind it a rich coach struggles to maintain its dignity in the mist and congestion on the roadway its brightly lacquered doors are black with mud, and the footman in his blue cloak seems to be out of sorts evidently, he had not expected such chaos and is now desperately looking for an opportunity to get off this damned road.",1-1
