id,source,translation,n2m
30,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","So neither of Jewish children getting on trains for Auschwitz, nor of the starving dead collected in the morning in the Warsaw Ghetto, nor of the 10,000 degrees at Hiroshima.",1-1
31,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Hence this impression that history classes, documentaries and films wouldn't dispel later: neither the crematoriums nor the atomic bomb were in the same era as black market butter, air raid warnings and trips to the basement.",1-1
32,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","They segued by comparison into discussing the previous war, the Great one, that of '14, which was won amidst blood and glory, a man's war which the women at the table listened to with respect.",1-1
33,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","They talked about the Chemin des Dames and Verdun, about those gassed, about the bells of November 11, 1918.",1-1
34,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,They named villages from which not a single child who had gone to the front had returned.,1-1
35,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","They contrasted the soldiers in the muddy trenches with the well-sheltered prisoners of 40, who had been warm and safe for five years without even having bombs dropped on them.",1-1
36,Ils se disputaient l'héroïsme et le malheur.,They were arguing over heroism and misfortune.,1-1
37,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","The children weren't listening and hurried to leave the table as soon as they had been given permission, taking advantage of the general goodwill on holidays to engage in forbidden games, jump on beds, and swing upside down.",1-1
38,Mais ils retenaient tout.,But they kept everything.,1-1
39,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Beside the fabulous time, of which they would not order the episodes for a long time The Debacle, The Exodus, The Occupation, The Landing, The Victorythey found their unnamed present one in which they were growing up quite dull.",1-1
40,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","They regretted not having been born, or barely so, when it was necessary to go off in a troop on the roads and sleep on straw like gypsies.",1-1
41,De ce temps non vécu ils garderaient le regret tenace.,They would hold on to the deep regret of this unlived time.,1-1
42,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,The memories of others passed on to them a secret nostalgia for a time they had barely missed and the hope of experiencing it one day.,1-1
43,La frénésie qui avait suivi la Libération s'estompait.,The frenzy that had followed the Liberation was fading.,1-1
44,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,"So, people could only think about going out and the world was full of desires to be satisfied on the spot.",1-1
45,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Everything that was a first since the war caused a stampede, bananas, national lottery tickets, fireworks.",1-1
46,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Whole neighborhoods, from the grandmother led by her daughters to the infant in its pram, were rushing to the fair, to the torchlight procession, to Bouglione's circus where they were nearly trampled in the crush.",1-1
47,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,They flocked in a praying and singing crowd to the road to welcome the statue of Our Lady of Boulogne and accompany her for miles the next day.,1-1
48,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Secular or religious, any occasion was a good reason for them to be outside together, as if they wanted to continue living collectively.",1-1
49,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.","On Sunday evenings, the buses returned from the sea with tall young men in shorts singing at the top of their lungs, perched on the luggage rack.",1-1
50,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,The dogs roamed freely and mated in the middle of the street.,1-1
51,Récit familial et récit social c'est tout un.,Family stories and social narratives are one and the same.,1-1
52,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","The voices of the guests laid out the realms of youth: the countryside and farms where, in lost memory, men were appointed and girls were maids, the factory where they had all encountered each other, socialized and married, small businesses where the most ambitious had succeeded.",1-1
53,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","They sketched out stories with no personal events other than births, marriages, and mourning, without travels outside of the regiment to a distant garrison town, existences occupied by work, its harshness and its wear, the threats of drink.",1-1
54,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","The school was a mythical backdrop, a brief golden age with the Teacher as its harsh god wielding his iron ruler to rap on knuckles.",1-1
55,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","From hand to hand went faded photos, their backs marked by all the fingers that had held them at other meals, a mixture of coffee and grease blended into an indescribable color.",1-1
56,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","In the solemn and stiff newlyweds, the wedding guests lined up in several rows along a wall, one could not recognize either their relatives or anyone else.",1-1
57,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","It wasn't oneself either that one saw in the half-naked, gender-indistinct baby on a cushion but someone else, a creature belonging to a silent and inaccessible time.",1-1
