id,source,translation,n2m
18,"They flopped, blasting their old-time music.",Biło od nich starej muzyki.,1-1
19,"""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","""Zaatakuj ten babsztyl, zaatakuj ten babsztyl, bij go baseballowym kijem! Oh tak"".",1-2
20,Later the talk grew louder.,Później rozmowy stały się głośniejsze.,1-1
21,"Freed of our influence, some of them emitted sudden, harsh barks.","Wyzwoleni spod naszego wpływu, niektórzy wydawali nagle, szorstkie szczeknięcia.",1-1
22,"Apparently, laughing.",Najwidoczniej śmiejąc się.,1-1
23,"From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried.","Z werandy osłoniętej bambusowymi pochodniami i wiszącymi paprociąmi, huśtawkami porchowymi, obitą przez moły fotelami na biegunach i z żarówkami na owady światła niebieskiego, dochodziły błyskawiczne uśmiechy.",1-1
24,"We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat.","Słyszeliśmy je z domków na drzewie i kortów tenisowych oraz z pola pełnego uli pieczętowanych powolnie przez sąsiadkę w ciągu dnia, mamrocząc pod woalem kapelusza pszczelarskiego.",1-1
25,"We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Słyszeliśmy te odgłosy zza pękniętych szyb niedbale utrzymanego szklarnia lub od tajemniczej czarnej wody jeziora, gdzie pluskaliśmy się o północy w samej bieliźnie.",1-1
26,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months.","WIELKI DOM został wybudowany przez rozbójniczych baronów w dziewiętnastym wieku, jako pałacowy azyl na czas zielonych miesięcy.",1-1
27,"Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky.","Nasze rodzice, te tak zwane autorytety, przechadzali się jego pokojami w niejednoznacznych trasach pod szerokimi belkami, ich cele były niejasne.",1-1
28,And of no general interest.,I generalnie niespecjalnie interesujące.,1-1
29,The lady urinated.,Dama oddała mocz.,1-1
30,"""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother.","""Och, biedaczka, ma nerwowy pęcherz!"" wykrzyknęła matka kogoś pulchna.",1-1
31,"""Is that a Persian rug?""","""Czy to dywan perski?""",1-1
32,Whose mother was it? Unclear.,Czyja matka? To nie było jasne.,1-2
33,"No one would cop to it, of course.",Nikt oczywiście się do tego nie przyznał.,1-1
34,We canceled the performance.,Odwołaliśmy performance'ę .,1-1
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","""Przyznaj się, to była twoja matka"" powiedział chłopiec o imieniu Rafe dla dziewczyny o imieniu Sukey, kiedy rodzice wyszli.",1-1
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Niektóre z ich kielichów, szklanek i butelek po piwie były całkowicie puste.",1-1
37,Drained.,Schłodzone.,1-1
38,"Those parents were in a hurry, then.",Rodzice mieli na pewno ciepło wtedy.,1-1
39,"""No way,"" said Sukey firmly, and shook her head.","""Nie mogę,"" Sukey stanowczo odpowiedziała i pokręciła głową.",1-2
40,"""Then who is your mother?","""Więc która to jest twoja mama?",1-1
41,The one with the big ass?,Ta z dużym tyłkiem?,1-1
42,"Or the one with the clubfoot?""","A może ta ze skrzywioną nogą?""",1-1
43,"""Neither,"" said Sukey.","""Żadna,"" odpowiedziała Sukey.",1-1
44,"""So fuck you.""","""Więc spieprzaj"".",1-1
45,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jeden piesek miał nałożony makijaż na twarz, szminkę i niebieski cień do powiek.",1-1
46,"It was a white-faced dog, so the makeup showed up well.","To był piesek o białej twarzy, więc makijaż dobrze się prezentował.",1-1
47,We liked to have an impact.,Lubiliśmy robić wrażenie.,1-1
48,"When we were done, the lipstick went back into some mother's Fendi handbag.","Kiedy skończyliśmy, szminka wróciła do Fendi torebki jakiejś matki.",1-1
49,"We watched her apply it, unaware.","Obserwowaliśmy, jak sama jej używała, niczego nieświadoma.",1-1
50,That was satisfying.,To było satysfakcjonujące.,1-1
51,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Zażenowaliśmy psy do sztuki i zaprosiliśmy rodziców, bo nie było nikogo innego, kto mógłby być publicznością.",1-1
52,But the pets were poorly trained and failed to take direction.,Ale zwierzęta były źle wyszkolone i nie słuchały instrukcji.,1-1
53,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"Było dwóch żołnierzy i wytworna dama, którą ubraliśmy w falbankowy perkalowy stanik.",1-1
54,The soldiers were cowards.,Żołnierze byli tchórzami.,1-1
55,"Deserters, basically.","Deserterami, właściwie mówiąc.",1-1
56,They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.),Uciekli kiedy wydaliśmy okrzyk bojowy (to był głośny klakson brzmiał hoh-onk).,3-1
57,Even the smallest canoe could take us down to the ocean.,Nawet najmniejsze kajaki mogłyby zabrać nas do oceanu.,1-1
58,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Płynęlibyśmy przez jezioro, marzę, w dół strumienia aż do ujścia rzeki.",1-1
59,Where the water met the sky.,"Tam, gdzie woda spotykała się z niebem.",1-1
60,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Biegalibyśmy po plaży na solnym powietrzu, zostawiając nasze łodzie na piasku.",1-1
