id,source,translation,n2m
22,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, just a few hours after Selma's dream, people in the village moved as if black ice had formed on all paths, not just outside but inside homes as well—black ice in kitchens and living rooms.",1-1
23,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.",They moved as if their own bodies were completely foreign to them; as if all their joints were swollen and also the objects they handled highly flammable.,1-1
24,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long, they regarded their lives with suspicion and others' lives too where possible.",1-1
25,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.",They constantly glanced behind them to check if someone possessed with murderous intent might be running up—an individual who'd lost his mind and therefore had nothing notable left to lose—and quickly looked back ahead because such individuals could certainly attack from the front too.,1-1
26,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.",They looked upwards to rule out any roof tiles or heavy lampshades falling down onto them.,1-1
27,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.","They avoided all animals because, they believed things could break free from animals faster than humans.",1-1
28,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They steered clear of benign cows—which might kick today—they avoided dogs (even old ones that could hardly stand), which perhaps may savage their throats today anyway.",1-1
30,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, the people in the village were mostly not superstitious.",1-1
31,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf: Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They casually did all those things that are taboo when it comes to superstition: they sat quietly under wall clocks, even though superstitions predict dying from it; they slept with their heads facing the door, even though according to superstition this means that you'll soon be carried out feet first through that very door.",2-1
32,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung laundry between Christmas and New Year's Eve which, as Elsbeth warned, according to superstition is tantamount to suicide or assisting in a murder.",1-1
33,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They weren't scared when the owl called at night, when a horse in the barn was sweating heavily or when a dog howled at night with its head down.",1-1
34,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, with no stops in between.",1-1
35,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train ride, we'd always play the same game: We'd stand with our backs to the windows near the opposite train doors. Martin closed his eyes while I looked out of the door's window right behind Martin.",1-3
36,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first grade, I described everything I saw during our journey to Martin who would try to memorize it all.",1-1
37,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","He succeeded so well that by second grade I wouldn't have to list anything anymore and he could recite almost everything that I was seeing out of the foggy train window while standing with his back towards it and closing his eyes: ""Wire factory,"" he said right as we were passing it by; ""Now a field.",1-1
38,"""Jetzt Feld. Weide.",Pasture.,1-1
39,Das Gehöft vom verrückten Hassel.,The farmstead of crazy Hassel.,1-1
40,Wiese.,Meadow.,1-1
41,Wald. Wald. Hochsitz eins.,"Forest, forest then deer stand one.",2-1
42,Feld. Wald. Wiese.,Field. Forest. Meadow.,1-3
43,"Weide, Weide.","Pasture, pasture again.",1-1
44,Reifenfabrik.,.tire factory .,1-1
45,Dorf. Weide.,Village.,1-1
47,Feld. Hochsitz zwei.,Field. Deer stand two.,1-2
48,Waldstück.,Forest patch .,1-1
49,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Farm . Field . Forest. Deer stand three. and a village.,1-4
50,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been?"" said Selma, asserting that an okapi would hardly be mistaken for another animal.",1-1
51,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""Yet,"" I said, ""it might have been a deformed cow, a misshapen giraffe, a freak of naturethe stripes and rust-red color cannot be clearly distinguished at night when everything is quite blurred.",1-1
52,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" Selma replied rubbing her forehead, ""that's just absolute nonsense, Luise.",1-1
53,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She placed a slice of cheese on the bread, folded it in half and put it into my lunchbox.",1-1
54,"""Weißt du, wann genau du das geträumt hast""? ""Gegen drei Uhr"", sagte Selma.","""Do you know exactly when you dreamt this?"" Span>""Around three o'clock,"" said Selma.",2-1
55,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.",She had started up after the image of the okapi withdrew; sitting upright in bed she had awakened and stared at her nightgown—in which she was supposedly standing on Uhlheck in her dream—and then at the clock.,1-1
56,Drei Uhr.,.. three o'clock.,1-1
57,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take this too seriously,"" advised Selma with all seriousness as if she were a TV detective trying to downplay an anonymous threatening letter.",1-1
58,"""Was ist denn?"", fragte ich.","""What's the matter?"", I asked.",1-1
59,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma trilled, opened the refrigerator, pulled out a pack of sliced cheese and some liverwurst and waved them through the air.",1-1
60,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your sandwich today? she trilled.",1-1
61,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she added in that same singsong voice, and now her tune and little mouse' formed an alarming combination.",1-1
62,"""Käse, bitte"", sagte ich, ""was hast du denn""? ""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Cheese, please,"" I said, ""what's wrong with you?"" ""Nothing,"" Selma trilled again, ""I told you"".",2-1
63,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She then spread butter on a slice of bread; still flopping about loosely, her wrist inadvertently brushed against the cheese which got knocked off from the countertop.",1-1
64,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","Now motionless, Selma stared down at the packet of cheese as if it were some precious thing that had shattered into a thousand pieces.",1-1
65,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamt of an Okapi three times in her life, and each time someone had died afterwards; therefore, we were convinced that dreaming of an Okapi and death were invariably linked.",1-1
66,Unser Verstand funktioniert so.,Our minds work like that.,1-1
67,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",They can rapidly associate the most unrelated things as being intrinsically connected.,1-1
68,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Like coffee pots and shoelaces, or deposit bottles and fir trees for instance.",1-1
69,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me bedtime stories with happy endings.",1-1
70,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was smaller, I always held her wrist after the stories, putting my thumb on her pulse and imagining that the whole world did everything to the rhythm of Selma's heartbeat.",1-1
71,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined how the optician ground his lenses, Martin lifted a weight, Elsbeth trimmed her hedge; how the retailer arranged juice boxes; my mother layered pine twigs; my father stamped prescriptions; and they all did it exactly in time with Selma's heart rhythm.",1-1
72,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","That reliably sent me to sleep every time, but now at ten years old, Selma decided that I was too old for that.",1-1
