id,source,translation,n2m
35,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","They contrasted the soldiers in the mud of the trenches with the prisoners of 1940, warm and safe for five years, who had not even had a bomb dropped on their heads.",1-1
36,Ils se disputaient l'héroïsme et le malheur.,They argued about heroism and misfortune.,1-1
37,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","The children paid no attention and, as soon as they were allowed, they hurried away from the table, taking advantage of the general good-will of the holiday to indulge in forbidden games, jumping on the beds and swinging upside down.",1-1
38,Mais ils retenaient tout.,But they remembered everything.,1-1
39,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Beside the fabulous time—the episodes of which they would not be able to arrange for a long time yet—the Debacle, the Exodus, the Occupation, the Landing, the Victory—they found the nameless one in which they were growing up dull.",1-1
40,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","They regretted not having been born, or at least only just, when it was necessary to set out in a cohort on the roads and sleep on straw like gypsies.",1-1
41,De ce temps non vécu ils garderaient le regret tenace. La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"They would keep a tenacious regret for this time they had missed by so little, and the memory of the others would pass on to them a secret nostalgia for this epoch and the hope of living it one day.",2-1
42,La frénésie qui avait suivi la Libération s'estompait.,The frenzy that had followed liberation was beginning to die down.,1-1
43,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,Now people just wanted to get out and there were a lot of desires that needed to be satisfied right away.,1-1
44,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Anything that was a first since the war caused a rush, like bananas, lottery tickets, and fireworks.",1-1
45,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Entire neighborhoods, from grandmothers supported by their daughters to babies in prams, rushed to the fair, the torchlight parade, and Bouglione's circus, where they almost got trampled in the stampede.",1-1
46,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,They went in a praying and singing crowd to the road to welcome the statue of Our Lady of Boulogne and accompany it the next day for miles.,1-1
47,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Whether it was secular or religious, any occasion was good enough for them to be outside together, as if they wanted to keep living collectively.",1-1
48,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.","Sunday night, the buses came back from the sea with tall young people in shorts singing at the top of their lungs, perched on the roof of the luggage rack.",1-1
49,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,Dogs roamed freely and mated in the middle of the street.,1-1
50,Récit familial et récit social c'est tout un.,Family stories and social stories were one and the same.,1-1
51,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","The voices of the guests outlined the spaces of their youth: the countryside and the farms where, from time immemorial, the men had been hired hands and the girls servants, the factory where they had all met, courted and married, the small businesses to which the most ambitious had aspired.",1-1
52,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","They drew stories with no personal events other than births, marriages and deaths, no travels outside of the regiment to a distant garrison town, lives occupied by work, its hardness and its weariness, the threat of alcohol.",1-1
53,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","School was a mythical background, a brief golden age of which the teacher had been the stern god with his iron ruler to rap on the knuckles.",1-1
54,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","Photos, browned and stained on the back by the fingers of all those who had held them at other meals, passed from hand to hand.",1-1
55,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","In the stiff and serious wedding-party, the guests arranged in several rows along a wall, one could not recognize either one's parents or anyone else.",1-1
56,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","Nor was it oneself that one saw in the half-naked, sexless baby on a cushion, but someone else, a creature belonging to a silent and inaccessible time.",1-1
