id,source,translation,n2m
15,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.",The rough cloth of their jackets grazed when you went on tiptoe to kiss them confirmed a firm line between men's world and women's world.,1-1
16,À les voir on éprouvait un sentiment d'héroïsme.,Seeing them stirred feelings of heroism within you.,1-1
17,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Under the changelessness, the last year's circus posters with a photo of Roger Lanzac, first communion pictures given to friends, Club des Chansonniers on Radio Luxembourg, days filled up with new desires.",1-1
18,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","On Sunday afternoons, people crowded around the storefront of the general electronics store watching television.",1-1
19,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,Cafes would invest in buying a set just to attract customers.,1-1
20,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,Alongside hillsides slithered motocross tracks and one could watch noisy vehicles go up and down all day long.,1-1
21,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","The growing impatience of commerce shaking up city routines with its new catchwords, ""initiative"", ""dynamism"".",1-1
22,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.",Between the funfair and village fetes arose commercial fortnights as spring rites.,1-1
23,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.",In downtown streets speakers blared encouragements to buy interrupted by songs from Annie Cordy and Eddie Constantine for chances to win a Simca car or dining room set.,1-1
24,"Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce.",Up on a platform at City Hall Square was an MC who had locals laughing at jokes by comedians Roger Nicolas and Jean Richard; he would round up competitors for music contests or Quiz Show just like on radio programmingseated in one corner wearing her crown was Commerce Queen atop her throne.,2-1
25,"La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","Goods seemed more attractive under festive garb people were heard saying ""it changes"" or ""we shouldn't vegetate. .. we become stupefied staying home"".",2-2
26,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","But they only spoke of what they had seen, which could be revisited in eating and drinking.",1-1
27,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,They lacked the talent or conviction to speak of what they knew but had not witnessed.,1-1
28,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Therefore, neither Jewish children boarding trains for Auschwitz, nor starved corpses gathered in the Warsaw ghetto each morning, nor the 10,000 degrees at Hiroshima were discussed.",1-1
29,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","This gave an impression that history lessons, documentaries, and films would later fail to dispel: neither crematoriums nor atomic bomb belonged to the same era as black market butter, alerts and trips to the cellar.",1-1
30,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","They drew comparisons with the previous war, the Great War, that of 1914, which had been won in blood and glory a war of men that the women at the table listened to with respect.",1-1
31,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","They spoke of Chemin des Dames and Verdun, about those affected by gas attacks, and about the bells on November 11th, 1918.",1-1
32,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,They named villages from which not a single child sent to the front had returned.,1-1
33,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.",They contrasted soldiers in muddy trenches with prisoners from '40 who were warm and sheltered for five years without even having bombs dropped on their heads.,1-1
34,Ils se disputaient l'héroïsme et le malheur.,They debated heroism and tragedy.,1-1
35,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","The children didn't listen and hurried to leave the table as soon as they were given permission, taking advantage of the general goodwill on festive days to engage in forbidden games, jumping on beds and swinging upside down.",1-1
36,Mais ils retenaient tout.,But they retained everything.,1-1
37,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Aside from the fabulous time of which they wouldn't order the episodes for a long while the Debacle, the Exodus, the Occupation, D-Day, Victory they found their own unnamed era in which they were growing up rather dull.",1-1
38,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.",They regretted not having been born or barely so when it was necessary to set off in cohorts on roads and sleep on straw like gypsies.,1-1
39,De ce temps non vécu ils garderaient le regret tenace.,"For this unexperienced period, there would always be persistent regret.",1-1
40,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,Others' memories instilled hidden nostalgia for this time that had barely missed them and hope for one day experiencing it.,1-1
41,La frénésie qui avait suivi la Libération s'estompait.,The frenzy that had followed the Liberation was fading.,1-1
42,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,Now people thought only of going out and the world was full of desires to be satisfied immediately.,1-1
43,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Everything that constituted a first since the war provoked a rush bananas, national lottery tickets, fireworks.",1-1
44,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","In entire neighborhoods, from grandmothers supported by their daughters to infants in prams, people would rush to fairs, torchlight processions or Bouglione's circus where they risked being trampled in the crush.",1-1
45,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,They came together en masse praying and singing on roadsides to welcome the statue of Our Lady of Boulogne and escort it for miles on its return journey.,1-1
46,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Whether secular or religious, any occasion was good enough for them to be outside together as if they wanted to continue living collectively taking advantage of their newly regained freedoms.",1-1
47,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.",On Sunday evenings buses returned from the seaside filled with boisterous youngsters in shorts singing at the tops of their voices perched on luggage racks on roofs; dogs ran free coupling openly in the middle of streets.,2-1
48,Récit familial et récit social c'est tout un.,Family narrative and social narrative are one and the same.,1-1
49,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","The voices of the guests defined the spaces of youth: the countryside and farms where, from time immemorial, men had been labourers and girls maidservants; factories where they had all encountered, frequented, and married each other; small businesses accessed by the most ambitious.",1-3
50,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","They outlined histories devoid of personal events apart from births, marriages and mournings –save for regimental journeys to distant garrison townslives consumed by work, in all its harshness and weariness; with threats posed by alcohol never far away.",1-2
51,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.",School was a mythical backdrop: a brief golden age wherein the schoolmaster reigned godlike with his iron ruler used to strike knuckles.,1-1
52,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.",Browned photographs with backs stained by all the fingers that had held them at other meals—a mix of coffee and grease melded into an indistinguishable color—were passed from hand to hand.,1-1
53,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","In the stiff and solemn newlyweds, the wedding guests arranged in several rows along a wall, one recognized neither one's parents nor anyone else.",1-1
54,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","It wasn't oneself either seen in the half-naked baby of indistinct sex on a cushion, but someone else—a creature belonging to a silent and inaccessible time.",1-1
