id,source,translation,n2m
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","""Przyznaj się, to twoja matka,"" powiedział chłopiec o imieniu Rafe do dziewczynki o imieniu Sukey, kiedy rodzice już wyszli.",1-1
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Część z ich kubków, szklanek i butelek po piwie była całkowicie pusta.",1-1
37,Drained.,Opróżnione.,1-1
38,"Those parents were in a hurry, then.",Ci rodzice spieszyli się pewnie.,1-1
39,"""No way,"" said Sukey firmly, and shook her head.","""Nieprawda,"" stwierdziła stanowczo Sukey i pokręciłą głową.",1-1
40,"""Then who is your mother?","""To która jest twoją matką?",1-1
41,The one with the big ass?,Ta z dużym tyłkiem?,1-1
42,"Or the one with the clubfoot?""","Czy ta z koślawą stopą?""",1-1
43,"""Neither,"" said Sukey.","""Żadna,"" odpowiedziała Sukey.",1-1
44,"""So fuck you.""","""Więc idź się pieprzyć.",1-1
45,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jednemu psu nałożyliśmy makijaż na twarz, pomadkę i niebieskie cienie do powiek.",1-1
46,"It was a white-faced dog, so the makeup showed up well.","Był to pies o białej twarzy, więc makijaż dobrze się prezentował.",1-1
47,We liked to have an impact.,Lubiliśmy robić wrażenie.,1-1
48,"When we were done, the lipstick went back into some mother's Fendi handbag.","Gdy skończyliśmy, pomadka wróciła do Fendi torebki jakiejś matki.",1-1
49,"We watched her apply it, unaware.","Obserwowaliśmy, jak jej nakłada, nieświadomą niczego.",1-1
50,That was satisfying.,To było satysfakcjonujące.,1-1
51,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Zaangażowaliśmy psy do udziału w sztuce i zaprosiliśmy rodziców, jako że nie mieliśmy innej publiczności.",1-1
52,But the pets were poorly trained and failed to take direction.,Ale zwierzaki były słabo wytrenowane i nie słuchały poleceń.,1-1
53,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"W spektaklu wystąpili dwaj żołnierze oraz efektowna dama, której założyliśmy falbankowy stanik z pianki.",1-1
54,The soldiers were cowards.,"Okazało się jednak, że żołnierze są tchórzami.",1-1
55,"Deserters, basically.",W sumie dezertorami.,1-1
56,They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.),Uciekli na dźwięk bitewnego krzyku (głośny klakson wydawał dźwięk hoh-onk).,3-1
57,Even the smallest canoe could take us down to the ocean.,Nawet najmniejsze kajaki mogłyby zabrać nas do oceanu.,1-1
58,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Płynęlibyśmy przez jezioro, przez bagno, w dół rzeki, aż dotarlibyśmy do ujścia.",1-1
59,Where the water met the sky.,"Tam, gdzie woda spotyka się z niebem.",1-1
60,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Bieglibyśmy po plaży na słonym wietrze, zostawiając nasze łodzie na piasku.",1-1
