id,source,translation,n2m
33,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie to nie tylko drzewo na opał, jak jest nazywane w naszej kuchennej podziemnej społeczności.",1-1
34,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Książka jest przecież całym światem, chociażby ten świat już na zawsze odszedł w mrok czasów.",1-1
35,В этом смысле я романтик.,W tym sensie jestem romantykiem.,1-1
36,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem syn humanisty, wnuk dentysty, prawnuk adwokata, praprawnuk rabinem.",1-1
37,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno: jeśli naprawdę pokochasz książkę, odda Ci całe swoje ciepło.",1-1
48,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od kiedy ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich eksponatami muzealnymi, narodził się book'n'grill.",1-1
49,Люди всегда тянутся к запретному плоду.,Ludzie zawsze są skłonni do zakazanego owocu.,1-1
50,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydrukowanych przez ludzkość zostało oddanych do utylizacji lub po prostu wyrzuconych na śmietnik, aby nie zajmowały miejsca w mieszkaniach.",1-1
51,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","Ale te pozostałe dziesięć procent, które znalazły schronienie w muzeach i bibliotekach, inspirowały najlepszą część ludzkości do niesamowitej pasji.",1-1
52,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został grillowany dwanaście lat temu w Londynie na płomieniu pierwszego wydania ""Pogrzebów u Finnegana"", skradzionego z British Museum.",1-1
53,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i jedli czterej wielcy mężowie psychoanalityk, florysta, broker giełdowy i kontrafagocista.",1-1
54,Так родился book'n'grill.,Tak narodziło się book'n'grill'e.,1-1
55,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","Zainaugurowało to wielką pasję, która stała się przez te burzliwe lata wielką tradycją.",1-1
56,10 000 фунтов за вечер неплохой навар.,10 000 funtów na wieczór to niezły zysk.,1-1
57,Мой прайс уже обогнал стоимость книги.,Mój cennik już przewyższył koszt książki.,1-1
58,Это знак качества.,To jest znak jakości.,1-1
59,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cennik, rośnie również poczucie wielkiego zadowolenia.",1-1
60,"Статус, статус book'n'grill chef.","Status, status chef book'n'grill.",1-1
61,"В общем, я доволен. И профессией, и судьбой. Хотя не все в моей жизни было гладко. Но шрамы для нашего брата book'n'griller привычное дело.","Ogólnie jestem zadowolony zarówno zawodem, jak i losem choć nie wszystko w moim życiu szło gładko ale blizny dla naszego brata book'n'griller to sprawa codzienna",4-1
62,Все прошло хорошо.,Wszystko poszło dobrze.,1-1
63,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka jest czytana idealnie, ani szybko, ani wolno, minimalna ilość dymu.",1-1
64,Классика.,Klasyka.,1-1
65,Я был в форме.,Byłem w formie.,1-1
66,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Sztuka kucharza przewracania płonących stron, aby utrzymać równomierny ogień jest jednym z najważniejszych składników naszego zawodu.",1-1
67,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Obracamy je specjalnym metalowym paskiem w kształcie miecza znanym nam jako ""Excalibur"".",1-1
68,"У каждого повара эскалибур свой, сделанный на заказ.",Każdy kucharz ma swój własny Excalibur wykonany na zamówienie.,1-1
69,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.",Po ostatnim przeszukaniu w Palo Alto używam nowego tytanowego z rękojeścią z kości.,1-1
70,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy panie i panowie siedzą wokół grilla, a kucharz nie ma gdzie się cofnąć.",1-1
71,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Dlatego jestem szefem-kucharzem gastronomicznym, a nie zwykłym book'n'grillerem.",1-1
72,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy grill jest otoczony zewsząd przez klientów z pustymi talerzami, przypominam sobie tego legendarnego magika, który kiedyś chodził po miastach Europy, zdumiewając publiczność prostym sztuczką przeszywania palca gwoździem.",1-1
73,"Элементарный трюк, целиком зависящий от угла зрения простаков.",Prosty trick całkowicie zależny od punktu widzenia ludzi prości.,1-1
74,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego razu pod wpływem alkoholu ludzie złapali ""magika"" na jakimś placu i głośno żądali sztuczki.",1-1
75,Гвоздь ему выдали.,Dostarczyli mu gwóźdź.,1-1
76,Его обступили со всех сторон.,Otoczono go ze wszystkich stron.,1-1
77,И пришлось чародею по-настоящему проткнуть себе палец.,I mag musiał naprawdę przebić sobie palec.,1-1
78,А гримасу боли народ принял за улыбку.,A grimasa bólu została przez tłum odebrana jako uśmiech.,1-1
79,Вот тогда он и получил настоящее признание.,Wtedy właśnie zdobył prawdziwe uznanie.,1-1
82,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Tylko book'n'griller wie, ilo podwodnych skał kryje jego praca.",1-1
83,Это наша внутренняя кухня.,To nasza wewnętrzna kuchnia.,1-1
84,"Романы, как известно, печатались на разной бумаге.","Jak wiadomo, powieści drukowano na różnych rodzajach papieru.",1-1
85,И гореть она может по-разному.,A może palić się różnie.,1-1
86,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Istnieją zarówno możliwości tlenia, jak i błysków, z następującym unoszeniem stron i ich przyklejaniem do mięsa lub krążeniem nad głowami klientów.",1-1
87,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.",W naszych grillach znajdują się specjalne pompy powietrza zdolne zatrzymać wzlot płonącego i spalonego papieru.,1-1
88,Но ими пользуются в основном начинающие.,Ale są one używane głównie przez początkujących pracykowników wedowni książek .,1-1
89,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękoma i umysłem.,1-1
90,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy zmniejszają nie tylko płomienie, ale także widowisko .",1-1
91,Вместе с воздухом они отсасывают презентабельность.,Wdychające powietrze odsysa prezentację razem z nim.,1-1
92,"А книга должна быть яркой: пылать и поражать. Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью. Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы. Их необходимо учитывать.","Ale książka ma być jasna: pali się i uderza Opity brat nie wyliczy całego procesu jak cegie szachowej a balansować spokojnie niesmiertelnym w poprzek przepaścinnic Zespół stopionych kartone chusteczki adowane kwiatki blijec sze hrobki dzyt kunose ich musisz koniec siebie raz pewny SQLite issj załącznik MiG plany negorowane wkładane we wsponanie na środk het No inny miał problv antowkero s mailbox binding of ""120 daumn sodomy złoc manly larry Today Neamica ambury lovvear overio",4-1
95,"Все, все возможно. Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Jeśli tylko niezdecydowanie, pewność siebie lub pewność siebie i katastrofa jest nieunikniona.",2-1
96,Моя профессия сопряжена с риском.,Moja profesja wiąże się z ryzykiem.,1-1
97,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym razie jest to utrata pieniędzy, wino w twarz, uderzenia drogim naczyniem w głowę.",1-1
98,"В худшем мягкая, а зачастую и твердая пуля.",Najgorszym scenariuszem jest miękka i często twarda kula.,1-1
99,Теперь уголовники все чаще заказывают букинистические пиры. А после войны Европа кишит оружием.,Teraz przestępcy coraz częściej zamawiają bukińskie uczty książkowe Jednako po wojnie Europa roi się od broni.,2-1
100,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiaj Niemiec to echo złotej przedwojennej ery .,1-1
