id,source,translation,n2m
15,Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать.,"During the night, someone on the other side of the river began to wave a lantern and shout loudly.",1-1
16,Я вышел с дядей Илько на берег.,Uncle Ilko and I went to the riverbank.,2-1
17,Река ревела.,The river was roaring.,1-1
18,Вода шла через греблю холодным водопадом.,Water poured over the dam in a cold waterfall.,1-1
19,"Ночь стояла поздняя, глухая, ни единой звезды не было над головой.","It was deep into the night, quiet, there wasn't a star overhead.",1-1
20,"В лицо дуло дикой свежестью разлива, оттаявшей земли.",The wild freshness of flooding and thawed earth blew directly into our faces.,1-1
21,"И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","All the while on that other bank someone waved their lantern and shouted, but it was impossible to make out any words because of the noise from the river.",1-1
22,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, with horses unharnessed and tethered to it, and a small woman in black—mother.",1-1
23,Она стояла неподвижно на берегу.,She stood motionless on the bank.,1-1
24,"Она видела оттуда, как выносили отца.",From there she watched as they carried out father.,1-1
25,Потом она опустилась на колени и упала головой на песок.,Then she fell to her knees and buried her face in the sand.,1-1
26,"Нет, отвечал дед.","""No,"" replied the grandfather.",1-1
27,"Это верно, не виделись.","""That's true, they never met again.",1-1
28,Остап начал слепнуть.,Ostap started to go blind.,1-1
29,"Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп.",He decided to walk to Saint Petersburg in order to see that woman while he was still not completely blind.,1-1
30,"Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки.","He got to the capital and found out that she had died, likely unable to bear the separation.",1-1
31,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.","Ostap found her grave made of white marble stone at the cemetery, looked at it, and his heart broke there laid his iron rose on the stone.",1-1
32,Завещала та женщина положить розу на ее могилу.,That woman had willed for a rose to be placed on her grave.,1-1
33,Навеки.,Forever.,1-1
34,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.",And then Ostap began lamenting and likely died on his way or in some marketplace under a cart.,1-1
35,Аминь!,"Amen!""",1-1
36,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other bank, the Countess Branicka's protected forest rose up along the slope.",1-1
37,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun couldn't pierce through the dense greenery of this forest.,1-1
38,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,Only occasionally did a lone beam diagonally cut through the thicket revealing to us the tremendous power of vegetation.,1-1
39,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling specks, little birds darted into this shaft of light.",1-1
40,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other shrieking and dove back into foliage like green water.,1-1
41,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I scooped water into a bucket from the pond, added some grass to it and waited.",1-1
42,Красные поплавки неподвижно стояли в воде.,The red floats stood still in the water.,1-1
43,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them started to quiver, creating light circles before diving suddenly or swiftly moving sideways.",1-1
44,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","My father struck, the fishing line tightened, and the walnut rod bent into an arc; splashing noises began over the foggy pond surface causing a commotion.",1-1
45,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water would ripple, making the water lilies sway while scared diving beetles hurried off in all directions until finally out of depths emerged a struggling golden shimmer.",1-1
46,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками.",It was impossible to discern what it was until my father pulled out onto flattened grass a large carp gasping on its side with its fins moving gently back and forth.,2-1
47,От его чешуи шел удивительный запах подводного царства.,Its scales gave off an astonishing scent that brought hints of a submerged aquatic kingdom.,1-1
48,Яша считал про себя секунды.,Yasha would count seconds to himself.,1-1
49,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it was a seven-minute walk from Sturdzev Lane to Landesman's boarding house.,1-1
50,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the boarding house, behind a tall fence and iron gates, we always felt completely safe.",1-1
51,Особенно если не зажигали коптилок.,Especially if we did not light up our smoking pipes.,1-1
52,"Когда мы проходили около подворотни, Яша споткнулся.","As we were passing by a gateway, Yasha tripped over.",1-1
53,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we remembered the incident in Sturdzev Lane, Yasha claimed that whenever you want to do something in the best possible way, you unavoidably mess up over some trifle.",1-1
54,"Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.",I quietly thought to myself that it was all because of Yasha's unbearable gait but I kept quiet so as not to upset him.,2-1
55,Мы крадучись пошли по переулку.,We stealthily made our way down the alley.,1-1
56,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said we should pass along the side where the gateway was, stop a little before reaching it, listen carefully and then quickly and silently slip past it.",1-1
57,"Расчет, по-моему, был математически точен.","The calculation, in my opinion, was mathematically precise.",1-1
58,"Если в подворотне есть люди, то они могут нас и не заметить.",If there were people in the gateway they might not even notice us.,1-1
59,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","However, if we walked on the opposite side of the gateway, we could be spotted from much further away.",1-1
60,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.",I figured that in the latter case we would be walking exposed to a dangerous gateway or rather in view of people hidden there five times longer; hence increasing our chances of being noticed by five times as well.,2-1
61,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I would awaken to the hot sun beating upon the white walls.",1-1
62,Красные и желтые мальвы-монашки покачивались за открытым окном.,The red and yellow hollyhocks were swaying outside the open window.,1-1
63,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,A nasturtium flower was peeking into the room along with them; within it sat a furry bee.,1-1
64,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.",I watched in stillness as it grumpily backed out and extracted itself from the tight flower.,1-1
65,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Across the ceiling, endless light streaks, soft waves from reflected sunlight off of the river, constantly dashed about.",1-1
66,"Река шумела тут же, рядом.","The murmur of river resonated just there, nearby.",1-1
