id,source,translation,n2m
55,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker. Drei Uhr. ""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","She had shot upright after the vision of the okapi had faded away; awakened while still sitting up in bed she stared at her nightgown in which she had just stood on Uhlheck mountain in her dream; then looked over at the clock three o'clock! ""We probably shouldn't take this that seriously,"" Selma said—yet she sounded like a television detective who doesn't take an anonymous letter seriously.",3-1
56,"""Was ist denn?"", fragte ich.","""What's wrong?"" I asked.",1-2
57,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" chimed Selma, opening the fridge to take out a packet of sliced cheese and liverwurst, waving them in the air.",1-1
58,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your sandwich today?"" she cooed.",1-1
59,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she added, and her singing voice and use of 'little mouse' were indeed alarming.",1-1
60,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese please,"" I said, ""what's going on with you?""",1-1
61,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" chirped Selma, ""I just told you.",1-1
62,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.",She spread butter on a slice of bread and because she was still flailing around knocked the cheese packet off the counter with her wrist.,1-1
63,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","Selma stood still now, looking down at the cheese pack as if it were something precious that had shattered into a thousand pieces.",1-1
64,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards. Therefore, we were convinced that dreaming of an okapi and death were definitively connected.",1-2
65,Unser Verstand funktioniert so.,That's how our minds work.,1-1
66,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",They can ensure that the most far-fetched things belong together within a very short period of time.,1-1
67,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces for example, or returnable bottles and fir trees.",1-1
68,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me good-ending stories by the edge of the bed.",1-1
69,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, she'd take her wrist in my hand after each tale and feel for her pulse, imagining that the entire world moved along to the rhythm of Selma's heartbeat.",1-1
70,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin hoisting a heavy weight, Elsbeth trimming her hedge, how the retail merchant stocked up juice bags; my mother layering pine boughs and my father stamping prescriptions; all doing this precisely in time with Selma's heart rhythm.",1-1
71,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","This always put me soundly to sleep but now at ten years old, Selma thought I was too old for that.",1-1
