id,source,translation,n2m
22,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, with horses unharnessed and tied to it, and a little woman dressed in black my mother.",1-1
23,Она стояла неподвижно на берегу.,She stood motionless by the riverbank.,1-1
24,"Она видела оттуда, как выносили отца.",From there she watched as they carried out my father.,1-1
25,Потом она опустилась на колени и упала головой на песок.,Then she dropped onto her knees and fell forward onto the sand.,1-1
26,"Нет, отвечал дед.","No, my grandfather replied.",1-1
27,"Это верно, не виделись.","That's true, they did not see each other again.",1-1
28,Остап начал слепнуть.,Ostap began to go blind.,1-1
29,"Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп.",He decided then to make it to St. Petersburg so he could see that woman while he was not yet totally blind.,1-1
30,"Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки.","He made it to the Tsar's capital and found out that she had died, probably couldn't bear the separation.",1-1
31,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.",Ostap found her grave of white marble in a cemetery; he looked at it and his heart broke on the stone laid his iron rose.,1-1
32,Завещала та женщина положить розу на ее могилу. Навеки.,That woman had asked for a rose to be placed on her grave forever.,2-1
33,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.",And Ostap began pining away and probably died like this either on the road or at a bazaar under a cart.,1-1
34,Аминь!,Amen!,1-1
35,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the opposite bank, Countess Brinicki's sacred forest was stretching up the slope.",1-1
36,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the dense green of this forest.,1-1
37,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,Only occasionally would a stray ray slice diagonally through the thicket and expose before us the stunning force of vegetation.,1-1
38,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.",Small birds would dart into this ray like sparkling specks of dust.,1-1
39,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other with squeaks and dived into leaves as if into green water.,1-1
40,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I was filling a bucket with water from the pond, throwing grass into this water and waiting.",1-1
41,Красные поплавки неподвижно стояли в воде.,The red floats stood motionless in the water.,1-1
42,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them began to tremble, creating faint circles, suddenly diving or swiftly moving to one side.",1-1
43,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","My father jerked his rod, the fishing line tightened and the walnut-wood rod bent into an arch; there started bubbling and splashing; fussing taking place over the foggy pond.",1-3
44,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","Water scattered, rocking lily pads; diving beetles hurriedly fled in all directions and finally in mysterious depth appeared a struggling golden shimmer.",1-2
45,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",You could not decipher what it was until my father pulled a heavy crucian carp onto crushed grass onshore.,1-1
46,"Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","It lay on its side, gasping for air and flicking its fins whilst an amazing scent of underwater kingdom emanated from its scales.",2-1
47,Яша считал про себя секунды.,Yasha was counting seconds to himself.,1-1
48,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it took seven minutes to walk from Sturdza Lane to Landesman's sanatorium.,1-1
49,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the sanatorium, behind a high fence and iron gates, we always felt completely safe.",1-1
50,Особенно если не зажигали коптилок.,Especially if we did not light smudge pots.,1-1
51,"Когда мы проходили около подворотни, Яша споткнулся.","As we were passing by an entrance gate, Yasha stumbled.",1-1
52,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we recalled the incident at Sturdza Lane, Yasha claimed that whenever you want to do something as best as you can, you'd inevitably mess up on some triviality.",1-1
53,"Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.",I personally thought that it was all due to Yasha's unbearable gait but kept my thoughts to myself so as not to upset him.,2-1
54,Мы крадучись пошли по переулку.,We crept along the alleyway.,1-1
55,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I suggested that we should walk on the side where the archway was, stop short of it and listen carefully, then quickly and silently dash past it.",1-1
56,"Расчет, по-моему, был математически точен.",My calculation seemed mathematically precise.,1-1
57,"Если в подворотне есть люди, то они могут нас и не заметить.","If there were people in the archway, they might not notice us at all.",1-1
58,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","Whereas if we were to walk on the opposite side from the archway, they could spot us from a distance.",1-1
59,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","I worked out that in this latter scenario we would be against dangerous archways or rather in view of people hiding in them for five times longer; therefore, our chances of being detected would be five times higher.",2-1
60,"Утром я просыпался от жаркого солнца, бившего в белые стены.",In the morning I would wake up from the hot sun beating on the white walls.,1-1
61,Красные и желтые мальвы-монашки покачивались за открытым окном.,Red and yellow hollyhocks swayed at the opened window.,1-1
62,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,A nasturtium flower peeked into the room with them; a fuzzy bee sat inside it.,1-1
63,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","Holding still, I watched as it angrily backed out and escaped from the tight flower.",1-1
64,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Light streams, gentle waves from river reflection, incessantly ran across the ceiling.",1-1
65,"Река шумела тут же, рядом.","The river was roaring just there, nearby.",1-1
