id,source,translation,n2m
37,水已经蒸发了半壶，整个房间弥漫在白雾里。,"Half a pot of water had already evaporated, and the entire room was filled with white mist.",1-1
38,你局促地坐下来，看着我倒茶。,You sat down awkwardly and watched me pour the tea.,1-1
39,"""你还跟奶奶和姑姑一起住吗？"" 你问。","""Do you still live with your grandmother and aunt?"" you asked.",2-1
40,我告诉你，奶奶已经去世了，现在我和姑姑一起生活。,"I told you that my grandmother had already passed away, and that I was now living with my aunt.",1-1
41,"""她一直没成家"" 你问。","""She never got married?"" you asked.",1-1
42,"""嗯。""","""No,"" I replied.",1-1
43,你嘴巴里呼出的白色哈气，被风撩起的卷曲头发，大衣下摆底下微微颤动的膝盖，这些让我相信眼前的你是真实的存在，并非是先前那个梦的延续。,"The white breath that came out of your mouth, the curls of your hair that were being blown by the wind, and the slight trembling of your knees beneath the hem of your coat—all of these made me believe that you were a real person, and not just a continuation of the dream I had before.",1-1
44,十八年没见了，认不出来也不奇怪。,It was no surprise that I couldn't recognize you after not seeing you for eighteen years.,1-1
45,你没有化妆，苍白的脸有一点浮肿，不过总算没有辜负大家的期望，长成了一个美人。,"You weren't wearing any makeup, and your pale face was a little swollen, but you had still managed to live up to everyone's expectations and become a beautiful woman.",1-1
46,只是那张桃心小脸乌戚戚的，一副在大都市待久了的神情。,"Your peach-shaped face was a little gloomy, and you had the look of someone who had been in the city for a long time.",1-1
47,你问我，你的样子是不是和我想象的不一样。,You asked me if you looked different from what I had imagined.,1-1
48,我不置可否地笑了笑。,I just smiled without answering.,1-1
49,坦白说，我从未想象过你长大之后的样子。,"To be honest, I had never imagined what you would look like when you grew up.",1-1
50,对我而言，和你有关的一切都已经装进档案袋，封上了火漆。,"Everything related to you had already been sealed away in a file folder, and the glue was dry.",1-1
51,说出来或许会有些伤人吧，不过，我真的没有期待与你再见面。,"It might hurt to say this, but I had never expected to see you again.",1-1
52,我睁开眼睛。 你站在门囗。,"I opened my eyes, and there you were, standing in the doorway.",2-1
53,我不知道你已经站了多久，没准连我在梦里大笑都看到了。,"I don't know how long you had been standing there, maybe you even saw me laughing in my dream.",1-1
54,还有醒来的悲伤，最虚弱时刻的样子。,"And the sadness of waking up, the look of my weakest moment.",1-1
55,程恭，你低声喊出我的名字，声音非常沙哑，似乎已经很久没有开囗讲过话。,"Cheng Gong, you called my name in a low, hoarse voice, as if you hadn't spoken in a long time.",1-1
56,快要下雪了，天阴得厉害，屋子里黑漆漆的。,"It was about to snow, and the sky was very dark. The room was pitch black.",1-2
57,炉子上的水沸了，咕嚕噜地翻滚着。,"The water in the stove was boiling, bubbling and rolling.",1-1
58,我仔细地看了你一会儿，确信自己并不认识你。,"I looked at you for a while, to make sure I didn't recognize you.",1-1
59,可是在昏暗的光线里，我忽然觉得这个站在对面的陌生人，似乎与我的生命有很深的联结。,"But in the dim light, I suddenly felt that this stranger standing across from me was somehow deeply connected to my life.",1-1
60,那种感觉让人背后一阵发凉。,I felt a chill down my spine.,1-1
61,我努力回想着，记忆的卡片在头脑中晔啦晔啦地翻动。,"I tried to remember, and the cards of memory flipped through my mind.",1-1
62,然后你说，你是李佳栖。,"Then you said, you were Li Jiaqi.",1-1
