id,source,translation,n2m
18,そのため、妹はいつも私についてまわっていた。,For this reason she was always following after me.,1-1
19,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Dad likes yakitori, so let's grill this and eat it today. Not hearing a response, I repeated my statement clearly. My mother was taken aback, as was the other child's mother next to her; her eyes, nostrils, and mouth all opened wide in surprise.",1-3
20,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,Her strange expression almost made me laugh but then I noticed her focus on what was in my hand and realized one bird wouldn't be enough.,1-1
21,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Should I get more?"" As I glanced at two or three sparrows walking nearby, my mother came back to her senses and cried out desperately at me: ""Keiko!""",1-2
22,「小鳥さんはね、お墓をつくって埋めてあげよう。 ほら、皆も泣いてるよ。 お友達が死んじゃって寂しいね。,"""We should bury the little birdy instead see everyone is crying because they lost their friend.",3-1
23,ね、かわいそうでしょう？」,It must be really sad.,1-1
24,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Why? It's already dead anyway. My question rendered my mother speechless.",1-2
25,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"He quickly put a can of coffee, some cigarettes, and an American hot dog into a small-size bag.",1-1
26,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Meanwhile, the man who had been jingling coins in his pocket suddenly reaches into his breast pocket as if he just remembered something.",1-1
27,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"From this gesture, I immediately inferred that he was going to pay with electronic money.",1-1
28,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Welcome, good morning!"" I take the can of coffee that the male customer offers with a light bow.",1-2
29,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Ah, and one pack of no. 5 cigarettes. ""Certainly. I quickly pull out a pack of Marlboro Light Menthol and scan it at the register.",1-3
30,「年齢確認のタッチをお願いします」,"""May I please have you confirm your age on screen?""",1-1
31,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"As he is touching the screen, I notice his gaze swiftly move to the showcase filled with fast food and stop my hand motion.",1-1
32,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Though I could offer assistance asking, ""Would you like anything else?"" when customers seem to be contemplating whether or not to make an additional purchase, my policy is step back and wait.",1-1
33,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"At the faint jingle of loose change, I turn around, eyes directed at the cash register.",1-1
34,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"People who juggle coins in their palm or pocket often are simply here to buy cigarettes or newspapers and leave promptly, so I am attuned to the sound of money.",1-1
35,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Sure enough, there is a man approaching the register with a can of coffee in one hand while his other hand rummages through his pocket.",1-1
36,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Swiftly moving within the store, I slide behind the counter to ensure I'm ready and don't keep our customers waiting.",1-1
37,コンビニエンスストアは、音で満ちている。,A convenience store is filled with sounds.,1-1
38,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"The chime when a customer enters, the voice of an idol advertising new products over the store's PA system.",1-1
39,店員の掛け声に、バーコードをスキャンする音。,"Shouts from the staff, the beep of the barcode scanner.",1-1
40,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"The sound of items being put into a basket, crinkling of bread bags and clicking heels pacing within the store.",1-1
41,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"All these blend together to create ""the sound of a convenience store"" that constantly resonates in my ears.",1-1
