id,source,translation,n2m
11,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy skończyło się kazanie na skutek mojego pytania do matki, moja siostra zawsze mówiła mi ""dziękuję"", myśląc chyba, że stanęliśmy w jej obronie.",1-1
12,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Ponieważ nie interesowały mnie słodycze ani zabawki jak inne dzieciaki, często oddawałem je swojej siostrze.",1-1
13,そのため、妹はいつも私についてまわっていた。,Dlatego moja siostra zawsze chodziła za mną wszędzie.,1-1
14,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"Tato lubi szaszłyki z kurczaka, więc dziś to upieczemy powiedziałam. Moja mama zdawała się zszokowana, a obok stojąca mama jednego z dzieci otworzyła szeroko oczy, nos i usta.",1-2
15,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Śmieszne miny były tak komiczne, że prawie się roześmiałam. Ale zobaczyłam jak patrzą na to co trzymałam w ręku i pomyślałam: ""Pewnie jeden wróbelek nie wystarczy"".",1-2
16,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"Chcesz abym przyniosła więcej? rzuciłam okiem na dwa czy trzy wróble przechadzające się obok i dopiero wtedy moja mama ochłonęła od szoku. ""Eiko!"" krzyknęła ze wzburzeniem widocznym na jej twarzy.",1-3
17,「小鳥さんはね、お墓をつくって埋めてあげよう。,Musimy pogrzebać tego biednego ptaszka i umieścić go w grobie.,1-1
18,ほら、皆も泣いてるよ。,.. patrz na tych innych wszystkich.,1-1
19,お友達が死んじゃって寂しいね。,.. są smutni bo ich przyjaciel umarł.,1-1
20,ね、かわいそうでしょう？」,"Cóż za tragedia!""",1-1
21,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,A dlaczego? W końcu jest martwy. Na moje pytanie moja mama nie potrafiła odpowiedzieć.,1-3
22,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Włożyłem do małego woreczka puszkę kawy, papierosy i amerykański hot dog.",1-1
23,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Mężczyzna, który kiwał monetami w kieszeni, nagle zaczął grzebać w kieszonce na piersi.",1-1
24,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"W ułamku sekundy zrozumiałem, że zamierza zapłacić elektronicznym portfelem.",1-1
25,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"Witam, dzień dobry! po lekkim ukłonie, przyjmuje puszkę kawy proponowaną przez mężczyznę.",1-1
26,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"Eh, dodatkowo jedno opakowanie papierosów numer pięć. Rozumiem. Szybko wybiera Marlboro Light Menthol i skanuje je na kasie.",1-3
27,「年齢確認のタッチをお願いします」,Proszę o potwierdzenie wieku dotknięciem ekranu.,1-1
28,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymuje ruch palca, widząc jak spojrzenie mężczyzny delikatnie przesuwa się ku wystawionemu fast foodowi w gablocie.",1-1
29,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Mogłabym zapytać ""Czym mogę posłużyć?"" Ale kiedy widzę, że klient zastanawia się nad zakupem, wolę cofnąć się o krok i poczekać.",1-2
30,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Na dźwięk drobnych monet odwracam się i patrzę w stronę kasy.,1-1
31,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie potrząsający monetami zazwyczaj chcą szybko kupić papierosy czy gazetę, więc jestem bardzo wrażliwy na taki dźwięk.",1-1
32,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Tak jak myślałem, do kasy zbliża się mężczyzna trzymający w jednej ręce puszkę z kawą, a drugą ma jeszcze wetkniętą do kieszeni.",1-1
33,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczam się po sklepie i wciskam między ladę a stoisko przy kasie, czekając na klienta, aby nie tracił on czasu.",1-1
34,コンビニエンスストアは、音で満ちている。 客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。 店員の掛け声に、バーコードをスキャンする音。,"Sklep typu convenience jest pełen dźwięków: dzwonek informujący o wejściu klienta, głos idola zapowiadającego nowe produkty przez nadawany na antenie sklepu, okrzyki pracowników, pisk czytnika kodów kreskowych.",3-1
35,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięki rzeczy wkładanych do koszyka, szelest torebek z bułkami przy ich chwycie i stukot obcasów przechadzających się po sklepie klientek.",1-1
36,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko miesza się ze sobą w ""dźwięk sklepu convenience"", który nieustannie oddziałuje na moje bębenki.",1-1
37,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Może to dlatego, że Miho i Satsuki często się spotykają, ale mają do siebie podobne wyrazy twarzy i sposób mówienia.",1-1
38,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,Szczególnie ich sposób jedzenia słodyczy jest podobny obie dostosowują kawałki ciastek do malutkich porcji za pomocą manicure przed ich przeniesieniem do ust.,1-1
39,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? Próbuję sobie przypomnieć, ale moje wspomnienia są mgliste.",1-2
40,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Zastanawiam się, czy wszystkie małe maniery i gesty od naszego ostatniego spotkania już gdzieś odpłynęły.",1-1
