id,source,translation,n2m
25,"Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach.","On this occasion, Jakub Frank's skull was exhumed from his grave and, carefully described as ""the skull of a Jewish patriarch,"" ended up in the hands of Offenbach's city historian.",1-1
26,"Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej.","Many years later, under unknown circumstances, it made its way to Berlin where it underwent detailed measurements and examinations; it was deemed an example of Jewish racial inferiority.",1-1
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war, it disappeared without a trace possibly destroyed by wartime chaos; crumbled into dust; or maybe still lying in an underground warehouse of some museum.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jakub's death, a time of great peace came for me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main occupation became the study of Merkava, to which our conversations with Jeruchim Dembowski were added, as we lived in the same room and grew closer.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.",I also told Jeruchim about Chai Szor; she was the only woman I could love and did love from that beautiful moment when I had her for one night when I came with news about Jakub to Rohatyn.,1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But first and foremost, I loved Jakub.",1-1
32,Byli w Iwaniu od kwietnia.,They had been in Iwanie since April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it weren't for the good people of Iwanie, they would likely have starved to death.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Iwanie saved their lives and their health, Bejla was now feeling better and no longer coughed as much.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believed that once they were baptized, life would be just as good for them as it was for the Christians.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They would get a piece of land, Bejla could garden vegetables, and he, Srol, could weave rugs because he was good at it.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","In old age when their daughters were married off, they'd take them in.",1-1
38,To wszystkie jego marzenia.,That was all he dreamed of.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","""Look at this, benefactor. Kaśka doesn't want to go. Roszko says gloomily as the carriage stops.",1-3
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko gets off the box seat and bids a few vigorous goodbyes.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.","Then he leans over and peers into the mist, as if he were looking into water.",1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","His shirt is sticking out from beneath his festive red coat, which has faded slightly with wear.",1-1
43,"Nie wiem, gdzie jechać mówi.","""I don't know where to go,"" she says.",1-1
44,Jak to nie wiesz?,"""How can you not know?",1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"We are already on the Rohatyn high road,"" says the surprised priest.",1-1
46,A jednak!,Nevertheless!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","He gets out of the carriage and follows his servant, walking helplessly around the coach, straining his eyes in the white brightness of surrounding snow.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.",They think they can see something but their eyes start playing tricks on them when there's nothing for them to latch onto.,1-1
49,Że też im się coś podobnego przydarzyło!,How could something like this have happened to them?,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.",It's as if they got lost in their own pocket!,1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Quiet!"" The priest suddenly exclaims and raises a finger listening carefully for something in air around him .",1-2
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.","Indeed from somewhere on their left side, through clumps of mist rolls in a faint sound of rushing water.",1-1
53,Jedźmy za tym szumem.,"""Follow that noise.",1-1
54,To woda płynie decyduje ksiądz.,"He decides resolutely,""That's running water.",1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in his carriage, stretches out his legs, and lets his eyes wander over the sea of fog.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.",Immediately he falls into thoughtful contemplation for one thinks best when in motion.,1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly and hesitantly, the mechanism of his mind comes to life; gears begin to turn, setting other wheels in motion, much like the clock on the hallway of his rectory that he purchased from Lviv; it cost him a tidy sum.",1-1
58,Za chwilę odezwie się bim-bom.,Soon there will be a chime.,1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.",He starts to wonder if perhaps the world did not emerge from such a fog.,1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego. Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","After all, Jewish historian Flavius Josephus claims that world was created during autumn equinox; you might think so because indeed there were fruits in Eden; since an apple hung on a tree it had to be fall.",2-1
61,Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,There's some merit in that thought yet a different idea comes immediately after: What kind of argument is that?,2-2
62,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?",Couldn't an almighty God create such humble fruits at any time of year?,1-1
63,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","As they approach the main road leading to Rohatyn, they merge into the stream of pedestrians, riders and carts of all kinds that emerge from the mist, like little figures made out of bread for Christmas.",1-1
64,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It's Wednesday, market day in Rohatyn. Peasant carts loaded with sacks of grain, cages of poultry and various farm products travel along.",1-2
65,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Among them briskly march merchants carrying all possible wares; their collapsible stalls expertly folded now rest on their backs like pole bundles. Soon these will become tables filled with colorful fabrics, wooden toys and eggs collected from villages at a quarter price.",1-2
66,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.","The peasants also lead goats and cows for sale; these animals, terrified by the noise, resist in puddles.",1-1
67,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.",A speeding wagon covered with a holey tarpaulin full of boisterous Jews who gather at Rohatyn's fair from all over passes them by closely followed by an elaborate carriage struggling to maintain its dignity through foggy congestion its shiny lacquer doors marked by mud splatters and its stern driver in a blue cloak looking frustrated; he apparently didn't anticipate such chaos and is now desperately looking for an opportunity to exit this infernal road.,1-2
