id,source,translation,n2m
41,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,しかしそれらは全て、彼女が生涯触れることを欲しなかったものだ。 必死でそれらに抵抗している。,1-2
42,她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。,その抵抗は大きな網膜建築物であって正確でも風通しなどせず，まるで悪魔一団中どこでも真ん中から突出する散発するようです些細別片に包まれ括り書しいますました。。,1-1
43,她这一生，始终都拎着这张网，与它们搏斗。,この一生，密封された網ではん錠付舌味亡来顎治さん舌 奮隷搏命 風斗して過ごした援すです。,1-1
44,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫が生きている間、彼女に思考を試してみようと勧めたことがあった。 何か新しいアイデアを見つけられれば、心が落ち着くかもしれない。,1-2
45,她愿意听从他的话，当真迫使自己静下心来，用劲回想。,彼女は彼の言葉を聞き入れ、自分自身に一心不乱に集中させて思考することに挑戦した。,1-1
46,但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。,しかしほんの一瞬で、全身がイライラ感で鋼針のように突き刺されるような感覚に襲われた。 これほどの強烈な衝撃は她口から胴体まで引き裂かれたような気持ちをもたらす。,1-2
47,此一时刻，她的痛，以及累，让她几乎无法喘息。,その瞬間、彼女は深刻な苦痛と疲労感から息絶え絶えだった。,1-1
50,她依了丈夫的话去做，每天都忙忙碌碌。,彼女は夫の言葉に従って行動し、毎日忙しく過ごしていた。,1-1
51,其实她也并没有什么事业，她的事业就是做家务。,実際、彼女には特別な仕事などなく、彼女の仕事とは家事をすることだった。,1-1
52,她每天都忙着擦洗打扫，把家里整理得一尘不染。,毎日掃除や洗濯に忙しくて家中をきれいにしていた。,1-1
53,每一个去过她家的人，都会说，你家真是太干净了。,誰もが彼女の家を見て、「うちゃすごくきれいだね」と言ってくれる。,1-1
54,她的丈夫是医生，也以此为傲。,そして、そのことが夫である医者の誇りでもあった。,1-1
55,如此，她的生活渐渐正常。,そんな具合で、彼女の生活は徐々に正常化し始めていた。,1-1
56,多少年了，她一直这样。,何年も経つうちに、彼女はそのような生活を続けて来た。,1-1
57,每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。,"それぞれの年が微細で堅固な膜となり, 彼女の記憶背後にある何かを層層覆盖した形跡だった。",1-1
58,一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。,「一年一年，歳月風光，由薄而厚，凝結成板」意識深部的狡魔全被壓制下來了。,1-1
59,但那是些什么东西呢？她完全不知道。,倹是些甚麽呢？ 她自己也完全不知道。。。,1-2
60,她失忆是在一九五二年的春天。,1952 年春天，她失去了記憶力。。。,1-1
61,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。,彼女はそれが夫の慰めと注意喚起であることを感じ取ることはできず、心の中でむしろ強く動揺した。,1-1
62,仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。,まるで隠れてギリギリ消えそうな敵たちは、すでに彼女の夫が掌握しているかのようだ。,1-1
63,那到底是些什么呢？,それらは一体何なのだろう？,1-1
64,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私が知らない何かを彼は知っているだろうか？ そんな考えに至った瞬間、恐怖感さえも直撃する。,1-2
65,这份恐惧就在她的身边。,その恐怖感は常に彼女の傍に存在した。,1-1
66,日日夜夜，分分秒秒。,昼も夜も刻々と。,1-1
67,于是她明白，多年以来，这个她深爱的人也是她深怕的人。,そして彼女は理解した、長年愛してきたこの人が同時に最も恐れていた存在でもあった事実を。,1-1
68,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,どうしてなんだろう？どうしてこんな気持ちになってしまったんだろう？ 彼女は混乱し分からず戸惑っていました。,1-2
69,但这种感觉就是在。,でもその気持ちは確かに存在する。,1-1
70,窗外的桃树满头缀着粉色花朵。,窓の外の桃の木は一面にピンク色の花がついている。,1-1
71,院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。,中庭の壁際に植えられた杏の花も一列白く咲き誇り、その白さが壁と融け合って遠くからは花色を見分けられない。,1-1
72,更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。,更に遠く、幾本かの老銀杏が緑色な葉を揺らしており、その太く頑丈な幹から何年も前に植えられたか想像することすらできない。,1-1
73,更远更远，山的影子柔软地起伏着，轮廓像花瓣。,より遠くへ目を通せば、山々が優雅に連なっておりその形状はぼんやりとした花弁を思わせる。,1-1
74,院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。,庭先隅っこの迎春花はほどなく枯れそうだが、鮮やかな黄色い花々は今でも明るさを宿して光っている 。,1-1
76,回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。 在这样的景致和这样的声音中，她慢慢地安静下来。,"五光十色退出的色彩真是网眼福，春回游荡中的小鸟此刻似乎倍加活泼起来 ，尽管风略带凉意，但它们依然在这微寒的风中尽情歌唱, 这様美景これら和音在这样美景和声轻音之下,彼女ゆっくりと平和になります。",2-1
77,人们把她从湍急的河流里捞出时，她一丝不挂。,彼女を急流から引き上げたとき、彼女は全裸だった。,1-1
78,从头到脚，浑身是伤。,頭から足まで、体中に傷があった。,1-1
79,那是石头和激流相撞的结果。,それは岩石と激流の衝突がもたらした結果だろう。,1-1
80,救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。,彼女を救出した人々は、水が彼女の体を真っ白に染めてしまい、黒い髪だけが残っており、一目見ただけでは傷がどこにあるのかすぐにはわからなかったと言った。,1-1
81,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。,幸運なことに近くの村で軍医数人が診察していて、彼らはすぐにそこへ彼女を連れて行った。,1-1
82,急救之后，那几个医生迅速地把她带回了医院。,応急処置後、医師達は速やかに彼女を病院へ連れ戻した。,1-1
83,她在医院里住了半个多月才苏醒。,彼女が意識を取り戻すまで病院で半月以上かかりました。,1-1
84,当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女が意識返し他人の質問しよう試みる時突然ガッカリ顔せされました。,1-1
