id,source,translation,n2m
18,Were they the ones who made those wagon wheels?,それはそういう人々が作った荷車のホイールだろうか？,1-1
19,"They'd mix sausage meat into a kind of well, kind of cinnamon swirl, I suppose.",彼らはソーセージ肉を一種の穴みたいなものに混ぜ込み、シナモンスワールのようなものを作っていました。,1-1
20,It's delicious.,それは美味しいですよね。,1-1
21,Did you ever try one?,あなたも一度試したことありますか？,1-1
22,"Jean's moving out, the farmer said.",「ジーンが引っ越すんだよ」と農夫は言った。,1-1
23,Did you know? Who? Jean.,「知ってたか？」「誰が?」、「ジーンさ。,3-1
24,"The lady who lives down the lane, the farmer said, frowning.",道の向こうに住んでる奴だよ」と農夫は顔をしかめながら言った。,1-1
25,"She's moving out, selling up her farm.",「彼女が家を出て、自分の牧場を売るんだ。,1-1
26,"Oh yes, Jean.",」「ああ、ジーンか。,1-1
27,His voice drifted.,」と声を落とした。,1-1
28,I saw the sign.,「看板見たわい。,1-1
29,"Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition.",」アレックはここへ来る途中でそれに遭遇した、この牧場の二倍以上の広さがあり、動物も土地も人々もずっと良い状態にある一つの牧場だった。,1-1
30,He had not known the name. He knew few out here.,彼は名前を知らなかっただけでなく、こちら側ではほとんど誰も知らなかった。,2-1
31,"One more reminder that he did not belong, he supposed.",それ自体ばかりでなく、彼がそこの一員でないという証明でもあると思われる。,1-1
32,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within.",彼は約200フィート先にある、半分ほど空の大きな水タンクを指さした。 その半透明のプラスチックは時間と共に着色し、中で液体が揺れた跡が微笑みのように広がっていた。,1-2
33,We found them near there.,「見つけたのはそこら辺だった」,1-1
34,His face fell.,彼の顔色が変わった。,1-1
35,Alec checked his watch.,アレックスは時計を見た。,1-1
36,7.06 a.m. The sun would soon rise.,午前7時6分、もうすぐ日が昇るだろう。,2-1
37,"They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼らは黙って続け、蠅達の羽音や遠くから聞こえてくるまばらな羊達からハローワードがセミダークネス（不完全な暗闇）中で弱め取り除かれていっただろう。,1-1
38,Alec grimaced.,アレックは苦笑いした。,1-1
39,"He stepped back, tensing before rushing over the ditch.",彼は後退し、溝を飛び越える前に身体を引き締めた。,1-1
40,"He came down with a thud, right into the thick and gelatinous mud.",彼はどすんと地面に着地し、厚くてゲル状の泥の中に入った。,1-1
41,He splattered his black trouser legs and the farmer's jeans.,彼の黒いズボンと農夫のジーンズが泥だらけになった。,1-1
42,"The other man tutted, smiling.",もう一人の男性は微笑みながら頭を振った。,1-1
43,"What have we come to, eh?",「我々は何処まで来てしまったんだろうね？」,1-1
44,"Alec brushed at the muck around his ankles, but this only spread it further.",アレックはくるぶし周りの泥を払おうとしたが、それが更に広がるばかりだった。,1-1
45,His palms grew filthy.,手のひらは汚れていった。,1-1
46,The farmer walked on.,農夫は歩き続けた。,1-1
47,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard.",アレックは泥を見つめ、農夫はにっこりと微笑む。 濁った白の髭の下で彼の頬が赤く染まっていた。,1-2
48,"With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus.",その厚いワックスコートとその腹、そしてその声で、彼は狂気じみたサンタクロースかもしれない。,1-1
49,"You won't fall, he said.",「君は落ちないよ」と彼は言った。,1-1
50,"Not afraid of a little dirt, are you, Sergeant Nichols?",「少しの汚れを怖がるじゃないだろうね、ニコルス軍曹？」,1-1
51,No.,ううん。,1-1
52,Yes.,ええ。,1-1
53,I just hope you aren't wasting my time.,最低限期待してますよ。,1-1
54,And these flies.,あとこれらフライ釣りもだけど。,1-1
55,"Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm.",アレックは袖を巻き上げて一つ払わせましたが、それは彼の前腕上にすやすやと眠っている大きな隆起物だった。,1-1
56,He was food for this whole place.,この場所全体では食べ物だった。,1-1
57,"Try covering up next time, the farmer said.",「次回カバーアップした方が良さそうだね」と農夫が言った,1-1
58,Where are they?,彼らはどこにいるの？,1-1
59,"Alec asked, shivering.",アレックは震えながら尋ねました。,1-1
60,It was 6.55 a.m.,それは午前6時55分でした。,1-1
61,He'd left his jacket in his patrol car.,彼は自分のパトロールカーにジャケットを残していました。,1-1
62,"There weren't any sheep over here, the farmer said, ignoring the question.",こっち側に羊は来ないよ、と農場主は答えを無視し言います。,1-1
63,"He leapt over the bank, his boots slipping slightly on the incline.",彼（農場主）が丘を飛び越して、その傾斜で若干滑りながらブーツを引きずります。,1-1
64,They normally love coming over here.,「普段、ここの方へ来るのが大好きだよ」,1-1
65,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland.",そして今、彼らのたいまつは前方に湾曲した土手を照らし出しました、それは農民が養生した湿地を切り開く浅い流れの頂上にありました。,1-1
66,"Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",その泥だらけの端と周囲全体で、葦はハエやクリケットや文鳥たちと一緒に歌っていました。,1-1
