id,source,translation,n2m
32,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within.",彼は手で示した。 二百フィートほど先に、半分ほどゴロゴロと空っぽの大きな水槽がある。 その半透明のプラスチックは時間と共に汚れていたし、液体が内部を満たしていた所を見ると微笑みが広がっていた。,1-3
33,We found them near there.,「そこら辺で見つけたんだよ」,1-1
34,His face fell.,彼の顔色は落ち込んだ。,1-1
35,Alec checked his watch.,アレックは時計を確認する。,1-1
36,7.06 a.m. The sun would soon rise.,午前7時6分、すぐにでも日が昇りそうだった。,2-1
37,"They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",岩肌さえざらつく静寂さえ蜆食うようなハエの群れや遠くから聞こえてくるスクラッグリーそれら ご存知かご存知か 早朝ください 了解,1-2
38,Alec grimaced.,アレックは苦笑した。,1-1
39,"He stepped back, tensing before rushing over the ditch.",彼は一歩後退し、溝を飛び越えるために力を込めた。,1-1
40,"He came down with a thud, right into the thick and gelatinous mud.",ばたりと音を立てて彼は着地し、厚くゼラチン状の泥の中にまっすぐ落ち込んだ。,1-1
41,He splattered his black trouser legs and the farmer's jeans.,彼が黒いズボンと農夫のジーンズを泥で汚してしまった。,1-1
42,"The other man tutted, smiling.",もう一人の男があきれ顔で微笑んだ。,1-1
43,"What have we come to, eh?",「我々が何になろうとしているか、ね？」,1-1
44,"Alec brushed at the muck around his ankles, but this only spread it further.",アレックは足首周りの汚れを払おうとしたけどそうすることで汚れはさらに広がってしまっただけだ。,1-1
45,His palms grew filthy.,手のひらも真っ黒になってしまった。,1-1
46,The farmer walked on.,その間も農夫は歩き続けていた。,1-1
47,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard.",アレックは泥を見つめ、農夫はにっこり笑い、汚れた白い髭の下の頬は赤かった。,1-1
48,"With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus.",その厚いワックスコートと腹と声で、彼は狂ったサンタクロースになり得たようだ。,1-1
49,"You won't fall, he said.",君が落ちることなんか無いよ、彼が言った。,1-1
50,"Not afraid of a little dirt, are you, Sergeant Nichols?",「少し汚れるのも怖いわけ？」ニコールズ軍曹さま。,1-1
51,No. Yes.,「ううん」と「ええ」。,2-1
52,I just hope you aren't wasting my time.,「ただ時間を無駄にして欲しくなくてね。,1-1
53,And these flies.,それからこのハエさ」。,1-1
54,"Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm.",アレックは袖を捲り上げてからハエを追い払った―大きくふくらんだ姿で、彼の前腕の毛の上に巣食っている。,1-1
55,"He was food for this whole place. Try covering up next time, the farmer said.",「あんただってこの場所全体に食物さ」「次回は隠した方がよさそうだな」と農夫が言った。,2-1
56,Where are they?,彼らはどこにいるんだ？,1-1
57,"Alec asked, shivering.",アレックは震えながら尋ねた。,1-1
58,It was 6.55 a.m.,時刻は午前6時55分だった。,1-1
59,He'd left his jacket in his patrol car.,彼のジャケットはパトロールカーの中に置いてきてしまった。,1-1
60,"There weren't any sheep over here, the farmer said, ignoring the question.",「この辺りに羊なんかいないよ、」と、その質問が無視され、農夫が言った。,1-1
61,"He leapt over the bank, his boots slipping slightly on the incline.",彼は土手を飛び越え、ブーツが斜面を少し滑り落ちる感じである。,1-1
62,They normally love coming over here.,「一般的に枝本語ようにここへ大勢やってくるものさ。」,1-1
63,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland.",そして今、彼らのたいまつが銀行の端を照らし出しました、浅い小川の頂点のすぐ前で、それは農夫の再生した湿地を切り通しています。,1-1
64,"Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",その泥沼地とその周囲では、葦はフライとコオロギとホオジロで歌っていました。,1-1
