id,source,translation,n2m
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy siostra była karana przez matkę za normalne rzeczy, które różniły ją ode mnie, podchodziłem do matki i pytałem: ""Dlaczego jesteś zła?""",1-1
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy pouczenie od matki kończyło się na moje pytanie, siostra zawsze mówiła mi ""dziękuję"", jakby myślała, że stałem w jej obronie.",1-1
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,Ja nie wykazywałem zbyt dużego zainteresowania słodyczami czy zabawkami i często dawałem je swojej siostrze.,1-1
14,そのため、妹はいつも私についてまわっていた。,Dlatego też moja siostra zawsze chodziła za mną.,1-1
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato uwielbia kawałki kurczaka z grilla, więc dzisiaj ugrillujmy to""",1-1
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。,"Powiedziałam wyraźnie, powtarzając jeszcze raz.",3-1
17,ほら、皆も泣いてるよ。 お友達が死んじゃって寂しいね。 ね、かわいそうでしょう？」 「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"Moja mama wydawała się zdziwiona, a obok stała inna mama z dzieckiem tak wielkooczyma ze zdziwienia, że chciało mi się śmiać.",4-1
19,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko pakuję puszkę kawy, papierosy i amerykański hot dog do małej torebki.",1-1
20,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie mężczyzna, bawiący się monetami w kieszeni, nagle wsuwa rękę do kieszeni na piersi.",1-1
21,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z tego gestu instynktownie domyślam się, że zamierza zapłacić elektronicznym portfelem.",1-1
22,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"Witaj, dzień dobry! Kłaniając się lekko, przyjmuję puszki kawy podane przez mężczyznę.",1-2
27,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Na delikatny dźwięk bilonu odwracam się i spoglądam w stronę kasy.,1-1
28,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy bawią się monetami w dłoniach lub kieszeniach, zazwyczaj są tymi, którzy szybko kupują papierosy lub gazetę i idą na swoje. Dlatego jestem bardzo wrażliwy na dźwięk pieniędzy.",1-2
29,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, był tam mężczyzna zbliżający się do kasy z puszką kawy w jednej ręce i drugą rękę wsuniętą do kieszeni.",1-1
30,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko poruszam się po sklepie, ślizgając swoje ciało za ladę kasjera, aby czekać na klienta i nie tracić cennego czasu.",1-1
31,コンビニエンスストアは、音で満ちている。,Sklep konweniencyjny jest pełen dźwięków.,1-1
32,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dzwonek oznajmiający wejście klienta, głos idola promującego nowe produkty na tle sklepowego radia.",1-1
33,店員の掛け声に、バーコードをスキャンする音。,"Odgłosy wydawane przez pracowników, dźwięk skanowania kodów kreskowych.",1-1
34,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Szum do koszyka wkładanych przedmiotów, szelest chwytanych torebek z pieczywem czy odgłos kroków na obcasach przechadzających się po sklepie ludzi.",1-1
35,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystkie te dźwięki łączą się w ""odgłosy sklepu konweniencyjnego"" i nieustannie oddziałują na moje bębenki.",1-1
36,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, które często się spotykają w miejscu zamieszkania, mają podobne wyrazy twarzy i sposób mówienia.",1-1
37,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobne jest ich jedzenie ciastek, obie z precyzyjnie pomalowanymi paznokciami kruszą ciastka na małe kawałki przed ich wprowadzeniem do ust. Czyżby zawsze tak robiły?",1-2
38,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Próbuję sobie przypomnieć, ale moje wspomnienia są niejasne.",1-1
39,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Zaczynam myśleć, że może małe nawyki i gesty, które zaobserwowałem podczas naszego ostatniego spotkania już gdzieś uciekły.",1-1
