id,source,translation,n2m
14,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",始めから分かってただろう、この道歩み続ければ危険する道行く者として、他者数多く選択してきた存在と同様色谷起こすよう選び取っただろ？,1-1
15,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko. A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",また彼特例無鏡持参され実際剣必要所有動向試す行動進めてしまっただろしかし一般常識及び全ての人々も知るとおりしかし鏡無しではバジリスク負かせう事は不可能、それ誰でも知っているだろう。,2-1
16,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「あなたたちは一文を節約した」と、皮膚病の男が加えた。,1-1
17,Bo i płacić za bazyliszka nie ma komu.,「いずれにせよ、バジリスクに支払う人はいない。,1-1
18,Idźcie tedy spokojnie do dom.,だから安心して家に帰りなさい。,1-1
19,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik.",そして我々は魔法使いの馬と家畜を手に入れるだろう、富を無駄にするのは悔しいものだ。,2-1
28,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",その見知らぬ人は茶色っぽい濃い髪を豊かに巻かせ、厚地のチュニックに高靴を履いていた。,1-1
29,I żadnej broni.,そして武器は持っていなかった。,1-1
30,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から退け」と彼は再び言ったが、それと同時に獰猛な笑みを浮かべた。,1-1
31,"Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",「どういうことだ？ 馬も装備も他人の所有物だというのに、君は野蛮な眼差しでそれらを見上げるんだ。 そして卑しむくろボロボロの手を伸ばす？ それが許されることだろうか？」,3-2
32,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",面皰顔がゆっくりと衣服の下から手を引き出しながら屠殺者を見つめた。,1-1
33,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych. Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",屠殺者は頷き、二人が集団から抜け出てくる方向に合図した。 骨太で短髪の二人共棍棒を持っており、その棍棒は肉屋場で動物を殴る道具と同じものだった。 「誰だと判断しているのか？」,2-3
34,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",ニキビだらけの男は、腕をくさいから出さずに、我々が何が良くて何が悪いのかを決める資格があるんだと問い詰めた。,1-1
35,"Nic ci do tego, kochasiu. Broni nie nosicie.",「あなたには関係ないわよ、ダーリン。,2-1
36,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,武器は持ってますか？」見知らぬ人物は更に皮肉った笑みを浮かべ、「持ってません」と答えました。,1-1
37,Nie nosze.,「それは良くない」,1-1
38,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",ニキビだらけの男は、長大なナイフと共に腕をゆっくり引き出した。,1-1
39,"To bardzo niedobrze, że nie nosicie.",「武器を持ってないことは非常に悪いことですよ。,1-1
40,"Rzeźnik też wyciągnął nóż, długi jak kordelas.","」""肉屋""もコルデラスのような長大ナイフを取り出しました。",1-1
41,"Tamci dwaj postąpili do przodu, unosząc pałki.",その他二人も前進し始めて棒を握りしめました。,1-1
42,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca. Moja broń chodzi za mną.","「私もしかして ー 持つ必要ありません」と見知らぬ男性言った彼が動じすう事ありませんでした,「僕の武器。 setHeadered 私感 フォロワー愛す皿です｀",2-2
43,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟から、柔らかくて確かなステップで、二人の若い女性が出てきた。,1-1
44,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",すぐに群衆が分かれ、後退し、希薄になった。,1-1
45,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",両方の女性は笑顔で光る歯を見せ、目を細めて、広く青いタトゥーの線が耳まで走っていた。,1-1
46,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",力強い太腿から見える筋肉が動き、運ぶリンスキンから見えてきた。 頑丈な裸の丸みを帯びた腕上部は電気ネットの手袋よりも高く揺れるように見えました。,1-2
47,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",鎖帷子でも覆われている肩からはサーベルの柄が突き出していました。,1-1
48,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",にきび顔はゆっくりと膝を曲げ、地面にナイフを落とした。,1-1
49,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",瓦礫の穴からは石が転げる音、ざわつきが響き、その後で闇から手が壁の欠けた部分にしがみついて現れた。,1-1
50,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後には白く、レンガ粉で覆われた毛髪の頭部が順番に現れ、次いで青ざめた顔と肩越しに突き出る剣柄が見えて来た。,1-1
51,Tłum zaszemrał.,群衆はざわめいた。,1-1
52,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の、猫背になった男が穴から奇妙な形、怪奇な肉体を引きずり出した。 それは血で染み込んだ粉塵で肥大していた。,1-2
53,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",その似非動物を長く、蜥蜴のような尾でつかみ、何も言わずに太った町長の足元に投げ下した。,1-1
54,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",町長は飛び退き、倒れている壁の破片につまずきました。 彼は湾曲した鳥の嘴と膜質の翼と鱗で覆われた足先にある鎌形爪を見ていました。,1-2
55,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",かつて真紅だったが現在では汚らしい茶色と化している裂け目起こった喉仏が膨らんでいます。,1-1
56,"Na szkliste, wpadnięte oczy.",そして透明で突出する眼球もありました。,1-1
57,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",「これがバジリスクだ」と白髪の男が言い、ズボンからほこりを払った。,1-1
58,Zgodnie z umową.,「契約通りだ。,1-1
59,"Moje dwieście lintarów, jeśli łaska.",私の200リンタル、よろしくお願いします。,1-1
60,"Uczciwych lintarów, mało oberżniętych.",ちゃんとしたリンタルだよ、あまり使われてないもの。,1-1
61,"Sprawdzę, uprzedzam.",確認するから、そのつもりでな。,1-1
62,Wójt drżącymi dłońmi wysupłał sakiewkę.,頭目は震える手で財布を取り出した。,1-1
63,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男は周囲を見回し、一瞬、彼の足元に落ちているナイフに視線を止めた。,1-1
64,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",茶色のチュニックに身を包む男やライチョウ皮を着た女性たちに目を向けた。,1-1
65,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",「いつものように」彼は言った、町長の震える手から松明を取り出して。,1-1
66,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",僕らはわずかな報酬で命を賭しているが、あなたたちは一方で僕らの物に手を出そうとする。,1-1
67,"Nigdy się, zaraza z wami, nie zmienicie.",貴方たちが変わることは決してないだろう、その疫病持ち共と同様に。,1-1
68,"Nie ruszone zamamrotał rzeźnik, cofając się.",手つかずだよと肉屋が囁きながら後退した。,1-1
69,Tamci z pałkami już dawno wtopili się w tłum.,棍棒を持つ連中はすでに人々の間に溶け込んでしまって久しい。,1-1
70,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",「君たちの物は手付かずですよ、旦那」と白髪の男が微笑んだ。,2-1
71,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",その微笑みを見て、青白く顔色唐突的に傷口から開花するような笑顔で群衆表示始め速やかに散り去って行った。,1-1
72,"I dlatego, bratku, ty też nie będziesz ruszony.",「それゆえ兄弟さん、あなたも触れられることはありません。,1-1
73,Odejdź w pokoju. Ale odejdź prędko.,平穏裡去りますようす。しかし早く立ち去ってください」,2-1
