id,source,translation,n2m
16,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"Może powinienem przynieść więcej? zapytałem, wzrokiem zerkając na kilka kurczaków, które stały obok siebie i szły. Mama wreszcie się ocknęła i krzyknęła, jakby mnie karciła: Eko!",1-2
17,「小鳥さんはね、お墓をつくって埋めてあげよう。,Zróbmy dla nich grobowiec.,1-1
18,ほら、皆も泣いてるよ。,"Patrz, wszyscy płaczą.",1-1
19,お友達が死んじゃって寂しいね。,"Przyjaciele im zginęli, są smutni, prawda?",1-1
20,ね、かわいそうでしょう？」,Nie jest im żal? zapytałem.,1-1
21,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"Po co? Przecież już umarli odpowiedziała mama, zupełnie zdumiona.",1-2
22,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko włożyłem do małej torby kawę z puszki, papierosy i hot-doga.",1-1
23,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie mężczyzna, który wcześniej trzepotał monetami w kieszeni, wsunął rękę do kieszeni piersiowej, jakby wpadł na jakiś pomysł.",1-1
24,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego gestu wywnioskowałem, że zapłaci za wszystko kartą.",1-1
25,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"Dzień dobry, witam serdecznie! powiedziałem, przyjmując puszkę coli od mężczyzny.",1-1
26,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"A, i jeszcze jedną paczkę papierosów numer pięć dodał. Tak jest odparłem. Szybko wyciągnąłem Marlboro Lights Menthol i zeskanowałem w kasie.",1-3
27,「年齢確認のタッチをお願いします」,Proszę o potwierdzenie wieku powiedziałem.,1-1
28,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Mężczyzna dotknął ekranu, a jego wzrok przesunął się na regał z fast foodami.",1-1
29,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Gdy zdałem sobie sprawę, że zastanawia się, czy coś kupić, cofnąłem się o krok i czekałem. Czy coś jeszcze dla pana? mógłbym zapytać, ale w takich sytuacjach zazwyczaj pozostawałem w bezruchu.",1-2
30,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Gdy usłyszałem ciche brzęczenie monet, odwróciłem się i spojrzałem w stronę kasy.",1-1
31,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Większość ludzi, którzy kupują tylko papierosy albo gazetę, trzepocze monetami w dłoni lub w kieszeni, więc jestem na to wrażliwy.",1-1
32,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。 素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Jak się spodziewałem, zobaczyłem mężczyznę z puszką kawy w jednej ręce, a drugą w kieszeni, szybko przemierzającego sklep i wskakującego za ladę, żeby nie trzymać klientów w niecierpliwości.",2-1
33,コンビニエンスストアは、音で満ちている。,Sklep wielobranżowy jest wypełniony dźwiękami.,1-1
34,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。 店員の掛け声に、バーコードをスキャンする音。 かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dzwonek sygnalizujący wejście klientów, głosy idolki reklamującej nowe produkty w radiu, głosy sprzedawców, dźwięk skanowania kodów kreskowych, dźwięk wkładania produktów do koszyka, dźwięk chwytania torebki z pieczywem, odgłosy obcasów krążących po sklepie.",3-1
35,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko to miesza się w jedną całość, tworząc ""dźwięk sklepu wielobranżowego"", który stale dotyka moich bębenków słuchowych.",1-1
36,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Może dlatego, że Miho i Satsuki często się spotykają, mają do siebie bardzo podobne miny i sposób mówienia.",1-1
37,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobnie jedzą ciastka obie trzymają je w dłoniach z pomalowanymi paznokciami i kroją na małe kawałki, zanim włożą do ust.",1-1
38,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Próbuję sobie przypomnieć, czy tak było zawsze, ale wspomnienia są nieostre.",1-1
39,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Może małe zwyczaje i gesty, które widziałem, kiedy ostatnio je spotkałem, już gdzieś odpłynęły?",1-1
