id,source,translation,n2m
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They'll get a piece of land, Bejla will have vegetables in the garden, and he, Srol, will weave rugs because he's good at it.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.",In old age when all their daughters are married off they'll take them in.,1-1
38,To wszystkie jego marzenia.,These are all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","""Look, benefactor, Kaśka doesn't want to go,"" Roszko says grimly as the carriage stops.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko gets off the coach box and waves a vigorous goodbye several times.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.",Then he bends over and peers into the fog as if looking into water.,1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","A shirt protrudes from under his festive red, albeit slightly faded coat.",1-1
43,"Nie wiem, gdzie jechać mówi.","""I don't know where to go,"" he says.",1-1
44,Jak to nie wiesz?,"""What do you mean you don't know?",1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"We're already on the Rohatyn road,"" says the priest, surprised.",1-1
46,A jednak!,Regardless!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","He gets out of the carriage and follows his servant aimlessly around it, straining their eyes at white nothingness.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.",It seems to them that they see something but their eyes begin playing tricks when there's nothing for them to focus on.,1-1
49,Że też im się coś podobnego przydarzyło!,How strange for something like this to happen!,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.",It's like getting lost in one's own pocket.,1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Quiet!"" The priest suddenly says and lifts a finger overhead, listening intently.",1-2
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.",And indeed somewhere to their left through swathes of fog comes a faint sound of running water.,1-1
53,Jedźmy za tym szumem.,"""Let's follow that sound.",1-1
54,To woda płynie decyduje ksiądz.,"It's flowing water"", decides ​​the priest.",1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in the carriage, stretches out his legs and allows his eyes to wander over the sea of fog.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately falls into a journey's reverie, for a man thinks best when moving.",1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly, hesitantly, the mechanism of his mind comes to life gears catch and shift into place, setting drive wheels in motion just like with the clock back at his presbytery that he bought in Lviv; he'd paid dearly for it.",1-1
58,Za chwilę odezwie się bim-bom.,Any moment now it would chime.,1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.","Might not be that world had emerged from such fog, he starts to wonder.",1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","After all, Jewish historian Josephus Flavius maintains that the world was created during Autumn equinox.",1-1
61,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...",One might think so because there were fruits in paradise; since an apple hung from a tree it must have been autumn.,1-1
62,Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,There is some reason to this consideration but then another thought strikes him: what kind of argument is this?,2-1
63,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?",Could not Almighty God create such meager fruits anytime?,1-1
64,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they merge with the flow of pedestrians, horse-riders and carts of all sorts emerging from the fog as if molded from bread for Christmas.",1-1
65,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It is Wednesday, market day in Rohatyn; peasant wagons carry sacks of grain, cages with poultry and all manner of farm produce.",1-1
66,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Among them march peddlers carrying every possible merchandise; their compactly folded stalls are hoisted on their backs like yokes then spread out into tables heavy with colorful fabrics, wooden toys and eggs bought cheaply in villages.",1-2
67,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.","Peasants also lead goats and cows for sale animals terrified by the hubbub, flinching away into puddles.",1-1
68,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.",They are passed by a full-speed cart covered with a holey tarpaulin crowded with noisy Jews drawn to Rohatyn's marketplace from all over the countryside. And later threads through them a luxurious carriage that struggles to maintain its dignity amid fog-cloaked chaos: shiny varnished doors blackened by mud while its coachman's expression seems sour under his blue cloak he hadn't expected such commotion evidently and seeks desperately an opportunity to get off this accursed road.,1-2
