id,source,translation,n2m
22,那年秋天，爸爸离开济南，一个人去了北京。,"That autumn, my father left Jinan and went to Beijing alone.",1-1
23,从那以后，我就再也没有家了。,"From then on, I no longer had a home.",1-1
24,我并不打算赴约。,I had no intention of honoring the meeting.,1-1
25,不管是因为什么，我想我们都没有再见面的必要了。,"No matter the reason, I felt there was no necessity for us to meet again.",1-1
26,我坐在沙发上一支一支地抽烟，天色越来越暗，门突然笃笃地敲响了。,"I sat on the sofa, chain-smoking as dusk fell. Suddenly, there was a knock at the door.",1-2
27,送 水的男孩扛着水桶站在门囗，说是给西郊的一户人家送水去了。,"The water delivery boy stood at the doorway with a large bucket, saying he had come to deliver water to a house in the western suburb.",2-1
28,他戴着一顶脏兮兮的灰色毛线帽子，神情恍惚。,He was wearing a dirty grey woolen hat and looked absent-minded.,1-1
29,我们的谈话进行得很艰难。,Our conversation was arduous.,1-1
30,每次陷入沉默，我都觉得心脏受到压迫，只想快点结束这次见面。,"Each moment of silence felt so oppressive, all I wanted was for this meeting to end as quickly as possible.",1-1
31,你似乎有所察觉，但还在努力寻找话题。,"It seemed like you noticed, but still tried to find new topics of conversation.",1-1
32,茶冷下去，屋子里的白雾已经散尽，你终于起身告辞。,"As the tea cooled off and the haze in the room dissipated, you finally stood up to leave.",1-1
33,我刚关上门，感觉松了一囗气，门铃又响了。,Just as I closed the door and let out a sigh of relief—there went the doorbell again.,1-1
34,你站在门囗，请我晚些到小白楼来。,"You were standing at my doorstep, inviting me to come over to Xiao Bai Tower later on.",1-1
35,我还没有来得及推辞，你已经走出了楼洞。,I hadn't even had time to decline before you left down the building's exit.,1-1
36,我走到厨房关掉炉子。,I went to the kitchen and turned off the stove.,1-1
37,水已经蒸发了半壶，整个房间弥漫在白雾里。,"Half of the kettle had already evaporated, filling the room with a white mist.",1-1
38,你局促地坐下来，看着我倒茶。,You sat down restlessly and watched me pour tea.,1-1
39,"""你还跟奶奶和姑姑一起住吗？"" 你问。","""Are you still living with your grandmother and aunt?"" you asked.",2-1
40,我告诉你，奶奶已经去世了，现在我和姑姑一起生活。,"I told you, my grandmother had passed away, now it's just me and my aunt living together.",1-1
41,"""她一直没成家"" 你问。","""She never got married,"" you asked.",1-1
42,"""嗯。""","""Yes.",1-1
43,你嘴巴里呼出的白色哈气，被风撩起的卷曲头发，大衣下摆底下微微颤动的膝盖，这些让我相信眼前的你是真实的存在，并非是先前那个梦的延续。,"The white breath you exhale, your curly hair lifted by the wind, the slight tremble of your knees under the hem of your coat—these things make me believe that you standing before me are real and not an extension of a dream I previously had.",1-1
44,十八年没见了，认不出来也不奇怪。,It's no surprise that after eighteen years I don't recognize you.,1-1
45,你没有化妆，苍白的脸有一点浮肿，不过总算没有辜负大家的期望，长成了一个美人。,You're not wearing makeup. Your pale face is a bit bloated but at least it didn't disappoint everyone's expectations; you've grown into a beautiful woman.,1-2
46,只是那张桃心小脸乌戚戚的，一副在大都市待久了的神情。,"Your small oval face looks gloomy though, bearing traces of having spent too much time in a big city.",1-1
47,你问我，你的样子是不是和我想象的不一样。,You ask me if you look different than what I imagined.,1-1
48,我不置可否地笑了笑。,"Noncommittally, I merely smiled back at you.",1-1
49,坦白说，我从未想象过你长大之后的样子。,"To be honest, I had never envisioned what you would look like when grown up.",1-1
50,对我而言，和你有关的一切都已经装进档案袋，封上了火漆。 说出来或许会有些伤人吧，不过，我真的没有期待与你再见面。,"In my mind, everything concerning you has already been stored in an archive bag and sealed with lacquer wax seal —telling this might seem harsh to some people—but truthfully speaking,I didn't anticipate meeting you again.",2-1
51,我睁开眼睛。,I open my eyes.,1-1
52,你站在门囗。,You are standing at the door.,1-1
53,我不知道你已经站了多久，没准连我在梦里大笑都看到了。 还有醒来的悲伤，最虚弱时刻的样子。,"I don't know how long you've been standing there, perhaps long enough to have seen me laughing in my sleep, and the melancholy I feel upon waking, and how weak I am right now.",2-1
54,程恭，你低声喊出我的名字，声音非常沙哑，似乎已经很久没有开囗讲过话。,"Cheng Gong, you call out my name in a low voice; your voice is so hoarse that it seems you haven't spoken for a long time.",1-1
55,快要下雪了，天阴得厉害，屋子里黑漆漆的。,It's about to snow the weather is heavily overcast and it's pitch black inside the house.,1-1
56,炉子上的水沸了，咕嚕噜地翻滚着。,The water on the stove has boiled over and is gurgling noisily.,1-1
57,我仔细地看了你一会儿，确信自己并不认识你。,I look at you carefully for a while and convince myself that I don't recognize you.,1-1
58,可是在昏暗的光线里，我忽然觉得这个站在对面的陌生人，似乎与我的生命有很深的联结。 那种感觉让人背后一阵发凉。,"But in this dim light, I suddenly feel that this stranger before me has some profound connection to my life—this realization sends shivers down my spine .",2-1
59,我努力回想着，记忆的卡片在头脑中晔啦晔啦地翻动。 然后你说，你是李佳栖。,"When trying hard to recall something , there's a swift movement of memories whirring around in my mind like shuffled cards ,then you say: ""I am Li Jiaqi.",2-1
