id,source,translation,n2m
38,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Lepiej wyłączyłam lampkę i wciąż wyobrażałam sobie, jak długo oglądał mój rysunek i chwalił mnie przed całą klasą.",1-1
39,"A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky.","I przyszło mi do głowy, że może jestem dla niego wyjątkowa, inna niż inne dziewczyny.",1-1
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Zatuliłam się pod kołdrę i śniłam o tym, jak pokażę mu swoje rysunki i mu się spodobają.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","Potem zaczniemy się zaprzyjaźniać, mimo że on jest dużo starszy, będzie można porozmawiać o różnych rzeczach, głównie o rysowaniu, a inne dziewczynki będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.",Chyba go kocham.,1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","A on mnie na pewno też wałkowała ciągle to samo, dopóki nie chciałam jej coś powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Przyszło mi do głowy, że mogę się pochwalić, że Frodo lubił moje obrazki, ale potem uznałam to za głupie.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Także dlatego, że z pewnością by to wygadała mamie, a mama powiedziałaby, że jest to bzdura.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","To jest naprawdę dobre powiedział mi Frodo, oglądając mój rysunek.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.","Zdawało się nawet, że ten obrazek go zaskoczył.",1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem spytał, czy rysuję także w domu, na co odpowiedziałam mu tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Najchętniej wyznałabym mu też to, że chcę zostać malarką, ale mama cały czas powtarza mi, że to głupota i że trzeba robić coś porządnego; na przykład zostaje bibliotekarką w bibliotece jak ona ,więc wolałam milczeć by nie myślał o mnie jako o osobie z głupimi pomysłami .",1-1
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.",Frodo cały czas studiował mój rysunek następnie obrócił go z każdej strony i poszedl dalej obejrzeć obrazek Lindy; narysowała całkiem ładne jabłko.,1-1
