id,source,translation,n2m
43,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","Pies miał kolor brudnego śniegu, był wyblakły, szary i szorstki jak rasowy irlandzki wilczarz bez domieszek innych gatunków.",1-1
44,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","Jego ciało mimo wszystko pozostawało małe, ale łapy miał wielkie jak łapy niedźwiedzia wszyscy wiedzieliśmy, co to oznaczało.",1-1
45,Selma stand immer noch erhoben vor der Küchenbank.,Selma stała nadal podniesiona przy kuchennym stole.,1-1
46,Sie schaute lange auf den Hund.,Długo patrzyła na psa.,1-1
47,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.",Potem spojrzała na mojego ojca jakby był sklepem ze sprzętem ośmiornicowym.,1-1
48,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".","""Zamknij się"" rzekł głośniej optyk i przyspieszył ""Selma bardzo rzadko uważa coś za groźne czy szpecące.",1-1
49,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","Był w tym całkowicie słuszny, ale niestety powiedział więcej, niż powinien był odpowiedzieć na głosy.",1-1
50,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","Ale miłość mogła być dla niej jednak szpecąca, szeptały głosy, miała przecież jakiś powód mówiły że prawda była tak długo ukrywana.",1-1
51,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""To było tchórzostwo"", stwierdził optyk i przerzucił skórzaną torbę na drugie biodro, bo pchanie torebki i pchanie głosów zaczynało go boleć.",1-1
52,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""To była roztropność"", stwierdziły głosy; ""strach jest czasami dobra rada"", dodały one i zanuciły czołówkę serialu emitowanego wieczorem.",1-1
53,Der Optiker wurde jetzt langsamer.,Teraz optyk zwolnił tempo.,1-1
54,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","Droga do domu Selmy, która zwykle trwała dziesięć minut, nagle wydawała się mu jak czterogodzinna podróż z bardzo dużym bagażem.",1-1
55,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Również pływanie nauczyli nas Selma i optyk, stali w brodziku z wodą do pępka. Selma miała na głowie dużą fioletową czepek z falbanami, wyglądał jak hortensja, pożyczyła go od Elsbeth, żeby nic nie stało się fryzurze Rudi Carrella.",1-2
56,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Ja leżałam brzuchem na dłoniach Selmy, Martin na dłoniach optyka.",1-1
57,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","""Nie puścimy"", mówili Selma i optyk, a po chwili ""Puszczamy teraz"" i Martin oraz ja zaczęliśmy pływać najpierw chaotycznie i oczy szeroko otworzone ze strachu i dumy, potem coraz pewniej.",1-1
58,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma bez pretensji wpadła w objęcia optyka, a ten ze wzruszenia miał łzy w oczach.",1-1
59,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Szedł obok kolejnych domów, pełnych skrywanych prawd, które pragnęły wyjść na światło dzienne, i teraz przywoływał wszystko, co kiedykolwiek przeczytał o odwadze.",1-1
60,Das war eine Menge.,To była cała masa.,1-1
61,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Za każdym razem, gdy jechał z Selmą do miasta na weekendowe zakupy, czekał na nią przed małą kwiaciarnią tam można było bezpiecznie palić papierosa; Selma na pewno go tam nie znalazła; nigdzie nie był przed nią tak bezpieczny jak przed wystawą z kwiatami.",1-1
62,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","Kiedy Selma robiła zakupy, on w tym czasie zapoznał się z całą kolekcją pocztówek całe 96 sztuk stojących przed kwiaciarnią i zadymił je papierosowym dymem.",1-1
63,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.",Na każdej pocztówce widniały jakieś krajobrazy zupełnie niezwiązane z ich położeniem: morzem albo wodospadem albo pustynią; lecz również znajdowało się powiedzenie zupełnie nie mające nic wspólnego z optykiem.,1-1
64,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.",Teraz jednak tędy dobiegały coraz głośniejsze głosy i czuć było coraz bardziej narastające oszołomienie mieszkańców musiał sam siebie przekonywać wszystkim możliwymi myślami motywacyjnymi wyczytanymi wcześniej na kartach zapominając już prawie o istnieniu Selmy.,1-1
65,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Kiedy spałam u Selmy na dole, opowiadała mi przy łóżku historie z dobrymi zakończeniami.",1-1
66,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłam mniejsza, po tych opowieściach zawsze chwytałam ją za nadgarstek, kładąc kciuk na jej pulsie i wyobrażałam sobie, że cały świat działa w rytmie bicia serca Selmy.",1-1
67,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobrażałam sobie jak optyk szlifuje szkła, Martin podnosi ciężar, Elsbeth przycina żywopłot, sklepikarz układa soki do regału, moja mama układa gałązki sosnowe jeden na drugim, mój tata pieczętuje recepty a wszyscy robią to dokładnie w rytmie serca Selmy.",1-1
68,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.",Z tego powodu zawsze usypiałam bardzo spokojnie. Ale teraz mając dziesięć lat moja ciotka uznała że już za to jestem za stara.,1-2
