id,source,translation,n2m
26,"Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.","「この馬を放っておけば平和に暮らせるでしょ？愛する子供達よ」屠殺人はゆっくりと壁越しに現われた異国の旅行者や後ろ方向的背景-建築物や土地, 周辺の門口まで集まっている群衆，城塞（ダンジョン）入口近傍)━。 わざわざ向き直った。。",2-2
27,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",その男は、くせの強い、深みのある栗色の髪を持っていて、茶色のチュニックを綿で詰めたカフタンに着こんでおり、高いライダーブーツを履いていました。,1-1
28,I żadnej broni.,そして武器はまったく身につけてなかった。,1-1
29,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",馬から離れろと彼が再度言った時には苦々しげに笑って見せた。,1-1
30,Jakże to?,「それってどういう事だ？,1-1
31,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",馬も荷物も他人の物でしょう？それらに貪欲な目を向け、汚らわしい手を伸ばすなんて勝手じゃない？」,2-1
32,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika. Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",頓珍漢じみた振舞をしたこるnが徐々に自分の両脇へ手を滑り込ませ始めて屠殺者注視するとき、「暴力屋」は頷き、グループ側から更に２人–––どちらも背丈が低く体毛短―― が出て来るよう仕草で示した。,2-1
33,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",２人とも湾曲した棒切れ（肉体労働者） を持つよう行動しており通常屠殺場ではこれで動物達黙される,1-1
34,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",「一体何者なんだ？」と、にきび顔が聞いた。 われわれに正しいことを訴えるために脇の下から手を出さない。,1-2
35,"Nic ci do tego, kochasiu.",「そんなことはあなたが心配することじゃありませんよ、ダーリン。,1-1
36,Broni nie nosicie.,武器も持ってませんよ」,1-1
37,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,「本当か？」見知らぬ人はさらに毒々しく笑った。,1-1
38,Nie nosze.,「持ってませんよ」,1-1
39,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",「それは悪い」と、ニキビ顔は脇の下から手を取り出して長いナイフが現れた。,1-1
40,"To bardzo niedobrze, że nie nosicie.",「本当に悪い事だ。,1-1
41,"Rzeźnik też wyciągnął nóż, długi jak kordelas. Tamci dwaj postąpili do przodu, unosząc pałki. Nie muszę nosić rzekł obcy, nie ruszając się z miejsca. Moja broń chodzi za mną.",武器を持ち歩けてノット）MEAT CUTTERも長剣の如くナイフを取り出す他2人も前進しバール片手で振り上げて立つ求道者「私は剣(因変更需改翻译后跟住我。,4-1
42,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟から、柔らかく確信に満ちた足取りで、二人の若い女性が現れました。,1-1
43,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",群衆はすぐに分かれて下がり、希薄になりました。,1-1
44,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",両方の女性は微笑みながら歯を見せ、目を細めています。 その両目から耳まで広く青紫色のタトゥーが伸びていました。,1-2
45,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",強力な太ももからは筋肉が動き、腰周りを覆う獣皮スカートから見えます。 また、刺繍のネットグローブより上部の裸で丸みを帯びた腕でも筋肉が動きます。,1-2
46,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",鎖帷子で覆われた肩より上部ではサーベルの柄が突き出していました。,1-1
47,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",にきび面はゆっくりと、非常にゆっくりと膝を曲げ、地面にナイフを落とした。,1-1
48,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",ガレキの穴から石の音が響き、その後暗闇から壊れた壁のちはら部分に掴まる手が現れた。,1-1
49,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後ろからは白い髪（レンガ粉で彩色され）、青ざめた顔、肩越しに見える剣の柄が次々と出てきた。,1-1
50,Tłum zaszemrał.,群衆はざわついた。,1-1
51,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の男が、丸まって、穴から奇妙な形の、変な肢体を引っ張り出した。 それは塵と血に浸して膨れ上がっていた。,1-2
52,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",彼はその生き物を長くてトカゲのような尾でつかみ、一言も言わずに肥満体の領主の足元に放り投げた。,1-1
53,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",領主は驚いて飛び退き、倒れた壁の断片につまづきながら曲がった鳥類臭く見えるその口先、膜状の翼と鱗で覆われた足先に弓矢状爪を見つめていた。,1-1
54,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude. Na szkliste, wpadnięte oczy.",かつて深紅色だった皮下組織が膨らみ、現在では土色汚洞させる（明確性不明）柔らかそう（角氏直訳）顎裏部分を見視目錯し始めるとうろこざけ（角質化剥離）眼窩 幌布側眼窩 ）。,2-1
55,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",「その結果、バジリスクが出てきた、と白髪の男は言いながらズボンからほこりをはらった。,1-1
56,Zgodnie z umową.,約束通りだ。,1-1
57,"Moje dwieście lintarów, jeśli łaska.",さあ、私の200リンタールをくれ。,1-1
58,"Uczciwych lintarów, mało oberżniętych.",正当なリンタールで、あまり使われていないものだ。,1-1
59,"Sprawdzę, uprzedzam.",ちゃんと確認してみるぞ。,1-1
60,Wójt drżącymi dłońmi wysupłał sakiewkę.,町長は額に汗を浮かべて財布を取った。,1-1
61,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男が目周りを見つつ一瞬顔色豊彩な少年や彼の足元に転がっているナイフに視線停めた。,1-1
62,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",茶色のチュニック着用した男や赤毛皮衣装女子等に目から対処した」,1-1
63,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",「いつものように」と彼は言った。 村長の震える手から烏龍茶を取り出した。,1-2
64,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",「僕はあなたたちの為に命を捧げて、些細な報酬しか得られません。 その一方で、あなたたちは僕の所有物を荒らそうとしています。,1-2
65,"Nigdy się, zaraza z wami, nie zmienicie.",ああ、一言でも否応でも変わらないんだね。,1-1
66,"Nie ruszone zamamrotał rzeźnik, cofając się.",何も手出ししなかったよ」と肉屋が囁きましたが、後退していました。,1-1
67,Tamci z pałkami już dawno wtopili się w tłum.,そして既に棒を持った男達は群衆に溶け込んで行きました。,1-1
68,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",「何も触っていませんよ、旦那様」白髪頭が微笑みました。,2-1
69,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",”その笑顔を見ると、静かな顔面に開花する傷口と同じく冷や汗流す男共は急速に散散合会し始めます。,1-1
70,"I dlatego, bratku, ty też nie będziesz ruszony.",”だから兄弟さんも安全ですよ。,1-1
71,Odejdź w pokoju. Ale odejdź prędko.,平和裡去って下さい。しかし早く去ってくださいますよう」,2-1
