id,source,translation,n2m
45,你没有化妆，苍白的脸有一点浮肿，不过总算没有辜负大家的期望，长成了一个美人。,"You were without makeup and your pale face was slightly swollen. Still, as they hoped, you turned out to be a beauty.",1-2
46,只是那张桃心小脸乌戚戚的，一副在大都市待久了的神情。,That peach-heart shaped face though looked gloomy–a look from staying in the big city for too long.,1-1
47,你问我，你的样子是不是和我想象的不一样。 我不置可否地笑了笑。,You asked me if I looked different from how you imagined me to be I just smiled ambiguously in response.,2-1
48,坦白说，我从未想象过你长大之后的样子。,"Honestly speaking, I have never imagined what you might look like when grown up.",1-1
49,对我而言，和你有关的一切都已经装进档案袋，封上了火漆。,"For me, everything related to you has already been filed away and sealed with wax .",1-1
50,说出来或许会有些伤人吧，不过，我真的没有期待与你再见面。,"It might sound hurtful but truthfully speaking,I had never really hoped for a reunion with you.",1-1
51,我睁开眼睛。,I opened my eyes.,1-1
52,你站在门囗。,You were standing in the doorway.,1-1
53,我不知道你已经站了多久，没准连我在梦里大笑都看到了。 还有醒来的悲伤，最虚弱时刻的样子。,"I didn't know how long you had been there; you might have even seen me laughing in my sleep, and the sadness when I woke up, the weakest moments will surely be exposed to you.",2-1
54,程恭，你低声喊出我的名字，声音非常沙哑，似乎已经很久没有开囗讲过话。,"Cheng Gong, you whispered my name in a hoarse voice as if you'd not spoken for a long time.",1-1
55,快要下雪了，天阴得厉害，屋子里黑漆漆的。,"It was about to snow, and it was heavily overcast outside while it was pitch black inside our house.",1-1
56,炉子上的水沸了，咕嚕噜地翻滚着。,The water on the stove boiled and bubbled.,1-1
57,我仔细地看了你一会儿，确信自己并不认识你。 可是在昏暗的光线里，我忽然觉得这个站在对面的陌生人，似乎与我的生命有很深的联结。 那种感觉让人背后一阵发凉。 我努力回想着，记忆的卡片在头脑中晔啦晔啦地翻动。,"I stared at you intently for a while, certain that I did not recognize you at all but suddenly felt deep connection with this stranger standing opposite to me under dim light which gave me chills down my spine recounting every stranded fragment of memories flipping swiftly in mind's box of pictures.",4-1
58,然后你说，你是李佳栖。,"Then said ""I am Li Jiaqi''.",1-1
