id,source,translation,n2m
24,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","Głosy uczestników zabawy wyznaczały terytoria młodości: wieś i farmy, gdzie jak daleko sięga pamięć mężczyźni pracowali jako parobkowie, a dziewczyny służyły, fabrykę, w której wszyscy się spotykali, znali i żenili, niewielkie sklepy do których docierali najbardziej ambitni.",1-1
25,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","Te głosy kreśliły historie bez innych osobistych wydarzeń niż narodziny, śluby i pogrzeby; bez podróży poza garnizon w odległym mieście; życia zdominowanego przez pracę jej trud i zużycie oraz strach przed alkoholem.",1-1
26,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.",Szkoła była dla nich mitycznym tłem; krótkim złotym wiekiem z nauczycielem-bogiem wymierzającym surowe kary za pomocą metalowej linijki.,1-1
27,La frénésie qui avait suivi la Libération s'estompait.,"Szał, który wybuchł po Wyzwoleniu, zaczął zanikać.",1-1
28,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,Ludzie mogli myśleć jedynie o wyjściu na zewnątrz i świat pełen był pragnień do natychmiastowego zaspokojenia.,1-1
29,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Wszystko, co stanowiło pierwszy raz od czasów wojny, prowadziło do pędu: banany, bilety Loterii Narodowej, fajerwerki.",1-1
30,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Całe dzielnice, od babci podpieranej przez córki po niemowlę w wózku dziecięcym, tłoczyły się na festynach kiermaszowych, wieczornicach ze świecami i cyrku Bouglione'a gdzie prawie zostawały stratowane w tłoku.",1-1
31,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,Tysiące ludzi szło modląc się i powtarzając słowa pieśni drogą aby przywitać posążek Matki Bożej z Boulogne i odprowadzić go następnego dnia dziesiątki kilometrów dalej.,1-1
32,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.",Profana czy religijna każda okazja była dobra do spędzenia wspólnego czasu na dworze tak jakby pragnęli kontynować życie zbiorowe.,1-1
33,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.",Niedzielne wieczory autobusy wracały od morza pełne gwaru mężczyzn w szortach śpiewających co sił straciwszy wszelkie tarapaty publikujących bagaże na dachu pojazdu.,1-1
34,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,Psy chodziły swobodnie ulicami a nawet dokonywały aktów kopulacji na widoku wszystkich.,1-1
35,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","Dzieci nie słuchały i spieszyły się opuścić stół, jak tylko otrzymały na to pozwolenie, korzystając z ogólnej życzliwości w dni świąteczne, aby oddać się zabranionym grom, skakać na łóżkach i huśtać się do góry nogami.",1-1
36,Mais ils retenaient tout.,Mimo to zapamiętywały wszystko.,1-1
37,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Obok bajecznych czasów, których epizodów jeszcze długo nie porządkowaliby Upadek, Egzodusz, Okupacja, Desant i Zwycięstwo uważali za nudne te nienazwane czasy swojego dorastania.",1-1
38,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.",Żałowali tego że nie urodzili sie jeszcze lub byli wtedy małymi dziećmi kiedy trzeba było ruszyć wielkim szwadronem na drogi i spać na słomie jak cyganie.,1-1
39,De ce temps non vécu ils garderaient le regret tenace.,Bedą mieli utrwalony żal za tym niewyżyty czasem.,1-1
40,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"Pamięć innych zaszczepiła w nich tajemniczą nostalgię do tego okresu o którym przeczytali tak niewiele z nadzieją , że sami będą mogli go przeżyć .",1-1
41,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,"Chłopcy byli dumni z wstępowania do regimentu i wszyscy uważali, że jako żołnierze wyglądają pięknie.",1-1
42,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","W wieczór po radzie rekrutacyjnej chodzili po kawiarniach, aby świętować chwałę bycia uznawanym za prawdziwych mężczyzn.",1-1
43,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.",Przed regimentem byli jeszcze dzieciakami i nie mieli nic do zaoferowania na rynku pracy czy małżeństwa.,1-1
44,"Après, ils pourraient avoir une femme et des enfants.",Później mogliby mieć żonę i dzieci.,1-1
45,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,"Mundur, który nosili na permisji, otaczał ich patriotycznym pięknem i wirtualną ofiarą.",1-1
46,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","Cień triumfujących żołnierzy, GI, unosił się wokół nich.",1-1
47,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","Szorstka tkanina munduru, dotknięta podczas ciągnięcia się na palcach do pocałunku, symbolizowała absolutne oddzielenie świata mężczyzn od świata kobiet.",1-1
48,À les voir on éprouvait un sentiment d'héroïsme.,Patrząc na nich czuliśmy poczucie heroizmu.,1-1
49,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Na innym zdjęciu, podpisanym przez tego samego fotografa, choć do jego wywołania użyto zwykłego papieru a złota obwódka zniknęła prawdopodobnie przeznaczonym do dystrybucji wśród rodziny, widzimy czteroletnią dziewczynkę o poważnej, może nawet smutnej mimo zaokrąglonych policzków twarzy, i krótkich włosach rozdzielonych środkiem i przypiętych spinkami do których przywiązano wstążki jakby motyle.",1-1
50,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.",Jej lewa ręka spoczywa na tym samym stoliku stylizowanym na styl Ludwika XVI; całość jest tym razem widoczna.,1-1
51,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).",Wygląda na pulchną w swej marynarce; jej spódniczka zszedłszy z piersi podnosi się trochę od przodu jakby z powodu wystającego brzuszka; być może był to przykład krzywicy (zdjęcie wykonane około roku 1944).,1-1
52,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Dwie inne małe zdjęcia o koronkowych brzegach, prawdopodobnie z tego samego roku, ukazują tę samą dziewczynkę, ale chudsza jest w sukience z falbanami i balonowymi rękawami.",1-1
53,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.",Na pierwszym zdjęciu wesoło przytula się do potężnej kobiety w pasiastym stroju całej jednym kawałku sukienki ambijent za szyje włosy spięte na grube wałki.,1-1
54,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","Na drugim zdobywa lewą pięść, natomiast prawą trzyma mężczyzna wysoki i chudy ubrany w jasną kamizelkę i spodnie ze szpilkami; niechecna postawa.",1-1
55,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée.",Obie fotki zostały wykonane tego samego dnia przed murkiem ozdobionym kwiatami na brzeżniku na dziedzińcu wyłożonym kostką.,1-1
56,Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.,"Nad głowami przebiega sznur do prania, a na nim została przypięta jedna klamerka.",1-1
