id,source,translation,n2m
42,她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。,その抵抗は大きなネットの様であり風も透けて通らぬばかりでありまるで魔鬼群が適時突貫しようとする状況を閉じ込め拘束しなす類似した存在だろう。,1-1
43,她这一生，始终都拎着这张网，与它们搏斗。,一生涯このネットを手元に持ち常時戦闘的状況度しいんではあったからだ。,1-1
44,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫が生きていた時、彼は彼女に思考を試みるように提案したことがあった。 何か思いつけば、人は気持ちが落ち着くのではないかと。,1-2
45,她愿意听从他的话，当真迫使自己静下心来，用劲回想。,彼女は彼の言葉に従うつもりで、心を静めて強く思い返すよう自分自身を迫った。,1-1
46,但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。,しかし、ほんの一瞬の後、全身から無数の鋼針が噴出するような苛立ちが湧き上がり、その力強さは激しく彼女を五臓六腑まで引き裂く感じさせてしまった。,1-1
47,此一时刻，她的痛，以及累，让她几乎无法喘息。,この瞬間、彼女の苦しみと疲れ方は息も絶え絶えだった。,1-1
48,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。""她的丈夫吓着了。",「私に無理強いしないで」と夫へ絶望的な声で言って、「私は考えることができない」「考え始めるとうーん死ぬべきだ」「こんな気持ちは」 夫も驚恐した。,1-1
49,"沉默片刻，对她说：""那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。""",「そういうわけならばもう何も考え込む必要はありません」と沈默してから小さい「あれこれ忙し引開事務や用務に興じ工巧でも気どろ魄神明散乱させる」,1-1
50,她依了丈夫的话去做，每天都忙忙碌碌。,彼女は夫の言葉に従って行動するため、毎日大忙しです。,1-1
51,其实她也并没有什么事业，她的事业就是做家务。,実際彼女が経験を積んできた仕事というものは特になく、家事が彼女の職業です。,1-1
52,她每天都忙着擦洗打扫，把家里整理得一尘不染。,彼女は毎日掃除や片付けをして、家をきれいに保つことで忙しく過ごしています。,1-1
53,每一个去过她家的人，都会说，你家真是太干净了。,彼女の家に訪れる者全てが「あなたの家は本当に清潔だ」と口を揃えて言います。,1-1
54,她的丈夫是医生，也以此为傲。,彼女の夫は医者であり、これを誇りに思っています。,1-1
55,如此，她的生活渐渐正常。 多少年了，她一直这样。,そうして少しずつ彼女の生活へと戻っていった。,2-1
60,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。,彼女は彼のなだめる言葉や警告を実感するどころか、心の中が激しく動揺した。,1-1
61,仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。,まるで、ほとんど消えてしまったかのように思われた敵が、すでに夫に支配されているかのようでした。,1-1
62,那到底是些什么呢？,それは一体何なのですか？,1-1
63,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私自身も知らない事を彼は知っているのですか？ そんなことを考えると同時に、恐怖心が次第に迫り来てきた。,1-2
64,这份恐惧就在她的身边。,この恐怖感は常に彼女の傍らで存在しています。,1-1
65,日日夜夜，分分秒秒。,日々夜々、毎分毎秒。,1-1
66,于是她明白，多年以来，这个她深爱的人也是她深怕的人。 为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,その結果、皮肉なことではありますが長年愛してきた人物が主因日から始まり正月恐怖心を抱く人物でもあった累積通年一覧そして？これ以上吊她为什么会有这样的感觉呢？ 她很困扰，也不明白。,2-2
67,但这种感觉就是在。,但是，这种感觉就在那里了,1-1
68,窗外的桃树满头缀着粉色花朵。,窓の外の桃の木は頭から足元までピンク色の花でいっぱいだ。,1-1
69,院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。,院内にある壁際の杏花も一列に白くなり、その白さが白い壁と合わさり、遠くから見ると花色が分からないほどだ。,1-1
70,更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。,更に遠く、数本の老銀杏が緑濃い葉を揺らし、太め立派な幹は植えられた年を推測することが出来ません。,1-1
71,更远更远，山的影子柔软地起伏着，轮廓像花瓣。,"更にもっと遠く, 山々はそっと波打ち、その輪郭は花弁のようです。",1-1
72,院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。 五彩缤纷突然都进入她的眼里。 回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。 在这样的景致和这样的声音中，她慢慢地安静下来。,庭角てきたんぼ盛大明るわかばあかざチューリップパン時グランビル屋台伸詰め祥朗根菜絵鮎セーター列磯釣戦崎録ワイド洲湘国貫琵,4-1
73,人们把她从湍急的河流里捞出时，她一丝不挂。,彼女を急流から引き上げたとき、彼女は全裸だった。,1-1
74,从头到脚，浑身是伤。,頭からつま先まで、体中が傷だらけ。,1-1
75,那是石头和激流相撞的结果。,それは岩と激波の衝突によるものだ。,1-1
76,救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。,彼女を救助した人々は、水が彼女の体を真っ白に膨らませ、頭髪しか黒くない姿で傷跡がどこにあるか一瞬では見分けがつかないと言った。,1-1
77,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。,幸運なことにすぐ近くの村で軍医数名が診察しており、直接医院へ運ばれた。,1-1
78,急救之后，那几个医生迅速地把她带回了医院。,救急手当て後、その医師達はすぐさま彼女を病院へ連れ帰った。,1-1
79,她在医院里住了半个多月才苏醒。,彼女は半月余りもの間入院しようやく意識を取り戻した。,1-1
80,当她清醒过来，试图回答人们的询问时，突然傻了眼。,目覚めて質問される事態に直面すると突然面食らってしまった,1-1
