id,source,translation,n2m
41,"Nic ci do tego, kochasiu.",それには関係ないわよ、ダーリン。,1-1
42,Broni nie nosicie.,武器を持ち歩かないでください。,1-1
43,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,その見知らぬ人は、さらに悪意に満ちた笑みを浮かべました。,1-1
44,Nie nosze.,私は着ていません。,1-1
45,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",それはよくありません、にきび面の男が脇の下から手を出し、長いナイフと一緒に。,1-1
46,"To bardzo niedobrze, że nie nosicie.",それはあなたが着ていないことが非常に悪いです。,1-1
47,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",肉屋もまた、ダガーのように長いナイフを取り出しました。,1-1
48,"Tamci dwaj postąpili do przodu, unosząc pałki.",彼ら2人は前に進み、棒を振り上げました。,1-1
49,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",私は運ぶ必要がない、と見知らぬ人は場所から動かないで言った。,1-1
50,Moja broń chodzi za mną.,私の武器が私の後をついてきます。,1-1
51,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟から、柔らかく、確実な一歩で歩いて出てきたのは、二人の若い女性たちでした。,1-1
52,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",すぐに群衆は分かれ、後退し、まばらになった。,1-1
53,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",両方の女の子がにっこりと笑い、歯を見せて目を細め、その隅から耳まで広がる広く青みがかったタトゥーの帯が流れていました。,1-1
54,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",強力な太ももの筋肉がリスの皮で覆われた腰から見え、針金網の手袋をはめた裸の丸い腕で遊んでいました。,1-1
55,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",鎖帷子で覆われた肩からも、サーベルの柄が突き出ていました。,1-1
56,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",にきびだらけの男はゆっくりと、非常にゆっくりと膝を曲げ、地面にナイフを落としました。,1-1
57,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",がれきの穴から石のガチャガチャ音とギシギシ音が響き、その後暗闇から壁の欠けた端に掴まった手が現れました。,1-1
58,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後ろに順番に、白くてレンガの粉をまぶした髪のある顔、青白い顔、肩から突き出た剣の柄が現れました。,1-1
59,Tłum zaszemrał.,群衆はざわめいた。,1-1
60,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の男が身を曲げ、穴から奇妙な形、奇妙な体を引きずり出し、血で染み込んだ塵にまみれた。,1-1
61,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",長いトカゲの尾を掴んでいる怪物を、太った村長の足元に言葉もなく投げ捨てた。,1-1
62,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",町長は飛び跳ねて、倒れた壁の破片につまずき、湾曲した鳥のくちばし、膜状の翼、そして鱗で覆われた足にある鎌形の爪を見つめました。,1-1
63,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",かつてはカーマイン色だったが、現在は汚れた茶色の膨らんだ喉仏へ。,1-1
64,"Na szkliste, wpadnięte oczy.",ガラスのような、落ち込んだ目へ。,1-1
65,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",これがバジリスクだ、と白髪の男が言い、ズボンのほこりをはらった。,1-1
66,Zgodnie z umową.,契約通りに。,1-1
67,"Moje dwieście lintarów, jeśli łaska.",私の200リンタール、もしよろしければ。,1-1
68,"Uczciwych lintarów, mało oberżniętych.",正直なリンタロウ、少しでも打たれたら。,1-1
69,"Sprawdzę, uprzedzam.",確認します、警告します。,1-1
70,Wójt drżącymi dłońmi wysupłał sakiewkę.,村長は震える手で財布を取り出しました。,1-1
71,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男が周りを見回し、一瞬、彼の足元に横たわるナイフとニキビ面の男に視線を留めました。,1-1
72,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",彼は茶色のチュニックを着た男を見つめ、アマツギツネの皮を着た女性たちを見ました。,1-1
73,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",彼がいつものように言って、震える村長の手から鳥の巣を取り出しました。,1-1
74,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",わずかなお金であなたたちのために自分の命を危険にさらしているのに、あなたたちは私の物に手を出しています。,1-1
75,"Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się.",あなたたちは、結局一切変わることがありません、害病め！ 触らないで、と肉屋はつぶやきました、後退しながら。,2-1
76,Tamci z pałkami już dawno wtopili się w tłum.,あの棒を持った人々はすでに長い間、群衆に溶け込んでしまいました。,1-1
77,"Nie ruszone wasze rzeczy, panie.",あなたの物を触っていませんよ、旦那様。,1-1
78,Wielcem rad białowłosy uśmiechnął się.,白髪の人はとても喜んで笑みを浮かべました。,1-1
79,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",その笑顔を見て、淡い顔に咲くように割れる傷のようだと、群衆はすぐに散っていった。,1-1
80,"I dlatego, bratku, ty też nie będziesz ruszony.",だから、兄弟よ、あなたも動かされないでしょう。,1-1
81,Odejdź w pokoju.,平和に立ち去りなさい。,1-1
82,Ale odejdź prędko.,でも、早く出て行ってください。,1-1
