id,source,target,n2m
15,"Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak.","Many stalls sell beer here, and the better shops stock both vodka and mead, mainly Trójniak.",1-1
16,"Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","The warehouse of the Jewish merchant Wakszul offers wine, real Hungarian and real Rhenish, and a little sour, which are brought here from Wallachia.",1-1
17,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów.","The most to say would be about the Wołowski family, as it has grown to enormous proportions.",1-1
18,"Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach.","Almost all branches of this family were ennobled, some were of the Bawół coat of arms, others of the Na Kaskach coat of arms.",1-1
19,"Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem.","Undoubtedly, Franciszek, the son of Izaak Wołowski, the same one whom Father Chmielowski called Jeremiah, made a great career.",1-1
20,"Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu.","Born in 1786 in Brünn and brought up in Offenbach, he became one of the best lawyers and law experts of his time.",1-1
21,"Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok.","Interestingly, when an application for granting Polish citizenship to Jews appeared in the Sejm, Franciszek, as an MP, argued in his spirited speech that it was not yet time for such a step.",1-1
22,"Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","First, the Polish nation must win its independence, and then it will be time for social reforms.",1-1
23,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany.","All Offenbach neophytes were buried in the city cemetery, which after many years began to interfere with the plans for the expansion of the city and was liquidated in 1866.",1-1
24,Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu.,The bones of the people buried there were collected and respectfully buried elsewhere.,1-1
25,"Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach.","On this occasion, Jacob Frank's skull was removed from the grave and, carefully described as ""the skull of the Jewish patriarch"", found its way into the hands of the historiographer of the city of Offenbach.",1-1
26,"Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej.","Many years later, in unknown circumstances, she ended up in Berlin, where she was subjected to detailed measurements and research and considered an example of Jewish racial inferiority.",1-1
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war, it disappeared without a trace maybe it was destroyed by the turmoil of war, crumbled to dust, or it still lies in the underground warehouses of some museum.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jakub's death, there was a time of great peace for me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main occupation became the study of the Merkavah, and our conversations with Jeruchim Dembowski also added to this, as we lived in the same room, which brought us closer.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.","I also told him, Jeruchim, about Chai Shor that she was the only woman I could love and loved from that beautiful moment when I got her for one night, when I came to Rohatyn with news about Jakub.",1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But most of all, I loved Jacob.",1-1
32,Byli w Iwaniu od kwietnia.,They had been in Ivan since April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it weren't for the good people of Iwan, they'd probably starve to death.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Ivan saved their lives and health, Bejla feels better now and doesn't cough so much anymore.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believes that once they are baptized, they will be just as good as Christians.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They will get a piece of land, Bejla will have vegetables in the garden, and he, Srol, will weave kilims, because he knows how to do it well.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","In old age, when he marries the girls, they will take them to him.",1-1
38,To wszystkie jego marzenia.,These are all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","Look, benefactor, Kaśka doesn't want to go Roszko says gloomily when the carriage stops.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko gets down from the box and says his goodbyes several times.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.",Then he bends down and peers into the mist as if looking into water.,1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","A shirt is peeking out from under his festive red, though somewhat faded, doublet.",1-1
43,"Nie wiem, gdzie jechać mówi.","""I don't know where to go,"" he says.",1-1
44,Jak to nie wiesz?,How you don `t know?,1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"After all, we are already on the Rohatyn road says the surprised priest.",1-1
46,A jednak!,And yet!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","He gets out of the carriage and follows the servant, they circle helplessly around the carriage, eyes straining at the whiteness.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.","They think they see something, but the eyes, which can't latch onto anything, start making jokes.",1-1
49,Że też im się coś podobnego przydarzyło!,That something similar happened to them too!,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.",It's like getting lost in your own pocket.,1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","Quiet! the priest says suddenly and raises his finger, listening.",1-2
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.","And indeed, somewhere to the left, from the clouds of mist, comes the faint sound of water.",1-1
53,Jedźmy za tym szumem.,"""Let's follow that noise.",1-1
54,To woda płynie decyduje ksiądz.,It is the water that flows decides the priest.,1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in the carriage, stretches his legs out in front of him and lets his eyes wander in the sea of mist.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately falls into traveling thoughtfulness, because a man thinks best in motion.",1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly, reluctantly, the mechanism of his mind comes to life, the gears and gears surprise, setting the drive wheels in motion, just like in the clock that stands in his presbytery in the hall, purchased in Lviv; he paid dearly for it.",1-1
58,Za chwilę odezwie się bim-bom.,"In a moment, the bim-bom will answer.",1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.","Whether the world did not come from such a fog, he begins to wonder.",1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","After all, the Jewish historian Josephus maintains that the world was created in the fall, during the fall equinoctium.",1-1
61,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","One might think so, for there was fruit in Paradise; since the apple was hanging from the tree, it must have been autumn.",1-1
62,Jest w tym jakaś racja.,There's a reason for that.,1-1
63,Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,But then another thought comes to his mind: What argument is this?,1-2
64,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Could not the almighty God of such meager fruits create extra, at any time of the year?",1-1
65,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they join the stream of pedestrians, horses and carts of all kinds that emerge from the fog like bread figures made for Christmas.",1-1
66,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It's Wednesday, the market in Rohatyn, peasant carts loaded with sacks of grain, cages with poultry, all sorts of agricultural produce.",1-1
67,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Among them, merchants with every possible commodity are marching briskly their stalls, now cleverly folded, can be carried on the back like koromysła, and in a moment they will become tables full of colorful materials, wooden toys, eggs bought in villages for a quarter of the price.",1-1
68,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.","The peasants also keep goats and cows for sale the animals, terrified by the noise, stop in the puddles.",1-1
69,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","They are passed by a speeding cart covered with a tarp with holes, full of noisy Jews who come to the fair in Rohatyn from all over the area, and behind them a rich carriage breaks through, which in the fog and crowded road it is difficult to maintain its dignity the bright lacquered doors are black with mud, and the coachman's face in the blue cloak seems dim, he obviously didn't expect such a commotion, and now he's desperately looking for an opportunity to get off this devilish road.",1-1
