id,source,target,n2m
22,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",私はあなたに正直に言います、編集者殿：私が自分の話を書いた理由は、作家の名声や甘美な賛美のためではありません。,1-1
23,Для этих хороших вещей я уже постарел.,これらの良い物に対して、私はすでに高齢です。,1-1
24,Вступаю же на путь авторский просто из меркантильных побуждений.,だから、私は純粋に商業的な動機から作家の道に進む。,1-1
25,Заработать хочется.,稼ぎたいです。,1-1
26,Я теперь решительно никаких не имею занятий.,私は今、決して何の仕事も持っていません。,1-1
27,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",あなたが知っているように、S地区の判事補で、5年以上勤めていましたが、財産を築くことも無実を保つこともありませんでした。,1-1
28,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",「しかし、彼は本当に多く話すね！」と私は思い、ペンに手を伸ばして、自分に余裕がないことを示しました。,1-1
29,(Уж больно надоели мне тогда посетители!) Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,（あまりにもその時の訪問者にはうんざりしていた！） 私はあなたからたった一分だけ頂きます！と私のヒーローは謝罪するような声で続けました。,2-1
30,Но прежде всего позвольте представиться.,しかし、まず第一に自己紹介させてください。,1-1
31,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学の候補者であるイヴァン・ペトロヴィチ・カマシェフ、元刑事捜査官。,1-1
32,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",筆を執る者たちに属することはないのですが、それでもなお、純粋に作家としての目的で参りました。,1-1
33,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",あなたの前には、40歳近くにもかかわらず初心者クラスに参加したいと願っている人がいます。,1-1
34,"Но лучше поздно, чем никогда.",でも、遅いより全くない方がましです。,1-1
35,"Войдя ко мне в кабинет, он сконфузился.",彼が私のオフィスに入ってきたとき、彼は困惑しました。,1-1
36,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の優しく、敏感な性格は、おそらく私のしかめっ面、不機嫌な表情にショックを受けたでしょう。,1-1
37,"Извините, ради бога! начал он мягким, сочным баритоном.",お願いします、神のために！ 彼はやわらかく、豊かなバリトンで始めた。,2-1
38,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,私はあなたの忙しい時間に押し掛けて、自分のために特別扱いをしてもらうように強制します。,1-1
39,Вы так заняты!,あなたはとても忙しいですね！,1-1
40,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",でも、問題はここにあるんです、編集長さん。 私は明日、非常に重要な用件でオデッサに出発します。,1-2
41,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",私がこの旅行を土曜日まで延期することができれば、信じてください、私はあなたに特例を作ってもらうことを頼むことはありません。,1-1
42,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は規則を尊重しています、なぜなら秩序を愛しているからです。,1-1
43,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、シルクのように豊かで柔らかい。,1-1
44,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、柔らかく、優しく、「シルクのような」魂の証だと言われています。,1-1
45,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や悪い、頑固な性格の人々は、ほとんどの場合、硬い髪を持っています。,1-1
46,Правда это или нет читатель опять-таки увидит далее.,それが本当かどうか、読者は再度、以下で確認するでしょう。,1-1
47,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",顔の表情も、ひげも、コカード付きの紳士にとって大きくて重い体の動きほど柔らかく、優しくはありません。,1-1
48,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動きには、礼儀正しさ、軽やかさ、優雅さ、そして表現をお許しいただければある程度の女性らしさが皆目見えます。,1-1
49,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",私の英雄には、蹄鉄を曲げたり、サーディン缶を握り潰したりするのに多くの努力は必要ありませんが、その一方で彼のどんな動きも彼が物理的に強いことを示していません。,1-1
50,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",彼はドアノブや帽子を、まるで蝶を扱うように：優しく、慎重に、指先でほんのりと触れて取ります。,1-1
51,"Шаги его бесшумны, рукопожатия слабы.",彼の足音は静かで、握手は弱い。,1-1
52,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのように強大で、一つの手でアンドレイ編集者たち5人が持ち上げることができないものを持ち上げることができるという事実を忘れてしまいます。,1-1
53,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽やかな動きを見ていると、彼が強くて重いとは信じられません。,1-1
54,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を優雅さの模範と呼ぶことができたでしょう。,1-1
55,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔全体からは、素朴さ、広範で直截な性質、真実が溢れ出ている。,1-1
56,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",もし嘘ではなく、顔が心の鏡であるとするなら、初日にコカード（勲章）を持つ紳士と出会った時、私は彼が嘘をつくことができないと正直に言うことができます。,1-1
57,Я мог бы даже держать пари.,私は賭けてもいいくらいだ。,1-1
58,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けたかどうかは、読者がこれから見るでしょう。,1-1
59,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、私がすでに述べたように、背が高くて肩幅が広く、頑丈な良い労働馬のようです。,1-1
60,Всё его тело дышит здоровьем и силой.,彼の全身が健康と力で満ちている。,1-1
61,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色、手は大きく、胸は広く筋肉質で、髪の毛は健康的な男の子のように濃いです。,1-1
62,Ему под сорок.,彼は40歳前後です。,1-1
63,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は最新の流行に合わせて、新しく最近縫製された華麗なスーツを着用しています。,1-1
64,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金のチェーンとチャームが、小指には小さな明るい星のように輝くダイヤモンドのリングがちらついています。,1-1
65,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、何よりも重要なこと、そして物語や小説のちょっとした立派な主人公にとっては非常に重要なことは、彼が非常に美しいということです。,1-1
66,Я не женщина и не художник.,私は女性でも芸術家でもありません。,1-1
67,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてよく理解していないが、彼のコカーデを付けたその外観は私に印象を与えた。,1-1
68,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きな筋肉質な顔は私の記憶に永遠に残りました。,1-1
69,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",この顔には、本物のギリシャ風の鼻とそのヒダ、細い唇、そして美しい青い目があります。 その目には優しさと名前をつけるのが難しい何かが輝いています。,1-2
70,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",それは、小さな動物が悲しみや苦痛を感じているときにその目にうかがい知ることのできる「何か」です。,1-1
71,"Что-то умоляющее, детское, безропотно терпящее.",何か懇願するような、子供らしい、黙って耐えるようなもの。,1-1
72,У хитрых и очень умных людей не бывает таких глаз.,狡猾でとても賢い人々の目はそんな風にはならない。,1-1
73,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカードの紳士を待ち始めました。,1-1
74,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",初めての作家や編集の秘密について知らない人々は、「編集」という言葉を聞いた時に神聖な恐怖を感じ、自分を待たせる時間が多くなります。,1-1
75,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集者の「お願い」の後、長い間咳をし、鼻をすすり、ゆっくりとドアを開け、よりゆっくりと入室し、それによってかなりの時間を取られます。,1-1
76,Господин же с кокардой не заставил ждать себя.,コカードをつけた紳士は自分を待たせませんでした。,1-1
77,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後でドアが閉まったとたん、私のオフィスで背が高くて肩幅の広い男が見えました。 彼は一方の手に紙で包まれたものを持ち、もう一方の手にはコカール付きの軍帽を持っていました。,1-2
78,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との会見を強く求めていたその人物は、私の物語で非常に目立つ役割を果たしています。,1-1
79,Необходимо описать его наружность.,彼の外見を説明する必要があります。,1-1
80,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の午後、アンドレイという警備員が私の事務所に入ってきて、なんとなく秘密めいた様子で報告しました。 何者かの男性が編集部に訪れ、編集長との会見を強く求めていると。,1-2
81,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",おそらく役人でしょう、とアンドレイが付け加えた、襟章付きの。,1-1
82,"Попроси его прийти в другое время, сказал я.",彼に別の時間に来るよう頼んで、私は言った。,1-1
83,Сегодня я занят.,今日は私は忙しいです。,1-1
84,"Скажи, что редактор принимает только по субботам.",編集者が土曜日だけ受け付けると言ってください。,1-1
85,"Он и третьего дня приходил, вас спрашивал.",彼は3日目にも来て、あなたに尋ねました。,1-1
86,"Говорит, что дело большое.",彼はそれが大きな問題だと言っています。,1-1
87,Просит и чуть не плачет.,お願いして、ほとんど泣きそうです。,1-1
88,"В субботу, говорит, ему несвободно.",彼は土曜日には自由がないと言っています。,1-1
89,Прикажете принять?,受け取り命令を出しますか？,1-1
