id,source,target,n2m
13,她完全没有了印象。 我怎么会记不得呢？ 我怎么连自己都记不得了呢？ 于是她哭了起来。,どうして覚えていないということになるのですか？ なぜ自分自身さえ思い出せないのでしょうか？ それから彼女は泣き始めました。,4-1
14,她说，我不记得。,彼女は言った、「私は覚えていない。」,1-1
15,她是真的不记得了。,彼女は本当に覚えていない。,1-1
16,于是人们说，你想想，仔细地想想。,それで人々は言います、あなたが思ってみてください、じっくりと考えてみてください。,1-1
17,你是被人从河里捞出来的。,あなたは誰かに川から引き上げられたんです。,1-1
18,你从河水开始想，也许能想起来。,あなたが川の水から考え始めると、多分思い出すことができるでしょう。,1-1
19,她依着人们的要求，果然认真去回想。,彼女は人々の要求に従って、確かに真剣に思い出そうとしました。,1-1
20,但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,しかし、彼女の思考が川辺に達すると、ぱらぱらとした水音が雷のように鳴り響き、名前のない恐怖感が水音と共に押し寄せてくる。,1-1
21,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,波濤の中にはまるで悪魔が隠れているかのようだ。 見えなくて、触れなくても、彼女の心身を容赦なく襲ってきた。,1-2
22,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,彼女は突如として制御を失い、絶叫しながら悲痛に泣き叫んだ。 その声はヒステリックだった。,1-2
23,一位吴姓医生严厉制止了那些好奇的人。,一人の呉という名前の医者が好奇心旺盛な人々を厳しく制止しました。,1-1
24,他说，她可能受了刺激。,彼は言った、彼女はおそらくショックを受けているだろう。,1-1
25,不要让她再想了，让她养病吧。,彼女にこれ以上考えることをさせないで、病気を治すために休ませてあげてください。,1-1
26,于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。,それから、人々はもう質問を追いかけることはなく、明らかにも隠れても彼女については憐れみの口調で話すだけでした。,1-1
27,那是一个很美丽的春天。,それはとても美しい春でした。,1-1
28,这个女人一直在跟自己做斗争。,この女性はずっと自分自身と闘っている。,1-1
29,她已经很老了。,彼女はもうとても老いています。,1-1
30,所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。,全ての肌が柔らかく伏せて、まともなしわさえも保てない。,1-1
31,她的脸和脖子细痕密布。,彼女の顔と首は細かな傷でいっぱいです。,1-1
32,因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。,肌の色が白いため、これらの痕跡は時間の刀が無作為に刻んだものというよりは、むしろ細い筆で一つひとつ描き出されたように見えます。,1-1
33,她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。,彼女の目もすでに濁ってしまっていましたが、突然ぱっちりと開いたとき、その中から光が放射されているのがまだ見えます。,1-1
34,她经常盯着一处发呆，似乎若有所思，又似百般无聊。,彼女はよく一箇所をじっと見つめてぼんやりしている、まるで何かを考えているかのように、または全く退屈そうに。,1-1
35,"为此偶尔会有路人好奇，说：""太婆，你在想什么？""",それゆえにたまに通行人が興味津々で言うのです。 「おばあさん、何を考えているの？」,1-2
36,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,この時、彼女は面食らった顔をして、通行人を見つめながら、誰にも聞こえない何かの言葉をつぶやくだろう。,1-1
37,她不知道自己说了什么。,彼女は自分が何を言ったのか知らない。,1-1
38,其实，她也不知道自己有没有在想。,実は、彼女自身も自分が何を考えているのか、本当に分からない。,1-1
39,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,彼女はたくさんの奇妙なものが激しく外に飛び出していると感じて、まるで彼女の記憶を刺激しているかのようだった。,1-1
40,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,そしてそれらは、彼女が一生触れたくない物事で、彼女は必死に抵抗しています。,1-1
41,她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。,彼女の抵抗は、風を通さない大きな網のようで、まるで一群の魔物がいつでも飛び出してくるかのように覆いつくし束縛しているかのようだ。,1-1
42,她这一生，始终都拎着这张网，与它们搏斗。,彼女の一生、常にこのネットを持ち、それらと闘ってきました。,1-1
43,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫が生きているとき、彼女に考えることを提案したことがありました。 何か思いつくかもしれませんし、それで心が落ち着くかもしれません。,1-2
44,她愿意听从他的话，当真迫使自己静下心来，用劲回想。,彼女は彼の言葉に従うことを願い、本当に自分自身を落ち着かせるように強いた。 思い出すことに力を込めました。,1-2
45,但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。,しかし、ほぼ瞬時に、全身のいら立ちが数え切れない鋼針のように飛び散るように突きつけられ、その力強さは激しく、彼女は内臓が裂ける感じを抱く。,1-1
46,此一时刻，她的痛，以及累，让她几乎无法喘息。,この瞬間、彼女の痛みと疲れが彼女をほとんど息切れさせていた。,1-1
47,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。""她的丈夫吓着了。",彼女は絶望的に夫に言った。 「私を追い詰めないで。 考えることができない。 考えれば考えるほど、自分が死ぬべきだと感じます。」彼女の夫は怖くなった。,1-4
48,"沉默片刻，对她说：""那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。""",しばらく沈黙した後、彼女に言った。 「それならもう考える必要はありません。 できるだけ自分自身にやることを見つけて、忙しさが思考を乱すようにしましょう。」,1-3
49,她依了丈夫的话去做，每天都忙忙碌碌。,彼女は夫の言うことを守って行動し、毎日忙しく過ごしています。,1-1
50,其实她也并没有什么事业，她的事业就是做家务。,実際、彼女には特別な仕事はなく、彼女の仕事は家事をすることです。,1-1
51,她每天都忙着擦洗打扫，把家里整理得一尘不染。,彼女は毎日、掃除や洗濯に忙しく、家をぴかぴかに保っています。,1-1
52,每一个去过她家的人，都会说，你家真是太干净了。,彼女の家に訪れた全ての人が、「あなたのお家は本当に清潔で素晴らしいね」と言います。,1-1
53,她的丈夫是医生，也以此为傲。,彼女の夫は医者で、それを誇りに思っています。,1-1
54,如此，她的生活渐渐正常。,それにより、彼女の生活は徐々に正常に戻ってきた。,1-1
55,多少年了，她一直这样。,何年もの間、彼女はずっとこんな感じでした。,1-1
56,每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。,毎年の時間は、彼女の記憶を覆う緻密で固い膜のように、後ろの物事を隠してしまいます。,1-1
57,一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。,一年に一枚、毎年毎年、薄いものから厚いものへと変化し、板状に凝固します。 彼女の意識の中に深く隠された全ての悪魔が封じ込められました。,1-2
58,但那是些什么东西呢？她完全不知道。,しかし、それが何なのか彼女は全く知らない。,1-1
59,她失忆是在一九五二年的春天。,彼女が記憶を失ったのは1952年の春でした。,1-1
60,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。,彼女はそれが夫の慰めと警告であることを実感せず、心の中ではむしろ強く動揺していました。,1-1
61,仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。,まるで彼女の夫によって完全に支配されたかのような、ほとんど消え去りかけた秘敵。,1-1
62,那到底是些什么呢？,それは一体何なのでしょうか？,1-1
63,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私が知らないことを彼は知っているのでしょうか？ 彼女がそれを考えている時、恐怖の息吹が直接顔に感じられさえした。,1-2
64,这份恐惧就在她的身边。,その恐怖は彼女のすぐそばにある。,1-1
65,日日夜夜，分分秒秒。,日々夜な夜、分々秒々。,1-1
66,于是她明白，多年以来，这个她深爱的人也是她深怕的人。,それから彼女は理解した、長年にわたり、彼女が深く愛している人は、彼女が深く恐れている人でもあったのだと。,1-1
67,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,なぜなの？ 彼女はどうしてそんな感じになるのか？ 彼女は混乱しており、理解できていません。,1-3
68,但这种感觉就是在。,しかし、その感じは存在しています。,1-1
69,窗外的桃树满头缀着粉色花朵。,窓の外の桃の木は、ピンク色の花でいっぱいです。,1-1
70,院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。,院の壁沿いの杏の花も一列に白くなり、白い壁と合わせて遠くから見ると花の色が分からなくなってしまいます。,1-1
71,更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。,さらに遠く、数本の老いたイチョウの木が鮮やかな緑色の葉を揺らし、太くてしっかりとした幹からは、それが何年に植えられたかを推測することはもうできません。,1-1
72,更远更远，山的影子柔软地起伏着，轮廓像花瓣。,それ以上、それ以上、山の影は優しく揺れており、輪郭は花びらのようです。,1-1
73,院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。,中庭の隅に咲いているロウバイの花はもうすぐ枯れそうだが、その明るい黄色の花はまだきらきらと輝いています。,1-1
74,五彩缤纷突然都进入她的眼里。,五色が彩り豊かに突如彼女の目に入った。,1-1
75,回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。,春が戻り中の鳥たちは、まるで元気を取り戻したかのようです。 風はまだ肌寒いですが、彼らはそのわずかな肌寒さの中で堂々と歌っています。,1-2
76,在这样的景致和这样的声音中，她慢慢地安静下来。,そのような景色と音声の中で、彼女はゆっくりと静まり返った。,1-1
77,人们把她从湍急的河流里捞出时，她一丝不挂。,彼女が激流の川から救い出されたとき、彼女は一糸まとわぬ姿だった。,1-1
78,从头到脚，浑身是伤。,頭からつま先まで、全身が傷だらけです。,1-1
79,那是石头和激流相撞的结果。,それは岩と激流がぶつかる結果です。,1-1
80,救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。,彼女を救った人は、「水に浸かって彼女の体全体が白くなり、黒い髪だけが残っていました。 傷が一体どこにあるのかすぐには分からなかった」と話しました。,1-2
81,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。,何人かの軍医が近くの村で診察をしているという幸運があり、彼らは直接彼女をそこに連れて行きました。,1-1
82,急救之后，那几个医生迅速地把她带回了医院。,救急処置の後、その数人の医師が彼女を素早く病院に連れ戻した。,1-1
83,她在医院里住了半个多月才苏醒。,彼女は病院で半月以上も経ってからようやく目を覚ました。,1-1
84,当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女が意識を取り戻し、人々の質問に答えようとした時、突然頭が混乱してしまった。,1-1
