id,source,target,n2m
50,No. Yes.,ノー はい。,2-1
51,I just hope you aren't wasting my time.,あなたが私の時間を無駄にしていないといいですね。,1-1
52,"And these flies. Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm.",それらの蠅 アレックスは、彼のロールアップした袖から一つを追い払い、大きな膨らんだものを、彼の前腕の毛に巣くっていたのを。,2-1
53,He was food for this whole place.,彼はこの場所の食料でした。,1-1
54,"Try covering up next time, the farmer said.",次回、隠するようにしてみてください、農夫は言った。,1-1
55,Where are they?,彼らはどこにいますか？,1-1
56,"Alec asked, shivering.",アレックスは寒がりながら聞いた。,1-1
57,It was 6.55 a.m.,6時55分でした。,1-1
58,He'd left his jacket in his patrol car.,彼はパトロールカーの中にジャケットを残していた。,1-1
59,"There weren't any sheep over here, the farmer said, ignoring the question.",ここに羊はいないと農夫は言った、質問を無視した。,1-1
60,"He leapt over the bank, his boots slipping slightly on the incline.",彼は銀行を飛び越え、靴が傾斜面で少し滑った。,1-1
61,They normally love coming over here.,normallyは、ここに来るのが大好きです。,1-1
62,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland.",そして彼らのトーチは、農夫が埋め立てた湿地の境界の端を示していた、浅い川の波頭のすぐ前にあった。,1-1
63,"Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",泥の Edge と全体で、葦は蠅とクリックとブンチングと共に歌いました。,1-1
