id,source,target,n2m
16,Bo i płacić za bazyliszka nie ma komu.,「なぜなら、バジリスクを払うお金が誰もないからだよ。,1-1
17,Idźcie tedy spokojnie do dom.,それでは、安心して家に帰っていきなさい。,1-1
18,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",そして魔法使いの馬と財宝を取り上げよう、この良いものを無駄にしてしまうのはもったいない。」,1-1
19,Ano powiedział rzeźnik.,「ええ」と、肉屋さんは言った。,1-1
20,"Sielna klacz, a i juki nieźle wypchane.",「健康な母馬だな、それに荷物もしっかり詰め込んであるな。,1-1
21,"Zajrzyjmy, co w środku.",中を覗いてみよう。」,1-1
22,Jakże tak? Coście?,「どうしてそうなの？何だって？],2-1
23,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",「黙ってくれよ、お前ら。邪魔しないでくれ、なんてことをしたら病気を引くぞ」と、その男はニキビ跡のある顔で警告した。,1-1
24,Sielna klacz powtórzył rzeźnik.,「繁殖馬だ」 肉屋が繰り返した。,1-2
25,"Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",「その馬を静かにしておいてよ、愛しい子よ」 肉屋はゆっくりと外からやってきた見知らぬ客の方を向いた。 その客は壁の角から出てきて、地下牢の入り口の周りに集まった人々の背後から出てきた。,2-2
26,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",彼はカスタネット色の茶髪が荒々しく、ウェットスーツの上にブラウンのチュニックを着ていて、高い馬術用の靴を履いていた。,1-1
27,I żadnej broni.,武器もなしで。,1-1
28,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から離れてくれ」彼は冷たく笑いながら、繰り返した。,1-1
29,"Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",「どういうことなの？他人の馬、他人の車、他人の物なのに、あなたはそれに対して自分の褐色の瞳をあげ、悪い手を伸ばしているのか？それでいいですか？」,3-1
30,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",ニキビ跡のある男が、ゆっくりとカーディガンのポケットに手を突っ込み、肉屋を見つめた。,1-1
31,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷いた。 彼はそのグループの方を指しながら、まだ2人、太った、短く刈り込まれた人が出てきたのを示した。,1-2
32,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",2人とも棒を持っていた。 それは、屠殺場で動物を麻痺させるのに使われるような棒だった。,1-2
33,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",「どんな人間が――」と、おじさんはパーカーのポケットから手を出さずに聞いた。 「何が許されるか、何が許されないかを教えてくれるっていうんだ？」,1-2
34,"Nic ci do tego, kochasiu.",「そんなことは関係ないわ、愛しい子よ」,1-1
35,Broni nie nosicie.,「武器は持ってないんだな」,1-1
36,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,「そうだな」と、その人はさらに冷たく笑った。,1-1
37,Nie nosze.,「私は持っていない」,1-1
38,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",「よくないな」 ニキビ跡のある男が、長いナイフを含め腰から手を出した。,1-2
39,"To bardzo niedobrze, że nie nosicie.",「あなたたちが防具を着けていないのはとても悪いことだよ」,1-1
40,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",肉屋もナイフを取り出した、それはコーデラスのような長さだった。,1-1
41,"Tamci dwaj postąpili do przodu, unosząc pałki.",その2人は棒を掲げながら前に進み出た。,1-1
42,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",「着なくてもいいよ」と、その男は動かずに言った。,1-1
43,Moja broń chodzi za mną.,「私の武器は私の後を追っている」,1-1
44,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟の向こうから、柔らかく確かな歩きで、2人の若い女の子が出てきた。,1-1
45,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",瞬時に人群が開いて、後ろに引き返し、空間が空いた。,1-1
46,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",二人の女の子は笑顔を浮かべ、白い歯を照らしながら、目を細め、その両角から頬を伝うように、広く青いタトゥーの線が伸びていた。,1-1
47,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",筋肉が強い太腿の上から見える、リースの皮膚が腰を囲み、そして鋭い網のグローブの上にある裸の丸い腕。,1-1
48,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",鎧の肩から、サーベルの柄が立ち上がっていた。,1-1
49,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",ニキビのついた少年はゆっくりと膝を曲げ、ナイフを地面に落とした。,1-1
50,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",廃墟の中の穴から石の音、そしてチョッキンという音が響き渡り、損なわれた壁の端から暗闇から手が出てきた。,1-1
51,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の先には、灰色の髪を撒いた白い頭、青白い顔、肩から出ている剣の柄が順番に現れた。,1-1
52,Tłum zaszemrał.,そのとき、群衆がざわめいた。,1-1
53,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の、かたむいた彼は、その穴から奇妙な形を引きずり出した。 それは、血に染み込んだ埃で覆われた奇妙な体だった。,1-2
54,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",そしてその生物の長い、蛇のような尻尾を掴んで、私はそれを言葉を発さずに太った長官の足元に投げつけた。,1-1
55,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",ヴォイトは跳ね返り、倒れた壁の断片につまずき、弓状の、鳥のくちばしのような、羽毛のある翼と、鱗で覆われた足に、斧のような爪を見てしまった。,1-1
56,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",かつてはカーマイン色だったが、今は汚い茶色になった、膨らんだ喉元を。,1-1
57,"Na szkliste, wpadnięte oczy.",そして、沈んだような目を。,1-1
58,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",「そこにはバジリスクがいる」白髪の男は、ズボンから埃を払って言った。,1-1
59,Zgodnie z umową.,「契約に従って。,1-1
60,"Moje dwieście lintarów, jeśli łaska.",お願いします、私の200リンターを。,1-1
61,"Uczciwych lintarów, mało oberżniętych.",正直な屋台商人たち、そしてあまり高く値切られていない。,1-1
62,"Sprawdzę, uprzedzam.",先に確認しておきます。」,1-1
63,Wójt drżącymi dłońmi wysupłał sakiewkę.,ヴォイトは震える手で小袋を取り出した。,1-1
64,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男は周りを見回し、彼の足元にあるニードルに一瞬目を留めた。,1-1
65,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",彼は茶色のタンクトップを着た男性、そしてライス皮の衣装を着た女性を見つめた。,1-1
66,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",「いつものように」彼は言った、長官の握りつぶされた手から籠を取り出した。,1-1
67,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",「私はお金なんて少ないもので首を突っ込んでいるのに、あなたたちは私の物をどんどん盗んでいくんだ。,1-1
68,"Nigdy się, zaraza z wami, nie zmienicie.",あなたたちは、決して変わらないだろう。」 「動かさないでくれよ」,1-1
69,"Nie ruszone zamamrotał rzeźnik, cofając się.",肉屋はうなずきながら後ずさりした。,1-1
70,Tamci z pałkami już dawno wtopili się w tłum.,そうした棒を持った人たちはもう早くも人ごみの中に消えてしまっていた。,1-1
71,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",「あなたのモノは動かしていませんよ、パン」 「それは嬉しいことだ」白髪の男は微笑んだ。,2-1
72,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",青ざめた顔に咲き誇るような笑みを見たとき、人群は急いで散らばっていった。,1-1
73,"I dlatego, bratku, ty też nie będziesz ruszony.",「だから、兄弟よ、あなたも動かされないよ。,1-1
74,Odejdź w pokoju. Ale odejdź prędko.,安らかに去ってください。でも、早く立ち去ってください。」,2-1
