id,source,target,n2m
56,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Również pływanie Selma i optyk nauczyli nas, stali w basenie dla niemowląt, obydwoje do pępka w wodzie, Selma nosiła dużą fioletową czepek z falbanami, która wyglądała jak hortensja i którą pożyczyła od Elsbeth, aby nic się nie stało fryzurze Rudi Carrella.",1-1
57,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Leżałem na rękach Selmy brzuchem do dołu, Martin zaś na rękach optyka.",1-1
58,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","""Nie odpuścimy"", powiedzieli Selma i optyk, a w końcu: ""Teraz odpuścimy"", a Martin i ja pływaliśmy, najpierw nerwowo i z oczami szeroko otwartymi ze strachu i dumy, a potem coraz pewniej.",1-1
59,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma rzuciła się okuliście z radości w ramiona, a okulistę opanowały łzy.",1-1
60,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Przeszedł obok kolejnych domów, domów pełnych skrywanych prawd, które chciały wyjść na światło dzienne, i teraz wykorzystywał wszystko, co kiedykolwiek przeczytał o odwadze w sentencjach.",1-1
61,Das war eine Menge.,To było dużo.,1-1
62,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Zawsze, gdy jechał z Selmą do miasta powiatowego, bo Selma chciała zrobić zakupy na weekend, optyk czekał na nich przed odległym sklepem z pomysłami na prezenty, ponieważ tam można było dobrze palić w ukryciu, tam Selma na pewno go nie złapie, nigdzie nie byli tak bezpieczni przed nią jak przed sklepem z pomysłami na prezenty.",1-1
63,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","Podczas gdy Selma robiła zakupy, optyk w międzyczasie przeczytał i zatruł dymem cały stojak na kartki pocztowe z aż 96 przegrodami przed sklepem z pomysłami na prezenty.",1-1
64,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej pocztówce przedstawiono krajobraz, który nie miał nic wspólnego z miastem powiatowym, a mianowicie jeden z morzem, wodospadem lub pustynią, a do tego każdy z nich zawierał sentencję, która nie miała nic wspólnego z optykiem.",1-1
65,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Teraz, kiedy zauważył, że głosy stawały się coraz silniejsze, a on coraz słabszy, powtarzał głośno zaklęcia, już tuż przed domem Selmy.",1-1
66,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Kiedy spałem na dole u Selmy, opowiadała mi przy krawędzi łóżka historie o dobrych zakończeniach.",1-1
67,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłem młodszy, zawsze po opowieściach chwytałem ją za nadgarstek, kładąc kciuk na jej pulsie i wyobrażając sobie, że cały świat działa w rytmie tętna Selmy.",1-1
68,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobrażałem sobie, jak optyk szlifuje soczewki, Martin podnosi ciężar, Elsbeth przycina żywopłot, jak detalista ustawia soki na półkach, moja matka układała na sobie gałązki świerku, mój ojciec stemplował recepty, a wszyscy robili to dokładnie w rytmie serca Selmy.",1-1
69,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze zasypiałam na tym niezawodnie, ale teraz, mając dziesięć lat, Selma uznała, że jestem na to za stara.",1-1
