id,source,translation,n2m
12,Est-ce que je sais seulement encore lire ce qui s'appelle lire?,私はただ読むことしかできないのか？,1-1
13,En suis-je seulement capable?,私、それにしかれのみですか？,1-1
14,"Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",首を傾けると、心が強く鼓動し、木が揺れる。,1-1
15,La maison est plongée tout entière dans un silence de vieux papier.,その家は、古い紙のような完全な静けさに包まれていた。,1-1
16,"Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements.",": Yuki no gotoku, hon wa baku o taberu。 (雪のごとく、本は幕を食べる) 私の職業は、その臭いと窒息を持っています。",2-2
17,Je le respire encore mieux dans ce silence.,それは、この沈黙の中でもっともよく呼吸している。,1-1
18,Retourner au bruit du monde est toujours une épreuve.,世界のノイズに戻ることは、いつも試練です。,1-1
19,"Qui peut bien frapper? Je ne reconnais pas cette frappe légère, petite, discrète.",誰が叩けるのか？ その輕い、小さな、 discrete たたき方は認めません。,2-1
20,Petite main. Entrez. Elle entre.,小さな手 入ります 彼女は入っています。,3-1
21,Je ne l'ai jamais vue.,私は彼女を未だ見たことがありません。,1-1
22,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",私はただちまちにノスタルジアを感じた。 その時代、家はまだ小さく、走り回る少女たちの脚によってすべての顔を認識することができた。,1-2
23,Elle a une bonne tête.,彼女は良い頭を持っています。,1-1
24,"Vu son regard étonné, la mienne doit être un rien froissée.",私の顔つきが困惑しているのを見て、彼の顔つきはまるで凍りついているようです。,1-1
25,"Des marques rouges de la manche de ma veste sur ma joue, sans doute.",私のベストの袖の赤いしまが頬にあります。,1-1
26,"Je vous dérange? Je survivrai à votre passage, Mademoiselle.",あなたに迷惑していますか？ あなたの通過に耐えることができます、 Mademoiselle。,2-1
27,"Qui êtes-vous? Ben, je suis la stagiaire! Dans quel service? On ne me l'a pas dit.",あなたは誰ですか？ ベン、私はスタージアーです！ どのサービスですか？ それは私に言われませんでした。,4-1
28,"Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents.",私たちインターンは、それぞれの仕事に tellement de 働きをこなすため、多くのスキルを身に付けることに興味があります。,1-1
29,"Vous voulez une augmentation? Non, je ne gagne rien.",あなたは、賃上げを望みますか？ 「私は何も得ていません」,2-1
30,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",彼女は、私には、髪型がやや崩れているように思われ、ジーンズに穴があり、残りは色っぽいです。,1-1
31,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小さいです。 黒い目をしています。 Sympathiqueですが、美しいということは私には分かりません。,1-3
33,Je ne sais plus lire ces filles-là non plus. Elle est vive.,(私はどこにも女たちを読むのはあることがある) 彼女は生き生きとしている。,2-1
34,Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,"normale すぺ 本の職人、 Gaston Gallimard を 1,000 台の機械で年に作り、その後、彼らをよりよく潰すために？",2-1
35,Alors qu'est-ce que vous faites ici?,", 何かここですることがありますか?",1-1
36,J'aime bien les livres aussi! Et puis il y avait une place.,私は本も好きです！ そして、ある場所がありました。,2-1
37,On doit faire un stage en entreprise. Obligatoire.,企業でインターンシップをする必要があります。,2-1
38,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",必須 あなたは私のオフィスで何をしていますか？,1-1
39,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",非常質問ですか？ それは、ミュニエさん、大ボス、が私に言ったのです。,1-1
40,Le grand patron? Meunier? Vous ne le connaissez pas? Trop bien.,大ボス？ミュニエ？ あなたは彼を知らないのか？ とろっぷびえん,3-1
41,"Non, gestion d'entreprises culturelles.",会社の文化的管理 Honto ni? Kai density shi yukitai desu ka?,1-1
42,Vraiment? Et vous voulez gérer l'édition?,(本当に？会典評価しゆきたいですか？)。,1-1
43,Je vous souhaite bonne chance.,「あなたにご利益を祈ります」,1-1
44,Je préférerais organiser des concerts.,コンサートを企画したいです。,1-1
45,Asseyez-vous.,座って下さい。,1-1
46,"Il faut que j'y aille, c'est vendredi.",行かなければならない、今は金曜日です。,1-1
47,Il est tard. Cinq minutes. Vous voulez organiser des concerts?,「今は遅いです」 五分 コンサートを企画したいですか？,3-1
48,"Oui, c'est bien, la musique.",はい、それは良い、音楽です。,1-1
49,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、私は足を組んでいた。 少しのリラックス、少しの高揚感、頭に流れる血液の増加のために。 今や、私には、特に夕方、特に金曜日の夕方、よりよく頭を置くことがあります。,1-3
50,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",私はマンスクリプトを開いて、頭を前にした、顔を下にし、口をテキストに押し付ける。,1-1
51,Le bois du bureau amplifie les battements de mon cœur.,Bureauの木は私の心の鼓動を強めています。,1-1
52,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,アールデコの古い家具は、感情と疲労をうまく導くです。,1-1
53,Ruhlman? Leleu?,ルールマン？ レルー?,2-1
54,Il en a tant vu.,それはたくさん見てきた。,1-1
55,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は、金曜日の私の古い心を聞いています、私の古い心を、家の静けさの中で。,1-1
56,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",この時間、皆が去っている、私は船に一人残っています、疲れ果てています、その理由は、週末に持っていく必要のある原稿をパックする勇気がありません。,1-1
57,Comme chaque vendredi.,毎週金曜日に,1-1
58,Alors vous savez.,そうですね。,1-1
59,C'est lui qui m'a dit de vous apporter ça.,それは彼によって私に持って来るように言われたものです。,1-1
60,"Et qu'est-ce que c'est, ça?",それは何ですか？,1-1
61,"Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.","Ben, それはリーダーです、エブック、アイパッドです、私は知らない、私。",1-1
62,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼は、週末にあなたのすべての原稿を入れたと言っていました。 それで、あなたにとって負担が軽くなると思います。,1-2
63,Vous voulez que je vous explique?,「あなたは私に説明して欲しいですか？」,1-1
64,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",そして、あなたの全ての原稿があるような画面を見ています。,1-1
65,Ils sont sur l'étagère virtuelle en faux-vrai bois.,彼らは、仮想的な真っ赤な木のétagèreにあります。,1-1
66,Vous les touchez et ils s'ouvrent. Il y en a un paquet. Vous n'allez jamais lire tout ça en deux jours!,「あなたが彼らに触れると、彼らは開く」 「あれは一枚です」 それら全部読んで二日間ではありません！,3-1
67,"Regardez, le texte s'ouvre.",見てください、文章が開いています。,1-1
