id,source,target,n2m
14,"The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations.",Das System zur Prüfung von Asylanträgen ist aufgrund politischer Turbulenzen und bürokratischer Verzögerungen zum Erliegen gekommen und viele Asylsuchende stecken in Hotels oder anderen vorübergehenden Unterkünften fest.,1-1
15,"The Channel crossings have become a political issue, with the Conservative government promising to ""stop the boats"" and pursuing a plan to send such asylum seekers to Rwanda.","Die Kanalüberquerungen sind zu einem politischen Thema geworden, wobei die konservative Regierung verspricht, die Boote anzuhalten und einen Plan verfolgt, solche Asylsuchenden nach Ruanda zu schicken.",1-1
16,Opponents have accused the government of demonising desperate people fleeing war and poverty.,"Gegner werfen der Regierung vor, verzweifelte Menschen, die vor Krieg und Armut fliehen, verteufeln zu wollen.",1-1
17,President's Cup: Candystripes defeat,Präsidentenpokal: Candystripes siegen.,1-1
18,Rovers in season opener at Brandywell,Rover in der Saisonauftakt im Brandywell,1-1
19,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell,Derry Mittelfeldspieler Adam Reilly schließt Lee Grace am Brandywell ab.,2-1
20,Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,"Derry City siegte im Präsidentenpokal, als sie mit einem 2:0-Sieg über Shamrock Rovers hervorgingen.",1-1
21,The FAI Cup holders defeated last season's league winners at the Brandywell thanks to first-half goals from Will Patching and Michael Duffy.,Die Titelverteidiger des FAI-Pokals haben durch Tore von Will Patching und Michael Duffy in der ersten Halbzeit die letztjährigen Meister in Brandywell besiegt.,1-1
22,The Hoops pushed to reduced terms in the second half but Ruaidhri Higgins' charges stood firm to win the curtain-raiser.,"Die Hoops drängten in der zweiten Hälfte auf reduzierte Bedingungen, aber Ruaidhri Higgins' Mannschaft blieb standhaft, um das Vorprogramm zu gewinnen.",1-1
23,Derry travel to St. Patrick's Athletic for the league opener next Friday.,Derry reist nächsten Freitag zum Ligastart nach St. Patrick's Athletic.,1-1
24,Patching's side-footed volley nudged Derry in front after 23 minutes the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Patchings seitlicher Volleykick brachte Derry nach 23 Minuten in Führung, als der Mittelfeldspieler das erste Tor erzielte und die Foylesider im vergangenen Februar mit 2:1 gegen die späteren Meister gewannen.",1-1
25,The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net.,"Die Hoops führten mit 13 Punkten Vorsprung die Premier Division an, aber Duffy erhöhte bald den Vorsprung der City mit einem Fernschuss, der unter Torwart Leon Pohls hindurchschlüpfte und ins Netz gelangte.",1-1
26,Last season's runners-up were two goals to good at the break.,Die Vizemeister der letzten Saison führten zur Halbzeit mit zwei Toren.,1-1
27,Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory.,"Graham Burke kam dem Anschlusstreffer in der zweiten Spielhälfte am nächsten, aber die Candystripes waren eine Woche vor ihrem Streben nach nationalem Ruhm souveräne Sieger.",1-1
28,"City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin.","City-Trainer Ruaidhri Higgins lobte sein Team nach dem, was er als ""schwerste Woche meines Lebens"" bezeichnete, die auf den Tod seines Bruders Kevin folgte.",1-1
29,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins.","""Es ist ein Schlag ins Gesicht und es stehen harte Wochen bevor, aber wir werden in seiner Erinnerung damit weitermachen"", sagte Higgins.",1-1
30,"""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","Shamrock Rovers zu schlagen und das mit einer guten Leistung auch verdient zu haben, ist wirklich erfreulich.",1-1
31,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,"DHS beauftragt Anwaltskanzlei, um mögliche Amtsenthebungsverfahren gegen Alejandro Mayorkas zu bearbeiten.",1-1
32,"The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border.","Das Ministerium für Innere Sicherheit hat eine externe Anwaltskanzlei, Debevoise & Plimpton, engagiert, um bei möglichen Amtsenthebungsverfahren gegen den Minister Alejandro Mayorkas behilflich zu sein. Er sieht sich möglicherweise Anschuldigungen der republikanischen Partei im Repräsentantenhaus im Zusammenhang mit seiner Handhabung der Südgrenze ausgesetzt.",1-2
33,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday.","""Das Ministerium für Innere Sicherheit hat externe Rechtsberater engagiert, um sicherzustellen, dass die wichtige Aufgabe des Ministeriums nicht durch die beispiellosen, unbegründeten und parteiischen Amtsenthebungsbestrebungen einiger Kongressmitglieder unterbrochen wird, die bereits Schritte zur Einleitung des Verfahrens unternommen haben"", sagte ein Sprecher des Ministeriums am Freitag in einer Erklärung.",1-1
34,"""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","Das DHS wird seine Arbeit weiterhin darauf konzentrieren, unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern, während es angemessen auf die über 70 Kongressausschüsse und Unterausschüsse reagiert, die für das DHS zuständig sind.",1-1
35,A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry.,"Ein hochrangiger DHS-Beamter teilt CBS News mit, dass das Ministerium das Unternehmen für Vertragsarbeit während der gesamten Untersuchung des Kongresses engagiert hat.",1-1
36,Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.,Debevoise wurde aufgrund seiner Fachkenntnisse im Impeachment-Verfahren und seiner Erfahrung in der Zusammenarbeit mit dem Kongress bei Aufsichtsfragen ausgewählt.,1-1
37,The Justice Department recently advised that the contract with Debevoise qualifies as an appropriate expenditure for DHS.,"Das Justizministerium hat kürzlich empfohlen, dass der Vertrag mit Debevoise als angemessene Ausgabe für das Ministerium für Innere Sicherheit (DHS) gilt.",1-1
38,DHS is trying to ensure that its mission isn't undermined by partisan attacks and that proceedings against Mayorkas are being handled by people with the appropriate expertise.,"Das DHS versucht sicherzustellen, dass seine Mission nicht durch parteiische Angriffe untergraben wird und dass Verfahren gegen Mayorkas von Personen mit entsprechender Expertise durchgeführt werden.",1-1
39,"Mayorkas has not commented on this development, but asked about the impeachment inquiry last Thursday, he told reporters, ""We will cooperate with this Congress, just as we did with the last Congress.","Mayorkas hat sich bisher nicht zu dieser Entwicklung geäußert, aber als er letzten Donnerstag nach der Amtsenthebungsuntersuchung gefragt wurde, sagte er Reportern: ""Wir werden mit diesem Kongress zusammenarbeiten, genauso wie wir es mit dem letzten Kongress getan haben"".",1-1
40,"I think that's our responsibility.""","Ich denke, das ist unsere Verantwortung.",1-1
41,"He conceded that ""it will take time"" to comply with the House's investigation.","Er räumte ein, dass es ""Zeit brauchen wird"", um der Untersuchung des Hauses nachzukommen.",1-1
42,"""I will spend that time as will others and we will also not compromise the time that we spend in fulfilling our mission.""",Ich werde diese Zeit genauso verbringen wie andere und wir werden auch keine Abstriche bei der Erfüllung unserer Mission machen.,1-1
43,A DHS senior official confirmed that Mayorkas has not yet met with his new outside counsel.,"Ein hochrangiger Beamter des DHS bestätigte, dass Mayorkas sich noch nicht mit seinem neuen externen Rechtsbeistand getroffen hat.",1-1
44,"Only one cabinet member has ever been impeached, Secretary of War William Belknap.","Nur ein Kabinettsmitglied wurde je angeklagt, der Kriegsminister William Belknap.",1-1
45,"In 1876, Belknap, who served in President Ulysses S. Grant's administration, was accused of accepting bribes but was ultimately acquitted by the Senate.","Im Jahr 1876 wurde Belknap, der in der Regierung von Präsident Ulysses S. Grant diente, beschuldigt, Bestechungsgelder angenommen zu haben, wurde jedoch letztendlich vom Senat freigesprochen.",1-1
46,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online,"Vier Jugendliche angeklagt in Angriff auf 14-jährigen, der nach Veröffentlichung eines Videos von seiner Prügelattacke Selbstmord beging.",1-1
47,Dad says daughter took her own life after being bullied at NJ school,"Papa sagt, dass die Tochter sich das Leben genommen hat, nachdem sie an einer Schule in New Jersey gemobbt wurde.",1-1
48,Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Teenager aus New Jersey wurden im Zusammenhang mit dem Angriff auf ein 14-jähriges Mädchen angeklagt, das sich später das Leben nahm, nachdem ein Video des Vorfalls in sozialen Medien gepostet wurde.",1-1
49,"One juvenile is charged with aggravated assault, two juveniles are charged with conspiracy to commit aggravated assault and one juvenile is charged with harassment, Ocean County prosecutor Bradley D. Billhimer told CBS News in an email.","Ein Jugendlicher wird wegen schwerer Körperverletzung angeklagt, zwei Jugendliche werden wegen Verschwörung zur schweren Körperverletzung angeklagt und ein Jugendlicher wird wegen Belästigung angeklagt, so der Ocean County Staatsanwalt Bradley D. Billhimer in einer E-Mail an CBS News.",1-2
50,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14 Jahre alt, wurde am 3. Februar tot in ihrem Zuhause in Bayville aufgefunden, zwei Tage nachdem das verstörende Video des Angriffs an der Central Regional High School online veröffentlicht wurde.",1-2
51,"The video showed girls throwing a drink at the teen, then kicking and dragging her down school hallways.","Das Video zeigte, wie Mädchen einem Teenager Getränke ins Gesicht warfen, sie dann traten und durch die Gänge der Schule schleiften.",1-1
52,They pushed Adriana into red lockers lining the school hallways and one of the girls in a pink shirt punched Kuch repeatedly.,Sie drängten Adriana in rote Spinde entlang der Schulflure und eines der Mädchen mit einem rosa Shirt schlug Kuch wiederholt.,1-1
53,Another girl outside of the video frame laughed as she recorded the scene.,"Ein weiteres Mädchen außerhalb des Videoausschnitts lachte, während sie die Szene aufzeichnete.",1-1
54,"Two adults came in to break up the attack, with one adult pulling the teens apart.","Zwei Erwachsene kamen herein, um den Angriff zu stoppen, wobei ein Erwachsener die Jugendlichen auseinanderzog.",1-1
55,Adriana lay hurt and bruised on the hallway floor as the adult tried to help her up.,"Adriana lag verletzt und blau geschlagen auf dem Flur, während der Erwachsene versuchte, ihr aufzuhelfen.",1-1
56,"One of the girls said, ""That's what you get.""","Eine der Mädchen sagte: ""Das hast du davon"".",1-1
57,"""She loved life.",Sie liebte das Leben.,1-1
58,She was the happiest kid.,Sie war das glücklichste Kind.,1-1
59,"Everybody loved her,"" her father, Michael Kuch, told CBS New York on Thursday, adding that he's angry and wants everyone to see the video and what the teens did to his daughter.","""Alle haben sie geliebt"", sagte ihr Vater Michael Kuch am Donnerstag gegenüber CBS New York und fügte hinzu, dass er wütend sei und möchte, dass alle das Video sehen und was die Jugendlichen seiner Tochter angetan haben.",1-1
60,"Kuch said police should have been called immediately because the students, who he said his daughter had been having problems with, smashed her face with a 20-ounce bottle.","Kuch sagte, die Polizei hätte sofort gerufen werden sollen, weil die Schüler, mit denen seine Tochter Probleme gehabt haben soll, ihr Gesicht mit einer 20-Unzen-Flasche zertrümmerten.",1-1
61,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said. He also said his daughter, who had bruises on her body, should've been taken to the hospital.","""Wenn sie die Polizei gerufen und eine Untersuchung durchgeführt hätten, hätten diese Mädchen keine Videos aus der Schule gepostet"", sagte Kuch. Er sagte auch, dass seine Tochter, die blaue Flecken am Körper hatte, ins Krankenhaus gebracht werden sollte.",2-1
62,"""We always address every issue of bullying and on the day of the incident four students were suspended,"" Dr. Triantafillos Parlapanides, superintendent of schools, told CBS New York.","""Wir behandeln immer jedes Mobbingproblem, und am Tag des Vorfalls wurden vier Schüler suspendiert"", sagte Dr. Triantafillos Parlapanides, Superintendent der Schulen, gegenüber CBS New York.",1-1
63,School officials told CBS New York that they notified the family and called Adriana's death horrible.,"Schulbeamte teilten CBS New York mit, dass sie die Familie benachrichtigt und den Tod von Adriana als furchtbar bezeichnet haben.",1-1
64,"Each teenager and their guardian was served with a copy of their complaint and were released pending future court appearances, the prosecutor told CBS News.","Jeder Teenager und ihr Vormund erhielten eine Kopie ihrer Beschwerde und wurden unter der Bedingung zukünftiger Gerichtstermine entlassen, sagte der Staatsanwalt gegenüber CBS News.",1-1
65,Students at the school staged a walkout Wednesday in support of Adriana's family.,Die Schüler der Schule organisierten am Mittwoch einen Schulstreik zur Unterstützung von Adriana's Familie.,1-1
66,"If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988.","Wenn Sie oder jemand, den Sie kennen, sich in emotionaler Not oder in einer suizidalen Krise befindet, können Sie die 988-Suizid- und Krisen-Hotline unter der Nummer 988 anrufen oder eine Textnachricht senden.",1-1
67,You can also chat with the 988 Suicide & Crisis Lifeline here.,Sie können hier auch mit der 988 Selbstmord- und Krisenhotline chatten.,1-1
68,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached",Weitere Informationen über Ressourcen und Unterstützungsmöglichkeiten im Bereich der psychischen Gesundheitsvorsorge erhalten Sie unter der Nationalen Allianz für psychische Erkrankungen (NAMI) Hilfe-Hotline.,1-1
69,"Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.","Montag bis Freitag, 10-22 Uhr (Eastern Time), unter der Nummer 1-800-950-NAMI (6264) oder per E-Mail an info@nami. org.",1-1
70,"I talked to 30 health, wellness professionals about avoiding burnout",Ich habe mit 30 Gesundheits- und Wellness-Experten über das Vermeiden von Burnout gesprochen.,1-1
71,"In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","In unserem Alltag suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und Burnout zu vermeiden, besonders in unseren Jobs.",1-1
72,"This can be extremely difficult for those in the healthcare industry, which is why I asked 30 health and wellness professionals the same question: ""How do you manage your energy and not burn out in your profession?""","Das kann für Personen in der Gesundheitsbranche äußerst schwierig sein, deshalb habe ich 30 Gesundheits- und Wellnessprofis dieselbe Frage gestellt: ""Wie behalten Sie Ihre Energie bei und verhindern ein Ausbrennen in Ihrem Beruf""?",1-1
73,Their careers range from infectious disease doctors to psychologists to mindfulness teachers and they all had great advice to give on how to stay motivated and keep the ball rolling.,"Ihre Karrieren reichen von Infektionskrankheiten-Ärzten über Psychologen bis hin zu Achtsamkeitslehrern und sie alle hatten großartige Ratschläge dafür, wie man motiviert bleibt und den Ball am Rollen hält.",1-1
74,"Despite the large differences in their roles, there were several themes within their responses that stood out as ways to prevent burnout.","Trotz der großen Unterschiede in ihren Rollen gab es mehrere Themen innerhalb ihrer Antworten, die als Möglichkeiten zur Vermeidung von Burnout hervorgehoben wurden.",1-1
75,Here are the top four approaches that they use.,"Hier sind die vier besten Ansätze, die sie verwenden.",1-1
76,"1. Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","Als jemand, der mit Patienten arbeitet, die unheilbare Krankheiten haben, dankt Eufrosina Young ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten.",2-1
77,"Young is a board-certified neurologist and ALS specialist at the Upstate University Hospital's department of neurology, and says they ""mobilize like an army of people"" there.","Young ist ein vom Bord zertifizierter Neurologe und ALS-Spezialist in der Abteilung für Neurologie des Upstate University Hospitals und sagt, dass sie dort ""sich mobilisieren wie eine Armee von Menschen"".",1-1
78,"There isn't a cure for amyotrophic lateral sclerosis (ALS), but knowing that she isn't the only one putting in the hard work to develop treatments and provide better options for her patients, keeps Young going even on her hardest days.","Es gibt keine Heilung für Amyotrophe Lateralsklerose (ALS), aber die Gewissheit, dass sie nicht alleine daran arbeitet, Behandlungen zu entwickeln und bessere Optionen für ihre Patienten bereitzustellen, motiviert Young auch an ihren schwersten Tagen weiterzumachen.",1-1
79,"""We're not carrying the weight of the world, but being part of a world of people that are advocating for this work,"" she says.","""Wir tragen nicht das Gewicht der Welt, sondern sind Teil einer Welt von Menschen, die sich für diese Arbeit einsetzen"", sagt sie.",1-1
81,"""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat.","""Ich habe das Gefühl, dass wenn ich kurz vor dem Ausbrennen stehe, im Grunde jede Aufgabe wie ein Berg erscheint, den man besteigen muss, und sich super dringend und wichtig anfühlt"", sagt Vallat.",1-1
82,"In those moments, ""you really need to take some time off and realize that these tasks can wait.""","In solchen Momenten ""muss man wirklich etwas Zeit nehmen und erkennen, dass diese Aufgaben warten können"".",1-1
83,"Typically, Vallat finds moments in his day where he can pause and spend time in nature to ground himself before returning to work.","Typischerweise findet Vallat Momente in seinem Tag, in denen er innehalten und Zeit in der Natur verbringen kann, um sich zu erden, bevor er zur Arbeit zurückkehrt.",1-1
85,"Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important.","Indem sie sich daran erinnerte, warum ihre Arbeit wichtig ist, vermied sie ein Ausbrennen, obwohl die Pandemie fast ihre gesamte Zeit in Anspruch nahm.",1-1
86,"""I don't think work feels like work when you feel like you're having an impact,"" says Gounder.","""Ich glaube nicht, dass Arbeit sich wie Arbeit anfühlt, wenn man das Gefühl hat, einen Einfluss zu haben"", sagt Gounder.",1-1
87,"""If you're working crazy hours doing something that has no meaning to you, I think you really do need to step back and question what you're doing."" 4. Have other joys:","Wenn du verrückte Stunden damit verbringst, etwas zu tun, das für dich keine Bedeutung hat, denke ich wirklich, dass du einen Schritt zurücktreten und hinterfragen solltest, was du tust.",2-1
88,"Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","Alle Experten gaben an, dass sie sich in wenigstens einem Hobby engagieren, wie zum Beispiel Sport, Tanzen oder sogar Gitarre spielen.",1-1
89,"It's extremely important to have a life you enjoy that exceeds what you accomplish in your job, says Christina Maslach, social psychologist, retired professor of psychology at U.C. Berkeley and author of ""The Burnout Challenge: Managing People's Relationships with Their Jobs.""","Es ist äußerst wichtig, ein Leben zu haben, das dir gefällt und das das übertrifft, was du in deinem Job erreichen kannst, sagt Christina Maslach, Sozialpsychologin, pensionierte Professorin für Psychologie an der U. C. Berkeley und Autorin von ""The Burnout Challenge: Managing People's Relationships with Their Jobs"".",1-1
90,"""Look at your life as a whole, and make sure there's good things about it, and make sure you have time for them.""","Betrachte dein Leben als Ganzes und stelle sicher, dass es positive Aspekte gibt und dass du Zeit dafür hast.",1-1
91,Juvenile charged with murder in December Chicago school shooting that left 2 dead,Minderjährige im Dezember wegen Mordes angeklagt Schulmassaker in Chicago mit 2 Todesopfern,2-1
92,"A 16-year-old boy has been charged with murder in the fatal shooting of two students at a Chicago high school in December, police announced Friday.","Ein 16 Jahre alter Junge wurde wegen Mordes angeklagt, nachdem er im Dezember zwei Schüler an einer High School in Chicago erschossen hat, gaben die Polizei am Freitag bekannt.",1-1
93,"The suspect is charged with two counts of felony first-degree murder and two counts of felony attempted murder, Chicago Police superintendent David Brown announced.","Der Verdächtige wird mit zwei Anklagepunkten wegen Mordes ersten Grades und zwei Anklagepunkten wegen versuchten Mordes angeklagt, verkündete der Chicagoer Polizeichef David Brown.",1-1
94,"""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said.","""Wir haben derzeit kein klares Motiv dafür, warum ein 16-jähriger andere Kinder erschießen und töten möchte"", sagte Brown.",1-1
95,"The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","Der Name des Verdächtigen wurde am Freitag aufgrund seines Alters nicht bekannt gegeben, obwohl Brown sagte, er werde als Erwachsener wegen Mordes und versuchten Mordes angeklagt.",1-1
96,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Teenager wurden am 16. Dezember an der Benito Juarez High School erschossen.,1-2
97,"The victims who died were both boys, aged 14 and 15, police announced at the time.","Die Opfer, die gestorben sind, waren beide Jungen im Alter von 14 und 15 Jahren, verkündete die Polizei damals.",1-1
98,"Investigators say tips from the public helped lead them to the suspect, who was arrested Thursday.","Ermittler sagen, dass Hinweise aus der Öffentlichkeit dazu beigetragen haben, sie zu dem Verdächtigen zu führen, der am Donnerstag festgenommen wurde.",1-1
99,"""We are grateful for those who have been brave enough to come forward to ensure that the offender is caught and will now be held accountable,"" said Cook County State's Attorney Kim Foxx.","""Wir sind dankbar für diejenigen, die mutig genug waren, an die Öffentlichkeit zu gehen, um sicherzustellen, dass der Täter erwischt wird und nun zur Rechenschaft gezogen wird"", sagte Staatsanwältin Kim Foxx vom Cook County.",1-1
100,"The suspect is expected to appear in Bond Court Saturday, Brown said, where more details about the evidence they have collected will be presented.","Der Verdächtige soll laut Brown am Samstag vor dem Bond-Gericht erscheinen, wo weitere Details über die gesammelten Beweise präsentiert werden.",1-1
101,Minnesota biologists rescue trapped black bear,Minnesotan Biologen retten gefangenen Schwarzbären.,1-1
102,The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Das Ministerium für natürliche Ressourcen von Minnesota eilte einem sehr unglücklichen Bären zur Hilfe, nachdem er in einem Graben feststeckte.",1-1
103,"The bear had hunkered down in a culvert alongside the road near Wannaska, Minnesota, according to a Facebook post from the department.","Der Bär hatte sich wenig weit von Wannaska, Minnesota, in einem Durchlass parallel zur Straße verkrochen, laut einem Facebook-Beitrag der Abteilung.",1-1
104,"But when the snow began to melt, the culvert started to flood, trapping the bear in deep snow and ice, according to the department.","Aber als der Schnee zu schmelzen begann, fing das Rohr an überzulaufen und die Bäre wurde in tiefem Schnee und Eis gefangen, laut dem Ministerium.",1-1
105,Staff from the department quickly responded to the scene and helped remove the bear.,"Mitarbeiter der Abteilung reagierten schnell auf den Vorfall und halfen dabei, den Bären zu entfernen.",1-1
106,"The department's bear biologist, Andrew Tri, ""examined the bear and pronounced him healthy but groggy obviously, because he'd been woken up from his winter sleep,"" according to the Facebook post.","Der Bärenbiologe der Abteilung, Andrew Tri, ""untersuchte den Bären und stellte fest, dass er gesund ist, aber offensichtlich benommen ist, weil er aus seinem Winterschlaf geweckt wurde"", laut dem Facebook-Beitrag.",1-1
107,The department then relocated the bear to a state sanctuary to resume his hibernation.,"Das Department hat den Bären dann in ein staatliches Schutzgebiet verlegt, um seinen Winterschlaf fortzusetzen.",1-1
108,The sleepy carnivore was estimated to be 6 years old and between 375 and 400 pounds.,Der schläfrige Fleischfresser wurde auf etwa 6 Jahre alt und zwischen 375 und 400 Pfund geschätzt.,1-1
109,The department reminded residents that moving bears is a job best left to the professionals.,"Die Abteilung erinnerte die Bewohner daran, dass das Verschieben von Bären eine Aufgabe ist, die am besten den Fachleuten überlassen wird.",1-1
110,"If you're worried about a bear in your neighborhood, you should contact local authorities not try to move or feed the sleeping giant.","Wenn Sie sich Sorgen um einen Bären in Ihrer Nachbarschaft machen, sollten Sie sich an die örtlichen Behörden wenden und nicht versuchen, den schlafenden Riesen zu bewegen oder zu füttern.",1-1
111,"In this case, bystanders first tried to dig out the bear by themselves and offered him food, including Pop-Tarts, lettuce and Fancy Feast cat food.","In diesem Fall versuchten Passanten zunächst, den Bären selbst auszugraben und boten ihm dabei Nahrung an, darunter Pop-Tarts, Salat und Katzenfutter von ""Fancy Feast"".",1-1
112,"But, luckily for the well-intentioned diggers, ""because bears don't have the desire to eat in the winter, the bear didn't bite.""","Aber zum Glück für die gut gemeinten Graber, ""weil Bären im Winter keinen Hunger haben, biss der Bär nicht"".",1-1
113,"Minnesota is home to between 12,000 and 15,000 black bears, found mainly in the northern third of the state, according to the Department of Natural Resources.","Minnesota ist laut dem Department of Natural Resources die Heimat von etwa 12. 000 bis 15. 000 Schwarzbären, die hauptsächlich im nördlichen Drittel des Bundesstaates zu finden sind.",1-1
114,"The predators hibernate for as long as six or seven months in the winter, during which time they do not eat and live off of their stored body fat.","Die Raubtiere halten im Winter bis zu sechs oder sieben Monate Winterschlaf, währenddessen sie nicht essen und von ihrem gespeicherten Körperfett leben.",1-1
115,"Photos: Following restorations, Egypt inaugurates the Djehuty and Hery tombs",Fotos: Nach Restaurierungen eröffnet Ägypten die Gräber von Djehuty und Hery.,1-1
116,The tombs of Djehuty and Hery have been inaugurated on Thursday following the completion of restoration work.,Die Gräber von Djehuty und Hery wurden am Donnerstag nach Abschluss der Restaurierungsarbeiten eingeweiht.,1-1
