id,source,translation,n2m
99,Alles für Bayern: Grünen-Fraktionschefin Katharina Schulze als Bavaria und ihr Co-Chef Ludwig Hartmann als bayerischer Löwe.,Everything for Bavaria: Green Party leader Katharina Schulze as Bavaria and her co-leader Ludwig Hartmann as the Bavarian lion.,1-2
100,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,Hiking is the pleasure of the SPD parliamentary leader: Florian von Brunn with SPD state chairwoman Ronja Endres.,1-1
101,Royal wurde es bei FDP-Fraktionschef Martin Hagen.,It became royal for FDP faction leader Martin Hagen.,1-1
102,Er und seine Frau Anisha kamen als Harry und Meghan.,He and his wife Anisha came as Harry and Meghan.,1-1
103,Sonst spricht er sicherlich mehr.,"Otherwise, he definitely talks more.",1-1
104,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs.","In Veitshöchheim, the chairman of the parliamentary group in the European Parliament, Manfred Weber, was on the road as a mime.",1-1
105,An seiner Seite Frau Andrea.,"By his side, Mrs. Andrea.",1-1
106,"Sollte es mit der Politik nicht mehr klappen, kann er immerhin zaubern.","If politics doesn't work out for him, he can at least do magic.",1-1
107,Nürnbergs OB Marcus König als Harry Potter und Ehefrau Anke als Hermine.,Nuremberg's mayor Marcus König as Harry Potter and wife Anke as Hermine.,1-2
108,Flott als Biene unterwegs: Bayerns Digitalministerin Judith Gerlach.,Speeding along like a bee: Bavaria's digital minister Judith Gerlach.,1-2
109,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: the legal director of BR, Eva Majuntke, BR director Katja Wildermuth and BR cultural program director Björn Wilhelm.",1-1
110,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,A small dig against the climate activists by the Franconian Tatort detective Sebastian Fleischer played by Alexander Leopold Schadt.,1-1
111,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen.,"The first mayor of Veitshöchheim, of course, also had to be there.",1-1
112,Jürgen Götz und seine Gattin Julia.,Jürgen Götz and his wife Julia.,1-2
113,Oberhof: Kühn Achter im WM-Sprint,Oberhof: Kühn finishes eighth in the World Championship sprint.,1-1
114,Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Bö continued his impressive streak despite challenging conditions and also won the sixth sprint race of the season.,1-1
115,Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf.,The five-time Olympic champion has already collected 14 World Championship titles and continues to catch up with his compatriot Ole Einar Björndalen.,1-1
116,"Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion.","The biathlon icon, who is on site as a TV expert, is still the undisputed record champion with 20 world championship gold medals.",1-1
117,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln.",Even partially thick fog did not prevent perennial winner Bö from collecting his second gold at the Rennsteig.,1-1
118,Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.,"On Wednesday, Norway's mixed relay had already succeeded in defending their title.",1-1
119,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird.",Hardly anyone doubts that there will be a sequel to hunting race number three.,1-1
120,In der Verfolgung ist Bö einmal mehr der klare Favorit.,"In the pursuit, Bö is once again the clear favorite.",1-1
121,"Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","His running form is outstanding, allowing him to effortlessly compensate for shooting errors up to a certain extent.",1-1
122,Bei Doll lief derweil schon wieder nichts zusammen.,"Meanwhile, things were not going well for Doll again.",1-1
123,"Nachdem der Routinier mit einer Strafrunde in der Mixed-Staffel alle Chancen auf eine Medaille zum Auftakt vergeben hatte und es nur Platz sechs gegeben hatte, lief es drei Tage später nicht besser.","After the veteran had given up all chances of a medal at the start with a penalty loop in the mixed relay and only ended up in sixth place, things didn't get any better three days later.",1-1
124,"Drei Strafrunden schon im Liegendschießen und zwei weitere stehend waren eine große Enttäuschung für den Ältesten im deutschen Team, der 2017 den größten Erfolg seiner Laufbahn in dieser Disziplin gefeiert hatte.","Three penalty loops already in the prone shooting and two more standing were a big disappointment for the oldest member of the German team, who had celebrated the greatest success of his career in this discipline in 2017.",1-1
125,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö.","Six years ago in Hochfilzen, he won unexpectedly with a wafer-thin lead of 0. 7 seconds ahead of Bö.",1-1
126,"Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand.","It was one of only three career successes Doll had, having stood on the podium once this winter so far.",1-1
127,Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews.,The eighth-place finisher from Beijing silently left after his weak performance and initially gave no interviews.,1-1
128,"Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","Roman Rees finished in 19th place, the second WM debutant David Zobel took 35th place.",1-1
129,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden receives Lula: ""We must stand up for democracy""",1-2
130,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie.","At a meeting between US President Joe Biden and his counterpart from Brazil, Luiz Inácio Lula da Silva, the focus is primarily on the value of democracy.",1-1
131,Beide blicken auf ihre Vorgänger zurück.,Both look back on their predecessors.,1-1
132,US-Präsident Joe Biden hat bei einem Besuch seines brasilianischen Kollegen Luiz Inácio Lula da Silva auf den Erhalt demokratischer Werte gepocht.,US President Joe Biden emphasized the preservation of democratic values during a visit with his Brazilian counterpart Luiz Inácio Lula da Silva.,1-1
133,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""The strong democracy of our two nations has been put to the test,"" Biden said on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.",1-2
134,"Lula entgegnete mit Blick auf seinen rechten Amtsvorgänger Jair Bolsonaro: ""Brasilien hat sich vier Jahre lang isoliert"".",""" Lula replied, ""Brazil has been isolated for four years,"" referring to his right-wing predecessor Jair Bolsonaro.",1-1
135,Der Links-Politiker Lula hatte sich Ende Oktober in einer Stichwahl gegen Bolsonaro durchgesetzt.,The left-wing politician Lula had prevailed against Bolsonaro in a runoff at the end of October.,1-1
136,Am 1. Januar trat Lula das Amt an.,"On January 1st, Lula took office.",1-1
137,Der Machtwechsel wurde begleitet von schweren Krawallen.,The change of power was accompanied by violent riots.,1-1
138,"Anhänger Bolsonaros hatten im Januar den Kongress, den Obersten Gerichtshof und den Regierungssitz in der Hauptstadt Brasília gestürmt.","Supporters of Bolsonaro stormed the Congress, the Supreme Court, and the government seat in the capital Brasília in January.",1-1
139,"Der Gewaltausbruch in Brasilien erinnert auf düstere Weise an den Sturm auf das US-Kapitol vor gut zwei Jahren, bei dem Anhänger des damaligen Präsidenten Donald Trump gewaltsam in das Parlament in Washington eindrangen.","The outbreak of violence in Brazil ominously reminds us of the storming of the US Capitol over two years ago, when supporters of then-President Donald Trump forcibly entered the parliament in Washington.",1-1
140,Lula kritisierte Bolsonaro bei dem Treffen mit Biden offen.,Lula openly criticized Bolsonaro during the meeting with Biden.,1-1
141,Sein Vorgänger habe nicht viel auf internationale Beziehungen gegeben.,His predecessor did not care much about international relations.,1-1
144,Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Does anyone still remember the RAF wanted posters?,1-1
145,Man sah darauf die zur Denunziation und zum Abschuss freigegebenen Mitglieder der Roten Armee Fraktion.,One could see the members of the Red Army Faction who were marked for denunciation and elimination.,1-1
146,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft.","In a country with a culture of denunciation, which existed even before Corona, public sentiment was stirred up against the most dangerous opponents of the FRG; let's say the bourgeois democracy, let's say the late capitalist society.",1-1
147,(Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.),(Here nothing about the truly dangerous ones in pinstripe suits and ties.,1-1
148,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden.","Now the Stuttgarter Zeitung, which is usually more interested in Raudis on the S-Bahn or masturbators in the park, is releasing a new edition featuring Putin's ""war criminal"" friends.",1-1
149,"Weil die so schön sind, gibt es eine Bildergalerie.","Because they are so beautiful, there is a picture gallery.",1-1
150,"Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Of course, the StZ is poorly informed because in this world including Asia, Africa, and Latin America there are perhaps more ""friends of Russia"" than the StZ has space for pictures.",1-1
151,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, rather: In positions 1 to 5 (!) is Mrs. Wagenknecht, then followed by Mrs. Schwarzer.",1-2
152,"Nun, ich kenne in meiner Umgebung niemand mehr, der dieses Blatt liest.","Well, I don't know anyone in my surroundings anymore who reads this newspaper.",1-1
153,"Wenn doch, wäre es jetzt höchste Zeit.","If only, it would be high time now.",1-1
154,"Wir haben das bekannte Niveau erreicht, wo nichts mehr darunter ist.",We have reached the well-known level where there is nothing below it.,1-1
155,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And now, at the latest, Frau Wagenknecht should be the most popular politician among all those who are not completely brain-dead, i. e. Peace-loving, pacifistic and anti-militaristic people.",1-1
156,(Und hier ist nun keine Differenzierung mehr nötig.),(And now no differentiation is necessary.,1-1
157,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein,Harald Glööckler files for divorce from his husband,1-2
158,Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Dieter Schroth. Designer Harald Glööckler (57) and his husband Dieter Schroth (74) have separated.,1-2
159,"Das bestätigte Glööcklers Anwalt Christian-Oliver Moser gegenüber der ""Bild""-Zeitung und RTL in gleichem Wortlaut.","This was confirmed by Glööckler's lawyer Christian-Oliver Moser to the ""Bild"" newspaper and RTL in the same wording.",1-1
160,"Dort heißt es: ""Ich kann bestätigen, dass mein Mandant über seine Familienanwältin beim zuständigen Gericht einen Antrag auf Aufhebung seiner Lebenspartnerschaft gestellt hat.","It says there: ""I can confirm that my client has filed a request for the dissolution of his registered partnership through his family lawyer at the relevant court.",1-1
161,"Über Details äußere ich mich nicht"".","""I will not comment on the details.",1-1
162,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his partner Schroth were together for 35 years, there have been rumors of a separation for about a year.",1-1
163,"Nach seiner Dschungelcamp-Teilnahme soll der Modedesigner bereits aus dem gemeinsamen Haus in der Pfalz nach Berlin gezogen sein, heißt es in verschiedenen Medienberichten.","According to various media reports, after his participation in the jungle camp, the fashion designer is said to have already moved from their shared house in Pfalz to Berlin.",1-1
164,Auch in der RTL-Show sprach er über Eheprobleme.,He also talked about marital problems on the RTL show.,1-1
165,SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot,SS massacre in Oradour-sur-Glane: Last survivor dead,1-2
166,"In dem zerstörten Dorf nordwestlich von Limoges, dessen Ruinen erhalten blieben, wurde 1999 ein Gedenkzentrum eingerichtet.","In the destroyed village northwest of Limoges, whose ruins were preserved, a memorial center was established in 1999.",1-1
167,Frankreichs Präsident Emmanuel Macron hatte Hébras vor einem Jahr mit dem nationalen Verdienstorden ausgezeichnet.,France's President Emmanuel Macron awarded Hébras the National Order of Merit a year ago.,1-1
168,"Hébras habe für die Freiheit gekämpft und die Werte Frankreichs verteidigt, sagte Macron.","Hebras fought for freedom and defended the values of France, said Macron.",1-1
169,Außerdem habe er zum deutsch-französischen Frieden beigetragen.,"Furthermore, he contributed to the German-French peace.",1-1
170,Der Überlebende hatte sich unter anderem für deutsch-französische Jugendbegegnungen eingesetzt.,"The survivor had campaigned, among other things, for German-French youth exchanges.",1-1
171,Eine Kurvenlage für 14 Häuser: In Homeien kennt jeder jeden,"A curve position for 14 houses: In Homeien, everyone knows everyone.",1-1
172,"LZ-Serie Nordlippische Weiler: In Homeien leben nicht selten drei, vier Generationen unter einem Dach.","LZ-Series North-Lippe Hamlets: In Homeien, it is not uncommon for three or four generations to live under one roof.",1-2
173,Hier finden die Bewohner Idylle pur.,Here the residents find pure idyll.,1-1
175,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig.","Deutsche Bank CEO Christian Sewing considers further interest rate hikes in the fight against high inflation to be ""absolutely"" necessary.",1-1
